rank,album,artist,R1,R2,R3,R4,R5,R6,R7,RT
111,2014 Forest Hills Drive,J. Cole,104,118,104,124,401,104,401,193.7142857
112,Back of My Mind (Apple Music Edition),H.E.R.,117,116,100,115,401,108,401,194
113,CALL ME IF YOU GET LOST,"Tyler, The Creator",97,89,98,112,401,166,401,194.8571429
114,Destined 2 Win,Lil Tjay,105,121,103,108,401,127,401,195.1428571
115,Before the Chaos,P - Erigga,110,120,120,97,401,124,401,196.1428571
116,JORDI (Deluxe),Maroon 5,111,113,126,92,401,151,401,199.2857143
117,Dying to Live,Kodak Black,132,115,111,103,401,140,401,200.4285714
118,Beam Me Up Scotty,Nicki Minaj,114,114,130,134,401,114,401,201.1428571
119,Mandy & The Jungle,Santi,139,112,116,114,401,128,401,201.5714286
120,Divinely Uninspired To A Hellish Extent (Extended Deluxe),Lewis Capaldi,113,132,139,120,401,106,401,201.7142857
121,"Afro Pop, Vol. 1",Adekunle Gold,135,123,119,105,401,133,401,202.4285714
122,NOT ALL HEROES WEAR CAPES (Deluxe),Metro Boomin,136,139,122,109,401,110,401,202.5714286
123,Zero Panic,EP - Balloranking,124,137,109,121,401,137,401,204.2857143
124,Yes and Amen,Tope Alabi,123,103,142,128,401,138,401,205.1428571
125,Ea$t N We$t,EP - Dremo & Jeriq,106,119,140,125,401,146,401,205.4285714
126,Views,Drake,125,122,115,146,401,135,401,206.4285714
127,Hood Boy Dreams,EP - Jeriq,137,136,97,142,401,136,401,207.1428571
128,ÌRÌ (The Album Live),Sola Allyson,115,106,135,141,401,157,401,208
129,Off the Yak,Young M.A,156,128,102,122,401,149,401,208.4285714
130,PLAYBOY,Tory Lanez,138,117,117,127,401,165,401,209.4285714
131,The Lion King: The Gift [Deluxe Edition],Beyoncé,134,127,144,131,401,131,401,209.8571429
132,Signed to the Streets 3,Lil Durk,126,110,121,129,401,183,401,210.1428571
133,Common Sense,J Hus,133,151,129,113,401,144,401,210.2857143
134,Lion of Judah,Phil Thompson,112,102,133,165,401,180,401,213.4285714
135,Roots,NSG,116,126,137,172,401,148,401,214.4285714
136,All Over The Place (Platinum Edition),KSI,74,73,71,89,401,401,401,215.7142857
137,Ignorance Is Bliss,Skepta,168,165,114,155,401,118,401,217.4285714
138,beerbongs & bentleys,Post Malone,144,163,127,126,401,179,401,220.1428571
139,DAMN.,Kendrick Lamar,153,162,128,133,401,168,401,220.8571429
140,American Teen,Khalid,164,147,147,136,401,156,401,221.7142857
141,Strings and Bling,Nasty C,173,148,136,161,401,134,401,222
142,I LOVE GIRLS WITH TROBUL,Sarz & WurlD,190,135,138,130,401,188,401,226.1428571
143,All My Demons Greeting Me as a Friend,AURORA,165,182,131,156,401,164,401,228.5714286
144,Bigger Than Life Or Death,EST Gee,65,72,90,173,401,401,401,229
145,Over It,Summer Walker,154,144,145,166,401,193,401,229.1428571
146,ASA (Asha) [Deluxe Edition],Asa,171,157,150,143,401,186,401,229.8571429
147,Faith,Pop Smoke,401,401,401,401,6,8,8,232.2857143
148,Adolescence,Unknown T,401,401,401,401,72,16,18,244.2857143
149,SAVAGE MODE II,21 Savage & Metro Boomin,108,125,401,154,401,130,401,245.7142857
150,TEMPORARY HIGHS IN THE VIOLET SKIES,Snoh Aalegra,109,143,146,150,401,401,401,250.1428571
151,The Human Condition,Jon Bellion,145,160,401,138,401,126,401,253.1428571
152,F*CK LOVE 3+: OVER YOU,The Kid LAROI,401,401,401,118,401,26,26,253.4285714
153,Heaven Or Hell,Don Toliver,401,153,123,119,401,177,401,253.5714286
154,Free Spirit,Khalid,157,138,401,137,401,152,401,255.2857143
155,Budweiser (Remix),Various Artists,189,174,401,401,401,158,64,255.4285714
156,Starboy,The Weeknd,127,124,401,152,401,195,401,257.2857143
157,"good kid, m.A.A.d city (Deluxe)",Kendrick Lamar,162,145,401,163,401,132,401,257.8571429
158,This Is Acting (Deluxe Version),Sia,150,133,401,157,401,169,401,258.8571429
159,Chilombo (Deluxe Video Version),Jhené Aiko,161,401,141,153,401,154,401,258.8571429
160,Collection One,SAINt JHN,160,164,401,159,401,141,401,261
161,Wins & Losses (Deluxe),Meek Mill,179,166,401,144,401,143,401,262.1428571
162,Beauty Behind the Madness,The Weeknd,147,197,401,149,401,153,401,264.1428571
163,Heavy Is The Head,Stormzy,151,141,401,199,401,161,401,265
164,Free Dem Boyz,42 Dugg,172,152,401,175,401,155,401,265.2857143
165,i am > i was (Deluxe),21 Savage,178,156,401,148,401,175,401,265.7142857
166,True 2 Myself,Lil Tjay,167,168,143,401,401,196,401,268.1428571
167,Pray 4 Love (Deluxe),Rod Wave,186,158,148,186,401,401,401,268.7142857
168,In The Dark,Mizzle,181,200,401,135,401,163,401,268.8571429
169,FATHER OF 4,Offset,170,181,401,147,401,185,401,269.4285714
170,?,XXXTENTACION,175,177,401,160,401,190,401,272.1428571
171,Feed tha Streets,Roddy Ricch,174,191,401,151,401,197,401,273.7142857
172,Gratitude,Timaya,183,173,401,189,401,178,401,275.1428571
173,Citizen of the World,King Perryy,197,186,401,167,401,194,401,278.1428571
174,Vince Staples,Vince Staples,120,131,401,140,401,401,401,285
175,All In,EP - Skepta,401,401,401,401,401,2,2,287
176,Wonder Shall Never End,EP - Ayo Jay,95,129,401,192,401,401,401,288.5714286
177,Nothing To Prove,EP - Victor AD,401,401,401,401,401,13,9,289.5714286
178,No Pressure,Sarkodie,401,401,401,401,401,18,14,291
179,Itheep,Moelogo,401,401,401,401,401,21,19,292.1428571
180,W I L D,EP - Lady Donli,401,401,401,401,401,20,21,292.2857143
181,The House Is Burning,Isaiah Rashad,401,401,401,401,401,27,20,293.1428571
182,Thank You For Believing (The Manifestation),Toosii,401,401,401,401,401,35,32,296
183,Therapy,Anne-Marie,141,149,401,183,401,401,401,296.7142857
184,Graduation,Kanye West,142,161,401,190,401,401,401,299.5714286
185,Meet the Woo,Pop Smoke,159,167,401,171,401,401,401,300.1428571
186,Positions (Deluxe Edition),Ariana Grande,148,401,401,179,401,174,401,300.7142857
187,JACKBOYS,JACKBOYS & Travis Scott,169,150,401,401,401,182,401,300.7142857
188,Love Songs 4 the Streets 2,Lil Durk,143,184,401,180,401,401,401,301.5714286
189,MI 2: The Movie,M.I Abaga,180,401,401,169,401,162,401,302.1428571
190,Tha Carter V (Deluxe),Lil Wayne,188,154,401,170,401,401,401,302.2857143
191,Bobby Tarantino III,Logic,401,401,401,401,401,60,51,302.2857143
192,Drip Season 3 (Deluxe),Gunna,401,180,401,174,401,171,401,304.1428571
193,Take Care (Deluxe Version),Drake,176,172,401,187,401,401,401,305.5714286
194,Mirage,Mannywellz,401,178,401,193,401,167,401,306
195,Indigo (Extended),Chris Brown,166,196,401,176,401,401,401,306
196,Nothing Was the Same (Deluxe),Drake,182,401,401,181,401,192,401,308.4285714
197,So Much Fun (Deluxe),Young Thug,401,192,401,196,401,172,401,309.1428571
198,Championships,Meek Mill,194,175,401,194,401,401,401,309.5714286
199,All Over The Place (Platinum VIP Edition),KSI,401,401,401,401,85,87,401,311
200,L.I.F.E,Leaving an Impact for Eternity (Deluxe Edition) - Burna Boy,198,401,401,200,401,198,401,314.2857143
201,HOFFA,Dave East & Harry Fraud,401,401,401,401,401,129,86,317.1428571
202,PAPER ROUTE iLLUMINATi,Young Dolph & Paper Route Empire,401,401,401,401,401,173,100,325.4285714
203,B4 The Storm,Internet Money,401,169,401,145,401,401,401,331.2857143
204,Project X,Ken Car$on,149,171,401,401,401,401,401,332.1428571
205,More Life,Drake,401,401,401,164,401,160,401,332.7142857
206,Hopeless Romantic,EP - Tomi Thomas,163,170,401,401,401,401,401,334
207,HNDRXX,Future,401,401,401,162,401,181,401,335.4285714
208,Oṣó,Brymo,401,193,401,401,401,159,401,336.7142857
209,The Spirit of Light,Tope Alabi & Ty Bello,401,155,401,401,401,200,401,337.1428571
210,Whole Lotta Red,Playboi Carti,177,179,401,401,401,401,401,337.2857143
211,Too Faithful,Moses Bliss,401,401,401,178,401,187,401,338.5714286
212,"Spontaneous Praise, Vol. 1",Laolu Gbenjo,185,401,401,401,401,184,401,339.1428571
213,USEE4YOURSELF,IDK,196,176,401,401,401,401,401,339.5714286
214,Shiesty Season,Spring Deluxe - Pooh Shiesty,187,188,401,401,401,401,401,340
215,Simisola (Deluxe),Simi,401,401,401,182,401,199,401,340.8571429
216,Future Hndrxx Presents: The WIZRD,Future,401,198,401,185,401,401,401,341.1428571
217,ANTI (Deluxe),Rihanna,193,401,401,191,401,401,401,341.2857143
218,Birds in the Trap Sing McKnight,Travis Scott,200,187,401,401,401,401,401,341.7142857
219,Mars,EP - BadboyMarz,401,401,401,197,401,191,401,341.8571429
220,We're All Alone In This Together,Dave,1,401,401,401,401,401,401,343.8571429
221,Just Cause Y'all Waited 2 (Deluxe),Lil Durk,29,401,401,401,401,401,401,347.8571429
222,"Afromix, Ep. 2 (DJ Mix)",Spinall,401,401,401,401,401,401,88,356.2857143
223,Saturn,EP - Victony,401,401,401,401,401,120,401,360.8571429
224,My Beautiful Dark Twisted Fantasy (Deluxe Edition),Kanye West,140,401,401,401,401,401,401,363.7142857
225,Differences,B Young,401,401,401,401,401,142,401,364
226,Ultimate Collection,Don Moen,401,142,401,401,401,401,401,364
227,"Afromix, Ep. 1 (DJ Mix)",Spinall,146,401,401,401,401,401,401,364.5714286
228,Hugadem,Agorsor,401,401,401,401,401,150,401,365.1428571
229,Duke Hefner,Lil Duke & Young Stoner Life,152,401,401,401,401,401,401,365.4285714
230,Fuji the Sound,EP - K1 De Ultimate,158,401,401,401,401,401,401,366.2857143
231,Be Right Back,Jorja Smith,401,401,401,168,401,401,401,367.7142857
232,Maverick City Vol. 3 Part 1,Maverick City Music,401,401,401,401,401,170,401,368
233,Get Rich or Die Tryin,50 Cent,401,401,401,401,401,176,401,368.8571429
234,Project Baby 2: All Grown Up (Deluxe),Kodak Black,401,401,401,177,401,401,401,369
235,Street Gossip,Lil Baby,401,183,401,401,401,401,401,369.8571429
236,T R A P S O U L (Deluxe),Bryson Tiller,401,401,401,184,401,401,401,370
237,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,184,401,401,401,401,401,401,370
238,Painting Pictures,Kodak Black,401,185,401,401,401,401,401,370.1428571
239,The Search,NF,401,401,401,188,401,401,401,370.5714286
240,Fast & Furious 9: The Fast Saga (Original Motion Picture Soundtrack),Various Artists,401,401,401,401,401,189,401,370.7142857
241,Stony Hill,"Damian ""Jr. Gong"" Marley",401,189,401,401,401,401,401,370.7142857
242,Dreams & Imaginations,EP - Lil5ive,401,190,401,401,401,401,401,370.8571429
243,King of Love,Kizz Daniel,191,401,401,401,401,401,401,371
244,Thank You For Believing,Toosii,192,401,401,401,401,401,401,371.1428571
245,Lucid,Aṣa,401,194,401,401,401,401,401,371.4285714
246,Watch the Throne (Deluxe),JAY-Z & Kanye West,195,401,401,401,401,401,401,371.5714286
247,Stoney (Deluxe),Post Malone,401,401,401,195,401,401,401,371.5714286
248,Purpose (Deluxe),Justin Bieber,401,195,401,401,401,401,401,371.5714286
249,Send Them To Coventry,Pa Salieu,401,401,401,198,401,401,401,372
250,Welcome to the Madhouse (Deluxe),Tones And I,199,401,401,401,401,401,401,372.1428571
251,Thats What They All Say,Jack Harlow,401,199,401,401,401,401,401,372.1428571
