rank,album,artist,R1,R2,R3,R4,R5,R6,R7,RT
71,Beam Me Up Scotty,Nicki Minaj,60,54,68,77,62,67,401,112.7142857
72,A Good Time,Davido,65,69,74,64,61,62,401,113.7142857
73,Feed Tha Streets ll,Roddy Ricch,100,112,131,102,86,86,181,114
74,Happy Birthday Kodak,EP - Kodak Black,58,61,67,62,75,76,401,114.2857143
75,Dark Lane Demo Tapes,Drake,122,150,128,99,93,125,93,115.7142857
76,Chilombo (Deluxe Video Version),Jhené Aiko,101,125,96,126,95,124,148,116.4285714
77,Ea$t N We$t,EP - Dremo & Jeriq,72,74,70,65,63,71,401,116.5714286
78,Outside,Burna Boy,73,68,75,67,65,68,401,116.7142857
79,Sounds From the Other Side,Wizkid,63,64,73,75,68,77,401,117.2857143
80,East Atlanta Love Letter,6LACK,78,72,58,74,67,73,401,117.5714286
81,199X,Suté Iwar,64,66,60,68,84,81,401,117.7142857
82,Ghetto Lenny's Love Songs,SAINt JHN,71,62,65,78,72,75,401,117.7142857
83,Product of My Environment,Abra Cadabra,67,79,77,66,66,79,401,119.2857143
84,While the World Was Burning,SAINt JHN,75,70,63,70,81,78,401,119.7142857
85,When It's All Said And Done... Take Time,GIVĒON,76,76,72,63,76,84,401,121.1428571
86,Resurrection,Hugo P,49,71,71,76,87,101,401,122.2857143
87,SAVAGE MODE II,21 Savage & Metro Boomin,118,141,144,135,132,117,84,124.4285714
88,OXYGENE,EP - Oxlade,77,77,81,82,77,88,401,126.1428571
89,Scorpion,Drake,117,116,137,144,109,119,146,126.8571429
90,The Palmwine Express,Show Dem Camp,84,84,110,87,74,65,401,129.2857143
91,Platinum Heart (Deluxe),Toosii,89,75,82,80,82,96,401,129.2857143
92,BEAUTIFUL THUGGER GIRLS,Young Thug,87,80,84,79,94,90,401,130.7142857
93,Ayra Starr,EP - Ayra Starr,91,78,88,94,79,89,401,131.4285714
94,Be Right Back,Jorja Smith,80,91,83,81,107,94,401,133.8571429
95,TOP MEMBA,Kida Kudz,82,96,101,86,80,93,401,134.1428571
96,"Afromix, Ep. 1 (DJ Mix)",Spinall,85,105,79,139,58,74,401,134.4285714
97,The Life Of Pi'erre 5,Pi'erre Bourne,83,86,92,92,92,105,401,135.8571429
98,The Message,Minister GUC,99,95,78,89,100,92,401,136.2857143
99,Top,YoungBoy Never Broke Again,90,90,91,91,102,91,401,136.5714286
100,Goodbye & Good Riddance (Anniversary Edition),Juice WRLD,98,89,85,90,96,100,401,137
101,Mandy & The Jungle,Santi,95,82,80,104,99,113,401,139.1428571
102,Over It,Summer Walker,79,87,106,106,101,103,401,140.4285714
103,Citizen of the World,King Perryy,102,88,94,88,106,118,401,142.4285714
104,Heaven Or Hell,Don Toliver,145,119,130,123,158,175,157,143.8571429
105,Love Goes,Sam Smith,88,92,136,93,97,102,401,144.1428571
106,A Gangsta's Pain,Moneybagg Yo,106,100,102,98,98,106,401,144.4285714
107,Zulu Man With Some Power,Nasty C,109,97,87,84,122,128,401,146.8571429
108,Roots,NSG,93,104,124,108,110,121,401,151.5714286
109,Hood Boy Dreams,EP - Jeriq,86,109,112,121,112,123,401,152
110,All My Demons Greeting Me as a Friend,AURORA,94,93,107,111,130,133,401,152.7142857
111,Divinely Uninspired To A Hellish Extent (Extended Deluxe),Lewis Capaldi,128,110,105,112,105,114,401,153.5714286
112,B4 The Storm,Internet Money,107,98,97,114,119,142,401,154
113,Love or the Word (EP),Jaywillz,141,106,117,117,108,108,401,156.8571429
114,Mother Nature,Angelique Kidjo,70,81,98,115,155,181,401,157.2857143
115,SoundGod Fest Reloaded,Runtown,103,115,93,146,115,131,401,157.7142857
116,Starboy,The Weeknd,108,113,109,131,128,122,401,158.8571429
117,ASA (Asha) [Deluxe Edition],Asa,124,101,89,120,126,151,401,158.8571429
118,Common Sense,J Hus,111,123,119,119,120,120,401,159
119,The Human Condition,Jon Bellion,133,139,108,96,129,109,401,159.2857143
120,DAMN.,Kendrick Lamar,136,111,113,107,118,148,401,162
121,NOT ALL HEROES WEAR CAPES (Deluxe),Metro Boomin,116,107,116,122,144,129,401,162.1428571
122,Mirage,Mannywellz,114,138,125,140,139,99,401,165.1428571
123,PSYCHODRAMA,Dave,127,121,123,116,117,156,401,165.8571429
124,Hopeless Romantic,EP - Tomi Thomas,119,132,143,113,114,141,401,166.1428571
125,Thank You For Believing,Toosii,121,122,127,105,142,157,401,167.8571429
126,Collection One,SAINt JHN,113,134,149,127,116,136,401,168
127,Free Spirit,Khalid,139,120,111,134,136,146,401,169.5714286
128,Yellow,Brymo,130,114,126,118,150,150,401,169.8571429
129,Dying to Live,Kodak Black,129,126,146,130,127,130,401,169.8571429
130,ÌRÌ (The Album Live),Sola Allyson,135,129,140,137,141,132,401,173.5714286
131,Ice Daddy,Gucci Mane,92,118,142,143,145,192,401,176.1428571
132,Yes and Amen,Tope Alabi,125,131,114,149,177,138,401,176.4285714
133,Ctrl,SZA,146,124,150,401,180,173,85,179.8571429
134,American Teen,Khalid,150,147,132,128,157,152,401,181
135,beerbongs & bentleys,Post Malone,401,140,122,148,166,135,175,183.8571429
136,?,XXXTENTACION,137,137,139,133,164,188,401,185.5714286
137,Beauty Behind the Madness,The Weeknd,131,127,401,129,167,169,196,188.5714286
138,Studying Abroad: Extended Stay,Masego,401,135,134,132,179,158,191,190
139,Afro Pop Vol1,Adekunle Gold,144,117,401,138,88,97,401,198
140,Positions (Deluxe Edition),Ariana Grande,132,136,401,110,113,112,401,200.7142857
141,Scam,EP - G4 Boyz,120,128,401,142,104,116,401,201.7142857
142,FATHER OF 4,Offset,401,149,138,124,123,134,401,210
143,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,401,401,120,125,153,143,167,215.7142857
144,"good kid, m.A.A.d city (Deluxe)",Kendrick Lamar,147,142,129,401,125,167,401,216
145,Views,Drake,142,143,401,401,152,147,156,220.2857143
146,Light,MohBad,401,148,147,147,171,184,401,228.4285714
147,The Leaktape,EP - Peruzzi,401,401,66,9,11,401,401,241.4285714
148,Gratitude,Timaya,140,133,401,401,124,170,401,252.8571429
149,Wins & Losses (Deluxe),Meek Mill,401,144,118,401,146,168,401,254.1428571
150,Free Dem Boyz,42 Dugg,138,146,401,401,133,162,401,254.5714286
151,No Love Lost (Deluxe),Blxst,401,401,141,401,185,154,106,255.5714286
152,Village,Jacob Banks,148,130,148,401,401,189,401,259.7142857
153,Same Earth Different Worlds,Omar Sterling,401,401,401,72,91,64,401,261.5714286
154,4Play,EP - Olakira,401,401,401,83,78,80,401,263.5714286
155,Take Care (Deluxe Version),Drake,401,401,401,401,131,126,115,282.2857143
156,Signed to the Streets 3,Lil Durk,401,401,401,141,137,127,401,287
157,Planet Her,Doja Cat,401,401,401,401,401,4,3,287.4285714
158,The Greatest Showman (Original Motion Picture Soundtrack),"Benj Pasek & Justin Paul, Hugh Jackman, Keala Settle, Zac Efron, Zendaya",401,401,401,401,143,177,88,287.4285714
159,CALL ME IF YOU GET LOST,"Tyler, The Creator",401,401,401,401,401,7,5,288.1428571
160,Welcome to O'Block,King Von,401,401,401,401,175,163,78,288.5714286
161,Strings and Bling,Nasty C,401,401,401,145,134,137,401,288.5714286
162,ANTI (Deluxe),Rihanna,401,401,121,401,147,149,401,288.7142857
163,Pray 4 Love (Deluxe),Rod Wave,401,401,401,401,200,153,67,289.1428571
164,A True Champion,Rexxie,401,401,401,401,401,11,12,289.7142857
165,I LOVE GIRLS WITH TROBUL,Sarz & WurlD,134,401,401,401,149,144,401,290.1428571
166,MI 2: The Movie,M.I Abaga,401,401,133,401,174,139,401,292.8571429
167,Nothing Was the Same (Deluxe),Drake,401,401,401,401,151,166,151,296
168,Meet the Woo,Pop Smoke,126,401,401,401,162,187,401,297
169,Indigo (Extended),Chris Brown,401,401,145,401,165,165,401,297
170,Championships,Meek Mill,401,401,401,136,168,176,401,297.7142857
171,Sin City The Mixtape,Ski Mask the Slump God,401,401,401,401,401,42,43,298.5714286
172,CLOUDS (THE MIXTAPE),NF,401,401,401,401,184,196,111,299.2857143
173,More Life,Drake,401,401,401,401,148,164,184,300
174,Artist 2.0,A Boogie wit da Hoodie,401,401,401,401,178,159,190,304.4285714
175,The Life of Pablo,Kanye West,401,401,401,401,172,174,192,306
176,Birds in the Trap Sing McKnight,Travis Scott,401,401,401,401,190,178,199,310.1428571
177,Space and Time,Justine Skye,401,401,401,401,401,104,75,312
178,The Golden Boy,KiDi,401,401,401,401,138,72,401,316.4285714
179,F*CK LOVE (SAVAGE),The Kid LAROI,401,401,401,401,159,401,55,317
180,Too Faithful,Moses Bliss,401,145,104,401,401,401,401,322
181,Send Them To Coventry,Pa Salieu,401,401,401,401,140,145,401,327.1428571
182,Culture II,Migos,401,401,401,401,135,161,401,328.7142857
183,Blonde,Frank Ocean,401,401,401,401,183,401,128,330.8571429
184,True 2 Myself,Lil Tjay,401,401,401,401,156,160,401,331.5714286
185,This Is Acting (Deluxe Version),Sia,401,401,401,401,161,155,401,331.5714286
186,So Much Fun (Deluxe),Young Thug,143,401,401,401,176,401,401,332
187,Stoney (Deluxe),Post Malone,401,401,401,401,154,171,401,332.8571429
188,Tha Carter V (Deluxe),Lil Wayne,401,401,401,401,197,140,401,334.5714286
189,Fuji the Sound,EP - K1 De Ultimate,401,401,401,401,169,172,401,335.1428571
190,JACKBOYS,JACKBOYS & Travis Scott,401,401,401,401,163,180,401,335.4285714
191,The Mayor of Lagos,Mayorkun,401,401,401,401,160,193,401,336.8571429
192,The Lion King: The Gift,Beyoncé,401,401,401,401,181,185,401,338.7142857
193,Eyan Mayweather,Olamide,401,401,401,401,170,197,401,338.8571429
194,Redemption,Burna Boy,401,401,401,401,193,179,401,339.5714286
195,Queen (Deluxe),Nicki Minaj,401,401,401,401,188,186,401,339.8571429
196,Era1,Era,401,401,401,401,199,182,401,340.8571429
197,"YP & Azanti, Vol. 1",PsychoYP & Azanti,401,401,401,401,186,200,401,341.5714286
198,The Search,NF,401,401,401,401,192,199,401,342.2857143
199,Grace,Spinall,401,401,401,401,195,198,401,342.5714286
200,F9: The Fast Saga (Original Motion Picture Soundtrack),Various Artists,401,401,401,401,401,401,51,351
201,23 Is Back,JayDaYoungan,401,401,401,401,401,401,52,351.1428571
202,Don Esteban,Esteban Gabriel,401,401,401,401,401,401,53,351.2857143
203,CINEMA,The Marías,401,401,401,401,401,401,54,351.4285714
204,folklore (deluxe version),Taylor Swift,401,401,401,401,401,401,56,351.7142857
205,"Blessed, I Guess",Lil Poppa,401,401,401,401,401,401,59,352.1428571
206,Big Grim Reaper,Big Scarr,401,401,401,401,401,401,60,352.2857143
207,Below,Beartooth,401,401,401,401,401,401,61,352.4285714
208,Shottaz-4Eva,MO3,401,401,401,401,401,401,62,352.5714286
210,Scaled And Icy,twenty one pilots,401,401,401,401,401,401,65,353
211,DR. EV4L,Young Nudy,401,401,401,401,401,401,68,353.4285714
212,IGOR,"Tyler, The Creator",401,401,401,401,401,401,69,353.5714286
213,Fat N****s Need Love Too,Bfb Da Packman,401,401,401,401,401,401,70,353.7142857
214,The Golden Casket,Modest Mouse,401,401,401,401,401,401,73,354.1428571
215,F**k the World,Brent Faiyaz,401,401,401,401,401,401,74,354.2857143
216,evermore (deluxe version),Taylor Swift,401,401,401,401,401,401,76,354.5714286
217,AI YoungBoy 2,YoungBoy Never Broke Again,401,401,401,401,401,401,79,355
218,Ghetto Gospel,Rod Wave,401,401,401,401,401,401,81,355.2857143
219,When The Lights Go Off,EP - Layzee Ella,401,401,401,401,401,82,401,355.4285714
220,Mood Valiant,Hiatus Kaiyote,401,401,401,401,401,401,82,355.4285714
221,Rich Off Pints,Icewear Vezzo,401,401,401,401,401,401,83,355.5714286
222,If I Know Me,Morgan Wallen,401,401,401,401,401,401,86,356
223,Fearless (Taylor's Version),Taylor Swift,401,401,401,401,401,401,87,356.1428571
224,PLAYBOY,Tory Lanez,401,401,401,401,401,401,89,356.4285714
225,Pluto x Baby Pluto (Deluxe),Future & Lil Uzi Vert,401,401,401,401,401,401,90,356.5714286
226,This One’s for You Too (Deluxe Edition),Luke Combs,401,401,401,401,401,401,91,356.7142857
227,What You See Ain't Always What You Get (Deluxe Edition),Luke Combs,401,401,401,401,401,401,92,356.8571429
228,Until I Return,YoungBoy Never Broke Again,401,401,401,401,401,401,94,357.1428571
229,Torilyna's Secret Book,EP - Tori Keeche,96,401,401,401,401,401,401,357.4285714
230,KG0516 (Apple Music Edition),KAROL G,401,401,401,401,401,401,97,357.5714286
231,YHLQMDLG,Bad Bunny,401,401,401,401,401,401,98,357.7142857
232,Thats What They All Say,Jack Harlow,401,401,401,401,401,401,99,357.8571429
233,Good News,Megan Thee Stallion,401,401,401,401,401,401,100,358
234,25,G Herbo,401,401,401,401,401,401,102,358.2857143
235,Dum and Dummer 2,Young Dolph & Key Glock,401,401,401,401,401,401,103,358.4285714
236,Only the Generals Part II,Kevin Gates,401,401,401,401,401,401,104,358.5714286
237,Die 4 Respect,DDG & OG Parker,401,401,401,401,401,401,105,358.7142857
238,Only The Family,Lil Durk Presents: Loyal Bros - Only The Family,401,401,401,401,401,401,107,359
239,Victory Lap,Nipsey Hussle,401,401,401,401,401,401,109,359.2857143
240,Love and Lies,Anthony Ramos,401,401,401,401,401,401,110,359.4285714
241,Built For Whatever,Tee Grizzley,401,401,401,401,401,401,112,359.7142857
242,Kommunity Service,YG & Mozzy,401,401,401,401,401,401,113,359.8571429
243,Motion,G.T.,401,401,401,401,401,401,114,360
244,Gold Chain Cowboy,Parker McCollum,401,401,401,401,401,401,116,360.2857143
245,Graduation,Kanye West,401,401,401,401,401,401,118,360.5714286
246,Street Sermons (Apple Music Up Next Film Edition),Morray,401,401,401,401,401,401,119,360.7142857
247,Top Chef Gotit,Lil Gotit,401,401,401,401,401,401,120,360.8571429
248,Fast & Furious 9: The Fast Saga (Original Motion Picture Soundtrack),Various Artists,123,401,401,401,401,401,401,361.2857143
249,Welcome To Jet Life Recordings 2,Curren$y,401,401,401,401,401,401,123,361.2857143
250,Purgatory,Tyler Childers,401,401,401,401,401,401,124,361.4285714
251,Future Nostalgia,Dua Lipa,401,401,401,401,401,401,125,361.5714286
252,A Mis 20,Natanael Cano,401,401,401,401,401,401,126,361.7142857
253,Whole Lotta Red,Playboi Carti,401,401,401,401,401,401,129,362.1428571
254,Reasonable Doubt,JAY-Z,401,401,401,401,401,401,131,362.4285714
255,Thunderstorm Sounds,Thunderstorms,401,401,401,401,401,401,132,362.5714286
256,Lover,Taylor Swift,401,401,401,401,401,401,134,362.8571429
257,The King Is Coming,Nathaniel Bassey,401,401,135,401,401,401,401,363
258,It Was Good Until It Wasn't,Kehlani,401,401,401,401,401,401,135,363
259,Eternal Atake (Deluxe),LUV vs. The World 2 - Lil Uzi Vert,401,401,401,401,401,401,136,363.1428571
260,Hot Pink,Doja Cat,401,401,401,401,401,401,137,363.2857143
261,My Life,Mary J. Blige,401,401,401,401,401,401,138,363.4285714
262,Hymn Of Heaven,Phil Wickham,401,401,401,401,401,401,139,363.5714286
263,Flower Boy,"Tyler, The Creator",401,401,401,401,401,401,140,363.7142857
264,Fine Line,Harry Styles,401,401,401,401,401,401,141,363.8571429
265,Red,Taylor Swift,401,401,401,401,401,401,142,364
266,"Still Flexin, Still Steppin",YoungBoy Never Broke Again,401,401,401,401,401,401,143,364.1428571
267,Sob Rock,John Mayer,401,401,401,401,401,401,145,364.4285714
268,DS2 (Deluxe),Future,401,401,401,401,401,401,147,364.7142857
269,State of Mind,Lord B,149,401,401,401,401,401,401,365
270,Swimming,Mac Miller,401,401,401,401,401,401,149,365
271,Ion Feel Nun,EST Gee,401,401,401,401,401,401,150,365.1428571
272,Distant Relatives (Bonus Track Version),"Nas & Damian ""Jr. Gong"" Marley",401,401,401,150,401,401,401,365.1428571
273,Sellout,Koe Wetzel,401,401,401,401,401,401,152,365.4285714
274,"good kid, m.A.A.d city (Deluxe Version)",Kendrick Lamar,401,401,401,401,401,401,153,365.5714286
275,The Course of the Inevitable,Lloyd Banks,401,401,401,401,401,401,154,365.7142857
276,Man On the Moon III: The Chosen,Kid Cudi,401,401,401,401,401,401,155,365.8571429
277,Moana (Original Motion Picture Soundtrack) [Deluxe Edition],Various Artists,401,401,401,401,401,401,158,366.2857143
278,Finally Famous (10th Anniversary Deluxe Edition Remixed and Remastered),Big Sean,401,401,401,401,401,401,159,366.4285714
279,G.I.H.F.,Rylo Rodriguez,401,401,401,401,401,401,160,366.5714286
280,Home Video,Lucy Dacus,401,401,401,401,401,401,161,366.7142857
281,Starting Over,Chris Stapleton,401,401,401,401,401,401,162,366.8571429
282,KIDZ BOP 2021,KIDZ BOP Kids,401,401,401,401,401,401,164,367.1428571
283,Circles (Deluxe),Mac Miller,401,401,401,401,401,401,165,367.2857143
284,A N N I V E R S A R Y (Deluxe),Bryson Tiller,401,401,401,401,401,401,166,367.4285714
285,Taylor Swift Karaoke: 1989,Taylor Swift,401,401,401,401,401,401,168,367.7142857
286,Afrodisaco,Rauw Alejandro,401,401,401,401,401,401,170,368
287,Dangerous Levels of Introspection,JP Saxe,401,401,401,401,401,401,171,368.1428571
288,Realer,YoungBoy Never Broke Again,401,401,401,401,401,401,172,368.2857143
289,Shiesty Season,Spring Deluxe - Pooh Shiesty,401,401,401,401,173,401,401,368.4285714
290,17,XXXTENTACION,401,401,401,401,401,401,173,368.4285714
291,Time Served (Deluxe),Moneybagg Yo,401,401,401,401,401,401,174,368.5714286
292,38 Baby 2,YoungBoy Never Broke Again,401,401,401,401,401,401,176,368.8571429
293,Country Again (Side A),Thomas Rhett,401,401,401,401,401,401,177,369
294,Street Gossip,Lil Baby,401,401,401,401,401,401,178,369.1428571
295,Side A,EP - Inayah,401,401,401,401,401,401,179,369.2857143
296,TV,Tai Verdes,401,401,401,401,401,401,180,369.4285714
297,Frozen 2 (Original Motion Picture Soundtrack) [Deluxe Edition],"Kristen Anderson-Lopez & Robert Lopez, Idina Menzel, Kristen Bell & Christophe Beck",401,401,401,401,401,401,182,369.7142857
298,i am > i was (Deluxe),21 Savage,401,401,401,401,182,401,401,369.7142857
299,Die Lit,Playboi Carti,401,401,401,401,401,401,183,369.8571429
300,Heavy Is The Head,Stormzy,401,401,401,401,401,183,401,369.8571429
301,Ruthless,Gary Allan,401,401,401,401,401,401,185,370.1428571
302,Still Taking Risks,Quando Rondo,401,401,401,401,401,401,186,370.2857143
303,I'm Him,Kevin Gates,401,401,401,401,401,401,187,370.4285714
304,Flavour of Africa,Flavour,401,401,401,401,187,401,401,370.4285714
305,Michigan Boy Boat,Lil Yachty,401,401,401,401,401,401,188,370.5714286
306,Yellow Tape,Key Glock,401,401,401,401,401,401,189,370.7142857
307,Simisola (Deluxe),Simi,401,401,401,401,189,401,401,370.7142857
308,T R A P S O U L (Deluxe),Bryson Tiller,401,401,401,401,401,190,401,370.8571429
309,Maverick City Vol. 3 Part 1,Maverick City Music,401,401,401,401,401,191,401,371
310,Feed tha Streets,Roddy Ricch,401,401,401,401,191,401,401,371
311,PTSD (Deluxe),G Herbo,401,401,401,401,401,401,193,371.2857143
312,Plastic Hearts (Apple Music Backyard Sessions Edition),Miley Cyrus,401,401,401,401,401,401,194,371.4285714
313,4 Your Eyez Only,J. Cole,401,401,401,401,194,401,401,371.4285714
314,In the Lonely Hour (Drowning Shadows Videos Edition),Sam Smith,401,401,401,401,401,194,401,371.4285714
315,missunderstood…still,Queen Naija,401,401,401,401,401,401,195,371.5714286
316,Country Boy,DaBlixx Osha,401,401,401,401,401,195,401,371.5714286
317,Ignorance Is Bliss,Skepta,401,401,401,401,196,401,401,371.7142857
318,RY RY WORLD,Mariah the Scientist,401,401,401,401,401,401,197,371.8571429
319,Forever,Popcaan,401,401,401,401,198,401,401,372
320,Drip or Drown 2,Gunna,401,401,401,401,401,401,198,372
321,reputation,Taylor Swift,401,401,401,401,401,401,200,372.2857143
322,Get Rich or Die Tryin',50 Cent,401,401,401,401,401,401,201,372.4285714
