rank,album,artist,R1,R2,R3,R4,R5,R6,R7,RT
83,The Life Of Pi'erre 5,Pi'Erre Bourne,301,301,301,301,301,47,12,223.4285714
84,Time & Chance (Deluxe),Odumodublvck,41,301,18,301,301,301,301,223.4285714
85,Distant Relatives,Damian Marley,45,301,301,301,301,22,301,224.5714286
86,More Life,Drake,301,301,15,56,301,301,301,225.1428571
87,Goodbye & Good Riddance,Juice Wrld,301,301,53,301,301,19,301,225.2857143
88,Boyfriend,CKay,301,39,301,301,301,301,33,225.2857143
89,OXYGENE,Oxlade,17,301,58,301,301,301,301,225.7142857
90,ASTROWORLD,Travis Scott,301,301,301,301,18,301,60,226.1428571
91,Rema Freestyle EP,Rema,301,301,301,301,62,20,301,226.7142857
92,Greatest Hits,Westlife,301,301,301,301,58,27,301,227.1428571
93,FATHER OF 4,Offset,301,62,301,301,24,301,301,227.2857143
94,Yabasi,Basketmouth,68,301,19,301,301,301,301,227.4285714
95,Dark Lane Demo Tapes,Drake,301,301,54,301,301,301,39,228.2857143
96,Culture II,Migos,301,301,301,301,301,78,15,228.2857143
97,Superstar,Wizkid,301,301,52,301,301,301,45,228.8571429
98,King Of Love,Kizz Daniel,31,301,301,301,301,68,301,229.1428571
99,Die A Legend,POLO G,301,301,301,301,23,301,76,229.1428571
100,B4 The Storm (Complete Edition),Internet money,301,301,301,25,301,81,301,230.1428571
101,Game Over,Dave,38,301,301,301,71,301,301,230.5714286
102,Future Nostalgia,Dua Lipa,67,43,301,301,301,301,301,230.7142857
103,Roots,NSG,69,301,301,42,301,301,301,230.8571429
104,Music To Be Murdered By - Side B (Deluxe Edition),Eminem,64,301,301,301,301,301,49,231.1428571
105,CITIZEN OF THE WORLD,King Perryy,301,301,301,50,301,301,64,231.2857143
106,American Teen,Khalid,301,301,301,301,40,75,301,231.4285714
107,Slime Language 2 (Deluxe),Young Stoner Life,301,69,301,301,301,301,47,231.5714286
108,Beam Me Up Scotty,Nicki Minaj,301,301,301,301,51,301,68,232
109,Ghetto Lenny's Love Songs,SAINt JHN,44,301,301,75,301,301,301,232
110,Top Chef Gotit,Lil Gotit,301,301,301,301,301,83,44,233.1428571
111,Lucid,A\u1e63a,301,55,301,73,301,301,301,233.2857143
112,Mandy & The Jungle,Cruel Santino,72,301,301,301,301,57,301,233.4285714
113,Off the Yak,Young M.A,301,301,301,301,75,301,57,233.8571429
114,The Definition,Jon Bellion,301,301,51,84,301,301,301,234.2857143
115,SATISFIED,Mercy Chinwo,301,301,301,74,66,301,301,235
116,FREE 6LACK (Bonus Track Version),6lack,43,301,301,301,301,301,98,235.1428571
117,SoundMan Vol. 1,Starboy,301,301,64,301,301,301,82,235.8571429
118,Changes,Justin Bieber,70,301,82,301,301,301,301,236.7142857
119,For Broken Ears,Tems,301,301,301,77,301,301,79,237.2857143
120,Hallelujah Again (Revelation 19:3),Nathaniel Bassey,301,72,88,301,301,301,301,237.8571429
121,True 2 Myself,Lil Tjay,301,301,301,69,92,301,301,238
122,Grass 2 Grace,2Face Idibia,301,301,301,301,78,87,301,238.5714286
123,TAKE TIME,Giveon,301,301,98,301,67,301,301,238.5714286
124,Wildfire,prettyboydo,301,100,301,301,301,66,301,238.7142857
125,Boy Meets World,Deno,301,301,89,85,301,301,301,239.8571429
126,L.I.F.E,Burna Boy,301,301,301,301,80,301,97,240.2857143
127,El Dorado,24kgoldn,99,301,301,80,301,301,301,240.5714286
128,Culture III,Migos,301,301,301,301,301,301,1,258.1428571
129,JORDI (Deluxe),Maroon 5,301,301,301,301,301,301,3,258.4285714
130,Happy Birthday Kodak,Kodak Black,301,301,301,301,301,301,4,258.5714286
131,Moments in Between,Ruth B.,301,301,301,301,301,301,7,259
132,Shockwave,Marshmello,301,301,301,301,301,301,10,259.4285714
133,DAMN.,Kendrick Lamar,301,301,10,301,301,301,301,259.4285714
134,drinking under the streetlights,Powfu,11,301,301,301,301,301,301,259.5714286
135,Anthems & Glory (Live),Todd Dulaney,301,301,301,301,301,301,11,259.5714286
136,Living In Bondage,prettyboydo,301,301,301,301,301,301,17,260.4285714
137,Lil Uzi Vert vs. The World,Lil Uzi Vert,301,301,301,301,17,301,301,260.4285714
138,TOO YOUNG TO BE SAD,Tate McRae,19,301,301,301,301,301,301,260.7142857
139,Future Hndrxx Presents: The WIZRD,Future,301,301,301,20,301,301,301,260.8571429
140,Shoot For The Stars Aim For The Moon,Pop Smoke,301,301,301,301,301,23,301,261.2857143
141,Starboy,The Weeknd,301,301,301,301,301,24,301,261.4285714
142,Views,Drake,301,24,301,301,301,301,301,261.4285714
143,Best Of,Lucky Dube,301,301,301,301,301,25,301,261.5714286
144,Scorpion,Drake,25,301,301,301,301,301,301,261.5714286
145,Slime Language 2,Young Stoner Life,301,27,301,301,301,301,301,261.8571429
146,The Voice (Deluxe),Lil Durk,301,301,301,27,301,301,301,261.8571429
147,Face 2 Face,2Face Idibia,301,301,301,301,27,301,301,261.8571429
148,I Will Sing (Live),Don Moen,301,301,301,31,301,301,301,262.4285714
149,Rodeo (Expanded Edition),Travis Scott,301,301,301,301,301,32,301,262.5714286
150,Summers,Melvitto,301,301,301,32,301,301,301,262.5714286
151,My Turn (Deluxe),Lil Baby,301,301,301,301,301,301,32,262.5714286
152,Stoney,Post Malone,301,33,301,301,301,301,301,262.7142857
153,On a Spaceship,Burna Boy,33,301,301,301,301,301,301,262.7142857
154,SHAKE THE SNOW GLOBE (DELUXE),Russ,301,301,301,33,301,301,301,262.7142857
155,Entertainer,D'banj,301,301,301,301,301,33,301,262.7142857
156,ANTI,Rihanna,301,34,301,301,301,301,301,262.8571429
157,AZEB - EP,Mereba,301,301,301,34,301,301,301,262.8571429
158,The Course of the Inevitable,Lloyd Banks,301,301,35,301,301,301,301,263
159,1000 Forms Of Fear,Sia,301,301,301,35,301,301,301,263
160,Better Days,Blezed,301,301,301,301,301,301,35,263
161,Palmwine Music 2,Show Dem Camp,301,301,36,301,301,301,301,263.1428571
162,Maverick City Vol. 3 Part 1,Maverick City Music,301,301,301,36,301,301,301,263.1428571
163,Common Sense,J Hus,36,301,301,301,301,301,301,263.1428571
164,Victory Lap,Nipsey Hussle,301,301,301,301,301,37,301,263.2857143
165,U P P E R H A N D,indie tribe,301,37,301,301,301,301,301,263.2857143
166,Midnight Vibes,Lojay,37,301,301,301,301,301,301,263.2857143
167,True Story,Timaya,301,301,301,301,38,301,301,263.4285714
168,Yaadman Kingsize,Yung L,301,301,301,301,301,38,301,263.4285714
169,"Wolves & Mustangs, Vol. 1",Alpha P,301,301,301,38,301,301,301,263.4285714
170,Shiesty Season,Pooh Shiesty,301,38,301,301,301,301,301,263.4285714
171,Love Goes,Sam Smith,301,301,39,301,301,301,301,263.5714286
172,The Life Of Pi'erre 4,Pi'Erre Bourne,39,301,301,301,301,301,301,263.5714286
173,O\u1e63\u00f3,Brymo,301,301,301,301,301,39,301,263.5714286
174,The Voice,Lil Durk,301,301,40,301,301,301,301,263.7142857
175,Freedom.,Justin Bieber,40,301,301,301,301,301,301,263.7142857
176,The Gospel of the Kingdom,Dunsin Oyekan,301,40,301,301,301,301,301,263.7142857
177,Whole Lotta Red,Playboi Carti,301,41,301,301,301,301,301,263.8571429
178,Chrome Eccentric Ep,Zinoleesky,301,42,301,301,301,301,301,264
179,ONCE UPON A TIME,Chika,301,301,301,301,301,42,301,264
180,Perfect Timing,Lil Baby,301,301,301,301,42,301,301,264
181,Music (Songs From And Inspired By The Motion Picture),Sia,301,301,42,301,301,301,301,264
182,Recovery,Eminem,301,301,301,301,301,43,301,264.1428571
183,THE ANGEL YOU DON'T KNOW,amaarae,301,301,301,301,43,301,301,264.1428571
184,Blurryface,Twenty One Pilots,301,301,301,301,301,301,43,264.1428571
185,Curtain Call: The Hits (Deluxe Edition),Eminem,301,301,301,44,301,301,301,264.2857143
186,F*CK LOVE (SAVAGE),The Kid Laroi,301,44,301,301,301,301,301,264.2857143
187,ZaZa Vibes,L.A.X,301,301,301,301,301,44,301,264.2857143
188,Take Care (Deluxe),Drake,301,301,301,45,301,301,301,264.4285714
189,Man Of Galilee (Live),Judikay,301,301,301,301,45,301,301,264.4285714
190,Welcome to O'Block,King Von,301,301,301,46,301,301,301,264.5714286
191,NOT ALL HEROES WEAR CAPES,Metro Boomin,301,301,301,301,301,301,46,264.5714286
192,GOLDEN,A-Q,301,301,46,301,301,301,301,264.5714286
193,Good News,Megan Thee Stallion,301,301,301,301,301,46,301,264.5714286
194,Love and Grief,Fasina,301,301,301,48,301,301,301,264.8571429
195,The Last Rocket,Takeoff,301,301,301,301,301,301,48,264.8571429
196,All My Demons Greeting Me As A Friend (Deluxe),AURORA,301,301,48,301,301,301,301,264.8571429
197,The Journey,1spirit & Theophilus Sunday,301,301,301,49,301,301,301,265
198,Dopamine,B\u00d8RNS,301,301,49,301,301,301,301,265
199,Feed Tha Streets II,Roddy Ricch,49,301,301,301,301,301,301,265
200,Golden Wings,Zoe Wees,301,301,301,301,50,301,301,265.1428571
201,poems of the past,Powfu,301,50,301,301,301,301,301,265.1428571
202,Addictive Surface,Diet Trash,301,301,301,301,301,50,301,265.1428571
203,Life For Rent,Dido,50,301,301,301,301,301,301,265.1428571
204,Se7en,Ransom,301,301,301,51,301,301,301,265.2857143
205,ADHD,Joyner Lucas,301,51,301,301,301,301,301,265.2857143
206,Stones To Diamonds,Kholi,301,301,301,301,301,51,301,265.2857143
207,Suncity,Khalid,51,301,301,301,301,301,301,265.2857143
208,FOR THE METAL PEOPLE,AURORA,52,301,301,301,301,301,301,265.4285714
209,The Marshall Mathers LP2,Eminem,301,301,301,52,301,301,301,265.4285714
210,Gang Signs & Prayer,Stormzy,301,301,301,301,301,301,53,265.5714286
211,Gully (Original Motion Picture Soundtrack),Various Artists,301,301,301,301,53,301,301,265.5714286
212,Fright Night,TPL,301,301,301,53,301,301,301,265.5714286
213,Purpose (Deluxe),Justin Bieber,301,301,301,301,301,54,301,265.7142857
214,Kapacity,Kaptain,301,54,301,301,301,301,301,265.7142857
215,Closure,Mychelle,301,301,301,301,301,301,55,265.8571429
216,Stoney (Deluxe),Post Malone,301,301,301,55,301,301,301,265.8571429
217,Friday Night Lights,J. Cole,301,301,301,301,301,55,301,265.8571429
218,Rema,Rema,301,301,301,301,301,56,301,266
219,To Pimp A Butterfly,Kendrick Lamar,301,301,301,301,56,301,301,266
220,YBNL,Olamide,301,301,56,301,301,301,301,266
221,No Shame,Hopsin,301,57,301,301,301,301,301,266.1428571
222,Moral Instruction,Falz,301,301,301,301,57,301,301,266.1428571
223,SUPER SLIMEY,Future,301,301,301,58,301,301,301,266.2857143
224,Synergy,SLIMN Major,301,301,301,301,301,301,58,266.2857143
225,Studying Abroad: Extended Stay,Masego,58,301,301,301,301,301,301,266.2857143
226,Indigo,Chris Brown,301,301,301,301,301,58,301,266.2857143
227,war outside,Kamal.,301,301,301,301,301,301,59,266.4285714
228,Tradition,Runtown,301,59,301,301,301,301,301,266.4285714
229,Section.80,Kendrick Lamar,301,301,301,301,301,59,301,266.4285714
230,My Turn,Lil Baby,301,301,60,301,301,301,301,266.5714286
231,The Greatest Showman (Original Motion Picture Soundtrack),Various Artists,301,301,301,60,301,301,301,266.5714286
232,Rendezvous,M.I Abaga,301,301,301,61,301,301,301,266.7142857
233,JESUS IS KING,Kanye West,301,301,301,301,301,61,301,266.7142857
234,Songs In A Minor (20th Anniversary Edition),Alicia Keys,61,301,301,301,301,301,301,266.7142857
235,...Shall We Begin...,Laycon,301,301,301,301,301,301,62,266.8571429
236,All My Demons Greeting Me as a Friend,AURORA,301,301,301,301,301,301,63,267
237,Care Package,Drake,301,301,301,301,63,301,301,267
238,Money Can't Buy Happiness,Fredo,63,301,301,301,301,301,301,267
239,Village,Jacob Banks,301,301,301,64,301,301,301,267.1428571
240,Worship,Michael W. Smith,301,64,301,301,301,301,301,267.1428571
241,Ignorance is Bliss,Skepta,301,301,301,65,301,301,301,267.2857143
242,Ella Mai,Ella Mai,301,301,66,301,301,301,301,267.4285714
243,The Life Of Pablo,Kanye West,301,301,301,301,301,301,66,267.4285714
244,?,XXXTentacion,66,301,301,301,301,301,301,267.4285714
245,Baba Hafusa,Reminisce,301,301,301,301,301,67,301,267.5714286
246,Use Your Illusion II,Guns N' Roses,301,301,67,301,301,301,301,267.5714286
247,Pardon Me,Aha Gazelle,301,301,301,67,301,301,301,267.5714286
248,Euphoria (Original Score from the HBO Series),Labrinth,301,301,301,68,301,301,301,267.7142857
249,In The Lonely Hour,Sam Smith,301,68,301,301,301,301,301,267.7142857
250,Most wanted,Various Artists,301,301,68,301,301,301,301,267.7142857
251,SR3MM,Rae Sremmurd,301,301,69,301,301,301,301,267.8571429
252,Sol,\u00bfT\u00e9o?,301,301,301,301,301,301,69,267.8571429
253,Squared Vibe,Sirius Ubah,301,301,301,301,301,301,70,268
254,Home (Original Motion Picture Soundtrack),Various Artists,301,301,301,301,70,301,301,268
255,Sage Tales,Shadow Sage,301,301,70,301,301,301,301,268
256,TikTok Songs,Various Artists,301,301,301,301,301,71,301,268.1428571
257,Title (Expanded Edition),Meghan Trainor,301,301,71,301,301,301,301,268.1428571
258,Lost & Found,Jorja Smith,301,301,301,301,301,301,71,268.1428571
259,Love Diaries of an Introvert,Tatiana Manaois,71,301,301,301,301,301,301,268.1428571
260,Freudian,Daniel Caesar,301,301,72,301,301,301,301,268.2857143
261,Afro Pop Vol. 1,Adekunle Gold,301,301,301,301,301,72,301,268.2857143
262,KIDS SEE GHOSTS,KIDS SEE GHOSTS,301,301,73,301,301,301,301,268.4285714
263,Michael Jackson's This Is It,Michael Jackson,301,301,301,301,301,301,73,268.4285714
264,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,73,301,301,301,301,301,301,268.4285714
265,Translations Through Speakers,Jon Bellion,301,301,301,301,301,73,301,268.4285714
266,Country Boy,DaBlixx Osha,301,73,301,301,301,301,301,268.4285714
267,Rapture EP,Koffee,74,301,301,301,301,301,301,268.5714286
268,\u00f7 (Deluxe),Ed Sheeran,301,301,301,301,301,74,301,268.5714286
269,Time Served (Deluxe),Moneybagg Yo,301,301,74,301,301,301,301,268.5714286
270,Blonde,Frank Ocean,75,301,301,301,301,301,301,268.7142857
271,Mixed Emotions -EP,Abra Cadabra,301,301,75,301,301,301,301,268.7142857
272,For My Friends,Jacob Banks,301,75,301,301,301,301,301,268.7142857
273,LOGAN,Emtee,301,301,76,301,301,301,301,268.8571429
274,Beautiful Thugger Girls,Young Thug,301,301,301,301,301,76,301,268.8571429
275,BLAME IT ON BABY,DaBaby,301,301,301,76,301,301,301,268.8571429
276,Playboi Carti,Playboi Carti,76,301,301,301,301,301,301,268.8571429
277,Revenge Is Sweet,Krept & Konan,301,301,77,301,301,301,301,269
278,Sarkology,Sarkodie,301,77,301,301,301,301,301,269
279,This Thing Called Life,August Alsina,301,301,78,301,301,301,301,269.1428571
280,The Essential Collection,Don Williams,78,301,301,301,301,301,301,269.1428571
281,Nigerian Gospel Music,Morgan,301,78,301,301,301,301,301,269.1428571
282,Enjoy Your Life,Lady Donli,301,301,301,301,301,301,78,269.1428571
283,Hakuna Matata,Dotman,301,301,301,78,301,301,301,269.1428571
284,Archangel,Two Steps from Hell,301,301,79,301,301,301,301,269.2857143
285,Tribute,Yanni,79,301,301,301,301,301,301,269.2857143
286,LIFE'S A TRIP,Trippie Redd,301,301,301,301,301,79,301,269.2857143
287,"good kid, m.A.A.d city (Deluxe)",Kendrick Lamar,301,301,301,301,79,301,301,269.2857143
288,20 Songs of Inspiration,Jim Reeves,301,80,301,301,301,301,301,269.4285714
289,King's Disease,Nas,80,301,301,301,301,301,301,269.4285714
290,Coast To Coast,Westlife,301,301,301,301,301,80,301,269.4285714
291,Olu Maintain,Olu Maintain,301,301,80,301,301,301,301,269.4285714
292,Die Lit,Playboi Carti,301,301,81,301,301,301,301,269.5714286
293,All Of My Best Friends,Hillsong Young & Free,301,81,301,301,301,301,301,269.5714286
294,"Life is Eazi, Vol. 2 - Lagos To London",Mr Eazi,81,301,301,301,301,301,301,269.5714286
295,Black Habits,D Smoke,301,82,301,301,301,301,301,269.7142857
296,Sailing Soul(s),Jhen\u00e9 Aiko,301,301,301,301,82,301,301,269.7142857
297,Evolution,Joyner Lucas,82,301,301,301,301,301,301,269.7142857
298,Life Up Your Voice: Hymns of Charles Wesley,Washington Choral Arts Society,301,301,301,301,83,301,301,269.8571429
299,D'banj Essentials,D'banj,301,301,301,301,301,301,83,269.8571429
300,The Mayor of Lagos,Mayorkun,301,83,301,301,301,301,301,269.8571429
301,"Sincerely, Tokyo",MadeinTYO,301,301,83,301,301,301,301,269.8571429
302,Kommunity Service,YG,83,301,301,301,301,301,301,269.8571429
303,The Essential Michael Jackson,Michael Jackson,301,84,301,301,301,301,301,270
304,From Dark to Light,NLE Choppa,301,301,84,301,301,301,301,270
305,Thats What They All Say,Jack Harlow,301,301,85,301,301,301,301,270.1428571
306,Bed of Stone,A\u1e63a,301,301,301,301,85,301,301,270.1428571
307,The Essential,Era,301,301,301,301,301,85,301,270.1428571
308,Midnight City (Remix EP),M83,301,85,301,301,301,301,301,270.1428571
309,next chapter,Zubi,301,86,301,301,301,301,301,270.2857143
310,Blood Bunny,chloe moriondo,301,301,301,86,301,301,301,270.2857143
311,"#Minimansiondust, Vol. 4",Estee Nack,301,301,301,301,86,301,301,270.2857143
312,WUNNA,Gunna,301,301,301,301,301,301,86,270.2857143
313,Drip or Drown 2,Gunna,86,301,301,301,301,301,301,270.2857143
314,Songs From The Internet: RELOADED,Piff Marti,301,301,86,301,301,301,301,270.2857143
315,ALL-AMERIKKKAN BADA$$,Joey Bada$$,301,301,301,87,301,301,301,270.4285714
316,Fran\u00e7ois Couperin - Antonio Vivaldi - Carl Philipp Emanuel Bach - Johann Sebastian Bach,Pierre Fournier,301,301,301,301,87,301,301,270.4285714
317,The Essential Charley Pride,Charley Pride,87,301,301,301,301,301,301,270.4285714
318,The Love Language,Trevor Jackson,301,301,87,301,301,301,301,270.4285714
319,Reckless Love,Bethel Music,301,87,301,301,301,301,301,270.4285714
320,x (Deluxe Edition),Ed Sheeran,301,301,301,301,301,88,301,270.5714286
321,The Chronic,Dr. Dre,301,88,301,301,301,301,301,270.5714286
322,Rema Compilation,Rema,301,301,301,301,301,301,88,270.5714286
323,Never Grow Up.,Shane Eagle,88,301,301,301,301,301,301,270.5714286
324,Relaxin' Jazz Moods,Jazz Instrumentals,301,301,301,88,301,301,301,270.5714286
325,Lagos Nawa!,Olamide,301,301,301,89,301,301,301,270.7142857
326,No Other Name,Hillsong Worship,301,301,301,301,301,89,301,270.7142857
327,King Of Comedy Rap 2,Gmac Cash,89,301,301,301,301,301,301,270.7142857
328,Flu Game,AJ Tracey,301,301,301,301,89,301,301,270.7142857
329,Smoking Mirrors,Wifisfuneral,90,301,301,301,301,301,301,270.8571429
330,Timz,Bad Boy Timz,301,301,301,90,301,301,301,270.8571429
331,The Second Coming,Adina Howard,301,301,301,301,90,301,301,270.8571429
332,RED EYE,Victor AD,301,90,301,301,301,301,301,270.8571429
333,My Brother\u2019s Keeper (Long Live G),DaBaby,301,301,301,301,301,301,90,270.8571429
334,Blame It On Jay Z,Anoyd,301,301,90,301,301,301,301,270.8571429
335,Wilmer,Patoranking,301,301,301,301,91,301,301,271
336,The Best of Ten Years / 1976-1986,Kitaro,301,301,301,301,301,91,301,271
337,After Hours,The Weeknd,301,301,301,91,301,301,301,271
338,Xxiii,Zamir,91,301,301,301,301,301,301,271
339,Communion (Deluxe),Years & Years,301,301,92,301,301,301,301,271.1428571
340,Love Child 3,Angeloh,301,301,301,301,301,92,301,271.1428571
341,Higher Place,Skip Marley,92,301,301,301,301,301,301,271.1428571
342,Mylo Xyloto,Coldplay,301,92,301,301,301,301,301,271.1428571
343,Chemtrails Over The Country Club,Lana Del Rey,301,301,301,301,301,301,92,271.1428571
344,Mini World,Indila,301,301,301,92,301,301,301,271.1428571
345,7 Days,Krept & Konan,301,301,301,301,301,93,301,271.2857143
346,Lost,Brent Faiyaz,301,301,301,301,93,301,301,271.2857143
347,Quick Little Mixtape,Pete & Bas,301,301,301,301,301,301,93,271.2857143
348,Nemesis X,Brand X Music,301,301,301,93,301,301,301,271.2857143
349,Free Dem Boyz,42 Dugg,301,93,301,301,301,301,301,271.2857143
350,508-507-2209,Joyner Lucas,93,301,301,301,301,301,301,271.2857143
351,The Pinkprint,Nicki Minaj,301,301,93,301,301,301,301,271.2857143
352,The Thrill Of It All (Special Edition),Sam Smith,301,301,301,94,301,301,301,271.4285714
353,James Arthur (Deluxe),James Arthur,301,94,301,301,301,301,301,271.4285714
354,One and Only,Sheff G,301,301,301,301,94,301,301,271.4285714
355,Latin Jazz Suite,Lalo Schifrin,301,301,301,301,301,94,301,271.4285714
356,Empires,Hillsong UNITED,301,301,301,301,301,301,94,271.4285714
357,1000 Forms Of Fear (Deluxe Version),Sia,94,301,301,301,301,301,301,271.4285714
358,Night Visions,Imagine Dragons,301,301,94,301,301,301,301,271.4285714
359,Hood Life Krisis Vol. 2,J.I the Prince of N.Y,301,301,301,301,301,95,301,271.5714286
360,Palo Santo,Years & Years,95,301,301,301,301,301,301,271.5714286
361,Real To Me,Callista Clark,301,95,301,301,301,301,301,271.5714286
362,Big Ship,Freddie Mcgregor,301,301,95,301,301,301,301,271.5714286
363,Honeymoon,Lana Del Rey,301,301,301,301,95,301,301,271.5714286
364,DRINK.,Bastille,301,301,301,301,96,301,301,271.7142857
365,Songs for the Drunk and Broken Hearted (Deluxe),Passenger,301,96,301,301,301,301,301,271.7142857
366,A Real Good Kid,Mike Posner,301,301,301,96,301,301,301,271.7142857
