rank,album,artist,apple,audiomark,deezer,boom,RT
433,This One’s for You Too (Deluxe Edition),Luke Combs,225,510,450,520,1315.0
434,Energy (Afropop Gospel Vol 1),Greatman Takit,500,510,175,520,1315.0
435,What You See Ain't Always What You Get (Deluxe Edition),Luke Combs,226,510,450,520,1316.0
436,Until I Return,YoungBoy Never Broke Again,227,510,450,520,1317.0
437,ADHD,Joyner Lucas,500,510,178,520,1318.0
438,KG0516 (Apple Music Edition),KAROL G,229,510,450,520,1319.0
439,LOGAN,Emtee,500,510,179,520,1319.0
440,YHLQMDLG,Bad Bunny,230,510,450,520,1320.0
441,Thats What They All Say,Jack Harlow,231,510,450,520,1321.0
442,Make E No Cause Fight 2,Ajebutter22,500,510,181,520,1321.0
443,Worship Songs: Christian Church Songs & Gospel Music,Various Artists,500,510,183,520,1323.0
444,Die 4 Respect,DDG & OG Parker,236,510,450,520,1326.0
445,Only The Family,Lil Durk Presents: Loyal Bros - Only The Family,237,510,450,520,1327.0
446,Victory Lap,Nipsey Hussle,238,510,450,520,1328.0
447,Purpose (Deluxe),Justin Bieber,500,510,188,520,1328.0
448,Everywhere + Nowhere (Black Edition Deluxe),Guvna B,500,510,189,520,1329.0
449,Love and Lies,Anthony Ramos,239,510,450,520,1329.0
450,Rolling Papers (Deluxe 10 Year Anniversary Edition),Wiz Khalifa,500,510,191,520,1331.0
451,Motion,G.T.,242,510,450,520,1332.0
452,YBNL,Olamide,500,510,193,520,1333.0
453,Gold Chain Cowboy,Parker McCollum,243,510,450,520,1333.0
454,Graduation,Kanye West,244,510,450,520,1334.0
455,Grateful,Solomon Lange,500,510,196,520,1336.0
456,Far from Home,Acebergtm,500,510,197,520,1337.0
457,Welcome To Jet Life Recordings 2,Curren$y,248,510,450,520,1338.0
458,Purgatory,Tyler Childers,249,510,450,520,1339.0
459,Unorthodox Jukebox,Bruno Mars,500,510,199,520,1339.0
460,Future Nostalgia,Dua Lipa,250,510,450,520,1340.0
461,Hyphenate - EP,Lariano,500,510,200,520,1340.0
462,A Mis 20,Natanael Cano,251,510,450,520,1341.0
463,Whole Lotta Red,Playboi Carti,252,510,450,520,1342.0
464,Reasonable Doubt,JAY-Z,253,510,450,520,1343.0
465,Songs for the Drunk and Broken Hearted,Passenger,500,510,204,520,1344.0
466,Thunderstorm Sounds,Thunderstorms,254,510,450,520,1344.0
467,Lover,Taylor Swift,255,510,450,520,1345.0
468,A Day Without Rain,Enya,500,510,205,520,1345.0
469,Chemtrails Over The Country Club,Lana Del Rey,500,510,207,520,1347.0
470,It Was Good Until It Wasn't,Kehlani,257,510,450,520,1347.0
471,Gang Signs & Prayer,Stormzy,500,510,209,520,1349.0
472,My Life,Mary J. Blige,260,510,450,520,1350.0
473,The Journey,1spirit & Theophilus Sunday,500,510,210,520,1350.0
474,KOD,J. Cole,500,510,211,520,1351.0
475,Hymn Of Heaven,Phil Wickham,261,510,450,520,1351.0
476,Fine Line,Harry Styles,263,510,450,520,1353.0
477,Red,Taylor Swift,264,510,450,520,1354.0
478,Things I Wanted To Tell You,Kina,500,510,214,520,1354.0
479,"Still Flexin, Still Steppin",YoungBoy Never Broke Again,265,510,450,520,1355.0
480,Love Playlist,Travis Greene,500,510,215,520,1355.0
481,Sob Rock,John Mayer,266,510,450,520,1356.0
482,DS2 (Deluxe),Future,267,510,450,520,1357.0
483,State of Mind,Lord B,268,510,450,520,1358.0
484,C.E.O,Dagrin,500,510,218,520,1358.0
485,Swimming,Mac Miller,269,510,450,520,1359.0
486,Phyno: Greatest Hits,Phyno,500,510,220,520,1360.0
487,Ion Feel Nun,EST Gee,270,510,450,520,1360.0
488,I Decided.,Big Sean,500,510,221,520,1361.0
489,Distant Relatives (Bonus Track Version),"Nas & Damian ""Jr. Gong"" Marley",271,510,450,520,1361.0
490,Sellout,Koe Wetzel,272,510,450,520,1362.0
491,The Course of the Inevitable,Lloyd Banks,274,510,450,520,1364.0
492,Deadpan Love,Cautious Clay,500,510,225,520,1365.0
493,Moana (Original Motion Picture Soundtrack) [Deluxe Edition],Various Artists,276,510,450,520,1366.0
494,2001,Dr. Dre,500,510,226,520,1366.0
495,Finally Famous (10th Anniversary Deluxe Edition Remixed and Remastered),Big Sean,277,510,450,520,1367.0
496,G.I.H.F.,Rylo Rodriguez,278,510,450,520,1368.0
497,Music To Be Murdered By,Eminem,500,510,228,520,1368.0
498,Dreams Worth More Than Money,Meek Mill,500,510,229,520,1369.0
499,Home Video,Lucy Dacus,279,510,450,520,1369.0
500,Lucid,A\u1e63a,500,510,230,520,1370.0
501,Starting Over,Chris Stapleton,280,510,450,520,1370.0
502,KIDZ BOP 2021,KIDZ BOP Kids,281,510,450,520,1371.0
503,Black Star Elephant,Nico & Vinz,500,510,232,520,1372.0
504,Circles (Deluxe),Mac Miller,282,510,450,520,1372.0
505,A N N I V E R S A R Y (Deluxe),Bryson Tiller,283,510,450,520,1373.0
506,Taylor Swift Karaoke: 1989,Taylor Swift,284,510,450,520,1374.0
507,Testimony (Deluxe),August Alsina,500,510,234,520,1374.0
508,Life Love & Selfworth,Ewa,500,510,235,520,1375.0
509,FWA,Lil Wayne,500,510,236,520,1376.0
510,Realer,YoungBoy Never Broke Again,287,510,450,520,1377.0
511,Dissimulation (Deluxe Edition),KSI,500,510,237,520,1377.0
512,Bipolar AF,Nnena,500,510,240,520,1380.0
513,Time Served (Deluxe),Moneybagg Yo,290,510,450,520,1380.0
514,Country Again (Side A),Thomas Rhett,292,510,450,520,1382.0
515,Andy,Raleigh Ritchie,500,510,242,520,1382.0
516,Street Gossip,Lil Baby,293,510,450,520,1383.0
517,Side A,EP - Inayah,294,510,450,520,1384.0
518,SPOTLIGHT,Reekado Banks,500,510,244,520,1384.0
519,poems of the past,Powfu,500,510,245,520,1385.0
520,TV,Tai Verdes,295,510,450,520,1385.0
521,Frozen 2 (Original Motion Picture Soundtrack) [Deluxe Edition],"Kristen Anderson-Lopez & Robert Lopez, Idina Menzel, Kristen Bell & Christophe Beck",296,510,450,520,1386.0
522,Die Lit,Playboi Carti,298,510,450,520,1388.0
523,Best of Burna Boy,Burna Boy,500,510,248,520,1388.0
524,Rapture EP,Koffee,500,510,249,520,1389.0
525,Ruthless,Gary Allan,300,510,450,520,1390.0
526,\u00ccR\u00cc (The Album Live) (Live),Sola Allyson,500,510,250,520,1390.0
527,Crescendo (EP),Pryme,500,510,251,520,1391.0
528,Okwu Nwoke,Beepee D Rapgod,500,510,252,520,1392.0
529,I'm Him,Kevin Gates,302,510,450,520,1392.0
530,Future & Juice WRLD Present... WRLD ON DRUGS,Future,500,510,254,520,1394.0
531,Michigan Boy Boat,Lil Yachty,304,510,450,520,1394.0
532,Yellow Tape,Key Glock,305,510,450,520,1395.0
533,drinking under the streetlights,Powfu,500,510,255,520,1395.0
534,21,Adele,500,510,256,520,1396.0
535,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),Various Artists,500,510,257,520,1397.0
536,Maverick City Vol. 3 Part 1,Maverick City Music,308,510,450,520,1398.0
537,PARTYMOBILE,PARTYNEXTDOOR,500,510,260,520,1400.0
538,Everything Remains Raw,Dat Nigga Raw,500,510,261,520,1401.0
539,On the Run,Young Thug,500,510,262,520,1402.0
540,4 Your Eyez Only,J. Cole,312,510,450,520,1402.0
541,In the Lonely Hour (Drowning Shadows Videos Edition),Sam Smith,313,510,450,520,1403.0
542,Rema,Rema,500,510,263,520,1403.0
543,SYRE,Jaden,500,510,264,520,1404.0
544,missunderstood…still,Queen Naija,314,510,450,520,1404.0
545,ye,Kanye West,500,510,265,520,1405.0
546,Country Boy,DaBlixx Osha,315,510,450,520,1405.0
547,Ignorance Is Bliss,Skepta,316,510,450,520,1406.0
548,No.6 Collaborations Project,Ed Sheeran,500,510,266,520,1406.0
549,RY RY WORLD,Mariah the Scientist,317,510,450,520,1407.0
550,Forever,Popcaan,318,510,450,520,1408.0
551,Tu'ju Ka,Evangelist Ojo Ade,500,510,270,520,1410.0
552,reputation,Taylor Swift,320,510,450,520,1410.0
553,ERYS (Deluxe),Jaden,500,510,272,520,1412.0
554,The Glory,Olamide,500,510,273,520,1413.0
555,Scary Hours 2,Drake,500,510,274,520,1414.0
556,Bad Vibes Forever,XXXTentacion,500,510,275,520,1415.0
557,Straight Outta Compton,N.W.A,500,510,276,520,1416.0
558,HNDRXX,Future,500,510,277,520,1417.0
559,FWM,Tone Stith,500,510,282,520,1422.0
560,Evolve,Imagine Dragons,500,510,283,520,1423.0
561,CTV3: Cool Tape Vol. 3,Jaden,500,510,284,520,1424.0
562,YAGI (Young and Getting It),Lil Kesh,500,510,285,520,1425.0
563,Time & Chance (Deluxe),Odumodublvck,500,510,286,520,1426.0
564,Bigger Love,John Legend,500,510,287,520,1427.0
565,Baddest Guy Ever Liveth,Olamide,500,510,288,520,1428.0
566,Love & Light,Joeboy,500,510,290,520,1430.0
567,All Eyez On Me,2Pac,500,510,291,520,1431.0
568,Lagos Nawa!,Olamide,500,510,292,520,1432.0
569,Enjoy Your Life,Lady Donli,500,510,293,520,1433.0
570,True Story,Timaya,500,510,294,520,1434.0
571,A Star Is Born Soundtrack,Lady Gaga,500,510,295,520,1435.0
572,Icarus Falls,ZAYN,500,510,296,520,1436.0
573,The Separation,Jon Bellion,500,510,297,520,1437.0
574,Brand New Tales from a Small Room,Beautiful Nubia,500,510,298,520,1438.0
575,Worship and Bow Down,John Michael Talbot,500,510,299,520,1439.0
576,The Best Of DMX,DMX,500,510,301,520,1441.0
577,Particles In Space,Hannah Peel,500,510,302,520,1442.0
578,The Highlights,The Weeknd,500,510,303,520,1443.0
579,Ekwueme to the World Project,Prospa Ochimana,500,510,304,520,1444.0
580,Naruto Vibes,Kato,500,510,308,520,1448.0
581,Future,Jordan Feliz,500,510,309,520,1449.0
582,Joyful Noise,Various Artists,500,510,311,520,1451.0
583,Maverick City Vol.1,Maverick City Music,500,510,312,520,1452.0
584,Made In The Pyrex,Digga D,500,510,313,520,1453.0
585,Labalaba & Ore Niwon,King Dr. Saheed Osupa,500,510,314,520,1454.0
586,"Revolutionary, Vol. 1",Immortal Technique,500,510,315,520,1455.0
587,The College Dropout,Kanye West,500,510,316,520,1456.0
588,Nasty,Kida Kudz,500,510,317,520,1457.0
589,The Art Of Storytelling,Slick Rick,500,510,318,520,1458.0
590,Ascension,TyFontaine,500,510,320,520,1460.0
591,Amapiano Mix,Various Artists,500,510,321,520,1461.0
592,Jordin Sparks,Jordin Sparks,500,510,322,520,1462.0
593,The Country Side of Heaven,Eli-J,500,510,323,520,1463.0
594,Quality Control: Control The Streets Volume 2,Quality Control,500,510,324,520,1464.0
595,The One,Headie One,500,510,325,520,1465.0
596,kairos,NA,500,510,450,27,1466.75
597,The King & I,Faith Evans,500,510,328,520,1468.0
598,Finding Fela,Fela Kuti,500,510,329,520,1469.0
599,Hood Billionaire (Deluxe),Rick Ross,500,510,330,520,1470.0
600,born of god,NA,500,510,450,41,1470.25
601,next level,NA,500,510,450,43,1470.75
602,Nigerian Gospel Music,Morgan,500,510,331,520,1471.0
603,mafia culture,NA,500,510,450,44,1471.0
604,The Lost Boy,Cordae,500,510,332,520,1472.0
605,barry back the ep,NA,500,510,450,50,1472.5
606,you have done me well,NA,500,510,450,51,1472.75
607,awol,NA,500,510,450,53,1473.25
608,Passionfruit Summers,amaarae,500,510,334,520,1474.0
609,the life and times of 50th birthday edition,NA,500,510,450,58,1474.5
610,kingdom now,NA,500,510,450,65,1476.25
611,you are great,NA,500,510,450,70,1477.5
612,c,NA,500,510,450,73,1478.25
613,no bad songz,NA,500,510,450,74,1478.5
614,the call,NA,500,510,450,76,1479.0
615,grass 2 grace,NA,500,510,450,77,1479.25
616,kapacity,NA,500,510,450,78,1479.5
617,once in a lifetime,NA,500,510,450,80,1480.0
618,this god is too good,NA,500,510,450,82,1480.5
619,hymnal,NA,500,510,450,83,1480.75
620,arojinle,NA,500,510,450,84,1481.0
621,commander in chief,NA,500,510,450,85,1481.25
622,chiomalized,NA,500,510,450,86,1481.5
623,the spirit of light,NA,500,510,450,88,1482.0
624,warriors,NA,500,510,450,92,1483.0
625,country moods,NA,500,510,450,95,1483.75
626,999,NA,500,510,450,96,1484.0
627,faith is rising,NA,500,510,450,98,1484.5
