rank,album,artist,R1,R2,R3,R4,R5,R6,R7,RT
363,THE ORIGINALS.,Tobe Nwigwe,301,96,301,301,301,301,301,271.7142857
364,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,301,301,301,301,301,301,97,271.8571429
365,Still Taking Risks,Quando Rondo,301,301,301,97,301,301,301,271.8571429
366,Indigo,Chris Brown,97,301,301,301,301,301,301,271.8571429
367,"BTS, THE BEST",BTS,301,301,301,301,97,301,301,271.8571429
368,Stargazing - EP,Kygo,301,301,97,301,301,301,301,271.8571429
369,THE BOOK,YOASOBI,301,301,301,301,301,97,301,271.8571429
370,4 Your Eyez Only,J. Cole,301,97,301,301,301,301,301,271.8571429
371,Run The World: Season 1 (Music from the STARZ Original Series),Robert Glasper,301,301,301,301,98,301,301,272
372,Ignorance is Bliss,Skepta,98,301,301,301,301,301,301,272
373,Illmatic,Nas,301,98,301,301,301,301,301,272
374,I AM NAMI,Nami,301,301,301,98,301,301,301,272
375,AT.LONG.LAST.A$AP,A$AP Rocky,301,301,98,301,301,301,301,272
376,Falling into You,C\u00e9line Dion,301,301,301,301,301,301,98,272
377,"LABRINTH, SIA & DIPLO PRESENT... LSD (feat. Sia, Diplo & Labrinth)",LSD,99,301,301,301,301,301,301,272.1428571
378,Purple BLUE,Otis Kane,301,301,301,99,301,301,301,272.1428571
379,Exodus,Bob Marley & The Wailers,301,99,301,301,301,301,301,272.1428571
380,B4 The Storm,Internet money,301,301,301,301,301,99,301,272.1428571
381,untitled unmastered.,Kendrick Lamar,301,301,301,301,99,301,301,272.1428571
382,Gully (Original Motion Picture Soundtrack),Various Artists,301,301,301,100,301,301,301,272.2857143
383,Mirage,Mannywellz,100,301,301,301,301,301,301,272.2857143
384,Care Package,Drake,301,301,301,301,301,301,100,272.2857143
385,1989,Taylor Swift,301,301,301,301,301,100,301,272.2857143
