rank,album,artist,R1,R2,R3,R4,R5,R6,R7,RT
75,Deal with It,Phyno,85,73,78,86,84,88,77,81.57142857
76,Slime Language 2 (Deluxe),"Young Stoner Life, Young Thug & Gunna",62,76,102,65,74,85,109,81.85714286
77,Lil Durk Presents: Loyal Bros,Only The Family,78,93,79,75,87,82,80,82
78,Chulo Vibes,Timaya,81,86,82,90,96,72,71,82.57142857
79,7,Lil Nas X,92,98,92,89,65,84,79,85.57142857
80,LOL (Lord of Lamba),Naira Marley,77,69,88,91,81,90,106,86
81,PTSD,Rod Wave,91,103,87,64,86,93,81,86.42857143
82,Nobody: The Extended Playlist (Worldwide Remixes),DJ Neptune,72,102,86,99,91,89,76,87.85714286
83,Hoodie SZN,A Boogie Wit Da Hoodie,90,87,83,76,95,92,94,88.14285714
84,PINK PLANET,Pink Sweat$,93,77,98,96,73,80,118,90.71428571
85,The Prince I Became,Ric Hassani,103,74,93,92,90,113,85,92.85714286
86,Culture,Migos,45,43,53,401,40,32,49,94.71428571
87,Trap Symphony EP,Roddy Ricch,83,92,111,98,101,97,87,95.57142857
88,Good News,Megan Thee Stallion,98,83,90,79,93,98,128,95.57142857
89,Alagbe,Qdot,97,88,107,80,104,103,93,96
90,Something Else,Mr Eazi,114,95,91,103,99,94,98,99.14285714
91,Pray 4 Love (Deluxe),Rod Wave,100,94,99,100,89,86,127,99.28571429
92,Levon James,King Von,89,97,94,94,111,118,95,99.71428571
93,Top,YoungBoy Never Broke Again,42,41,57,401,57,43,58,99.85714286
94,Until Death Call My Name (Reloaded),YoungBoy Never Broke Again,105,100,103,95,112,102,82,99.85714286
95,So Much Fun,Young Thug,88,99,104,93,110,107,101,100.2857143
96,I Love Girls With Trobul,Sarz X WurlD,95,110,108,105,94,101,107,102.8571429
97,S.C.A.M,G4 Boyz,94,104,116,106,109,105,91,103.5714286
98,Realms,Wande Coal,110,101,97,104,107,95,114,104
99,Slime Language 2,"Young Stoner Life, Young Thug & Gunna",108,105,81,162,97,91,96,105.7142857
100,Rema Freestyle EP,Rema,115,107,106,107,108,99,100,106
101,Pluto x Baby Pluto (Deluxe),Future & Lil Uzi Vert,111,108,115,97,120,96,103,107.1428571
102,Taste EP,Nandy,104,117,118,120,102,104,88,107.5714286
103,Omo Charlie Champagne Vol1,Simi,61,53,51,401,60,66,63,107.8571429
104,The Beauty of Becoming,Rotimi,113,89,110,112,106,134,122,112.2857143
105,Building Bridges,Smallgod,96,113,124,126,105,114,126,114.8571429
106,A True Champion,Rexxie,401,401,2,2,2,2,2,116
107,Ice Daddy,Gucci Mane,101,120,114,102,100,135,141,116.1428571
108,ZaZa Vibes,L.A.X,109,152,117,119,88,133,113,118.7142857
109,Tropical Depression Riddim,"VARIOUS ARTISTE (KRANIUM, TEEJAY, SHATTA WALE, JAHMEIL & MORE)",125,129,105,145,123,100,121,121.1428571
110,Signed To The Streets 3,Lil Durk,130,114,127,111,126,120,124,121.7142857
111,Too Late Too Lit,KDDO,106,123,152,108,119,115,139,123.1428571
112,Jackboy,Jackboy,132,127,128,130,118,131,125,127.2857143
113,23 Is Back,JayDaYoungan,155,111,119,121,103,119,175,129
114,Shiesty Season - Spring Deluxe,Pooh Shiesty,107,67,62,81,116,78,401,130.2857143
115,Roots,NSG,118,130,133,135,121,144,136,131
116,CITIZEN OF THE WORLD,King Perryy,117,150,136,138,133,128,120,131.7142857
117,Honorable,Hotkid,124,126,134,136,142,117,148,132.4285714
118,L.O.V.E. (Deluxe),Luh Kel,138,139,122,124,150,108,149,132.8571429
119,L.O.V.E.,Luh Kel,137,138,112,114,151,148,130,132.8571429
120,Seed,Gyakie,129,151,125,127,144,127,134,133.8571429
121,Homesick,Trevor Daniel,148,154,121,110,137,155,115,134.2857143
122,The Palmwine Express,Show Dem Camp,128,118,132,134,132,150,154,135.4285714
123,Dum and Dummer 2,Young Dolph & Key Glock,134,171,120,122,148,142,111,135.4285714
124,RESTLESS II,Simi,153,128,135,137,141,129,152,139.2857143
125,Trench Baby,Lil Zay Osama,151,116,155,154,136,132,142,140.8571429
126,Solid Focus Riddim,"Popcaan, Zamunda, Furnace",139,168,166,148,130,122,132,143.5714286
127,On God II,Big Yavo,84,84,85,401,135,126,110,146.4285714
128,The Backend Child,NoCap,157,167,143,170,122,121,146,146.5714286
129,Nobody Safe,Rich The Kid & YoungBoy Never Broke Again,102,106,95,401,117,106,108,147.8571429
130,Anloga Junction,Stonebwoy,158,170,142,153,138,125,150,148
131,Still Taking Risks,Quando Rondo,165,142,123,125,171,170,147,149
132,Yabasi,Basketmouth,133,160,176,183,129,140,144,152.1428571
133,Nicotine,Trevor Daniel,123,112,96,401,124,116,112,154.8571429
134,Type Beats| Rap|Afro-Pop|RnB|Trap/HipHop|Trapsoul 2020 instrumentals,Ryzy.A Beats,166,156,157,160,162,146,159,158
135,Viral Infection 1.0,Ayanfe Viral,99,134,141,401,125,112,99,158.7142857
136,Aje (The Mixtape),Jaywon,164,173,153,155,156,154,158,159
137,T R A P S O U L (Deluxe),Bryson Tiller,112,137,109,401,113,139,123,162
138,Afrodisiaco,Rauw Alejandro,401,96,126,128,177,124,86,162.5714286
139,Mixed Emotions,Luh Kel,141,122,101,401,153,111,151,168.5714286
140,6locc 6a6y,Lil Loaded,131,119,100,401,149,151,131,168.8571429
141,Off The Record,Reekado Banks,120,135,140,401,139,137,119,170.1428571
142,WUNNA,Gunna,127,132,149,401,134,152,116,173
143,Big Grim Reaper,Big Scarr,401,145,154,109,157,156,89,173
144,Greatest Lord,SINACH,143,115,144,401,143,123,145,173.4285714
145,Top Shotta,NLE Choppa,401,144,145,150,152,147,105,177.7142857
146,Signed To The Streets 2.5,Lil Durk,140,124,165,401,128,145,143,178
147,Eternal Atake (Deluxe) - LUV vs. The World 2,Lil Uzi Vert,135,158,130,132,115,401,182,179
148,Trench Baby (Deluxe Edition),Lil Zay Osama,142,149,146,401,176,110,155,182.7142857
149,YOU,Ali Gatie,149,163,137,139,401,167,169,189.2857143
150,Wildboy,Calboy,147,157,401,161,159,138,164,189.5714286
151,Ecstasy,Lil Kesh,150,153,147,158,145,401,177,190.1428571
152,Kommunity Service,YG & Mozzy,119,136,401,176,155,180,180,192.4285714
153,High Supremacy Riddim,"Various Artiste (Tommy Lee Sparta, Teejay, Jahvinci, Shatta Wale & More)",144,401,168,175,172,153,138,193
154,A Boy From Tandale,Diamond Platnumz,170,143,151,156,170,169,401,194.2857143
155,Living In History,Jackboy,161,401,172,163,140,179,163,197
156,The Mayor of Lagos,Mayorkun,177,401,181,174,174,159,172,205.4285714
157,PERFECT PICTURE,Dremo,122,141,138,140,164,401,401,215.2857143
158,The Idea Of Her,Ali Gatie,126,140,163,151,401,401,133,216.4285714
159,Kut Da Fan On,HOTBOII,121,401,139,401,131,160,162,216.4285714
160,"Grandson, Vol. 1",King Von,136,159,175,401,147,401,135,222
161,Only The Generals Part II,Kevin Gates,401,155,156,401,158,157,156,226.2857143
162,Loyalty Over Royalty,CJ,401,121,401,168,163,165,166,226.4285714
163,Table For Two,Korede Bello,159,164,178,149,401,149,401,228.7142857
164,Afrostreets Vol 1,Rexxie,174,401,150,147,165,164,401,228.8571429
165,Love Scars: The 5 Stages Of Emotions (Deluxe),Yung Bleu,401,165,171,401,169,141,167,230.7142857
166,Empress,Yemi Alade,160,401,174,401,146,168,181,233
167,Legendary,Tyga,401,401,167,178,160,175,173,236.4285714
168,RETURN OF OKOMFO ANOKYE,Jay Bahd,146,131,129,131,401,401,401,248.5714286
169,Coochie Chronicles,YN Jay,401,401,401,401,64,62,84,259.1428571
170,Amazing Grace,MEDIKAL,401,125,161,401,161,401,165,259.2857143
171,Blackstar,Kelvyn Boy,171,133,160,401,401,158,401,260.7142857
172,Cray Cray,Crayon,168,146,158,152,401,401,401,261
173,Loyalty Over Royalty (Deluxe),CJ,145,148,179,401,401,401,157,261.7142857
174,Billionaire Sheikh Riddim,"Teejay, Shatta Wale, Beenie Man, Demarco & More",152,181,180,401,401,143,401,265.5714286
175,Artist 2.0,A Boogie Wit da Hoodie,173,401,177,157,401,161,401,267.2857143
176,Hunger Games 3,Rod Wave,176,162,159,173,401,401,401,267.5714286
177,The Prodigal,Mr. P,163,172,401,401,173,166,401,268.1428571
178,Under The Sun,Symphani Soto,401,401,148,69,127,401,401,278.2857143
179,We All Shine,YNW Melly,154,147,401,401,401,162,401,295.2857143
180,Live From Nkrumah From Vol II: Home Run,Kwesi Arthur,401,166,164,401,168,401,401,300.2857143
181,Mainland To Island,Oladips x Zlatan,401,161,162,181,401,401,401,301.1428571
182,The Prodigy,Skillibeng,401,176,401,401,175,401,161,302.2857143
183,Heaven Or Hell,Don Toliver,401,178,169,401,401,401,168,302.7142857
184,Black Love,Sarkodie,162,174,401,401,401,401,179,302.7142857
185,Afro Series,Terri,175,401,401,180,401,401,178,305.2857143
186,Top Chef Gotit,Lil Gotit,156,401,401,401,154,401,401,330.7142857
187,Rora,Reekado Banks,401,401,401,177,401,401,137,331.2857143
188,Misunderstood,JayDaYoungan,401,169,401,401,167,401,401,334.4285714
189,Afro Streets,Rexxie,401,401,401,171,401,177,401,336.1428571
190,Lil Migo,Lil Migo,401,177,401,401,401,178,401,337.1428571
191,Life of Betrayal 2x,Yungeen Ace,401,401,401,401,401,401,3,344.1428571
192,Masta Groove,Masterkraft,401,401,401,401,401,401,25,347.2857143
193,Wish Me Well 3,YFN Lucci,401,401,401,401,114,401,401,360
194,Built For Whatever,Tee Grizzley,401,401,401,401,401,136,401,363.1428571
195,In The Dark,Mizzle,401,401,401,401,401,401,140,363.7142857
196,Kpanlogo,Darkovibes,401,401,401,401,401,401,153,365.5714286
197,1.5 Way Or No Way,Yung Mal,401,401,401,401,401,401,160,366.5714286
198,Designer Dope Boyz,Hoodrich Pablo Juan,401,401,401,164,401,401,401,367.1428571
199,38 Baby 2,YoungBoy Never Broke Again,401,401,401,165,401,401,401,367.2857143
200,Original Copy,Cuppy,167,401,401,401,401,401,401,367.5714286
201,Outside,Burna Boy,401,401,401,167,401,401,401,367.5714286
202,Alternate Cuts,Omah Lay,169,401,401,401,401,401,401,367.8571429
203,THE ANGEL YOU DON'T KNOW,Amaarae,401,401,401,169,401,401,401,367.8571429
204,Love Me While I'm Here,Jackboy,401,401,170,401,401,401,401,368
205,Suga,Megan Thee Stallion,401,401,401,401,401,171,401,368.1428571
206,Sour Milk,Joda Kgosi,401,401,401,401,401,401,171,368.1428571
207,Drip Or Drown 2,Gunna,401,401,401,401,401,172,401,368.2857143
208,Future Hndrxx Presents: The WIZRD,Future,401,401,401,401,401,173,401,368.4285714
209,Fever,Megan Thee Stallion,401,401,173,401,401,401,401,368.4285714
210,CTV3: Cool Tape Vol. 3,Jaden,401,401,401,401,401,401,174,368.5714286
211,Best Friend [Remix EP] [Extended Edition],Saweetie,401,401,401,401,401,174,401,368.5714286
212,Don Dada,Yungeen Ace,401,175,401,401,401,401,401,368.7142857
213,Easy Money Baby,Myke Towers,401,401,401,401,401,401,176,368.8571429
214,The Prince I Became (Deluxe Edition),Ric Hassani,401,401,401,401,401,176,401,368.8571429
215,Timeless Ep,Aje,401,179,401,401,401,401,401,369.2857143
216,Lucille's Grandson,Kevo Muney,401,401,401,184,401,401,401,370
