rank,album,artist,R1,R2,R3,R4,R5,R6,R7,RT
113,Issa Album,21 Savage,301,55,55,301,301,301,301,230.7142857
114,Yabasi,Basketmouth,301,301,301,54,301,57,301,230.8571429
115,QUAVO HUNCHO,Quavo,301,301,301,49,301,63,301,231
116,WELCOME TO THE JUNGLE (Deluxe),Ril\u00e8s,301,56,56,301,301,301,301,231
117,Crossover: Live From Music City,Travis Greene,301,57,57,301,301,301,301,231.2857143
118,Angeli Mi,Tope Alabi,301,58,58,301,301,301,301,231.5714286
119,Culture III (Deluxe),Migos,301,301,301,46,301,301,71,231.7142857
120,Divinely Uninspired To A Hellish Extent,Lewis Capaldi,301,59,59,301,301,301,301,231.8571429
121,JORDI (Deluxe),Maroon 5,301,301,301,301,96,22,301,231.8571429
122,KOD,J. Cole,301,301,301,40,301,78,301,231.8571429
123,17,XXXTentacion,301,62,62,301,301,301,301,232.7142857
124,The Highlights,The Weeknd,301,66,66,301,301,301,301,233.8571429
125,Baddest Guy Ever Liveth,Olamide,301,301,301,301,301,93,41,234.1428571
126,Until I Return,YoungBoy Never Broke Again,301,67,67,301,301,301,301,234.1428571
127,Street Gossip,Lil Baby,301,301,301,301,55,301,81,234.4285714
128,LOL: Love Or Lust?,Abra Cadabra,301,70,70,301,301,301,301,235
129,Old Church Basement,Elevation Worship,52,301,301,301,301,89,301,235.1428571
130,Kapacity,Kaptain,301,301,301,301,79,301,62,235.1428571
131,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,301,73,73,301,301,301,301,235.8571429
132,Welcome To The Madhouse,Tones and I,64,301,301,301,83,301,301,236
133,The Definition,Jon Bellion,301,301,301,90,60,301,301,236.4285714
134,Rapture (EP),Koffee,301,75,75,301,301,301,301,236.4285714
135,My Turn (Deluxe),Lil Baby,301,301,301,301,301,59,93,236.7142857
136,Yes And Amen,Tope Alabi,301,77,77,301,301,301,301,237
137,Zion,Hillsong UNITED,301,81,81,301,301,301,301,238.1428571
138,Bittersweet,Aramide,301,301,301,301,93,301,70,238.2857143
139,Evolution,Joyner Lucas,301,82,82,301,301,301,301,238.4285714
140,Ayo,Wizkid,301,301,301,73,92,301,301,238.5714286
141,"Mafia Culture, Vol. 2.0",Idowest,301,84,84,301,301,301,301,239
142,Confluence Project,Mainland BlockParty,301,85,85,301,301,301,301,239.2857143
143,"Wolves & Mustangs, Vol. 1",Alpha P,301,87,87,301,301,301,301,239.8571429
144,Love Stories,Julia Michaels,301,301,301,301,89,86,301,240
145,The Gospel of the Kingdom,Dunsin Oyekan,301,88,88,301,301,301,301,240.1428571
146,Music To Be Murdered By - Side B (Deluxe Edition),Eminem,301,89,89,301,301,301,301,240.4285714
147,"Hymnal, Vol. 1",Tope Alabi,301,90,90,301,301,301,301,240.7142857
148,TURN OVER,SF9,91,301,301,96,301,301,301,241.7142857
149,Mandy & The Jungle,Cruel Santino,301,301,301,100,301,301,90,242.1428571
150,Moon Boy,Yung Bleu,301,301,301,301,301,301,3,258.4285714
151,F*CK LOVE 3: OVER YOU,The Kid Laroi,301,301,301,301,301,301,4,258.5714286
152,TOP MEMBA,Kida Kudz,301,301,301,301,301,301,6,258.8571429
153,Therapy,Anne-Marie,301,301,301,301,301,301,7,259
154,Original Vibe Machine,1da Banton,301,301,301,301,301,301,11,259.5714286
155,Free Spirit,Khalid,301,301,301,301,301,11,301,259.5714286
156,Tribl I,tribl,301,301,301,301,301,301,12,259.7142857
157,Man Of Galilee,Judikay,15,301,301,301,301,301,301,260.1428571
158,Storyline,MARVZEHIZ,301,301,301,301,301,301,20,260.8571429
159,No.6 Collaborations Project,Ed Sheeran,301,301,301,301,301,23,301,261.2857143
160,Cole World: The Sideline Story,J. Cole,301,301,301,24,301,301,301,261.4285714
161,Rodeo (Expanded Edition),Travis Scott,301,301,301,27,301,301,301,261.8571429
162,CALL ME IF YOU GET LOST,"Tyler, The Creator",27,301,301,301,301,301,301,261.8571429
163,1000 Forms Of Fear,Sia,28,301,301,301,301,301,301,262
164,Fatboy Energy,Fatboy E,301,301,301,301,301,301,29,262.1428571
165,Sixtape 2,Blxst,30,301,301,301,301,301,301,262.2857143
166,Slime Language 2 (Deluxe),Young Stoner Life,301,301,301,301,301,33,301,262.7142857
167,Fuji The Sound,K1 De Ultimate,301,301,301,33,301,301,301,262.7142857
168,Feed tha Streets,Roddy Ricch,301,301,301,301,33,301,301,262.7142857
169,4 Your Eyez Only,J. Cole,301,301,301,301,301,301,34,262.8571429
170,Beautiful Thugger Girls,Young Thug,301,301,301,301,301,34,301,262.8571429
171,Thirsty,Marvin Sapp,301,301,301,301,301,35,301,263
172,The Erigma II,Erigga,35,301,301,301,301,301,301,263
173,Wanderlust,Hollow Coves,301,301,301,301,301,36,301,263.1428571
174,IT'S REMBLE,Remble,301,301,301,301,301,301,36,263.1428571
175,Sounds From The Other Side,Wizkid,301,301,301,301,36,301,301,263.1428571
176,Nasty,Kida Kudz,301,301,301,36,301,301,301,263.1428571
177,Wonder Shall Never End,Ayo Jay,301,301,301,301,301,37,301,263.2857143
178,Gold-Diggers Sound,Leon Bridges,301,301,301,301,301,301,37,263.2857143
179,Heavy Is the Head,Ransom,301,301,301,301,301,301,38,263.4285714
180,Lukas Graham,Lukas Graham,301,301,301,301,301,39,301,263.5714286
181,B4 The Storm,Internet money,39,301,301,301,301,301,301,263.5714286
182,The Best of 2Pac,2Pac,301,301,301,41,301,301,301,263.8571429
183,Ignorance is Bliss,Skepta,301,301,301,301,301,42,301,264
184,Care Package,Drake,301,301,301,42,301,301,301,264
185,Seven Degrees North,King Sunny Ade,301,301,301,301,301,43,301,264.1428571
186,F.N,Lil Tjay,301,301,301,43,301,301,301,264.1428571
187,If You're Reading This It's Too Late,Drake,301,301,301,301,301,44,301,264.2857143
188,Fuck The World,Brent Faiyaz,301,301,301,301,44,301,301,264.2857143
189,Under Twenty Five,ENNY,301,301,301,44,301,301,301,264.2857143
190,Revenge Of The Dreamers III,Dreamville,301,301,301,301,45,301,301,264.4285714
191,Graduation,Kanye West,301,301,301,301,301,301,45,264.4285714
192,Jiggy Pack Vol.1,Kida Kudz,301,301,301,45,301,301,301,264.4285714
193,Compton,Dr. Dre,301,301,301,301,301,45,301,264.4285714
194,Starboy,The Weeknd,301,301,301,301,301,46,301,264.5714286
195,Get Rich Or Die Tryin',50 Cent,46,301,301,301,301,301,301,264.5714286
196,Midnight Vibes,Lojay,301,301,301,301,47,301,301,264.7142857
197,The Chief,Jidenna,301,301,301,301,301,47,301,264.7142857
198,Thats What They All Say,Jack Harlow,301,301,301,301,301,301,48,264.8571429
199,Chosen,M\u00e5neskin,301,301,301,301,301,48,301,264.8571429
200,monsters,Tom Odell,49,301,301,301,301,301,301,265
201,Zero Your Mind,Dagizah,301,301,301,301,301,301,50,265.1428571
202,Come Home,CalledOut Music,301,301,301,301,50,301,301,265.1428571
203,Whole Lotta Red,Playboi Carti,301,301,301,301,301,50,301,265.1428571
204,Deity,Marizu,50,301,301,301,301,301,301,265.1428571
205,Made In The Pyrex (Bonus Track),Digga D,301,301,301,301,301,51,301,265.2857143
206,El Dorado,24kgoldn,301,301,301,51,301,301,301,265.2857143
207,The Saga of Wiz Khalifa (Deluxe),Wiz Khalifa,301,301,301,301,51,301,301,265.2857143
208,Afrobeats Rap and Jesus,Limoblaze,301,301,301,301,52,301,301,265.4285714
209,Greatest Hits,Westlife,301,301,301,52,301,301,301,265.4285714
210,Flavour of Africa,Flavour,301,301,301,301,301,54,301,265.7142857
211,Windy City Bronx,Lil Tjay,301,301,301,301,54,301,301,265.7142857
212,God's Favourite Baby,Limoblaze,55,301,301,301,301,301,301,265.8571429
213,next chapter,Zubi,301,301,301,301,301,55,301,265.8571429
214,3 (The Purple Album),Lukas Graham,301,301,301,301,56,301,301,266
215,COSMIC,Bazzi,301,301,301,301,301,301,57,266.1428571
216,What A Time To Be Alive,Drake,57,301,301,301,301,301,301,266.1428571
217,?,XXXTentacion,301,301,301,301,57,301,301,266.1428571
218,Ea$t N We$t,Dremo,301,301,301,301,301,301,58,266.2857143
219,Love Goes,Sam Smith,58,301,301,301,301,301,301,266.2857143
220,Sample Ekwe,Original Stereoman,301,301,301,59,301,301,301,266.4285714
221,Blonde,Frank Ocean,301,301,301,301,59,301,301,266.4285714
222,TAKE TIME,Giveon,301,301,301,301,301,301,59,266.4285714
223,Best Of Davido,DaVido,301,301,301,301,301,301,60,266.5714286
224,Twelve A.M,Crayon,60,301,301,301,301,301,301,266.5714286
225,My Turn,Lil Baby,301,301,301,301,301,60,301,266.5714286
226,The Devil You Know (Inspired by True Events),BoyWitch,301,301,301,301,301,301,61,266.7142857
227,Zero Panic,Balloranking,301,301,301,301,61,301,301,266.7142857
228,Songs 4 Worship 50,Various Artists,301,301,301,61,301,301,301,266.7142857
229,Indigo (Extended),Chris Brown,301,301,301,62,301,301,301,266.8571429
230,25,G Herbo,62,301,301,301,301,301,301,266.8571429
231,Slime Language 2,Young Stoner Life,301,301,301,301,62,301,301,266.8571429
232,Doggystyle,Snoop Dogg,301,301,301,63,301,301,301,267
233,AI YoungBoy 2,YoungBoy Never Broke Again,301,301,301,301,301,64,301,267.1428571
234,City Hunter (Original Television Soundtrack),Various Artists,301,301,301,64,301,301,301,267.1428571
235,"good kid, m.A.A.d city (Deluxe)",Kendrick Lamar,301,301,301,301,64,301,301,267.1428571
236,Shea Butter Baby,Ari Lennox,65,301,301,301,301,301,301,267.2857143
237,Give Me Something,Seafret,301,301,301,65,301,301,301,267.2857143
238,Herstory in the Making,Young M.A,301,301,301,301,301,66,301,267.4285714
239,Victory Lap,Nipsey Hussle,66,301,301,301,301,301,301,267.4285714
240,Legacy - The Greatest Hits Collection,Boyz II Men,301,301,301,66,301,301,301,267.4285714
241,No Love Lost (Deluxe),Blxst,301,301,301,301,66,301,301,267.4285714
242,Morning Dew,1spirit & Theophilus Sunday,67,301,301,301,301,301,301,267.5714286
243,B4 The Storm (Complete Edition),Internet money,301,301,301,301,67,301,301,267.5714286
244,Humble Gardens: Reloaded,Supa Dupa Humble,301,301,301,67,301,301,301,267.5714286
245,Masta Groove,Masterkraft,301,301,301,301,301,67,301,267.5714286
246,Akatsuki (Drill Tape),Genjutsu Beats,301,301,301,301,301,301,68,267.7142857
247,Gratitude,Timaya,301,301,301,301,68,301,301,267.7142857
248,rare.,Odunsi (The Engine),301,301,301,68,301,301,301,267.7142857
249,Mare,Christian L\u00f6ffler,301,301,301,69,301,301,301,267.8571429
250,Carpe Diem,Olamide,301,301,301,301,70,301,301,268
251,Best of P-Square,P-Square,301,301,301,70,301,301,301,268
252,Kamikaze,Eminem,301,301,301,301,301,70,301,268
253,Palmwine Music 2,Show Dem Camp,70,301,301,301,301,301,301,268
254,Best Of,Lucky Dube,301,301,301,71,301,301,301,268.1428571
255,CALM,5 Seconds Of Summer,301,301,301,301,71,301,301,268.1428571
256,Mood Swings,Pop Smoke,71,301,301,301,301,301,301,268.1428571
257,"The Best of Franco, Vol. 2 (Dix ans apr\u00e8s sa mort)",Franco & le T.P OK Jazz,301,301,301,72,301,301,301,268.2857143
258,Razor,Cheque,301,301,301,301,301,301,72,268.2857143
259,Sob Rock,John Mayer,72,301,301,301,301,301,301,268.2857143
260,Fetty Wap (Deluxe),Fetty Wap,301,301,301,301,301,301,73,268.4285714
261,The Search,NF,73,301,301,301,301,301,301,268.4285714
262,Labalaba & Ore Niwon,King Dr. Saheed Osupa,301,301,301,74,301,301,301,268.5714286
263,Revival,Eminem,301,301,301,301,301,301,74,268.5714286
264,Grass 2 Grace,2Face Idibia,301,301,301,75,301,301,301,268.7142857
265,M.M.M,Pasuma,301,301,301,301,75,301,301,268.7142857
266,Lucid,A\u1e63a,75,301,301,301,301,301,301,268.7142857
267,Back On My Baby Jesus $hit,Da baby,301,301,301,301,301,301,75,268.7142857
268,All Of My Best Friends,Hillsong Young & Free,301,301,301,301,76,301,301,268.8571429
269,There Is More,Hillsong Worship,301,301,301,301,301,301,76,268.8571429
270,Afrobeats Best of 2015,Various Artistes,301,301,301,301,301,76,301,268.8571429
271,Meet The Woo,Pop Smoke,301,301,301,76,301,301,301,268.8571429
272,Outside,Burna Boy,301,301,301,301,301,301,77,269
273,Double Tap Diaries,Digga D,301,301,301,77,301,301,301,269
274,New Era,Kiss Daniel,301,301,301,301,301,77,301,269
275,OXYGENE,Oxlade,77,301,301,301,301,301,301,269
276,Mirage,Mannywellz,301,301,301,301,77,301,301,269
277,It's Dark And Hell Is Hot,DMX,301,301,301,78,301,301,301,269.1428571
278,I'll Say It For You,Dax,78,301,301,301,301,301,301,269.1428571
279,KIDS SEE GHOSTS,KIDS SEE GHOSTS,301,301,301,301,301,301,78,269.1428571
280,Ypszn,PsychoYP,301,301,301,79,301,301,301,269.2857143
281,ADHD,Joyner Lucas,79,301,301,301,301,301,301,269.2857143
282,Feed Tha Streets II,Roddy Ricch,301,301,301,80,301,301,301,269.4285714
283,Tha Carter V,Lil Wayne,301,301,301,301,301,301,80,269.4285714
284,Meet The Woo 2 (Deluxe),Pop Smoke,301,301,301,301,80,301,301,269.4285714
285,Simisola (Deluxe),Simi,301,301,301,81,301,301,301,269.5714286
286,L.O.D.,Desiigner,301,301,301,82,301,301,301,269.7142857
287,Make E No Cause Fight 2,Ajebutter22,301,301,301,301,82,301,301,269.7142857
288,ye,Kanye West,301,301,301,301,301,301,82,269.7142857
289,Fallen Angel,Taleban Dooda,301,301,301,301,301,82,301,269.7142857
290,Love & Light,Joeboy,82,301,301,301,301,301,301,269.7142857
291,Saturn,Victony,83,301,301,301,301,301,301,269.8571429
292,YBNL,Olamide,301,301,301,83,301,301,301,269.8571429
293,My Struggle,Unfoonk,301,301,301,301,301,83,301,269.8571429
294,GEMINI,Tay Iwar,301,301,301,301,84,301,301,270
295,Culture II,Migos,301,301,301,84,301,301,301,270
296,Beauty Behind The Madness,The Weeknd,84,301,301,301,301,301,301,270
297,Scary Hours 2,Drake,85,301,301,301,301,301,301,270.1428571
298,The Click,AJR,301,301,301,85,301,301,301,270.1428571
299,NOT ALL HEROES WEAR CAPES (Deluxe),Metro Boomin,301,301,301,301,85,301,301,270.1428571
300,Nigeria the New Era,K1 De Ultimate,301,301,301,86,301,301,301,270.2857143
301,Justice (Triple Chucks Deluxe),Justin Bieber,86,301,301,301,301,301,301,270.2857143
302,A Love Letter To You 3,Trippie Redd,301,301,301,301,86,301,301,270.2857143
303,Lion of Judah,Phil Thompson,301,301,301,301,301,301,86,270.2857143
304,Friday Night Lights,J. Cole,301,301,301,87,301,301,301,270.4285714
305,TESTING,A$AP Rocky,301,301,301,301,87,301,301,270.4285714
306,24K Magic,Bruno Mars,88,301,301,301,301,301,301,270.5714286
307,ANTI,Rihanna,301,301,301,88,301,301,301,270.5714286
308,Curtain Call: The Hits,Eminem,89,301,301,301,301,301,301,270.7142857
309,Purpose,Justin Bieber,301,301,301,89,301,301,301,270.7142857
310,Cabin Fever,Wiz Khalifa,301,301,301,301,301,90,301,270.8571429
311,More Life,Drake,90,301,301,301,301,301,301,270.8571429
312,Victory,Solomon Lange,301,301,301,301,301,91,301,271
313,USEE4YOURSELF,IDK,301,301,301,301,91,301,301,271
314,Bed of Stone,A\u1e63a,301,301,301,301,301,301,91,271
315,Fallin',StaySolidRocky,301,301,301,91,301,301,301,271
316,7 (EP),Lil Nas X,301,301,301,301,301,301,92,271.1428571
317,Sanctus: Himmlische Klassik / Heavenly Classics,Andrew Parrott,301,301,301,92,301,301,301,271.1428571
318,Sin City The Mixtape,Ski Mask the Slump God,92,301,301,301,301,301,301,271.1428571
319,The Lost Boy,Cordae,301,301,301,301,301,92,301,271.1428571
320,NLE Choppa,NLE Choppa,93,301,301,301,301,301,301,271.2857143
321,Sumr Tape,Isaac Wheadon,301,301,301,93,301,301,301,271.2857143
322,Light & Gold,Eric Whitacre,301,301,301,94,301,301,301,271.4285714
323,"Trap Beats Nation, Vol.1",Beats De Rap,301,301,301,301,301,94,301,271.4285714
324,Baroque Treasures,Various Artists,94,301,301,301,301,301,301,271.4285714
325,We All Shine,YNW Melly,95,301,301,301,301,301,301,271.5714286
326,Grand Champ,DMX,301,301,301,95,301,301,301,271.5714286
327,Rhythm And Blues,Christian Padovan,301,301,301,301,301,95,301,271.5714286
328,Enjoy Your Life,Lady Donli,301,301,301,301,301,96,301,271.7142857
329,QUARANTINE PACK,Meek Mill,301,301,301,301,301,301,96,271.7142857
330,Deal with It,Phyno,96,301,301,301,301,301,301,271.7142857
331,A Good Time,DaVido,301,301,301,301,301,301,97,271.8571429
332,Chronicles of CORIZO,Corizo,301,301,301,301,98,301,301,272
333,Indigo,Chris Brown,301,301,301,98,301,301,301,272
334,Okofaji Carnival Fuji Fusion,King Wasiu Ayinde Marshal 1,98,301,301,301,301,301,301,272
335,Sweetener,Ariana Grande,301,301,301,301,301,98,301,272
336,Complete Nwamamaiwota,Rev. Patty Obassey,301,301,301,301,301,301,98,272
337,"Music, Trial & Trauma: A Drill Story",Loski,301,301,301,301,301,99,301,272.1428571
338,If You Wait (Deluxe Version),London Grammar,99,301,301,301,301,301,301,272.1428571
339,Die A Legend,POLO G,301,301,301,99,301,301,301,272.1428571
340,The 20/20 Experience - 2 of 2 (Deluxe),Justin Timberlake,301,301,301,301,100,301,301,272.2857143
341,Flu Game,AJ Tracey,301,301,301,301,301,301,100,272.2857143
342,Professional Rapper,Lil Dicky,301,301,301,301,301,100,301,272.2857143
343,Take Not3s II,Not3s,100,301,301,301,301,301,301,272.2857143
