rank,album,artist,R1,R2,R3,R4,R5,R6,R7,RT
177,STORY TELLER- EP,KOLABOY,401,401,161,172,167,401,401,300.5714286
178,Fever,Megan Thee Stallion,401,401,175,401,170,401,168,302.4285714
179,Ghosting,Styles P,401,401,123,64,401,401,401,313.1428571
180,Big Femme Energy Volume 1,Femme It Forward,401,401,117,132,401,401,401,322
181,Only The Generals Pt II,Kevin Gates,401,138,401,401,120,401,401,323.2857143
182,RETURN OF OKOMFO ANOKYE,Jay Bahd,130,401,401,401,155,401,401,327.1428571
183,The Prince I Became (Deluxe Edition),Ric Hassani,401,401,136,160,401,401,401,328.7142857
184,Still Taking Risks,Quando Rondo,172,401,401,401,401,401,124,328.7142857
185,38 Baby 2,YoungBoy Never Broke Again,401,401,401,401,152,401,145,328.8571429
186,Built For Whatever,Tee Grizzley,401,157,401,401,401,401,157,331.2857143
187,Rora,Reekado Banks,401,162,152,401,401,401,401,331.2857143
188,1.5 Way Or No Way,Yung Mal,401,147,401,401,401,401,175,332.4285714
189,Legendary,Tyga,401,401,401,162,164,401,401,333
190,Drip Or Drown 2,Gunna,401,171,401,401,401,401,156,333.1428571
191,The African Gentleman (Deluxe Version),Ric Hassani,401,401,158,170,401,401,401,333.2857143
192,Alternate Cuts,Omah Lay,401,164,169,401,401,401,401,334
193,Top Chef Gotit,Lil Gotit,173,401,162,401,401,401,401,334.2857143
194,Runtown Hits Vol. 1,Runtown,401,401,401,167,174,401,401,335.1428571
195,Afro Streets,Rexxie,401,401,401,401,401,401,114,360
196,Future Hndrxx Presents: The WIZRD,Future,401,401,401,151,401,401,401,365.2857143
197,The Party Never Ends (Full Leaked Album),Juice Wrld,401,401,401,401,401,401,154,365.7142857
198,Dark Clouds,Roadrunner TB,401,401,401,401,158,401,401,366.2857143
199,Upside Down 2020,Buju Banton,401,401,401,401,401,401,159,366.4285714
200,Talking To God,Edoh YAT,401,401,401,401,159,401,401,366.4285714
201,FIXTAPE,Popcaan,401,401,401,159,401,401,401,366.4285714
202,Mr. Boombastic,Blaqbonez,401,401,401,401,401,401,160,366.5714286
203,Loyalty Over Royalty,CJ,160,401,401,401,401,401,401,366.5714286
204,Lil Durk Presents Only The Family Involved Vol.2,Only The Family,401,161,401,401,401,401,401,366.7142857
205,Timeless Ep,Aje,162,401,401,401,401,401,401,366.8571429
206,Step Harder,Yungeen Ace,401,401,401,401,401,401,163,367
207,Toxic,Kranium,401,401,401,165,401,401,401,367.2857143
208,Outside,Burna Boy,401,165,401,401,401,401,401,367.2857143
209,Original Copy,Cuppy,401,401,401,401,401,401,166,367.4285714
210,Suga,Megan Thee Stallion,401,167,401,401,401,401,401,367.5714286
211,Sour Milk,Joda Kgosi,169,401,401,401,401,401,401,367.8571429
212,Love Me While I'm Here,Jackboy,401,401,170,401,401,401,401,368
213,Afro Series,Terri,401,401,401,401,171,401,401,368.1428571
214,In The Dark,Mizzle,401,401,401,401,401,401,171,368.1428571
215,Beyond Bulletproof,Mozzy,401,401,401,173,401,401,401,368.4285714
216,Project Baby 2: All Grown Up (Deluxe Edition),Kodak Black,401,174,401,401,401,401,401,368.5714286
217,Lucille's Grandson,Kevo Muney,174,401,401,401,401,401,401,368.5714286
218,CTV3: Cool Tape Vol. 3,Jaden,175,401,401,401,401,401,401,368.7142857
