rank,album,artist,R1,R2,R3,R4,R5,R6,R7,RT
47,Trip At Knight (Complete Expanded Edition),Trippie Redd,55,51,42,57,62,75,82,60.57142857142857
48,Before I Blow,YKB,19,24,35,35,60,79,401,93.28571428571429
49,Sex Over Love,Blaqbonez,43,41,48,38,51,401,40,94.57142857142857
50,Superstar,Wizkid,41,48,401,51,50,42,46,97.0
51,Please Excuse Me For Being Antisocial,Roddy Ricch,59,56,401,41,41,51,43,98.85714285714286
52,King's Disease II,Nas,49,46,401,44,48,56,61,100.71428571428571
53,WONDALAND,Teni,48,52,401,53,46,61,50,101.57142857142857
54,ASTROWORLD,Travis Scott,67,59,401,50,42,47,56,103.14285714285714
55,...Shall We Begin...,Laycon,46,57,401,59,35,64,62,103.42857142857143
56,All In,EP - Skepta,54,42,401,45,61,66,64,104.71428571428571
57,Somewhere Between Beauty & Magic,Joeboy,50,53,401,60,63,62,55,106.28571428571429
58,Legends Never Die (Video Version),Juice WRLD,65,60,401,56,53,57,59,107.28571428571429
59,Yabasi,Basketmouth,66,65,401,66,67,58,63,112.28571428571429
60,SATISFIED,Mercy Chinwo,45,67,401,63,66,69,78,112.71428571428571
61,"Afromix, Ep. 2 (DJ Mix)",Spinall,69,76,401,69,72,67,53,115.28571428571429
62,Nothing To Prove,EP - Victor AD,61,63,401,74,76,74,66,116.42857142857143
63,A Good Time,Davido,80,61,401,71,73,65,65,116.57142857142857
64,Get Layd,EP - Omah Lay,82,71,401,67,64,63,74,117.42857142857143
65,Hallelujah Again (Revelation 19:3),Nathaniel Bassey,62,72,401,72,69,70,81,118.14285714285714
66,Meet the Woo 2 (Deluxe),Pop Smoke,70,68,401,68,78,83,71,119.85714285714286
67,Ayo,Wizkid,79,96,401,98,92,25,58,121.28571428571429
68,SOUR (Video Version),Olivia Rodrigo,72,74,401,70,77,91,88,124.71428571428571
69,The Message,Minister GUC,85,78,401,79,68,71,93,125.0
70,WUNNA (Deluxe),Gunna,73,69,401,64,81,100,90,125.42857142857143
71,Platinum Heart (Deluxe),Toosii,77,73,401,96,70,89,76,126.0
72,BEAUTIFUL THUGGER GIRLS,Young Thug,98,82,401,84,82,86,84,131.0
73,Top,YoungBoy Never Broke Again,103,81,401,101,89,76,69,131.42857142857142
74,Goodbye & Good Riddance (Anniversary Edition),Juice WRLD,96,86,401,82,80,78,98,131.57142857142858
75,East Atlanta Love Letter,6LACK,109,111,401,73,65,92,72,131.85714285714286
76,Ghetto Lenny's Love Songs,SAINt JHN,108,92,401,86,84,88,77,133.71428571428572
77,THE GOAT,Polo G,102,101,401,75,86,82,94,134.42857142857142
78,Product of My Environment,Abra Cadabra,111,95,401,83,91,85,86,136.0
79,High Off Life,Future,94,107,401,97,83,98,73,136.14285714285714
80,What Have We Done,EP - Omah Lay,90,99,401,88,88,112,91,138.42857142857142
81,PSYCHODRAMA,Dave,99,102,401,102,95,77,97,139.0
82,Sweetness,EP - Obongjayar & Sarz,38,36,43,40,44,401,401,143.28571428571428
83,OXYGENE,EP - Oxlade,83,103,401,105,93,133,100,145.42857142857142
84,Yellow,Brymo,152,134,401,142,90,50,51,145.71428571428572
85,All That Matters,Ayanfe,31,43,401,65,71,68,401,154.28571428571428
86,High Tension,Bella Shmurda,63,66,401,54,59,401,54,156.85714285714286
87,Sometimes I Might Be Introvert,Little Simz,84,62,401,62,75,105,401,170.0
88,All or Nothing,Rotimi,71,80,401,76,74,90,401,170.42857142857142
89,Bravo,Cheque,58,64,401,77,401,118,92,173.0
90,Jackboy 2,Jackboy,68,77,401,89,96,99,401,175.85714285714286
91,Carpe Diem,Olamide,86,75,401,95,100,401,79,176.71428571428572
92,Boyfriend,CKay,95,84,401,85,401,80,95,177.28571428571428
93,Death Race for Love,Juice WRLD,88,87,401,78,87,109,401,178.71428571428572
94,KHALED KHALED,DJ Khaled,100,91,401,87,85,87,401,178.85714285714286
95,F*CK LOVE 3+: OVER YOU,The Kid LAROI,101,108,401,94,79,81,401,180.71428571428572
96,Human (Deluxe),OneRepublic,78,70,401,91,97,137,401,182.14285714285714
97,If Summer Happened,EP - Laime,401,401,401,15,15,22,27,183.14285714285714
98,Die a Legend,Polo G,106,110,401,111,98,84,401,187.28571428571428
99,While the World Was Burning,SAINt JHN,107,119,401,110,401,96,80,187.71428571428572
100,Sounds From the Other Side,Wizkid,120,104,401,107,401,95,96,189.14285714285714
101,Hollywood's Bleeding,Post Malone,123,114,401,90,94,123,401,192.28571428571428
102,THE ANGEL YOU DON'T KNOW,Amaarae,147,141,401,92,401,108,87,196.71428571428572
103,Feed Tha Streets ll,Roddy Ricch,122,129,401,132,401,111,99,199.28571428571428
104,Free Dem Boyz (Deluxe),42 Dugg,91,79,401,80,401,115,401,224.0
105,Outside,Burna Boy,97,93,401,93,401,93,401,225.57142857142858
106,3 Th3 Album,Not3s,87,83,401,106,401,103,401,226.0
107,Jubilee: Juneteenth Edition,Maverick City Music,93,89,401,118,401,94,401,228.14285714285714
108,Dark Lane Demo Tapes,Drake,81,88,401,100,401,147,401,231.28571428571428
109,Scorpion,Drake,74,94,401,119,401,129,401,231.28571428571428
110,9: Èsan,Brymo,401,401,401,401,10,3,3,231.42857142857142
111,JESUS IS KING,Kanye West,60,97,401,129,401,140,401,232.71428571428572
112,Oil + Water,Travis Greene,92,115,401,104,401,117,401,233.0
113,When It's All Said And Done... Take Time,GIVĒON,114,112,401,103,401,101,401,233.28571428571428
114,9: Harmattan & Winter,Brymo,401,401,401,401,19,6,7,233.71428571428572
115,Yes and Amen,Tope Alabi,76,118,401,117,401,126,401,234.28571428571428
116,Black History Project (Live from London),EP - The Spirituals,104,98,401,114,401,122,401,234.42857142857142
117,A True Champion,Rexxie,105,113,401,115,401,119,401,236.42857142857142
118,Slime Language 2 (Deluxe),"Young Stoner Life, Young Thug & Gunna",115,116,401,108,401,114,401,236.57142857142858
119,MONTERO,Lil Nas X,133,100,401,109,401,113,401,236.85714285714286
120,Love or the Word (EP),Jaywillz,116,105,401,123,401,116,401,237.57142857142858
121,Clone Wars Vol. 5,The Algorhythm - Show Dem Camp,112,90,401,125,401,134,401,237.71428571428572
122,ÌRÌ (The Album Live),Sola Allyson,110,125,401,113,401,144,401,242.14285714285714
123,Views,Drake,118,121,401,124,401,131,401,242.42857142857142
124,Solar Power,Lorde,136,127,401,121,401,127,401,244.85714285714286
125,Haitian Boy Kodak,Kodak Black,125,123,401,136,401,132,401,245.57142857142858
126,SAVAGE MODE II,21 Savage & Metro Boomin,139,120,401,140,401,121,401,246.14285714285714
127,Wild West,Central Cee,129,136,401,126,401,136,401,247.14285714285714
128,No Love Lost (Deluxe),Blxst,126,133,401,131,401,139,401,247.42857142857142
129,The Human Condition,Jon Bellion,171,158,401,138,401,401,85,250.71428571428572
130,NOT ALL HEROES WEAR CAPES (Deluxe),Metro Boomin,160,128,401,144,401,124,401,251.28571428571428
131,The Lion King: The Gift [Deluxe Edition],Beyoncé,150,130,401,141,401,143,401,252.42857142857142
132,Destined 2 Win,Lil Tjay,135,142,401,150,401,141,401,253.0
133,2014 Forest Hills Drive,J. Cole,167,179,401,128,401,128,401,257.85714285714283
134,Signed to the Streets 3,Lil Durk,151,170,401,143,401,138,401,257.85714285714283
135,FATHER OF 4,Offset,188,175,401,122,401,146,401,262.0
136,We Love You Tecca 2 (Deluxe),Lil Tecca,75,106,401,81,401,401,401,266.57142857142856
137,Ayra Starr,EP - Ayra Starr,140,85,401,116,401,401,401,277.85714285714283
138,Oṣó,Brymo,166,401,401,401,401,97,83,278.57142857142856
139,Take Care (Deluxe Version),Drake,113,137,401,401,401,106,401,280.0
140,The Palmwine Express,Show Dem Camp,121,117,401,120,401,401,401,280.2857142857143
141,Hood Boy Dreams,EP - Jeriq,117,122,401,401,401,125,401,281.14285714285717
142,Simisola (Deluxe),Simi,191,401,401,401,99,120,401,287.7142857142857
143,The Melodic Blue,Baby Keem,401,401,401,401,401,12,6,289.0
144,Divinely Uninspired To A Hellish Extent (Extended Deluxe),Lewis Capaldi,178,131,401,112,401,401,401,289.2857142857143
145,beerbongs & bentleys,Post Malone,157,138,401,127,401,401,401,289.42857142857144
146,More Life,Drake,141,148,401,134,401,401,401,289.57142857142856
147,Indigo (Extended),Chris Brown,145,147,401,401,401,142,401,291.14285714285717
148,KillaXtra,Killertunes,401,401,401,401,401,18,22,292.14285714285717
149,Tribl I,Tribl & Maverick City Music,131,180,401,130,401,401,401,292.14285714285717
150,DAMN.,Kendrick Lamar,169,145,401,135,401,401,401,293.2857142857143
151,Roots,NSG,180,132,401,137,401,401,401,293.2857142857143
152,Mirage,Mannywellz,181,139,401,133,401,401,401,293.85714285714283
153,Zulu Man With Some Power,Nasty C,158,155,401,147,401,401,401,294.85714285714283
154,?,XXXTENTACION,156,160,401,401,401,148,401,295.42857142857144
155,=,Ed Sheeran,401,401,401,401,401,46,25,296.57142857142856
156,Mandy & The Jungle,Santi,159,166,401,401,401,150,401,297.0
157,Dying to Live,Kodak Black,161,173,401,401,401,145,401,297.57142857142856
158,Green With Envy,Tion Wayne,176,159,401,145,401,401,401,297.7142857142857
159,Love Goes,Sam Smith,190,169,401,401,401,130,401,299.0
160,Dead Rose,Corizo,193,172,401,401,401,149,401,302.57142857142856
161,Strings and Bling,Nasty C,192,177,401,149,401,401,401,303.14285714285717
162,"Spontaneous Praise, Vol. 1",Laolu Gbenjo,89,109,401,401,401,401,401,314.7142857142857
163,Bodied Soul,EP - Niinety9,401,401,401,99,401,135,401,319.85714285714283
164,"Afro Pop, Vol. 1",Adekunle Gold,128,124,401,401,401,401,401,322.42857142857144
165,Fixed Dice,.SM,127,126,401,401,401,401,401,322.57142857142856
166,The King Is Coming,Nathaniel Bassey,119,146,401,401,401,401,401,324.2857142857143
167,See You Next Wednesday,Belly,132,140,401,401,401,401,401,325.2857142857143
168,Before the Chao,P - Erigga,138,135,401,401,401,401,401,325.42857142857144
169,Shopla,Jaido P,130,151,401,401,401,401,401,326.57142857142856
170,Chilombo (Deluxe Video Version),Jhené Aiko,142,144,401,401,401,401,401,327.2857142857143
171,The Spirit of Light,Tope Alabi & Ty Bello,134,152,401,401,401,401,401,327.2857142857143
172,Just A Matter of Slime,YNW Melly,146,143,401,401,401,401,401,327.7142857142857
173,Light,MohBad,144,150,401,401,401,401,401,328.42857142857144
174,Common Sense,J Hus,401,149,401,146,401,401,401,328.57142857142856
175,Ea$t N We$t,EP - Dremo & Jeriq,148,164,401,401,401,401,401,331.0
176,Thank You For Believing (The Manifestation),Toosii,153,163,401,401,401,401,401,331.57142857142856
177,Over It,Summer Walker,155,165,401,401,401,401,401,332.14285714285717
178,Free Spirit,Khalid,170,153,401,401,401,401,401,332.57142857142856
179,Freedom.,EP - Justin Bieber,137,188,401,401,401,401,401,332.85714285714283
180,This Is Acting (Deluxe Version),Sia,401,178,401,148,401,401,401,333.0
181,The Life of Pablo,Kanye West,168,161,401,401,401,401,401,333.42857142857144
182,Wins & Losses (Deluxe),Meek Mill,179,156,401,401,401,401,401,334.2857142857143
183,King Of Killbranch,BIG30,165,171,401,401,401,401,401,334.42857142857144
184,ASA (Asha) [Deluxe Edition],Asa,401,199,401,139,401,401,401,334.7142857142857
185,FLOWERBOI4000,Zamir,186,154,401,401,401,401,401,335.0
186,"If I Can’t Have Love, I Want Power",Halsey,154,189,401,401,401,401,401,335.42857142857144
187,Starboy,The Weeknd,187,157,401,401,401,401,401,335.57142857142856
188,TOP MEMBA,Kida Kudz,163,181,401,401,401,401,401,335.57142857142856
189,American Teen,Khalid,162,183,401,401,401,401,401,335.7142857142857
190,Rum & Boogie,Peruzzi,173,174,401,401,401,401,401,336.0
191,Rudykillus,Rudeboy,184,176,401,401,401,401,401,337.85714285714283
192,So Much Fun (Deluxe),Young Thug,195,167,401,401,401,401,401,338.14285714285717
193,TOO LATE TOO LIT (EP),KDDO,183,185,401,401,401,401,401,339.0
194,Beauty Behind the Madness,The Weeknd,200,168,401,401,401,401,401,339.0
195,Future Hndrxx Presents: The WIZRD,Future,175,197,401,401,401,401,401,339.57142857142856
196,Street Gossip,Lil Baby,185,194,401,401,401,401,401,340.57142857142856
197,Championships,Meek Mill,198,184,401,401,401,401,401,341.0
198,CALL ME IF YOU GET LOST,"Tyler, The Creator",189,196,401,401,401,401,401,341.42857142857144
199,CTV3: Day Tripper's Edition,Jaden,196,191,401,401,401,401,401,341.7142857142857
200,"Sincerely, Kentrell",YoungBoy Never Broke Again,401,401,401,401,401,401,28,347.7142857142857
201,Dawn,Yebba,401,401,401,401,401,401,68,353.42857142857144
202,Ultimate Collection,Don Moen,124,401,401,401,401,401,401,361.42857142857144
203,Nothing Was the Same (Deluxe),Drake,143,401,401,401,401,401,401,364.14285714285717
204,Maverick City Vol. 3 Part 1,Maverick City Music,149,401,401,401,401,401,401,365.0
205,Budweiser (Remix),Various Artists,401,162,401,401,401,401,401,366.85714285714283
206,i am > i was (Deluxe),21 Savage,164,401,401,401,401,401,401,367.14285714285717
207,Tha Carter V (Deluxe),Lil Wayne,172,401,401,401,401,401,401,368.2857142857143
208,Birds in the Trap Sing McKnight,Travis Scott,174,401,401,401,401,401,401,368.57142857142856
209,Too Faithful,Moses Bliss,177,401,401,401,401,401,401,369.0
210,HNDRXX,Future,401,182,401,401,401,401,401,369.7142857142857
211,Send Them To Coventry,Pa Salieu,182,401,401,401,401,401,401,369.7142857142857
212,"Afromix, Ep. 1 (DJ Mix)",Spinall,401,186,401,401,401,401,401,370.2857142857143
213,Drip Season 3 (Deluxe),Gunna,401,187,401,401,401,401,401,370.42857142857144
214,The Search,NF,401,190,401,401,401,401,401,370.85714285714283
215,The House Is Burning,Isaiah Rashad,401,192,401,401,401,401,401,371.14285714285717
216,MI 2: The Movie,M.I Abaga,401,193,401,401,401,401,401,371.2857142857143
217,Heavy Is The Head,Stormzy,194,401,401,401,401,401,401,371.42857142857144
218,Zero Panic,EP - Balloranking,401,195,401,401,401,401,401,371.57142857142856
219,True 2 Myself,Lil Tjay,197,401,401,401,401,401,401,371.85714285714283
220,Flavour of Africa,Flavour,401,198,401,401,401,401,401,372.0
221,King of Love,Kizz Daniel,199,401,401,401,401,401,401,372.14285714285717
222,Heaven Or Hell,Don Toliver,401,200,401,401,401,401,401,372.2857142857143
