rank,album,artist,R1,R2,R3,R4,R5,R6,R7,RT
76,Happier Than Ever,Billie Eilish,301,301,301,301,301,7,1,216.1428571
77,All In,Skepta,301,301,301,301,301,13,2,217.1428571
78,Haitian Boy Kodak,Kodak Black,301,25,18,301,301,301,301,221.1428571
79,7 EP,Lil Nas X,44,301,301,301,22,301,301,224.4285714
80,2 in 1,Darkoo,301,301,301,22,44,301,301,224.4285714
81,Man Of Galilee,Judikay,36,31,301,301,301,301,301,224.5714286
82,Cultural Praise,KCee,301,301,301,301,31,36,301,224.5714286
83,Ignorance is Bliss,Skepta,301,301,301,301,39,301,29,224.7142857
84,Product of My Environment,Abra Cadabra,301,301,29,301,301,44,301,225.4285714
85,Therapy Session,NF,47,301,301,301,301,29,301,225.8571429
86,Tribl I,tribl,28,301,48,301,301,301,301,225.8571429
87,"Laughter, Tears & Goosebumps",Fireboy Dml,40,301,37,301,301,301,301,226
88,No Pressure,Sarkodie,301,301,301,301,301,74,7,226.5714286
89,Before the Chaos (-EP),Erigga,301,50,301,301,301,301,34,227
90,TEMPORARY HIGHS IN THE VIOLET SKIES,Snoh Aalegra,32,301,301,301,53,301,301,227.1428571
91,Heavy Is The Head,Stormzy,301,36,301,301,301,301,49,227.1428571
92,Scorpion,Drake,301,301,301,43,301,301,46,227.7142857
93,While The World Was Burning,SAINt JHN,301,301,301,301,66,24,301,227.8571429
94,DAMN.,Kendrick Lamar,301,301,301,55,38,301,301,228.2857143
95,Hood Boy Dreams,Jeriq,301,301,301,301,45,49,301,228.4285714
96,Culture III (Deluxe),Migos,301,301,301,301,25,72,301,228.8571429
97,What Have We Done,Omah lay,301,301,27,71,301,301,301,229
98,RESTLESS II,Simi,301,301,301,35,68,301,301,229.7142857
99,Best Of Davido,DaVido,301,301,301,56,301,301,48,229.8571429
100,Heaven Or Hell,Don Toliver,301,301,24,301,301,301,83,230.2857143
101,Deezer Sessions,Koffee,301,62,47,301,301,301,301,230.5714286
102,Old Church Basement,Elevation Worship,301,301,19,301,301,301,92,230.8571429
103,Herstory in the Making,Young M.A,301,301,301,41,301,301,70,230.8571429
104,Gang Signs & Prayer,Stormzy,301,301,81,301,301,30,301,230.8571429
105,Championships,Meek Mill,301,301,301,301,49,301,65,231.2857143
106,Gold-Diggers Sound,Leon Bridges,53,301,301,301,301,301,62,231.4285714
107,I'll Say It For You,Dax,84,301,301,301,301,301,36,232.1428571
108,King Of Love,Kizz Daniel,301,301,301,74,301,47,301,232.2857143
109,Meet The Woo 2,Pop Smoke,301,301,301,78,46,301,301,232.7142857
110,Fast & Furious 9: The Fast Saga (Original Motion Picture Soundtrack),Various Artists,301,301,51,301,301,301,73,232.7142857
111,Budweiser (Remix),Various Artists,301,301,301,301,43,82,301,232.8571429
112,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,93,301,33,301,301,301,301,233
113,"Afro Pop, Vol. 1",Adekunle Gold,301,301,301,57,71,301,301,233.2857143
114,Common Sense,J Hus,48,301,301,301,82,301,301,233.5714286
115,ADHD,Joyner Lucas,301,301,301,77,301,54,301,233.7142857
116,SUPER SLIMEY,Future,67,301,301,65,301,301,301,233.8571429
117,The Search,NF,91,301,42,301,301,301,301,234
118,ASTROWORLD,Travis Scott,301,301,301,301,301,89,44,234
119,Goodbye & Good Riddance,Juice Wrld,301,301,301,301,79,301,57,234.4285714
120,BABY REAPER EP,YXNG K.A,38,301,100,301,301,301,301,234.7142857
121,Off the Yak,Young M.A,98,41,301,301,301,301,301,234.8571429
122,The Mayor of Lagos,Mayorkun,301,80,301,61,301,301,301,235.1428571
123,dont smile at me,Billie Eilish,301,301,83,301,301,301,58,235.1428571
124,Happy Birthday Kodak,Kodak Black,301,301,50,301,96,301,301,235.8571429
125,Just Cause Y'all Waited 2 (Deluxe),Lil Durk,301,301,72,75,301,301,301,236
126,Music To Be Murdered By - Side B (Deluxe Edition),Eminem,301,52,301,301,98,301,301,236.4285714
127,Razor,Cheque,301,85,301,301,301,66,301,236.5714286
128,Carpe Diem,Olamide,301,84,70,301,301,301,301,237
129,Please Excuse Me for Being Antisocial,Roddy Ricch,301,60,301,301,301,94,301,237
130,Positions (Deluxe),Ariana Grande,301,301,63,301,301,301,91,237
131,Unorthodox Jukebox,Bruno Mars,301,301,301,98,301,58,301,237.2857143
132,My Turn,Lil Baby,85,301,301,301,74,301,301,237.7142857
133,THE ANGEL YOU DON'T KNOW,amaarae,301,301,64,301,99,301,301,238.2857143
134,Yeezus,Kanye West,301,301,94,69,301,301,301,238.2857143
135,ye,Kanye West,99,76,301,301,301,301,301,240
136,FUTURE,Future,301,301,82,301,301,301,99,240.8571429
137,SAVAGE MODE II,21 Savage,301,301,301,301,301,99,82,240.8571429
138,Shoot For The Stars Aim For The Moon,Pop Smoke,301,301,301,301,88,96,301,241.2857143
139,Free Spirit,Khalid,92,301,301,301,301,92,301,241.2857143
140,Bobby Tarantino III,Logic,301,301,301,301,301,301,3,258.4285714
141,Nothing To Prove,Victor AD,301,301,301,301,301,301,5,258.7142857
142,The House Is Burning,Isaiah Rashad,301,301,301,301,301,301,6,258.8571429
143,Adolescence,Unknown T,301,301,301,301,301,301,8,259.1428571
144,W I L D,Lady Donli,301,301,301,301,301,301,9,259.2857143
145,Itheep,Moelogo,301,301,301,301,301,301,10,259.4285714
146,Thank You For Believing (The Manifestation),Toosii,301,301,301,301,301,301,15,260.1428571
147,Die A Legend,POLO G,301,301,301,301,301,17,301,260.4285714
148,Duke Hefner,Lil Duke,18,301,301,301,301,301,301,260.5714286
149,HOFFA,Dave East,301,301,301,301,301,301,19,260.7142857
150,lately I feel EVERYTHING,Willow,301,301,301,301,301,21,301,261
151,Heat Of The Moment,Tink,301,301,301,301,301,301,25,261.5714286
152,East Atlanta Love Letter,6lack,301,301,301,26,301,301,301,261.7142857
153,Saturn,Victony,301,301,301,301,301,301,26,261.7142857
154,JORDI (Deluxe),Maroon 5,301,301,301,301,27,301,301,261.8571429
155,Take Care (Deluxe),Drake,301,301,301,301,301,28,301,262
156,beerbongs & bentleys,Post Malone,29,301,301,301,301,301,301,262.1428571
157,After Hours,The Weeknd,301,30,301,301,301,301,301,262.2857143
158,THE GOAT,POLO G,301,301,31,301,301,301,301,262.4285714
159,There Is More,Hillsong Worship,301,301,301,31,301,301,301,262.4285714
160,Storyline,MARVZEHIZ,31,301,301,301,301,301,301,262.4285714
161,Roots,NSG,301,33,301,301,301,301,301,262.7142857
162,Graduation,Kanye West,301,301,301,301,301,33,301,262.7142857
163,All My Demons Greeting Me As A Friend (Deluxe),AURORA,301,301,301,301,35,301,301,263
164,Life For Rent,Dido,301,301,36,301,301,301,301,263.1428571
165,"YP & Azanti, Vol. 1",PsychoYP,301,301,301,37,301,301,301,263.2857143
166,Shoot For The Stars Aim For The Moon (Deluxe),Pop Smoke,37,301,301,301,301,301,301,263.2857143
167,KIDS SEE GHOSTS,KIDS SEE GHOSTS,301,301,38,301,301,301,301,263.4285714
168,Fallen Embers,Illenium,301,38,301,301,301,301,301,263.4285714
169,Life of Betrayal 2x,Yungeen Ace,301,39,301,301,301,301,301,263.5714286
170,PAPER ROUTE iLLUMINATi,Young Dolph,301,301,301,301,301,301,39,263.5714286
171,Hot Pink,Doja Cat,301,301,301,301,41,301,301,263.8571429
172,No Love Lost (Deluxe),Blxst,301,301,301,301,301,41,301,263.8571429
173,Versatalien,YTB Trench,301,301,301,301,301,301,41,263.8571429
174,Heavy Is the Head,Ransom,42,301,301,301,301,301,301,264
175,The Highlights,The Weeknd,301,301,301,301,301,43,301,264.1428571
176,BLAME IT ON BABY,DaBaby,301,44,301,301,301,301,301,264.2857143
177,Speak Now (Deluxe Package),Taylor Swift,301,301,45,301,301,301,301,264.4285714
178,Michigan Boy Boat,Lil Yachty,301,301,301,45,301,301,301,264.4285714
179,Old Romance,Tekno,301,46,301,301,301,301,301,264.5714286
180,The Life Of Pablo,Kanye West,301,301,301,301,301,301,47,264.7142857
181,Maverick City Vol. 3 Part 1,Maverick City Music,301,47,301,301,301,301,301,264.7142857
182,Euphoria (Original Score from the HBO Series),Labrinth,301,301,301,301,47,301,301,264.7142857
183,Fetty Wap (Deluxe),Fetty Wap,301,301,301,301,48,301,301,264.8571429
184,Die Lit,Playboi Carti,301,48,301,301,301,301,301,264.8571429
185,Rema,Rema,301,301,301,301,301,48,301,264.8571429
186,Back of My Mind,H.E.R.,301,301,49,301,301,301,301,265
187,Someone's At The Door,Nathaniel Bassey,301,301,301,49,301,301,301,265
188,Glory Sound Prep,Jon Bellion,301,301,301,50,301,301,301,265.1428571
189,Amala,Doja Cat,301,301,301,301,50,301,301,265.1428571
190,The Erigma II,Erigga,301,301,301,301,301,301,50,265.1428571
191,"Wolves & Mustangs, Vol. 1",Alpha P,301,301,301,301,301,50,301,265.1428571
192,Whole Lotta Red,Playboi Carti,301,51,301,301,301,301,301,265.2857143
193,Street Sermons,Morray ,301,301,301,301,301,51,301,265.2857143
194,REAPER SZN (Deluxe),YXNG K.A,51,301,301,301,301,301,301,265.2857143
195,Blonde,Frank Ocean,301,301,301,51,301,301,301,265.2857143
196,High Off Life,Future,301,301,301,301,301,301,51,265.2857143
197,Differences,B Young,301,301,301,301,301,301,52,265.4285714
198,Harder Than Ever,Lil Baby,301,301,301,53,301,301,301,265.5714286
199,drinking under the streetlights,Powfu,301,301,53,301,301,301,301,265.5714286
200,Light,MohBad,301,53,301,301,301,301,301,265.5714286
201,HNDRXX,Future,54,301,301,301,301,301,301,265.7142857
202,Game Over,Dave,301,301,301,301,301,301,54,265.7142857
203,Masta Groove,Masterkraft,301,301,301,301,54,301,301,265.7142857
204,What Happens in Lagos,Ajebutter22,301,301,301,54,301,301,301,265.7142857
205,Melodrama,Lorde,55,301,301,301,301,301,301,265.8571429
206,Afrobeats Best of 2015,Various Artistes,301,301,301,301,55,301,301,265.8571429
207,Love & Light,Joeboy,301,301,301,301,301,55,301,265.8571429
208,A Night In Cocody,Jeune Lio,56,301,301,301,301,301,301,266
209,Love Scars: The 5 Stages Of Emotions (Deluxe),Yung Bleu,301,56,301,301,301,301,301,266
210,MUSIC FOR THE FREE SPIRITS,AURORA,301,301,301,301,301,57,301,266.1428571
211,Speak Your Mind (Deluxe),Anne-Marie,57,301,301,301,301,301,301,266.1428571
212,Better Mistakes,Bebe Rexha,301,301,57,301,301,301,301,266.1428571
213,El Dorado,24kgoldn,301,301,58,301,301,301,301,266.2857143
214,Dark Lane Demo Tapes,Drake,301,301,301,59,301,301,301,266.4285714
215,DS2 (Deluxe),Future,301,301,301,301,301,301,59,266.4285714
216,Meet The Woo 2 (Deluxe),Pop Smoke,301,59,301,301,301,301,301,266.4285714
217,Father Of Asahd,DJ Khaled,301,301,301,60,301,301,301,266.5714286
218,Slime Language 2 (Deluxe),Young Stoner Life,301,301,301,301,60,301,301,266.5714286
219,Welcome To The Madhouse (Deluxe),Tones and I,61,301,301,301,301,301,301,266.7142857
220,Revenge Of The Dreamers III,Dreamville,301,61,301,301,301,301,301,266.7142857
221,Lemonade,Beyonc\u00e9,301,301,301,301,301,61,301,266.7142857
222,When It's All Said And Done... Take Time,Giveon,301,301,62,301,301,301,301,266.8571429
223,The Last Rocket,Takeoff,301,301,301,62,301,301,301,266.8571429
224,fever,Against The Current,62,301,301,301,301,301,301,266.8571429
225,TIM,Avicii,301,301,301,301,301,62,301,266.8571429
226,Kingdom Now,Dunsin Oyekan,301,63,301,301,301,301,301,267
227,Ayra Starr,Ayra Starr,301,301,301,301,301,301,63,267
228,Imagination & the Misfit Kid,Labrinth,64,301,301,301,301,301,301,267.1428571
229,This Is Acting (Deluxe Version),Sia,301,301,301,301,64,301,301,267.1428571
230,Only Human (Deluxe),Calum Scott,301,301,301,64,301,301,301,267.1428571
231,Better Things,Coi Leray,301,301,301,301,301,301,64,267.1428571
232,The Gospel of the Kingdom,Dunsin Oyekan,301,301,65,301,301,301,301,267.2857143
233,i am > i was (Deluxe),21 Savage,65,301,301,301,301,301,301,267.2857143
234,Drip or Drown 2,Gunna,301,65,301,301,301,301,301,267.2857143
235,TAKE TIME,Giveon,301,301,301,301,301,65,301,267.2857143
236,92 Degrees,A92,301,301,301,301,65,301,301,267.2857143
237,The Lion King: Original Broadway Cast Recording,Various Artists,301,66,301,301,301,301,301,267.4285714
238,Live Concert Series V,Beautiful Nubia and the Roots Renaissance Band,301,301,301,301,301,301,66,267.4285714
239,"Life is Eazi, Vol. 2 - Lagos To London",Mr Eazi,66,301,301,301,301,301,301,267.4285714
240,Beautiful Thugger Girls,Young Thug,301,301,301,66,301,301,301,267.4285714
241,Six Paths,Dave,301,301,301,67,301,301,301,267.5714286
242,Best of Burna Boy,Burna Boy,301,301,301,301,301,301,68,267.7142857
243,Victory Lap,Nipsey Hussle,301,68,301,301,301,301,301,267.7142857
244,Colours of Africa: Live in London,Sonnie Badu,68,301,301,301,301,301,301,267.7142857
245,untitled unmastered.,Kendrick Lamar,301,301,301,68,301,301,301,267.7142857
246,Playboi Carti,Playboi Carti,301,69,301,301,301,301,301,267.8571429
247,Gratitude,Timaya,301,301,301,301,301,69,301,267.8571429
248,Redemption,Burna Boy,301,301,301,301,69,301,301,267.8571429
249,Summers,Melvitto,301,301,69,301,301,301,301,267.8571429
250,B4 The Storm,Internet money,301,301,301,301,70,301,301,268
251,Pluto x Baby Pluto,Future,301,301,301,70,301,301,301,268
252,Bittersweet,Aramide,70,301,301,301,301,301,301,268
253,P.U.N,Jaywillz,301,301,71,301,301,301,301,268.1428571
254,Music (Songs From And Inspired By The Motion Picture),Sia,301,301,301,301,301,71,301,268.1428571
255,Deadpan Love,Cautious Clay,301,71,301,301,301,301,301,268.1428571
256,Zero Panic,Balloranking,301,301,301,72,301,301,301,268.2857143
257,In The Dark,MiZZle,72,301,301,301,301,301,301,268.2857143
258,The King Is Coming,Nathaniel Bassey,301,73,301,301,301,301,301,268.4285714
259,Songs for the Drunk and Broken Hearted,Passenger,301,301,301,301,301,73,301,268.4285714
260,HeartWork,Peruzzi,301,301,301,301,73,301,301,268.4285714
261,Festival Bar - EP,Davolee,301,301,73,301,301,301,301,268.4285714
262,Sin City The Mixtape,Ski Mask the Slump God,73,301,301,301,301,301,301,268.4285714
263,Tha Carter V (Deluxe),Lil Wayne,74,301,301,301,301,301,301,268.5714286
264,Meet The Woo,Pop Smoke,301,301,74,301,301,301,301,268.5714286
265,Turning Point,Mario,301,74,301,301,301,301,301,268.5714286
266,Son Of The Lion,Benjiszzy Zaakii,301,301,301,301,301,301,74,268.5714286
267,Seven Degrees North,King Sunny Ade,301,301,301,301,301,75,301,268.7142857
268,Love Goes,Sam Smith,75,301,301,301,301,301,301,268.7142857
269,Can't Slow Down,Lionel Richie,301,75,301,301,301,301,301,268.7142857
270,Tradition,Runtown,301,301,301,301,76,301,301,268.8571429
271,FATHER OF 4,Offset,301,301,76,301,301,301,301,268.8571429
272,Gang Business,Anti World Gangstars,301,301,301,76,301,301,301,268.8571429
273,Out Here On A Friday Where It Began,Hillsong Young & Free,301,301,301,301,301,301,76,268.8571429
274,Twenty,Boyz II Men,301,301,301,301,301,76,301,268.8571429
275,Kos'oluwa Laye,Toluwani,301,77,301,301,301,301,301,269
276,Send Them To Coventry,Pa Salieu,301,78,301,301,301,301,301,269.1428571
277,My Beautiful Dark Twisted Fantasy,Kanye West,301,301,78,301,301,301,301,269.1428571
278,Love & Afrobeats,Drik Marley,301,301,301,301,301,301,78,269.1428571
279,JAGUAR,Victoria Mon\u00e9t,78,301,301,301,301,301,301,269.1428571
280,I Am Not A Human Being II,Lil Wayne,301,301,301,301,301,78,301,269.1428571
281,Stillmatic,Nas,301,301,301,301,301,79,301,269.2857143
282,Yellow,Brymo,301,301,301,301,301,301,79,269.2857143
283,Moonlovers: Scarlet Heart Ryeo (Original Television Soundtrack),Various Artists,301,79,301,301,301,301,301,269.2857143
284,Elements,Elaine,301,301,301,301,301,301,80,269.4285714
285,Last Daze Of Summer,Maleek Berry,301,301,301,301,80,301,301,269.4285714
286,Best Of P-Square,P-Square,301,301,301,301,301,80,301,269.4285714
287,Goodbye & Good Riddance (Anniversary Edition),Juice Wrld,301,81,301,301,301,301,301,269.5714286
288,Stony Hill,Damian Marley,301,301,301,301,81,301,301,269.5714286
289,SOUR,Olivia Rodrigo,81,301,301,301,301,301,301,269.5714286
290,Afro Series,Terri,82,301,301,301,301,301,301,269.7142857
291,CALL ME IF YOU GET LOST,"Tyler, The Creator",301,82,301,301,301,301,301,269.7142857
292,The Very Best of Enya (Deluxe Edition),Enya,83,301,301,301,301,301,301,269.8571429
293,"Deep, Blue - EP",Shalom Dubas,301,83,301,301,301,301,301,269.8571429
294,The Hill,Travis Greene,301,301,301,301,301,83,301,269.8571429
295,ANTI,Rihanna,301,301,301,301,301,84,301,270
296,Bigger Than Life Or Death,EST Gee,301,301,301,301,84,301,301,270
297,Beautiful Imperfection,A\u1e63a,301,301,301,84,301,301,301,270
298,Moral Instruction,Falz,301,301,301,85,301,301,301,270.1428571
299,The Marshall Mathers LP,Eminem,301,301,301,301,85,301,301,270.1428571
300,"Thank you, God. For it all.",Childish Major,301,301,85,301,301,301,301,270.1428571
301,World War Joy,The Chainsmokers,301,86,301,301,301,301,301,270.2857143
302,Trilogy,The Weeknd,301,301,86,301,301,301,301,270.2857143
303,C.E.O,Dagrin,301,301,301,301,301,301,86,270.2857143
304,Under the Streetlight,Boyz II Men,301,301,301,301,301,86,301,270.2857143
305,Heart Break Kodak (HBK),Kodak Black,301,301,301,301,86,301,301,270.2857143
306,Hillsong Chapel: Yahweh,Hillsong Worship,301,301,87,301,301,301,301,270.4285714
307,KIRK,DaBaby,301,87,301,301,301,301,301,270.4285714
308,New Era,Kiss Daniel,301,301,301,301,301,87,301,270.4285714
309,Wins & Losses,Meek Mill,301,301,301,301,87,301,301,270.4285714
310,Greatest Hits,Westlife,301,301,301,301,301,301,88,270.5714286
311,Amy Grant Collection,Amy Grant,301,301,88,301,301,301,301,270.5714286
312,GREY Area,Little Simz,301,88,301,301,301,301,301,270.5714286
313,A Beautiful Exchange (Live),Hillsong Worship,301,301,89,301,301,301,301,270.7142857
314,Amunudun,Beautiful Nubia and the Roots Renaissance Band,301,301,301,301,89,301,301,270.7142857
315,4:44,Jay-Z,301,301,301,89,301,301,301,270.7142857
316,Zanku,Zlatan,89,301,301,301,301,301,301,270.7142857
317,"Spontaneous Praise, Vol. 1",Laolu Gbenjo,301,90,301,301,301,301,301,270.8571429
318,Instrumental Beats 2021,Type Beat,301,301,90,301,301,301,301,270.8571429
319,Golden Wings,Zoe Wees,301,301,301,301,90,301,301,270.8571429
320,Boyfriend,CKay,301,301,301,301,301,301,90,270.8571429
321,Hoodie SZN,A Boogie Wit da Hoodie,301,301,301,301,301,90,301,270.8571429
322,Unplugged for the People (The Acoustic Greatest Hits),Tenth Avenue North,301,301,91,301,301,301,301,271
323,In Due Time (Genesis),CalledOut Music,301,91,301,301,301,301,301,271
324,Unstoppable International,2baba,301,301,301,301,301,91,301,271
325,The People Tour: Live from Madison Square Garden,Hillsong UNITED,301,301,301,301,91,301,301,271
326,Starboy,The Weeknd,301,301,301,91,301,301,301,271
327,Life On Earth - EP,Summer Walker,301,301,301,301,92,301,301,271.1428571
328,Know-It-All (Deluxe),Alessia Cara,301,301,301,92,301,301,301,271.1428571
329,Distant Relatives,Damian Marley,301,301,92,301,301,301,301,271.1428571
330,PARANOIA,Maggie Lindemann,301,92,301,301,301,301,301,271.1428571
331,Too High To Riot,Bas,301,301,93,301,301,301,301,271.2857143
332,Hallelujah Again (Revelation 19:3),Nathaniel Bassey,301,301,301,93,301,301,301,271.2857143
333,Brave Enough (Deluxe Edition),Lindsey Stirling,301,301,301,301,93,301,301,271.2857143
334,Plastic Hearts,Miley Cyrus,301,93,301,301,301,301,301,271.2857143
335,Crossover: Live From Music City,Travis Greene,301,301,301,301,94,301,301,271.4285714
336,"thank u, next",Ariana Grande,94,301,301,301,301,301,301,271.4285714
337,Jesus Culture Collection,Jesus Culture,301,94,301,301,301,301,301,271.4285714
338,Tha Carter IV (Deluxe),Lil Wayne,301,301,301,95,301,301,301,271.5714286
339,A Side Of Me,Nikita Kering,301,301,95,301,301,301,301,271.5714286
340,Californian Soil,London Grammar,301,95,301,301,301,301,301,271.5714286
341,Sling,Clairo,301,301,301,301,95,301,301,271.5714286
342,Money Can't Buy Happiness,Fredo,301,301,301,96,301,301,301,271.7142857
343,His Glory Alone,KB,301,96,301,301,301,301,301,271.7142857
344,The Spirit of Light,Tope Alabi,96,301,301,301,301,301,301,271.7142857
345,The Prince I Became (Deluxe Version),Ric Hassani,301,301,96,301,301,301,301,271.7142857
346,F*CK LOVE,The Kid Laroi,301,97,301,301,301,301,301,271.8571429
347,MONTERO (Call Me By Your Name),Lil Nas X,97,301,301,301,301,301,301,271.8571429
348,Burn The Ships (Deluxe Edition: Remixes & Collaborations),for King & Country,301,301,97,301,301,301,301,271.8571429
349,Chrome,Zinoleesky,301,301,301,97,301,301,301,271.8571429
350,Just Worship (Live),1spirit & Theophilus Sunday,301,301,301,301,97,301,301,271.8571429
351,Unearthly Vibrations,Warsheep,301,301,98,301,301,301,301,272
352,Kapacity,Kaptain,301,98,301,301,301,301,301,272
353,Nectar,Joji,301,301,301,301,301,98,301,272
354,Changes,Justin Bieber,301,99,301,301,301,301,301,272.1428571
355,Red Gold Green,Rootz Underground,301,301,99,301,301,301,301,272.1428571
356,Legacy (Ahamefuna),Duncan Mighty,301,301,301,99,301,301,301,272.1428571
357,Which Way is Forward?,Obongjayar,301,100,301,301,301,301,301,272.2857143
358,Royalty (Deluxe Version),Chris Brown,301,301,301,301,301,301,100,272.2857143
359,Painted,Lucky Daye,301,301,301,100,301,301,301,272.2857143
360,3:05 Musing,Kenah,301,301,301,301,301,100,301,272.2857143
361,Mirage,Mannywellz,301,301,301,301,100,301,301,272.2857143
