rank,album,artist,R1,R2,R3,R4,R5,R6,R7,RT
67,Get Layd,EP - Omah Lay,69,69,401,74,401,66,401,211.57142857142858
68,Hallelujah Again (Revelation 19:3),Nathaniel Bassey,65,65,401,70,401,81,401,212.0
69,Meet the Woo 2 (Deluxe),Pop Smoke,73,73,401,64,401,76,401,212.71428571428572
70,"Afromix, Ep. 2 (DJ Mix)",Spinall,67,67,401,78,401,75,401,212.85714285714286
71,No Love Lost (Deluxe),Blxst,71,71,401,66,401,83,401,213.42857142857142
72,Carpe Diem,Olamide,75,75,401,75,401,68,401,213.71428571428572
73,WUNNA (Deluxe),Gunna,78,78,401,69,401,72,401,214.28571428571428
74,Platinum Heart (Deluxe),Toosii,81,81,401,71,401,71,401,215.28571428571428
75,TOP MEMBA,Kida Kudz,70,70,401,79,401,88,401,215.71428571428572
76,Ghetto Lenny's Love Songs,SAINt JHN,82,82,401,73,401,73,401,216.14285714285714
77,Love or the Word (EP),Jaywillz,72,72,401,81,401,89,401,216.71428571428572
78,THE GOAT,Polo G,83,83,401,67,401,84,401,217.14285714285714
79,SATISFIED,Mercy Chinwo,76,76,401,84,401,85,401,217.71428571428572
80,Outside,Burna Boy,88,88,401,68,401,77,401,217.71428571428572
81,East Atlanta Love Letter,6LACK,74,74,401,85,401,95,401,218.71428571428572
82,What Have We Done,EP - Omah Lay,77,77,401,83,401,99,401,219.85714285714286
83,Hollywood's Bleeding,Post Malone,79,79,401,82,401,98,401,220.14285714285714
84,PSYCHODRAMA,Dave,86,86,401,80,401,97,401,221.71428571428572
85,THE ANGEL YOU DON'T KNOW,Amaarae,84,84,401,93,401,90,401,222.0
86,Haitian Boy Kodak,Kodak Black,80,80,401,96,401,102,401,223.0
87,Product of My Environment,Abra Cadabra,85,85,401,88,401,101,401,223.14285714285714
88,When It's All Said And Done... Take Time,GIVĒON,89,89,401,90,401,96,401,223.85714285714286
89,While the World Was Burning,SAINt JHN,94,94,401,89,401,91,401,224.42857142857142
90,Goodbye & Good Riddance (Anniversary Edition),Juice WRLD,102,102,401,62,401,103,401,224.57142857142858
91,High Off Life,Future,95,95,401,92,401,93,401,225.42857142857142
92,Top,YoungBoy Never Broke Again,90,90,401,94,401,106,401,226.14285714285714
93,Sounds From the Other Side,Wizkid,99,99,401,95,401,104,401,228.57142857142858
94,Ayra Starr,EP - Ayra Starr,97,97,401,97,401,107,401,228.71428571428572
95,Dead Rose,Corizo,93,93,401,87,401,133,401,229.85714285714286
96,Death Race for Love,Juice WRLD,108,108,401,86,401,105,401,230.0
97,Love Deep High Life,Omawumi,87,87,401,110,401,124,401,230.14285714285714
98,The House Is Burning,Isaiah Rashad,92,92,401,105,401,120,401,230.28571428571428
99,Wild West,Central Cee,98,98,401,106,401,115,401,231.42857142857142
100,Roots,NSG,96,96,401,101,401,126,401,231.71428571428572
101,Adolescence,Unknown T,91,91,401,122,401,118,401,232.14285714285714
102,Jubilee: Juneteenth Edition,Maverick City Music,100,100,401,98,401,127,401,232.57142857142858
103,The Message,Minister GUC,101,101,401,115,401,112,401,233.14285714285714
104,Destined 2 Win,Lil Tjay,107,107,401,103,401,119,401,234.14285714285714
105,Feed Tha Streets ll,Roddy Ricch,111,111,401,107,401,108,401,234.28571428571428
106,Die a Legend,Polo G,109,109,401,100,401,121,401,234.57142857142858
107,SAVAGE MODE II,21 Savage & Metro Boomin,105,105,401,130,401,111,401,236.28571428571428
108,The Lion King: The Gift [Deluxe Edition],Beyoncé,125,125,401,108,401,113,401,239.14285714285714
109,Zulu Man With Some Power,Nasty C,106,106,401,133,401,132,401,240.0
110,2014 Forest Hills Drive,J. Cole,122,122,401,121,401,114,401,240.28571428571428
111,Rum & Boogie,Peruzzi,119,119,401,118,401,123,401,240.28571428571428
112,Dark Lane Demo Tapes,Drake,113,113,401,117,401,136,401,240.28571428571428
113,Scorpion,Drake,117,117,401,124,401,122,401,240.42857142857142
114,No Pressure,Sarkodie,136,136,401,91,401,117,401,240.42857142857142
115,So Much Fun (Deluxe),Young Thug,124,124,401,99,401,137,401,241.0
116,"Afro Pop, Vol. 1",Adekunle Gold,114,114,401,111,401,145,401,241.0
117,Thank You For Believing (The Manifestation),Toosii,131,131,401,104,401,128,401,242.42857142857142
118,Budweiser (Remix),Various Artists,103,103,401,150,401,140,401,242.71428571428572
119,TOO LATE TOO LIT (EP),KDDO,115,115,401,141,401,131,401,243.57142857142858
120,Views,Drake,128,128,401,135,401,134,401,246.85714285714286
121,Common Sense,J Hus,129,129,401,125,401,150,401,248.0
122,NOT ALL HEROES WEAR CAPES (Deluxe),Metro Boomin,134,134,401,129,401,141,401,248.71428571428572
123,I LOVE GIRLS WITH TROBUL,Sarz & WurlD,143,143,401,131,401,147,401,252.42857142857142
124,The Human Condition,Jon Bellion,147,147,401,149,401,130,401,253.71428571428572
125,beerbongs & bentleys,Post Malone,149,149,401,137,401,149,401,255.28571428571428
126,Chilombo (Deluxe Video Version),Jhené Aiko,110,110,401,112,401,401,401,276.57142857142856
127,"Spontaneous Praise, Vol. 1",Laolu Gbenjo,104,104,401,132,401,401,401,277.7142857142857
128,The Life of Pablo,Kanye West,121,121,401,109,401,401,401,279.2857142857143
129,Signed to the Streets 3,Lil Durk,116,116,401,401,401,125,401,280.14285714285717
130,Tribl I,Tribl & Maverick City Music,112,112,401,140,401,401,401,281.14285714285717
131,FATHER OF 4,Offset,123,123,401,123,401,401,401,281.85714285714283
132,Before the Chao,P - Erigga,132,132,401,113,401,401,401,283.0
133,Yes and Amen,Tope Alabi,130,130,401,128,401,401,401,284.57142857142856
134,Mandy & The Jungle,Santi,127,127,401,401,401,144,401,286.0
135,Yellow,Brymo,140,140,401,120,401,401,401,286.2857142857143
136,Purpose (Deluxe),Justin Bieber,126,126,401,148,401,401,401,286.2857142857143
137,Water & Garri,EP - Tiwa Savage,401,401,401,401,401,1,1,286.7142857142857
138,Eclipse,EP - Oxlade & Troniq Music,401,401,401,401,401,2,2,287.0
139,Dying to Live,Kodak Black,135,135,401,139,401,401,401,287.57142857142856
140,Alari,EP - Liya,401,401,401,401,401,4,4,287.57142857142856
141,Free Spirit,Khalid,139,139,401,138,401,401,401,288.57142857142856
142,SoulFly (Deluxe Version),Rod Wave,401,401,401,401,401,9,7,288.7142857142857
143,Trip At Knight,Trippie Redd,401,401,401,401,401,8,8,288.7142857142857
144,Starboy,The Weeknd,138,138,401,142,401,401,401,288.85714285714283
145,Independence Day,Fredo,142,142,401,147,401,401,401,290.7142857142857
146,Solar Power,Lorde,401,401,401,401,401,19,17,291.57142857142856
147,Green With Envy,Tion Wayne,401,401,401,401,401,23,27,293.57142857142856
148,Oil + Water,Travis Greene,401,401,401,401,401,55,32,298.85714285714283
149,MVNSV,Morell,401,401,401,401,401,47,42,299.14285714285717
150,Cheers to the Best Memories,dvsn & Ty Dolla $ign,401,401,401,401,401,59,37,300.14285714285717
151,Mixed Feelings,Dreylo,401,401,401,401,401,92,47,306.2857142857143
152,Mirage,Mannywellz,401,401,401,116,401,78,401,314.14285714285717
153,This Is Acting (Deluxe Version),Sia,118,118,401,401,401,401,401,320.14285714285717
154,JESUS IS KING,Kanye West,120,120,401,401,401,401,401,320.7142857142857
155,Love Goes,Sam Smith,401,401,401,114,401,142,401,323.0
156,Hood Boy Dreams,EP - Jeriq,133,133,401,401,401,401,401,324.42857142857144
157,Drip Season 3 (Deluxe),Gunna,137,137,401,401,401,401,401,325.57142857142856
158,JORDI (Deluxe),Maroon 5,141,141,401,401,401,401,401,326.7142857142857
159,The Palmwine Express,Show Dem Camp,401,401,401,144,401,143,401,327.42857142857144
160,Victory Lap,Nipsey Hussle,144,144,401,401,401,401,401,327.57142857142856
161,Wins & Losses (Deluxe),Meek Mill,145,145,401,401,401,401,401,327.85714285714283
162,Indigo (Extended),Chris Brown,146,146,401,401,401,401,401,328.14285714285717
163,Queendoncom,Yemi Alade,148,148,401,401,401,401,401,328.7142857142857
164,JACKBOYS,JACKBOYS & Travis Scott,150,150,401,401,401,401,401,329.2857142857143
165,New Fela,YoungCee,401,401,401,401,401,401,43,349.85714285714283
166,New Season,Chidinma,401,401,401,401,401,94,401,357.14285714285717
167,Divinely Uninspired To A Hellish Extent (Extended Deluxe),Lewis Capaldi,401,401,401,102,401,401,401,358.2857142857143
168,rare.,Odunsi (The Engine),401,401,401,401,401,109,401,359.2857142857143
169,City Of God,Blanco,401,401,401,401,401,110,401,359.42857142857144
170,The Mayor of Lagos,Mayorkun,401,401,401,401,401,116,401,360.2857142857143
171,ÌRÌ (The Album Live),Sola Allyson,401,401,401,119,401,401,401,360.7142857142857
172,American Teen,Khalid,401,401,401,126,401,401,401,361.7142857142857
173,All My Demons Greeting Me as a Friend,AURORA,401,401,401,127,401,401,401,361.85714285714283
174,"good kid, m.A.A.d city (Deluxe)",Kendrick Lamar,401,401,401,401,401,129,401,362.14285714285717
175,MI 2: The Movie,M.I Abaga,401,401,401,134,401,401,401,362.85714285714283
176,=,Ed Sheeran,401,401,401,401,401,135,401,363.0
177,CALL ME IF YOU GET LOST,"Tyler, The Creator",401,401,401,136,401,401,401,363.14285714285717
178,Ea$t N We$t,EP - Dremo & Jeriq,401,401,401,401,401,138,401,363.42857142857144
179,DAMN.,Kendrick Lamar,401,401,401,401,401,139,401,363.57142857142856
180,The King Is Coming,Nathaniel Bassey,401,401,401,143,401,401,401,364.14285714285717
181,Nothing Was the Same (Deluxe),Drake,401,401,401,145,401,401,401,364.42857142857144
182,Zero Panic,EP - Balloranking,401,401,401,401,401,146,401,364.57142857142856
183,Heaven Or Hell,Don Toliver,401,401,401,146,401,401,401,364.57142857142856
184,Celia,Tiwa Savage,401,401,401,401,401,148,401,364.85714285714283
