Position,song,artist
1,Feeling,LADIPOE
2,Rock,Olamide
3,Naira Marley,Zinoleesky
4,Party Next Door,"Dangbana Republik, Bella Shmurda"
5,Outside,Buju
6,History,Cheque & Fireboy DML
7,Confident,Savage X Buju
8,COMING,Naira Marley
9,Need For Speed,Olamide
10,40 BTC,Rexxie featuring Seyi Vibez
11,CELEBRATE ME,Patoranking
12,Yaba Buluku [Remix],Dj Tarico & Burna Boy
13,Jailer,Olamide
14,Julie,Olamide
15,Bling,Blaqbonez
16,Ayewada,Barry Jhay
17,Focus,Joeboy
18,World,"Dangbana Republik, Bella Shmurda"
19,INJURE ME,Teni
20,It Is What It Is,Adekunle Gold
21,Essence,Wizkid
22,FOR YOU,Teni featuring Davido
23,PonPon,Olamide
24,Are You Sure,Lyta
25,Olofofo,Victor AD
26,Omo X 100,Reminisce
27,Somebody,Olamide
28,Kilometre,Burna Boy
29,Running (To You),ChikÃ©
30,Money,"Terri, Bella Shmurda, Mohbad"
31,Soundgasm,Rema
32,Ke Star Remix,Focalistic & Davido
33,Cup of Tea,Olamide
34,Too Correct,Crayon
35,90â€™S,Seyi Vibez
36,Hallelu,Masterkraft
37,Rush,Dangbana Republik X Bella Shmurda
38,Korope,Lil Kesh
39,Somebody Baby,Peruzzi & Davido
40,Triumphant,Olamide
41,Felony,CKay
42,Ginger,Wizkid
43,Pronto,Ajebo Hustlers & Omah Lay
44,Kilofeshe,Zinoleesky
45,World (Alternate Cut),Bella Shmurda
46,Bad Type,Seyi Vibez
47,Godly,Omah Lay
48,Cho Cho,Zlatan
49,All,Rexxie featuring Davido
50,Infinity,Olamide
51,KPK (Ko Por Ke),Rexxie and MohBad
52,Catalyst,Seyi Vibez
53,Boi Boi,Rexxie featuring Teni
54,Cash App,Bella Shmurda
55,Picture Freestyle,Seyi Vibez
56,Koleyewon,Naira Marley
57,23,Burna Boy
58,Late At Night,Roddy Ricch
59,Sho Mo Mi,Bella Shmurda
60,Lonely,Joeboy
61,Body (Remix),Tion Wayne x Russ Millions
62,Ginger Me (Intro),Bella Shmurda
63,Ori,Barry Jhay
64,PEPE,L.A.X & Davido
65,Don Dada,Timaya
66,PAMI,DJ Tunez
67,The Best,Davido
68,Way Too Big,Burna Boy
69,Champion,Fireboy DML & D Smoke
70,Survive,Jaido P
71,High Way,DJ Kaywise & Phyno
72,Door,Joeboy
73,Omnipotent,Bella Shmurda
74,Early Momo,Vector
75,Liquor,Bella Shmurda
76,Ma Pariwo,Zinoleesky
77,Sorry,MohBad
78,Vision 2020,Bella Shmurda
79,Pay day,Seyi Vibez
80,Tekiller,CDQ
81,Frenemies,Rexxie and Oxlade
82,Upgrade,Bella Shmurda
83,Lenu (Remix),Buju
84,KOLO,Ice Prince
85,Only You,Bella Shmurda
86,Bad Influence,Omah Lay
87,Colorado,Zugo
88,No Stress,WizKid
89,So Lovely,Buju
90,Chi Chi,Naira Marley
91,Muje,Barry Jhay
92,Southy Love,Peruzzi
93,Real Life,Burna Boy
94,Smile,Wizkid
95,God Sent,Seyi Vibez
96,Spiritual,Buju
97,Fall for Me,Laycon
98,Holy Ground,Davido
99,Wasting Time,Brent Faiyaz
100,Amope,Bella Shmurda
101,Damages,Tems
102,Chargie,"Reekado Banks, Teejay & Lord Afrixana"
103,Music Messiah,DJ Neptune
104,FEM,Davido
105,Door,Joeboy
106,Omo Ologo,Lil Frosh
107,Kogi,Jumabee
108,Tonongo,"Lojay, Sarz"
109,Dangbana Orisa,Bella Shmurda
110,Loading,Olamide
111,Can't Relate,Omah Lay
112,Airplane Mode,Fireboy DML
113,Ginger Me,Rema
114,If You No Love,ChikÃ©
115,Happiness,Davolee
116,Currently,Kizz Daniel
117,This Your Body,Skales and Davido
118,Hardaway,Yungeen Ace
119,Celebration,Joeboy
120,Rest On Kashy,Anonymous Music
121,Your Body,Mayorkun
122,MOSLADO,Teni
123,If E Happen For Lagos,Runtown
124,Wonderful,Burna Boy
125,Ponmo,Mohbad
126,My Bebe,Omah Lay
127,At My Worst,Pink Sweat$
128,Adura,Mohbad
129,Die Young,Roddy Ricch
130,Legends,Juice WRLD
131,You,Omah Lay
132,Level Up (Twice As Tall),Burna Boy
133,The Box,Roddy Ricch
134,Cultural Praise,Kcee & Okwesili Eze Group
135,I Will Survive,Diamond Jimma
136,Symphony,Seyi Vibez
137,Zoom,Cheque
138,Green Light,Olamide
139,Egbon,Masterkraft
140,Back2Back,Rexxie featuring Bella Shmurda
141,Project Dreams,Roddy Ricch
142,JO,Teni
143,LV N ATTN,"Lojay, Sarz"
144,Lo Lo,Omah Lay
145,KAMBA,Terry Apala
146,Abule,Patoranking
147,Fine Wine,R2Bees
148,Activate,Stonebwoy
149,Mandeman,Small Doctor
150,Ball Till We Fall,Kida Kudz featuring Bella Shmurda
151,Woman,Rema
152,Life Is Good,Future
153,Sere Remix,"Spinall, Fireboy DML and 6LACK"
154,Know You,Ladipoe
155,Go Away,Fireboy DML
156,Confession,Omah Lay
157,Flex,Kizz Daniel
158,What If,SHATTA WALE
159,Ye Ye Ye,Omah Lay
160,HELL (interlude),corizo
161,Commitment Issues,Central Cee
162,Damn,Omah Lay
163,So Crazy,Davido
164,Marlians Anthem,MohBad
165,Prayer Request,Victor AD
166,Hold Me Tight,Kcee
167,Brown Skin,Masterkraft
168,Freaky,Hotkid
169,Hood Scars 2,J.I the Prince of N.Y & Lil Tjay
170,Bounce,Rema
171,Spell,Fireboy DML & Wande Coal
172,Something Different,Adekunle Gold
173,If You No Love,ChikÃ©
174,Big Man Rhythm,Masterkraft
175,Afar,Fireboy DML & Olamide
176,High Fashion,Roddy Ricch
177,Jackpot,Crayon
178,ELI,Fireboy DML
179,Hello Brother,Omah Lay
180,Be Something,Polo G
181,Born to Win,Timaya
182,What Type Of Dance,DJ Kaywise
183,Damn,Omah Lay
184,Beamer (Bad Boys),Rema
185,OUTSIDE,Stonebwoy
186,As E Dey Go,Naira Marley
187,Happy Birthday,Simi feat. Adekunle Gold and Deja
188,Like I Do,Fireboy DML
189,Try Me,Tems
