Position,song,artist
1,Feel Good,Mohbad
2,Understand,Omah Lay
3,Feeling,LADIPOE
4,Peru,Fireboy DML
5,Rock,Olamide
6,Sinner,Adekunle Gold
7,Outside,Buju
8,Naira Marley,Zinoleesky
9,Call Me Baby,Cheque
10,Rise Up,2Baba & Falz
11,Yaba Buluku [Remix],Dj Tarico & Burna Boy
12,Testimony,Buju
13,Out There,"Dangbana Republik, Bella Shmurda"
14,40 BTC,Rexxie featuring Seyi Vibez
15,History,Cheque & Fireboy DML
16,Confident,Savage X Buju
17,COMING,Naira Marley
18,It Is What It Is,Adekunle Gold
19,CELEBRATE ME,Patoranking
20,Far Away,"Dangbana Republik, Bella Shmurda"
21,Focus,Joeboy
22,Jealous,Alikiba
23,Professor  Peller,Seyi Vibez featuring Zlatan
24,Jailer,Olamide
25,FOR YOU,Teni featuring Davido
26,Bling,Blaqbonez
27,Need For Speed,Olamide
28,Running (To You),Chiké
29,Focus,Rudeboy
30,INJURE ME,Teni
31,Essence,Wizkid
32,Ayewada,Barry Jhay
33,Times Two (X2),WANI
34,Bia,Phyno
35,Are You Sure,Lyta
36,Julie,Olamide
37,Money,"Terri, Bella Shmurda, Mohbad"
38,Pronto,Ajebo Hustlers & Omah Lay
39,Olofofo,Victor AD
40,Soldier Go,"Dangbana Republik, Bella Shmurda"
41,Lako,"Dangbana Republik, Bella Shmurda"
42,Kilometre,Burna Boy
43,90’S,Seyi Vibez
44,Hallelu,Masterkraft
45,Sorry,MohBad
46,Triumphant,Olamide
47,Ke Star Remix,Focalistic & Davido 
48,Kilofeshe,Zinoleesky
49,Ginger,Wizkid
50,World (Alternate Cut),Bella Shmurda
51,Too Correct,Crayon
52,Omo X 100,Reminisce
53,Felony,CKay
54,PonPon,Olamide
55,Bad Type,Seyi Vibez
56,Somebody Baby,Peruzzi & Davido
57,All,Rexxie featuring Davido
58,Champion,"Dangbana Republik, Bella Shmurda"
59,Godly,Omah Lay
60,Somebody,Olamide
61,Korope,Lil Kesh
62,Cash App,Bella Shmurda
63,Soundgasm,Rema
64,Infinity,Olamide
65,Catalyst,Seyi Vibez
66,Sho Mo Mi,Bella Shmurda
67,PAMI,DJ Tunez
68,Cho Cho,Zlatan
69,Lenu (Remix),Buju
70,Cup of Tea,Olamide
