Position,song,artist
1,Bloody Samaritan,Ayra Starr
2,High,Adekunle Gold and Davido
3,Lie,Kizz Daniel
4,Peru,Fireboy DML
5,Understand,Omah Lay
6,Shako,Barry Jhay
7,Sinner,Adekunle Gold
8,Naira Marley,Zinoleesky
9,Question,Burna Boy
10,Outside,Buju
11,So Cold,"Bella Shmurda, Popcaan"
12,Feel Good,Mohbad
13,Feeling,LADIPOE
14,LOML,Cheque
15,Rock,Olamide
16,Drug Test,Naira Marley
17,Peru (Refix),Buju
18,Yaba Buluku [Remix],Dj Tarico & Burna Boy
19,CELEBRATE ME,Patoranking
20,Confident,Savage X Buju
21,Alubarika,Zlatan
22,Shameful,King OT
23,History,Cheque & Fireboy DML
24,COMING,Naira Marley
25,Ojuju,Troniq Music & Oxlade
26,Olofofo,Victor AD
27,Far Away,"Dangbana Republik, Bella Shmurda"
28,It Is What It Is,Adekunle Gold
29,Denge Pose,Lil Frosh
30,Out There,"Dangbana Republik, Bella Shmurda"
31,Ayewada,Barry Jhay
32,Testimony,Buju
33,Running (To You),Chiké
34,Focus,Joeboy
35,FOR YOU,Teni featuring Davido
36,Are You Sure,Lyta
37,Professor  Peller,Seyi Vibez
38,in the light,Johnny Drille featuring Ayra Starr
39,INJURE ME,Teni
40,Sorry,MohBad
41,40 BTC,Rexxie featuring Seyi Vibez
42,Money,"Terri, Bella Shmurda, Mohbad"
43,Dorime,Teni
44,Bling,Blaqbonez
45,Jailer,Olamide
46,Colorado,Zugo
47,Supernova,Balloranking
48,Triumphant,Olamide
49,World (Alternate Cut),Bella Shmurda
50,Soldier Go,"Dangbana Republik, Bella Shmurda"
51,Kilofeshe,Zinoleesky
52,Lako,"Dangbana Republik, Bella Shmurda"
53,Hallelu,Masterkraft
54,Godly,Omah Lay
55,Infinity,Olamide
56,Need For Speed,Olamide
57,Pronto,Ajebo Hustlers & Omah Lay
58,90’S,Seyi Vibez
59,Lenu (Remix),Buju & Burna Boy
60,Kilometre,Burna Boy
61,PAMI,DJ Tunez
62,Somebody Baby,Peruzzi & Davido
63,Julie,Olamide
64,Holiday,Balloranking
65,Ke Star Remix,Focalistic & Davido 
66,Somebody’s Son,Tiwa Savage
67,Champion,Fireboy DML & D Smoke
68,Felony,CKay
69,Wonder,Dremo
70,Bad Type,Seyi Vibez
71,loving is harder,Johnny Drille
72,Cash App,Bella Shmurda
73,Sho Mo Mi,Bella Shmurda
74,Drunk In Love,Dotman and Dj Neptune
75,Ori,Barry Jhay
76,Base On Believe,Balloranking
77,Catalyst,Seyi Vibez
78,Mercy,Falz
79,Slaughter,Corizo
80,Call Me Baby,Cheque
81,Champion,"Dangbana Republik, Bella Shmurda"
82,Lonely,Ayra Starr
83,Beggie Beggie,Ayra Starr featuring CKay
84,Way Too Big,Burna Boy
85,Omnipotent,Bella Shmurda
86,Adura,Mohbad
87,Late At Night,Roddy Ricch
88,Vision 2020,Bella Shmurda
89,Southy Love,Peruzzi
90,23,Burna Boy
91,Upgrade,Bella Shmurda
92,Too Correct,Crayon
93,Bad Influence,Omah Lay
94,Ma Pariwo,Zinoleesky
95,Ginger Me (Intro),Bella Shmurda
96,Muje,Barry Jhay
97,Koleyewon,Naira Marley
98,Non Living Thing,Sarkodie
99,So Lovely,Buju
100,Marlians Anthem,MohBad
101,Blessed,Balloranking
102,KPK (Ko Por Ke),Rexxie and MohBad
103,Black,Victor AD
104,Pay day,Seyi Vibez
105,Currently,Kizz Daniel
106,All,Rexxie featuring Davido
107,Don Dada,Timaya
108,Liquor,Bella Shmurda
109,Best Life,Balloranking
110,Sweet,Rayvanny
111,Cho Cho,Zlatan
112,Spiritual,Buju
113,Gangster,"Balloranking, Dablixx Oshaa"
114,Kogbede,CDQ featuring Wande Coal
115,Ponmo,Mohbad
116,Searching,2Baba featuring Bongos Ikwue
117,Damages,Tems
118,Rich And Blind,Juice WRLD
119,God Sent,Seyi Vibez
120,Lonely,Joeboy
121,Happy Birthday,Simi feat. Adekunle Gold and Deja
