Position,song,artist
1,Understand,Omah Lay
2,Rock,Olamide
3,Party Next Door,"Dangbana Republik, Bella Shmurda"
4,Soundgasm,Rema
5,Feeling (feat. Buju),LADIPOE
6,Music Messiah (feat. Wande Coal),DJ Neptune
7,Jennifer Remix (feat. Rayvanny),Guchi ft Rayvanny
8,Touch It,KiDi
9,Yote Sawa,Nandy
10,Free Your Mind,Blaq Jerzee & Jux
11,Praise,Fameye
12,All (feat. Davido),Rexxie featuring Davido
13,Tekiller,CDQ
14,All The Above,Show Dem Camp
15,Kamata,Diamond Platnumz
16,Sere Remix,"Spinall, Fireboy DML and 6LACK"
17,CELEBRATE ME,Patoranking
18,Chargie (feat. Jonny Blaze & Stadic),"Reekado Banks, Teejay & Lord Afrixana"
19,Hold Me Tight (feat. Peruzzi & Okwesili Eze Group),Kcee
20,"Ndombolo (feat. AbduKiba, K2ga & Tommy Flavour)",Alikiba
21,Dorime (feat. Musette & Vector),Samklef
22,Salute (feat. RudeBoy),Alikiba
23,Iphupho (feat. Kuhle),Jabzz Dimitri featuring Kuhle
24,KSM,Naza
25,New Couple,Nandy
26,I Miss You,Joda Kgosi
27,Rappers (feat. Dremo),Dreylo featuring Dremo
28,Fine Wine (feat. King Promise & Joeboy),R2Bees
29,Simple Instruction,"Smallgod, R2Bees"
30,Omo X 100 (feat. Olamide),Reminisce
31,Confident,Savage X Buju
32,KPK (Ko Por Ke),Rexxie and MohBad
33,This Your Body,Skales and Davido
34,Give It to Me,"Smallgod, 2BABA"
35,FOCUS DANCE BEAT (feat. HAGMAN & ABATI),AJIMOVOIX_DRUMS
36,Baby,Brainee
37,Jemeni,Aymos and Focalistic
38,In Those Eyes,Ogranya
39,Brown Skin,Masterkraft
40,Tonongo,"Lojay, Sarz"
41,Money,"Terri, Bella Shmurda, Mohbad"
42,Sokoma,"Blaq Jerzee, Marioo and Eddy Kenzo"
43,Right Here,"Walshy Fire, Terri, Cloud Beats"
44,Lemonade,Ria sean
45,GUPTA (feat. Lady Du & Mellow and Sleazy),Focalistic and Mr JazziQ
46,Hurricane (feat. Buju Banton),Tomi Thomas
47,Heartbreaker (feat. Nasty C),Blaqbonez
48,Pempe,Seyi Shay and Yemi Alade
49,No Fugazy,Sarkodie
50,Door (feat. Kwesi Arthur),Joeboy
51,World,"Dangbana Republik, Bella Shmurda"
52,PEAKING,Tay Iwar
53,Egbon (feat. Phyno),Masterkraft
54,Cho Cho (feat. Davido & Mayorkun),Zlatan
55,"Zombie (feat. PsychoYP, Laycon & A-Q)",Blaqbonez
56,Attitude (feat. H Baba & Awilo Longomba),Harmonize
57,History,Cheque & Fireboy DML
58,COMING (feat. Busiswa),Naira Marley
59,Bling (feat. Amaarae & Buju),Blaqbonez
60,"Currently (feat. Olamide, Falz & LK Kuddy)",Kizz Daniel
61,Sore (Remix),"Yaw Tog, Stormzy & Kwesi Arthur"
62,Focus,Joeboy
63,Sika Aba Fie,"Kweku Darlington, Yaw Tog, Kweku Flick"
64,Cash App (feat. Zlatan & lincoln),Bella Shmurda
65,Celebration,Joeboy
66,FOR YOU (feat. Davido),Teni featuring Davido
67,Hallelu (feat. Bella Shmurda & Zlatan),Masterkraft
68,Ke Star (feat. Vigro Deep),Focalistic featuring Vigro Deep
69,Godly,Omah Lay
70,Away,Ayra Starr
71,Ginger (feat. Burna Boy),Wizkid
72,INJURE ME,Teni
73,Show Me,Joeboy
74,The Best (feat. Mayorkun),Davido
75,Walk On The Beach,Femi Leye
76,Every Weekend,DJ Tunez & J. Anthoni
77,"Kubo (feat. K.O, Focalistic & Bassie)","Kwesta featuring K.O, Focalistic and Bassie"
78,Roju,Chiké
79,Angelina (feat. Zlatan),Dreamboy
80,Ball Till We Fall (feat. Bella Shmurda),Kida Kudz featuring Bella Shmurda
81,BACK TO THE SENDER (feat. Kofi Kinaata),Quamina MP
82,Akekho,Kekelingo
83,Vanity,MzVee and Kelvyn Boy
84,PINDA,Nedy Music
85,Changanya (feat. Jux & Kenz Ville),Jay Rox x Jux
86,I Like That,The Great Eddy
87,Aroma Persona,Izzik
88,AJE (feat. Remy Crown),DJ Big N
89,Know Person,Sean Tizzle
90,Pull Up,Gabzy
91,Cassette (feat. King Promise),Nanky
92,Petty,Olamide
93,Duduke (French),Simi and Deja
94,First Sermon,Black Sherif
95,"Y3 Y3 DOM (feat. Skyface SDW, Reggie, Kwaku DMC, City Boy, Kawabanga & O'Kenneth)",Jay Bahd
96,Nimekuzoea,Nandy
