rank,album,artist,R1,R2,R3,R4,R5,R6,R7,RT
82,Alagbe,Qdot,80,77,78,86,86,89,104,85.71428571428571
83,LOL (Lord of Lamba),Naira Marley,101,70,88,80,88,96,80,86.14285714285714
84,SoundGod Fest Reloaded,Runtown,83,85,87,70,82,94,107,86.85714285714286
85,I Love Girls With Trobul,Sarz X WurlD,79,92,77,81,92,95,92,86.85714285714286
86,Levon James,King Von,93,81,94,85,70,86,113,88.85714285714286
87,So Much Fun,Young Thug,105,111,83,95,83,79,91,92.42857142857143
88,Until Death Call My Name (Reloaded),YoungBoy Never Broke Again,98,98,93,83,108,81,88,92.71428571428571
89,PINK PLANET,Pink Sweat$,86,91,91,91,90,93,114,93.71428571428571
90,Realms,Wande Coal,92,93,92,87,100,102,108,96.28571428571429
91,Rema Freestyle EP,Rema,87,100,105,96,103,87,101,97.0
92,S.C.A.M,G4 Boyz,95,106,97,88,99,91,115,98.71428571428571
93,On God II,Big Yavo,119,82,99,100,95,123,78,99.42857142857143
94,Pluto x Baby Pluto (Deluxe),Future & Lil Uzi Vert,90,90,108,94,93,111,112,99.71428571428571
95,PTSD,G Herbo,104,86,116,101,98,100,105,101.42857142857143
96,Mixed Emotions,Luh Kel,89,88,113,104,113,106,99,101.71428571428571
97,L.O.V.E.,Luh Kel,85,101,128,97,89,98,117,102.14285714285714
98,ZaZa Vibes,L.A.X,111,102,98,106,104,109,95,103.57142857142857
99,The Prince I Became,Ric Hassani,96,115,104,115,94,115,90,104.14285714285714
100,Nobody Safe,Rich The Kid & YoungBoy Never Broke Again,107,95,114,105,101,88,119,104.14285714285714
101,The Palmwine Express,Show Dem Camp,109,99,95,98,105,124,103,104.71428571428571
102,The Beauty of Becoming,Rotimi,100,103,122,99,116,116,97,107.57142857142857
103,Clone Wars Vol. 5 - The Algorhythm,Show Dem Camp,103,112,100,121,114,108,106,109.14285714285714
104,Off The Record,Reekado Banks,97,123,101,110,110,117,109,109.57142857142857
105,Viral Infection 1.0,Ayanfe Viral,127,96,106,112,111,134,116,114.57142857142857
106,Nicotine,Trevor Daniel,106,119,120,124,97,113,129,115.42857142857143
107,L.O.V.E. (Deluxe),Luh Kel,102,110,111,127,123,99,137,115.57142857142857
108,Afrodisíaco,Rauw Alejandro,99,124,118,119,115,122,125,117.42857142857143
109,T R A P S O U L (Deluxe),Bryson Tiller,121,133,89,109,117,130,133,118.85714285714286
110,Tropical Depression Riddim,"VARIOUS ARTISTE (KRANIUM, TEEJAY, SHATTA WALE, JAHMEIL & MORE)",124,131,135,113,112,97,142,122.0
111,Dum and Dummer 2,Young Dolph & Key Glock,116,146,119,108,139,145,102,125.0
112,Solid Focus Riddim,"Popcaan, Zamunda, Furnace",131,109,139,130,107,159,123,128.28571428571428
113,Jackboy,Jackboy,151,135,117,117,125,120,136,128.71428571428572
114,WUNNA,Gunna,140,143,161,102,106,127,128,129.57142857142858
115,Too Late Too Lit,KDDO,159,134,137,114,126,112,126,129.71428571428572
116,Slime Language 2,"Young Stoner Life, Young Thug & Gunna",108,163,109,161,163,114,93,130.14285714285714
117,Honorable,Hotkid,130,104,115,139,120,151,152,130.14285714285714
118,Greatest Lord,SINACH,160,105,124,156,142,107,118,130.28571428571428
119,Trench Baby,Lil Zay Osama,156,108,131,152,119,131,120,131.0
120,CITIZEN OF THE WORLD,King Perryy,125,121,134,159,118,121,143,131.57142857142858
121,Roots,NSG,115,132,132,128,144,133,138,131.71428571428572
122,Homesick,Trevor Daniel,155,122,121,144,151,101,130,132.0
123,Dance with You,"Camidoh, Kwesi Arthur",113,151,102,129,138,140,156,132.71428571428572
124,Anloga Junction,Stonebwoy,123,127,152,125,129,148,134,134.0
125,Seed,Gyakie,120,142,123,140,131,158,139,136.14285714285714
126,Yabasi,Basketmouth,136,120,136,134,148,139,144,136.71428571428572
127,RESTLESS II,Simi,141,138,158,138,124,119,151,138.42857142857142
128,The Backend Child,NoCap,133,117,159,133,127,161,140,138.57142857142858
129,Building Bridges,Smallgod,112,175,144,116,135,143,148,139.0
130,"Grandson, Vol. 1",King Von,167,150,107,131,121,149,149,139.14285714285714
131,The Idea Of Her,Ali Gatie,135,128,126,155,160,128,166,142.57142857142858
132,YOU,Ali Gatie,154,155,127,147,130,137,155,143.57142857142858
133,My Letter To You Riddim,Various Artists,128,87,140,401,91,92,96,147.85714285714286
134,Top Shotta,NLE Choppa,110,141,401,111,132,110,141,163.71428571428572
135,USEE4YOURSELF,IDK,134,116,103,137,133,401,124,164.0
136,Live From Nkrumah From Vol II: Home Run,Kwesi Arthur,148,125,138,122,122,132,401,169.71428571428572
137,Ice Daddy,Gucci Mane,142,126,130,103,155,401,132,169.85714285714286
138,Afro Streets,Rexxie,117,137,112,151,145,155,401,174.0
139,The Prodigal,Mr. P,401,176,163,154,134,105,111,177.71428571428572
140,Eternal Atake (Deluxe) - LUV vs. The World 2,Lil Uzi Vert,401,149,133,126,149,146,147,178.71428571428572
141,Goat Talk 3,Boosie Badazz,401,401,51,28,77,136,159,179.0
142,Type Beats| Rap|Afro-Pop|RnB|Trap/HipHop|Trapsoul 2020 instrumentals,Ryzy.A  Beats,401,165,125,132,165,125,146,179.85714285714286
143,PERFECT PICTURE,Dremo,164,153,142,401,143,144,153,185.71428571428572
144,We All Shine,YNW Melly,168,156,173,401,150,152,168,195.42857142857142
145,The Party Never Ends (Full Leaked Album),Juice Wrld,401,144,401,143,147,118,98,207.42857142857142
146,Taste EP,Nandy,143,118,129,107,156,401,401,207.85714285714286
147,Wildboy,Calboy,146,148,143,120,401,129,401,212.57142857142858
148,Only The Generals Part II,Kevin Gates,152,113,146,141,140,401,401,213.42857142857142
149,Trench Baby (Deluxe Edition),Lil Zay Osama,145,147,401,123,141,401,150,215.42857142857142
150,Amazing Grace,MEDIKAL,401,145,157,142,401,150,127,217.57142857142858
151,23 Is Back,JayDaYoungan,114,401,401,157,158,156,160,221.0
152,Empress,Yemi Alade,132,130,401,149,170,401,164,221.0
153,Big Grim Reaper,Big Scarr,153,161,110,162,401,401,162,221.42857142857142
154,Shiesty Season - Spring Deluxe,Pooh Shiesty,71,107,76,401,401,104,401,223.0
155,RETURN OF OKOMFO ANOKYE,Jay Bahd,169,129,141,170,401,154,401,223.57142857142858
156,Aje (The Mixtape),Jaywon,129,171,168,171,401,401,154,227.85714285714286
157,The Mayor of Lagos,Mayorkun,401,174,150,153,172,401,157,229.71428571428572
158,Love Scars: The 5 Stages Of Emotions (Deluxe),Yung Bleu,165,158,156,401,176,401,170,232.42857142857142
159,Black Love,Sarkodie,172,162,164,401,167,401,161,232.57142857142858
160,High Supremacy Riddim,"Various Artiste (Tommy Lee Sparta, Teejay, Jahvinci, Shatta Wale & More)",118,139,169,401,401,142,401,253.0
161,Kommunity Service,YG & Mozzy,157,140,401,401,157,135,401,256.0
162,Cray Cray,Crayon,171,164,401,401,146,401,131,259.2857142857143
163,Table For Two,Korede Bello,170,401,145,401,136,165,401,259.85714285714283
164,Misunderstood,JayDaYoungan,137,166,160,401,401,162,401,261.14285714285717
165,Ecstasy,Lil Kesh,163,169,401,135,164,401,401,262.0
166,A Boy From Tandale,Diamond Platnumz,138,401,401,165,162,401,169,262.42857142857144
167,Legendary,Tyga,139,170,165,168,401,401,401,263.57142857142856
168,Living In History,Jackboy,161,401,151,401,173,401,167,265.0
169,Bittersweet,Aramide,401,401,401,401,96,62,100,266.0
170,Drip Or Drown 2,Gunna,401,173,155,160,401,401,171,266.0
171,With Love 2,Phora,401,401,171,164,171,163,401,267.42857142857144
172,6locc 6a6y,Lil Loaded,126,114,401,401,401,160,401,286.2857142857143
173,Mainland To Island,Oladips x Zlatan,401,401,167,401,401,138,110,288.42857142857144
174,Wish Me Well 3,YFN Lucci,401,401,401,146,152,401,121,289.0
175,The Prodigy,Skillibeng,149,401,149,401,128,401,401,290.0
176,Space and Time,Justine Skye,144,136,148,401,401,401,401,290.2857142857143
177,Loyalty Over Royalty (Deluxe),CJ,401,401,401,148,159,401,135,292.2857142857143
178,RoadToCDK,Zlatan,158,157,401,136,401,401,401,293.57142857142856
179,"Kpos Lifestyle, Vol. 1",Ajebo Hustlers,401,401,401,401,401,44,9,294.0
180,!,Trippie Redd,401,401,153,172,137,401,401,295.14285714285717
181,Upside Down 2020,Buju Banton,166,160,401,401,401,401,158,298.2857142857143
182,Future Hndrxx Presents: The WIZRD,Future,401,401,162,401,401,164,163,299.0
183,TOP MEMBA,Kida Kudz,401,401,401,401,401,126,37,309.7142857142857
184,Moon Boy,Yung Bleu,401,401,401,401,401,147,23,310.7142857142857
185,Blackstar,Kelvyn Boy,401,401,401,118,153,401,401,325.14285714285717
186,"Mainland To Island ""The Ep""",Oladips x Zlatan,401,401,401,401,401,157,145,329.57142857142856
187,Kut Da Fan On,HOTBOII,150,154,401,401,401,401,401,329.85714285714283
188,1.5 Way Or No Way,Yung Mal,401,401,401,401,154,153,401,330.2857142857143
189,Billionaire Sheikh Riddim,"Teejay, Shatta Wale, Beenie Man, Demarco & More",401,178,401,145,401,401,401,332.57142857142856
190,Original Copy,Cuppy,162,401,401,401,169,401,401,333.7142857142857
191,STORY TELLER- EP,KOLABOY,401,172,401,401,166,401,401,334.7142857142857
192,Built For Whatever,Tee Grizzley,401,401,401,166,175,401,401,335.14285714285717
193,Artist 2.0,A Boogie Wit da Hoodie,401,177,172,401,401,401,401,336.2857142857143
194,IT’S REMBLE,Remble,401,401,401,401,401,401,84,355.7142857142857
195,SUPER,Only One Felipe,401,401,401,401,109,401,401,359.2857142857143
196,4 AM,BJ The Chicago Kid,401,401,401,401,401,401,122,361.14285714285717
197,Leave Some Day (Muney Mix),Kevo Muney,147,401,401,401,401,401,401,364.7142857142857
198,Kpanlogo,Darkovibes,401,401,147,401,401,401,401,364.7142857142857
199,"This Is Not The Tape, Sorry For The Wait 2",Kwesi Arthur,401,401,401,150,401,401,401,365.14285714285717
200,Still Taking Risks,Quando Rondo,401,152,401,401,401,401,401,365.42857142857144
201,BIG DEAL,FN DaDealer & Young Stoner Life,401,401,154,401,401,401,401,365.7142857142857
202,Ain't That The Truth,Drakeo The Ruler,401,401,401,158,401,401,401,366.2857142857143
203,38 Baby 2,YoungBoy Never Broke Again,401,159,401,401,401,401,401,366.42857142857144
204,The Prince I Became (Deluxe Edition),Ric Hassani,401,401,401,401,161,401,401,366.7142857142857
205,Fuji The Sound,K1 De Ultimate,401,401,401,163,401,401,401,367.0
206,Rora,Reekado Banks,401,401,401,401,401,401,165,367.2857142857143
207,Hip Hop|Trap|Rap Instrumentals Certified 2020 TYPE BEATS,Ryzy.A  Beats,401,401,166,401,401,401,401,367.42857142857144
208,Rattle Snake,Larry Gaaga,401,401,401,167,401,401,401,367.57142857142856
209,Loyalty Over Royalty,CJ,401,401,401,401,168,401,401,367.7142857142857
210,Lil Durk Presents Only The Family Involved Vol.2,Only The Family,401,168,401,401,401,401,401,367.7142857142857
