Position,song,artist
1,Feel Good,Mohbad
2,Understand,Omah Lay
3,Testimony,Buju
4,Feeling,LADIPOE
5,Rock,Olamide
6,Naira Marley,Zinoleesky
7,Outside,Buju
8,Yaba Buluku [Remix],Dj Tarico & Burna Boy
9,Sinner,Adekunle Gold
10,40 BTC,Rexxie featuring Seyi Vibez
11,Out There,"Dangbana Republik, Bella Shmurda"
12,Confident,Savage X Buju
13,History,Cheque & Fireboy DML
14,COMING,Naira Marley
15,CELEBRATE ME,Patoranking
16,Enjoyment,Yemi Alade
17,Far Away,"Dangbana Republik, Bella Shmurda"
18,Focus,Joeboy
19,Jailer,Olamide
20,Bling,Blaqbonez
21,Bia,Phyno
22,Need For Speed,Olamide
23,FOR YOU,Teni featuring Davido
24,INJURE ME,Teni
25,It Is What It Is,Adekunle Gold
26,Running (To You),Chiké
27,Ayewada,Barry Jhay
28,Essence,Wizkid
29,Julie,Olamide
30,Are You Sure,Lyta
31,World,"Dangbana Republik, Bella Shmurda"
32,Money,"Terri, Bella Shmurda, Mohbad"
33,Soldier Go,"Dangbana Republik, Bella Shmurda"
34,Lako,"Dangbana Republik, Bella Shmurda"
35,Olofofo,Victor AD
36,Kilometre,Burna Boy
37,Ke Star Remix,Focalistic & Davido 
38,Hallelu,Masterkraft
39,90’S,Seyi Vibez
40,Triumphant,Olamide
41,Omo X 100,Reminisce
42,Kilofeshe,Zinoleesky
43,PonPon,Olamide
44,Too Correct,Crayon
45,Pronto,Ajebo Hustlers & Omah Lay
46,Ginger,Wizkid
47,Somebody,Olamide
48,World (Alternate Cut),Bella Shmurda
49,Felony,CKay
50,Aiye,Barry Jhay
51,Champion,"Dangbana Republik, Bella Shmurda"
52,Somebody Baby,Peruzzi & Davido
53,All,Rexxie featuring Davido
54,Bad Type,Seyi Vibez
55,Korope,Lil Kesh
56,Soundgasm,Rema
57,Godly,Omah Lay
58,Sorry,MohBad
59,Cup of Tea,Olamide
60,Catalyst,Seyi Vibez
61,Cash App,Bella Shmurda
62,Rush,Dangbana Republik X Bella Shmurda
63,Infinity,Olamide
64,Cho Cho,Zlatan
65,Sho Mo Mi,Bella Shmurda
66,Lenu (Remix),Buju
67,Koleyewon,Naira Marley
68,23,Burna Boy
69,Late At Night,Roddy Ricch
