Position,song,artist
1,Feel Good,Mohbad
2,Understand,Omah Lay
3,Feeling,LADIPOE
4,Rock,Olamide
5,Sinner,Adekunle Gold
6,Outside,Buju
7,Naira Marley,Zinoleesky
8,Peru,Fireboy DML
9,Yaba Buluku [Remix],Dj Tarico & Burna Boy
10,Call Me Baby,Cheque
11,Testimony,Buju
12,Out There,"Dangbana Republik, Bella Shmurda"
13,Rise Up,2Baba & Falz
14,40 BTC,Rexxie featuring Seyi Vibez
15,Confident,Savage X Buju
16,History,Cheque & Fireboy DML
17,It Is What It Is,Adekunle Gold
18,COMING,Naira Marley
19,Far Away,"Dangbana Republik, Bella Shmurda"
20,CELEBRATE ME,Patoranking
21,Professor  Peller,Seyi Vibez
22,Focus,Joeboy
23,Jailer,Olamide
24,Bling,Blaqbonez
25,Need For Speed,Olamide
26,FOR YOU,Teni featuring Davido
27,Running (To You),Chiké
28,Essence,Wizkid
29,INJURE ME,Teni
30,Ayewada,Barry Jhay
31,Bia,Phyno
32,Are You Sure,Lyta
33,Money,"Terri, Bella Shmurda, Mohbad"
34,Julie,Olamide
35,Soldier Go,"Dangbana Republik, Bella Shmurda"
36,Olofofo,Victor AD
37,Lako,"Dangbana Republik, Bella Shmurda"
38,Over The Top,Smiley
39,Pronto,Ajebo Hustlers & Omah Lay
40,Focus,Rudeboy
41,Sorry,MohBad
42,Jealous,Alikiba
43,Kilometre,Burna Boy
44,90’S,Seyi Vibez
45,Hallelu,Masterkraft
46,Triumphant,Olamide
47,Ke Star Remix,Focalistic & Davido 
48,World (Alternate Cut),Bella Shmurda
49,Ginger,Wizkid
50,Kilofeshe,Zinoleesky
51,Times Two (X2),WANI
52,Champion,"Dangbana Republik, Bella Shmurda"
53,Too Correct,Crayon
54,All,Rexxie featuring Davido
55,Omo X 100,Reminisce
56,PonPon,Olamide
57,Bad Type,Seyi Vibez
58,Felony,CKay
59,Somebody Baby,Peruzzi & Davido
60,Godly,Omah Lay
61,Somebody,Olamide
62,Catalyst,Seyi Vibez
63,Cash App,Bella Shmurda
64,Infinity,Olamide
65,Sho Mo Mi,Bella Shmurda
66,Soundgasm,Rema
67,PAMI,DJ Tunez
68,Cup of Tea,Olamide
69,Lenu (Remix),Buju
70,Colorado,Zugo
