Position,song,artist
1,Understand   ,Omah Lay
2,Feel Good   ,Mohbad
3,Rock   ,Olamide
4,Party Next Door   ,"Dangbana Republik, Bella Shmurda"
5,"IYO (feat. Focalistic, Mapara A Jazz & Ntosh Gazi) ",Diamond Platnumz
6,Testimony   ,Buju
7,First Sermon   ,Black Sherif
8,"Y3 Y3 DOM (feat. Skyface SDW, Reggie, Kwaku DMC, City Boy, Kawabanga & O'Kenneth) ",Jay Bahd
9,Enjoyment   ,Yemi Alade
10,Soundgasm   ,Rema
11,Feeling (feat. Buju) ,LADIPOE
12,Music Messiah (feat. Wande Coal) ,DJ Neptune
13,Jennifer Remix (feat. Rayvanny) ,Guchi ft Rayvanny
14,Cut Soap   ,DJ Xclusive and Rulerboy
15,Touch It   ,KiDi
16,Yote Sawa   ,Nandy
17,Free Your Mind   ,Blaq Jerzee & Jux
18,Praise   ,Fameye
19,Nimekuzoea   ,Nandy
20,All (feat. Davido) ,Rexxie featuring Davido
21,Tekiller   ,CDQ
22,All The Above   ,Show Dem Camp
23,Kamata   ,Diamond Platnumz
24,Sere Remix   ,"Spinall, Fireboy DML and 6LACK"
25,CELEBRATE ME   ,Patoranking
26,Chargie (feat. Jonny Blaze & Stadic) ,"Reekado Banks, Teejay & Lord Afrixana"
27,"Ndombolo (feat. AbduKiba, K2ga & Tommy Flavour) ",Alikiba
28,Dorime (feat. Musette & Vector) ,Samklef
29,Salute (feat. RudeBoy) ,Alikiba
30,Iphupho (feat. Kuhle) ,Jabzz Dimitri featuring Kuhle
31,KSM   ,Naza
32,New Couple   ,Nandy
33,I Miss You   ,Joda Kgosi
34,Rappers (feat. Dremo) ,Dreylo featuring Dremo
35,Fine Wine (feat. King Promise & Joeboy) ,R2Bees
36,Simple Instruction   ,"Smallgod, R2Bees"
37,Omo X 100 (feat. Olamide) ,Reminisce
38,Confident   ,Savage X Buju
39,KPK (Ko Por Ke)   ,Rexxie and MohBad
40,This Your Body   ,Skales and Davido
41,FOCUS DANCE BEAT (feat. HAGMAN & ABATI) ,AJIMOVOIX_DRUMS
42,Baby   ,Brainee
43,Jemeni   ,Aymos and Focalistic
44,In Those Eyes   ,Ogranya
45,Brown Skin   ,Masterkraft
46,Tonongo   ,"Lojay, Sarz"
47,Sokoma   ,"Blaq Jerzee, Marioo and Eddy Kenzo"
48,Right Here   ,"Walshy Fire, Terri, Cloud Beats"
49,Lemonade   ,Ria sean
50,GUPTA (feat. Lady Du & Mellow and Sleazy) ,Focalistic and Mr JazziQ
51,Hurricane (feat. Buju Banton) ,Tomi Thomas
52,World   ,"Dangbana Republik, Bella Shmurda"
53,PEAKING   ,Tay Iwar
54,Attitude (feat. H Baba & Awilo Longomba) ,Harmonize
55,COMING (feat. Busiswa) ,Naira Marley
56,"Currently (feat. Olamide, Falz & LK Kuddy) ",Kizz Daniel
57,Sore (Remix)   ,"Yaw Tog, Stormzy & Kwesi Arthur"
58,Focus   ,Joeboy
59,Sika Aba Fie   ,"Kweku Darlington, Yaw Tog, Kweku Flick"
60,Cash App (feat. Zlatan & lincoln) ,Bella Shmurda
61,Celebration   ,Joeboy
62,FOR YOU (feat. Davido) ,Teni featuring Davido
63,Hallelu (feat. Bella Shmurda & Zlatan) ,Masterkraft
64,Ke Star (feat. Vigro Deep) ,Focalistic featuring Vigro Deep
65,Godly   ,Omah Lay
66,Away   ,Ayra Starr
67,Ginger (feat. Burna Boy) ,Wizkid
68,INJURE ME   ,Teni
69,Show Me   ,Joeboy
70,The Best (feat. Mayorkun) ,Davido
71,Walk On The Beach   ,Femi Leye
72,Every Weekend   ,DJ Tunez & J. Anthoni
73,"Kubo (feat. K.O, Focalistic & Bassie) ","Kwesta featuring K.O, Focalistic and Bassie"
74,Roju   ,Chiké
75,Angelina (feat. Zlatan) ,Dreamboy
76,Ball Till We Fall (feat. Bella Shmurda) ,Kida Kudz featuring Bella Shmurda
77,BACK TO THE SENDER (feat. Kofi Kinaata) ,Quamina MP
78,Akekho   ,Kekelingo
79,Vanity   ,MzVee and Kelvyn Boy
80,PINDA   ,Nedy Music
81,Changanya (feat. Jux & Kenz Ville) ,Jay Rox x Jux
82,Cassette (feat. King Promise) ,Nanky
83,Petty   ,Olamide
84,Duduke (French)   ,Simi and Deja
85,Sizophelelaphi   ,Msaki and Oskido
86,Dance   ,Humblesmith
87,Times Two (X2) (feat. Buju) ,WANI
88,Professor  Peller (feat. Zlatan) ,Seyi Vibez
89,Rise Up   ,2Baba & Falz
90,Mercy   ,Falz
