Position,song,artist
1,Feeling,LADIPOE
2,Rock,Olamide
3,Party Next Door,"Dangbana Republik, Bella Shmurda"
4,Naira Marley,Zinoleesky
5,Outside,Buju
6,History,Cheque & Fireboy DML
7,COMING,Naira Marley
8,Need For Speed,Olamide
9,Confident,Savage X Buju
10,Jailer,Olamide
11,CELEBRATE ME,Patoranking
12,Julie,Olamide
13,Yaba Buluku [Remix],Dj Tarico & Burna Boy
14,Focus,Joeboy
15,Ayewada,Barry Jhay
16,Bling,Blaqbonez
17,World,"Dangbana Republik, Bella Shmurda"
18,It Is What It Is,Adekunle Gold
19,INJURE ME,Teni
20,PonPon,Olamide
21,FOR YOU,Teni featuring Davido
22,Somebody,Olamide
23,Essence,Wizkid
24,Are You Sure,Lyta
25,Kilometre,Burna Boy
26,Omo X 100,Reminisce
27,Soundgasm,Rema
28,Running (To You),ChikÃ©
29,Cup of Tea,Olamide
30,Olofofo,Victor AD
31,Money,"Terri, Bella Shmurda, Mohbad"
32,Korope,Lil Kesh
33,Ke Star Remix,Focalistic & Davido
34,Too Correct,Crayon
35,Rush,Dangbana Republik X Bella Shmurda
36,Somebody Baby,Peruzzi & Davido
37,Hallelu,Masterkraft
38,90â€™S,Seyi Vibez
39,Felony,CKay
40,Triumphant,Olamide
41,Boi Boi,Rexxie featuring Teni
42,Pronto,Ajebo Hustlers & Omah Lay
43,Ginger,Wizkid
44,World (Alternate Cut),Bella Shmurda
45,Kilofeshe,Zinoleesky
46,Cho Cho,Zlatan
47,Godly,Omah Lay
48,All,Rexxie featuring Davido
49,Bad Type,Seyi Vibez
50,Infinity,Olamide
51,Catalyst,Seyi Vibez
52,KPK (Ko Por Ke),Rexxie and MohBad
53,40 BTC,Rexxie featuring Seyi Vibez
54,Koleyewon,Naira Marley
55,Cash App,Bella Shmurda
56,Body (Remix),Tion Wayne x Russ Millions
57,Tekiller,CDQ
58,Lonely,Joeboy
59,Late At Night,Roddy Ricch
60,23,Burna Boy
61,Ori,Barry Jhay
62,PEPE,L.A.X & Davido
63,Sho Mo Mi,Bella Shmurda
64,Survive,Jaido P
65,Don Dada,Timaya
66,The Best,Davido
67,Champion,Fireboy DML & D Smoke
68,Ginger Me (Intro),Bella Shmurda
69,Frenemies,Rexxie and Oxlade
70,High Way,DJ Kaywise & Phyno
71,PAMI,DJ Tunez
72,Way Too Big,Burna Boy
73,Door,Joeboy
74,Picture Freestyle,Seyi Vibez
75,Early Momo,Vector
76,Omnipotent,Bella Shmurda
77,Liquor,Bella Shmurda
78,Vision 2020,Bella Shmurda
79,Pay day,Seyi Vibez
80,Sorry,MohBad
81,Bad Influence,Omah Lay
82,KOLO,Ice Prince
83,Only You,Bella Shmurda
84,Upgrade,Bella Shmurda
85,Chi Chi,Naira Marley
86,Ma Pariwo,Zinoleesky
87,Lenu (Remix),Buju
88,Colorado,Zugo
89,Muje,Barry Jhay
90,No Stress,WizKid
91,Southy Love,Peruzzi
92,So Lovely,Buju
93,Wasting Time,Brent Faiyaz
94,Chargie,"Reekado Banks, Teejay, Lord Afrixana"
95,Real Life,Burna Boy
96,Fall for Me,Laycon
97,Holy Ground,Davido
98,God Sent,Seyi Vibez
99,Smile,Wizkid
100,Damages,Tems
101,Music Messiah,DJ Neptune
102,FEM,Davido
103,Kogi,Jumabee
104,Amope,Bella Shmurda
105,Loading,Olamide
106,Door,Joeboy
107,Can't Relate,Omah Lay
108,This Your Body,Skales and Davido
109,Happiness,Davolee
110,Ginger Me,Rema
111,Dangbana Orisa,Bella Shmurda
112,Your Body,Mayorkun
113,All Love,Lil Durk
114,Spiritual,Buju
115,If You No Love,ChikÃ©
116,Hardaway,Yungeen Ace
117,Currently,Kizz Daniel
118,Ponmo,Mohbad
119,Airplane Mode,Fireboy DML
120,Celebration,Joeboy
121,If E Happen For Lagos,Runtown
122,Wonderful,Burna Boy
123,Rest On Kashy,Anonymous Music
124,At My Worst,Pink Sweat$
125,My Bebe,Omah Lay
126,3 Headed Goat,Lil Durk
127,You,Omah Lay
128,MOSLADO,Teni
129,Omo Ologo,Lil Frosh
130,Tonongo,"Lojay, Sarz"
131,Die Young,Roddy Ricch
132,Cultural Praise,Kcee & Okwesili Eze Group
133,Back2Back,Rexxie featuring Bella Shmurda
134,Legends,Juice WRLD
135,Adura,Mohbad
136,Level Up (Twice As Tall),Burna Boy
137,The Box,Roddy Ricch
138,PradadaBang,IDK & Young Thug
139,KAMBA,Terry Apala
140,Zoom,Cheque
141,Egbon,Masterkraft
142,Green Light,Olamide
143,OUTSIDE,Stonebwoy
144,Activate,Stonebwoy
145,Project Dreams,Roddy Ricch
146,Lo Lo,Omah Lay
147,Brown Skin,Masterkraft
148,Symphony,Seyi Vibez
149,Abule,Patoranking
150,What If,SHATTA WALE
151,Woman,Rema
152,Mandeman,Small Doctor
153,My Crew,Kiiwii
154,I Will Survive,Diamond Jimma
155,Know You,Ladipoe
156,JO,Teni
157,Sere Remix,"Spinall, Fireboy DML and 6LACK"
158,Fine Wine,R2Bees
159,Confession,Omah Lay
160,Life Is Good,Future
161,Flex,Kizz Daniel
162,Ye Ye Ye,Omah Lay
163,Ball Till We Fall,Kida Kudz featuring Bella Shmurda
164,Damn,Omah Lay
165,Go Away,Fireboy DML
166,LV N ATTN,"Lojay, Sarz"
167,So Crazy,Davido
168,Commitment Issues,Central Cee
169,Bounce,Rema
170,Hold Me Tight,Kcee
171,Marlians Anthem,MohBad
172,Spell,Fireboy DML & Wande Coal
173,HELL (interlude),corizo
174,Something Different,Adekunle Gold
175,What Type Of Dance,DJ Kaywise
176,Prayer Request,Victor AD
177,dimension,jae5 ft skepta & rema
178,If You No Love,ChikÃ©
179,Beamer (Bad Boys),Rema
180,ELI,Fireboy DML
181,As E Dey Go,Naira Marley
182,Born to Win,Timaya
183,Bad Habits,Ed Sheeran
184,Happy Birthday,Simi feat. Adekunle Gold and Deja
185,High Fashion,Roddy Ricch
186,Afar,Fireboy DML & Olamide
187,Jackpot,Crayon
188,Be Something,Polo G
189,Damn,Omah Lay
