Position,song,artist
1,Feeling,LADIPOE
2,Rock,Olamide
3,Soundgasm,Rema
4,History,Cheque & Fireboy DML
5,COMING,Naira Marley
6,Ayewada,Barry Jhay
7,Focus,Joeboy
8,World,"Dangbana Republik, Bella Shmurda"
9,It Is What It Is,Adekunle Gold
10,KPK (Remix),Rexxie
11,Bling,Blaqbonez
12,Outside,Buju
13,INJURE ME,Teni
14,Money,"Terri, Bella Shmurda, Mohbad"
15,Kilometre,Burna Boy
16,FOR YOU,Teni featuring Davido
17,Running (To You),ChikÃ©
18,Are You Sure,Lyta
19,Olofofo,Victor AD
20,Ke Star Remix,Focalistic & Davido
21,Essence,Wizkid
22,Somebody Baby,Peruzzi & Davido
23,World (Alternate Cut),Bella Shmurda
24,Too Correct,Crayon
25,90â€™S,Seyi Vibez
26,Felony,CKay
27,Pronto,Ajebo Hustlers & Omah Lay
28,Rush,Dangbana Republik X Bella Shmurda
29,PEPE,L.A.X & Davido
30,Cho Cho,Zlatan
31,Body (Remix),Tion Wayne x Russ Millions
32,Hallelu,Masterkraft
33,Late At Night,Roddy Ricch
34,Triumphant,Olamide
35,Makaveli,Kida Kudz
36,Ginger,Wizkid
37,Kilofeshe,Zinoleesky
38,Bad Type,Seyi Vibez
39,Godly,Omah Lay
40,Infinity,Olamide
41,Koleyewon,Naira Marley
42,Catalyst,Seyi Vibez
43,Cash App,Bella Shmurda
44,Lonely,Joeboy
45,High Way,DJ Kaywise & Phyno
46,Ori,Barry Jhay
47,Don Dada,Timaya
48,Door,Joeboy
49,23,Burna Boy
50,KOLO,Ice Prince
51,Sho Mo Mi,Bella Shmurda
52,Champion,Fireboy DML & D Smoke
53,The Best,Davido
54,Ginger Me (Intro),Bella Shmurda
55,Way Too Big,Burna Boy
56,PAMI,DJ Tunez
57,This Your Body,Skales and Davido
58,KPK (Ko Por Ke),Rexxie and MohBad
59,Omnipotent,Bella Shmurda
60,Chi Chi,Naira Marley
61,Thot Shit,Megan Thee Stallion
62,Liquor,Bella Shmurda
63,Lukuti,DJ AB
64,Sorry,MohBad
65,Southy Love,Peruzzi
66,Early Momo,Vector
67,Only You,Bella Shmurda
68,Vision 2020,Bella Shmurda
69,Bad Influence,Omah Lay
70,Pay day,Seyi Vibez
71,Upgrade,Bella Shmurda
72,Muje,Barry Jhay
73,Ma Pariwo,Zinoleesky
74,Door,Joeboy
75,Happiness,Davolee
76,Colorado,Zugo
77,Holy Ground,Davido
78,Colorado,Jimmygid
79,Can't Relate,Omah Lay
80,Baddest,"Yung Bleu, Chris Brown, 2 Chainz"
81,No Stress,WizKid
82,Music Messiah,DJ Neptune
83,Rest On Kashy,Anonymous Music
84,Fall for Me,Laycon
85,Real Life,Burna Boy
86,Picture Freestyle,Seyi Vibez
87,AVAILABLE,C Blvck
88,Loading,Olamide
89,Ginger Me,Rema
90,Damages,Tems
91,Your Body,Mayorkun
92,At My Worst,Pink Sweat$
93,Amope,Bella Shmurda
94,Currently,Kizz Daniel
95,God Sent,Seyi Vibez
96,Dangbana Orisa,Bella Shmurda
97,Smile,Wizkid
98,FEM,Davido
99,My Bebe,Omah Lay
100,If You No Love,ChikÃ©
101,Celebration,Joeboy
102,Ponmo,Mohbad
103,All Love,Lil Durk
104,Cultural Praise,Kcee & Okwesili Eze Group
105,Airplane Mode,Fireboy DML
106,If E Happen For Lagos,Runtown
107,Splash,Tyga
108,Ball Till We Fall,Kida Kudz featuring Bella Shmurda
109,3 Headed Goat,Lil Durk
110,Commitment Issues,Central Cee
111,LV N ATTN,"Lojay, Sarz"
112,MOSLADO,Teni
113,Loved By You [Re],GoodyBoy
114,Know You,Ladipoe
115,You,Omah Lay
116,Mandeman,Small Doctor
117,Wonderful,Burna Boy
118,Green Light,Olamide
119,Adura,Mohbad
120,Sere Remix,"Spinall, Fireboy DML and 6LACK"
121,Egbon,Masterkraft
122,Die Young,Roddy Ricch
123,The Box,Roddy Ricch
124,Lenu (Remix),Buju
125,Omo Ologo,Lil Frosh
126,Zoom,Cheque
127,Activate,Stonebwoy
128,dimension,jae5 ft skepta & rema
129,Level Up (Twice As Tall),Burna Boy
130,Legends,Juice WRLD
131,Project Dreams,Roddy Ricch
132,Confession,Omah Lay
133,Woman,Rema
134,Symphony,Seyi Vibez
135,All My Life,M.I Abaga
136,Lo Lo,Omah Lay
137,Flex,Kizz Daniel
138,So Lovely,Buju
139,Bounce,Rema
140,Black Woman,Vybz Kartel
141,Hold Me Tight,Kcee
142,JO,Teni
143,Marlians Anthem,MohBad
144,Abule,Patoranking
145,Go Away,Fireboy DML
146,Ye Ye Ye,Omah Lay
147,Jackpot,Crayon
148,Tonongo,"Lojay, Sarz"
149,So Crazy,Davido
150,Life Is Good,Future
151,Damn,Omah Lay
152,If You No Love,ChikÃ©
153,HELL (interlude),corizo
154,Freaky,Hotkid
155,Spell,Fireboy DML & Wande Coal
156,Afar,Fireboy DML & Olamide
157,No Lele,Wizkid
158,What Type Of Dance,DJ Kaywise
159,Damn,Omah Lay
160,Something Different,Adekunle Gold
161,High Fashion,Roddy Ricch
162,Happy Birthday,Simi feat. Adekunle Gold and Deja
163,Plenty,Olamide
164,Born to Win,Timaya
165,Another Level,Olamide
166,ELI,Fireboy DML
167,Hello Brother,Omah Lay
168,Ladipoe Ft. Buju - Feelings (Cover By Abami OG),Abami OG
169,Jafafa,Chinko Ekun & Mohbad
170,As E Dey Go,Naira Marley
171,Friday Feeling,Fireboy DML
172,AG Baby,Adekunle Gold
173,Be Something,Polo G
174,Emperor ft Guchi - Jennifer,Emperor
175,Prayer Request,Victor AD
176,Z Look Jamaican,Kodak Black
177,Hood Scars 2,J.I the Prince of N.Y & Lil Tjay
178,Up,Cardi B
179,Consent,Joeboy
180,Pakurumo,Wizkid
181,Do not Disturb,Omah Lay
182,Like I Do,Fireboy DML
183,Try Me,Tems
184,Love,Davolee
185,Maserati (Remix),Olakira
186,Apology,Jeriq
187,Eru,Olamide
188,Beamer (Bad Boys),Rema
189,Away,Oxlade
190,Lagos Anthem,Zlatan
