Position,song,artist
1,High,Adekunle Gold and Davido
2,Peru,Fireboy DML
3,Lie,Kizz Daniel
4,Feeling,LADIPOE
5,Shako,Barry Jhay
6,LOML,Cheque
7,Drunk In Love,Dotman and Dj Neptune
8,Ojuju,Troniq Music & Oxlade
9,Bloody Samaritan,Ayra Starr
10,Rock,Olamide
11,Feel Good,Mohbad
12,Confident,Savage X Buju
13,Sinner,Adekunle Gold
14,Love Nwantinti (ah ah ah) (Remix),CKay
15,Peru (Refix),Buju
16,COMING,Naira Marley
17,Be Something,Polo G
18,Kilofeshe,Zinoleesky
19,Colorado,Zugo
20,Outside,Buju
21,Essence (Freestyle),Blaqbonez
22,Streets,Doja Cat
23,Deep End Freestyle,Sleepy Hallow
24,Stay Flee Get Lizzy feat. Fredo & Central Cee - Meant To Be,Fredo
25,Heartless,Polo G
26,Options,NSG
27,Somebody’s Son,Tiwa Savage
28,Feel Di Vibes,Kabaka Pyramid
29,Pop Out,Polo G
30,PXTA,Naira Marley
31,Adura,Mohbad
32,FOR YOU,Teni featuring Davido
33,Him,Big Yavo
34,Rich And Blind,Juice WRLD
35,It Is What It Is,Adekunle Gold
36,So Cold,"Bella Shmurda, Popcaan"
37,F.N,Lil TJay
38,Running (To You),Chiké
39,loving is harder,Johnny Drille
40,Chiraqimony,Lil Durk
41,Dumebi,Rema
42,Life Is Good,Future
43,21,Polo G
44,CELEBRATE ME,Patoranking
45,Crocodile Teeth,Skillibeng
46,Welcome To Brixton,SR
47,Touch It,KiDi
48,Strange,Silent Child and margø
49,Ransom,Lil Tecca
50,HIGHEST IN THE ROOM,Travis Scott
51,Shqipet  E Marr (HELLBANIANZ),Vinz
52,WIDE Open,tobi lou
53,Freestyle,Lil Baby
54,Ransom (Remix),Lil Tecca
55,Dorime,Teni
56,Fall Apart,Ralo
57,Rihanna - Jump (Club Cheval Remix),Theophilus London
58,Battle Cry,Polo G
59,Go Stupid,Polo G
60,Flex,Polo G
61,Sour Switchblade,Elita
62,Mind of a Real,T9ine
63,DND,Polo G
64,Testimony,Buju
65,Are You That Somebody,Aaliyah
66,My Bad,Moe the Natural
67,Amsterdam,SNUBBS
68,Leave Me Alone,Flipp Dinero
69,Murder On My Mind,YNW Melly
70,INJURE ME,Teni
71,Yaba Buluku [Remix],Dj Tarico & Burna Boy
72,Legends,Juice WRLD
73,Netflix and Chill,Fredo
74,Focus,Joeboy
75,Sauce Freestyle,Ambush Buzzworl
76,Ayewada,Barry Jhay
77,Coke Bottle,"Fresco Kane, Nelly"
78,772 Love,YNW Melly
79,HEARTEATER,XXXTENTACION
80,Maserati (Remix),Olakira
81,Emotionally Scarred [Remix] (Lil Baby),wewantwraiths
82,History,Cheque & Fireboy DML
83,Different Type,Masicka
84,OUTTA MY WAY,KALLITECHNIS and 23 Unofficial
85,MAN 'O' WAR,Kida Kudz
86,Sean Paul,Lu City
87,Brothers,Lil Tjay
88,Rules,Doja Cat
89,Say So,Doja Cat
90,Celebration,Joeboy
91,Naira Marley,Zinoleesky
92,REBEL TIME,MOONGA K. and Sampa the Great
93,Solid Ground,Bishu feat. Casey Cook
94,Lesson,Skillibeng
95,KILLSHOT,Eminem
96,No Suburban Pt. 2,Sheff G
97,Beggie Beggie,Ayra Starr featuring CKay
98,Llego El Real,Omega
99,RUN,Juice WRLD
100,Juicy,Doja Cat
101,Book Of Revelations,Dax
102,PAMI,DJ Tunez
103,Moonwalking in Calabasas (Remix),DDG
104,Cash App,Bella Shmurda
105,Infinity,Olamide
106,DIFFERENT,Mowgs
107,Sorry,MohBad
108,Drop Dat Remix,"Larry Alabi, Fizzler and Skengdo featuring A9Ksav"
109,London,Booka600
110,Petite,NSG
111,Go Low,Ms Banks
112,Faneto,Chief Keef
113,I Get Luv,Sleepy Hallow
114,2 Fake,Sleepy Hallow
115,Last Name,Future
116,Lenu (Remix),Buju & Burna Boy
117,Hood Scars 2,J.I the Prince of N.Y & Lil Tjay
118,Koleyewon,Naira Marley
119,Obito,Offica
120,Money,"Terri, Bella Shmurda, Mohbad"
121,Mercy,Falz
122,Izolo,DJ Maphorisa x Tyler ICU
123,Drug Test,Naira Marley
124,SICKO MODE,Travis Scott
125,Vibration,Fireboy DML
126,Pak 'n' Go,Kizz Daniel
127,Kennington Where It Started,"BIS, BLANCO, ACTIVE & MIZORMAC"
128,Alien,The Movement
129,Ooh La La,Jesse Royal
130,GREECE,DJ Khaled
131,Airplane Mode,Fireboy DML
132,24,Money Man
133,Unforgettable,wewantwraiths
134,KPK (Ko Por Ke),Rexxie and MohBad
135,High Way,DJ Kaywise & Phyno
136,Are You Sure,Lyta
137,Outside (Better Days),MO3 & OG Bobby Billions
138,Soundgasm,Rema
139,What To Do,Rotimi
140,Ayoyo,Rudeboy
141,Walk In (Feat. Rylo Rodriguez),Lil Baby
142,Project Dreams,Roddy Ricch
143,Excuse Me,$NOT
144,All Talk,3ohBlack
145,The Mop,TisaKorean
146,Chinedum,Mercy Chinwo
147,Ginger Me,Rema
148,BBC,Blaqbonez
149,Nurse,ssgkobe
150,FNF,ssgkobe
151,Know you,wewantwraiths
152,Out There,"Dangbana Republik, Bella Shmurda"
