Position,song,artist
1,Lie,Kizz Daniel
2,Let Me Know,Mayorkun
3,Understand,Omah Lay
4,Peru (Refix),Buju
5,Sinner,Adekunle Gold
6,Naira Marley,Zinoleesky
7,Peru,Fireboy DML
8,Outside,Buju
9,Drug Test,Naira Marley
10,Bloody Samaritan,Ayra Starr
11,Feeling,LADIPOE
12,Rock,Olamide
13,Feel Good,Mohbad
14,Yaba Buluku [Remix],Dj Tarico & Burna Boy
15,Denge Pose,Lil Frosh
16,CELEBRATE ME,Patoranking
17,Alubarika,Zlatan
18,Ojuju,Troniq Music & Oxlade
19,Olofofo,Victor AD
20,It Is What It Is,Adekunle Gold
21,Shameful,King OT
22,Essence,Wizkid
23,COMING,Naira Marley
24,History,Cheque & Fireboy DML
25,Professor  Peller,Seyi Vibez
26,Testimony,Buju
27,Confident,Savage X Buju
28,Tick Tock,Young Thug
29,Ayewada,Barry Jhay
30,Out There,"Dangbana Republik, Bella Shmurda"
31,Focus,Joeboy
32,Far Away,"Dangbana Republik, Bella Shmurda"
33,Are You Sure,Lyta
34,INJURE ME,Teni
35,Running (To You),Chiké
36,Jailer,Olamide
37,40 BTC,Rexxie featuring Seyi Vibez
38,Money,"Terri, Bella Shmurda, Mohbad"
39,FOR YOU,Teni featuring Davido
40,Dorime,Teni
41,Bling,Blaqbonez
42,Sorry,MohBad
43,Need For Speed,Olamide
44,Mercy,Falz
45,Godly,Omah Lay
46,Kilofeshe,Zinoleesky
47,Ginger,Wizkid
48,Soldier Go,"Dangbana Republik, Bella Shmurda"
49,Lako,"Dangbana Republik, Bella Shmurda"
50,Triumphant,Olamide
51,Call Me Baby,Cheque
52,Tales By Moonlight,Tiwa Savage
53,In My Blood,MO3 & Morray
54,Kilometre,Burna Boy
55,Pronto,Ajebo Hustlers & Omah Lay
56,Julie,Olamide
57,Hallelu,Masterkraft
58,90’S,Seyi Vibez
59,Infinity,Olamide
60,Wonder,Dremo
61,Eff All Day,Timaya
62,Colorado,Zugo
63,Don’t Go,"Skrillex, Justin Bieber & Don Toliver"
64,Bad Type,Seyi Vibez
65,Ke Star Remix,Focalistic & Davido 
66,Visiting Hours,Ed Sheeran
67,World (Alternate Cut),Bella Shmurda
68,Felony,CKay
69,PAMI,DJ Tunez
70,Catalyst,Seyi Vibez
71,All,Rexxie featuring Davido
72,Lenu (Remix),Buju & Burna Boy
73,Cash App,Bella Shmurda
74,Champion,"Dangbana Republik, Bella Shmurda"
75,Somebody Baby,Peruzzi & Davido
76,Black,Victor AD
77,Way Too Big,Burna Boy
78,Sho Mo Mi,Bella Shmurda
79,Bia,Phyno
80,Champion,Fireboy DML & D Smoke
81,Too Correct,Crayon
82,23,Burna Boy
83,Koleyewon,Naira Marley
84,Bad Influence,Omah Lay
85,Currently,Kizz Daniel
86,Ma Pariwo,Zinoleesky
87,Don Dada,Timaya
88,Omnipotent,Bella Shmurda
89,Anymore,Victor AD
90,Adura,Mohbad
91,Vision 2020,Bella Shmurda
92,Ginger Me (Intro),Bella Shmurda
93,Ori,Barry Jhay
94,The Best,Davido
95,So Lovely,Buju
96,KPK (Ko Por Ke),Rexxie and MohBad
97,Pay day,Seyi Vibez
98,Late At Night,Roddy Ricch
99,Upgrade,Bella Shmurda
100,Cho Cho,Zlatan
101,PonPon,Olamide
102,No Stress,WizKid
103,Beggie Beggie,Ayra Starr featuring CKay
104,Non Living Thing,Sarkodie
105,Somebody,Olamide
106,Tonongo,"Lojay, Sarz"
107,Marlians Anthem,MohBad
108,Spiritual,Buju
109,Southy Love,Peruzzi
110,Liquor,Bella Shmurda
111,Lonely,Joeboy
112,God Sent,Seyi Vibez
113,Picture Freestyle,Seyi Vibez
114,Omo Ologo,Lil Frosh featuring Zinoleesky
115,Ponmo,Mohbad
116,Muje,Barry Jhay
117,Paper,C Blvck
118,High Way,DJ Kaywise & Phyno
119,Soundgasm,Rema
120,Early Momo,Vector
121,Smile,Wizkid
122,Real Life,Burna Boy
123,Lonely,Ayra Starr
124,AMAPIANO,Larruso
125,TAKE OFF,corizo
126,LICENSE,Vector
127,Airplane Mode,Fireboy DML
128,Chi Chi,Naira Marley
129,Can't Relate,Omah Lay
130,Damages,Tems
131,Cup of Tea,Olamide
132,Legends,Juice WRLD
133,"""Rock/Julie"" (Fine Tuned Version)",Olamide
134,Mind Games,Buju
135,Dangbana Orisa,Bella Shmurda
136,FEM,Davido
137,KOLO,Ice Prince 
138,Flex,Kizz Daniel
139,Only You,Bella Shmurda
140,Fall for Me,Laycon
141,Holy Ground,Davido
142,Door,Joeboy
143,My Bebe,Omah Lay
144,Cultural Praise,Kcee & Okwesili Eze Group
145,Body (Remix),Tion Wayne x Russ Millions
146,If E Happen For Lagos,Runtown
147,9 TIMES OUTTA 10,"Gunna, Taurus"
148,Survive,Jaido P
149,Amope,Bella Shmurda
150,Energy,DEW
151,You,Omah Lay
152,Die Young,Roddy Ricch
153,Your Body,Mayorkun
154,Wonderful,Burna Boy
155,Omo X 100,Reminisce
156,Rise Up,2Baba & Falz
157,Happy Birthday,Simi feat. Adekunle Gold and Deja
158,Ginger Me,Rema
159,The Box,Roddy Ricch
160,If You No Love,Chiké
161,Pray,Victony
162,Level Up (Twice As Tall),Burna Boy
163,Loading,Olamide
164,Project Dreams,Roddy Ricch
165,Happiness,Davolee
166,Abule,Patoranking
167,Shopping Spree,Davido
168,Music Messiah,DJ Neptune
169,Zoom,Cheque
170,Korope,Lil Kesh
171,Life Is Good,Future
172,Damn,Omah Lay
173,Something Different,Adekunle Gold
174,Snitch,Ayra Starr featuring Fousheé
175,Lo lo,Omah Lay
176,Frenemies,Rexxie and Oxlade
177,MOSLADO,Teni
178,AG Baby,Adekunle Gold
179,Rich And Blind,Juice WRLD
180,Worry Me,Dj Jimmy Jatt
181,Celebration,Joeboy
182,Times Two (X2),WANI
183,Be Something,Polo G
184,Omalicha,kolaboy
185,GAÉ,Ifex G
186,Confession,Omah Lay
187,Ye ye ye,Omah Lay
188,Green Light,Olamide
189,Do not Disturb,Omah Lay
190,NORMALLY,Seyi Vibez
191,Prayer Request,Victor AD
192,Rest On Kashy,Anonymous Music
193,Damn,Omah Lay featuring 6LACK
194,Door,Joeboy
195,Woman,Rema
196,Sweet,Rayvanny
197,Buju - Energy,Bujutoyourears
198,Go Away,Fireboy DML
199,LV N ATTN,"Lojay, Sarz"
