rank,album,artist,R1,R2,R3,R4,R5,R6,R7,RT
51,Cultural Praise,Kcee & Okwesili Eze Group,72,57,57,61,64,62,62,62.142857142857146
52,Hot Pink,Doja Cat,56,71,71,66,59,57,57,62.42857142857143
53,TattleTales,6ix9ine,68,68,68,64,68,61,61,65.42857142857143
54,OXYGENE,Oxlade,62,69,69,72,66,66,67,67.28571428571429
55,Dead roses  chronicles2,Corizo,67,67,67,70,65,65,76,68.14285714285714
56,A True Champion,Rexxie,14,15,15,21,13,13,401,70.28571428571429
57,SATISFIED,Mercy Chinwo,74,60,60,73,79,76,77,71.28571428571429
58,New Season,Chidinma,73,66,66,79,78,73,74,72.71428571428571
59,SAVAGE MODE II,21 Savage & Metro Boomin,78,75,75,80,69,69,72,74.0
60,Herstory in the Making,Young M.A,81,70,70,77,76,78,79,75.85714285714286
61,Lil Durk Presents: Loyal Bros,Only The Family,79,78,78,74,81,74,75,77.0
62,Billionaire,Teni,89,85,85,84,67,67,73,78.57142857142857
63,Water & Garri,Tiwa Savage,24,31,31,15,27,27,401,79.42857142857143
64,Deal with It,Phyno,85,74,74,94,77,79,80,80.42857142857143
65,Haitian Boy Kodak,Kodak Black,84,82,82,83,84,83,84,83.14285714285714
66,Dark Times,Victony,92,80,80,101,80,77,78,84.0
67,Chulo Vibes,Timaya,104,77,77,87,82,80,82,84.14285714285714
68,LOL (Lord of Lamba),Naira Marley,86,83,83,90,90,81,98,87.28571428571429
69,Life of Betrayal 2x,Yungeen Ace,33,41,41,40,46,46,401,92.57142857142857
70,Love & Light,Joeboy,40,44,44,49,40,40,401,94.0
71,Trap Symphony EP,Roddy Ricch,88,96,96,102,88,88,103,94.42857142857143
72,TIME,Yaw Tog,96,89,89,89,93,94,120,95.71428571428571
73,Nobody: The Extended Playlist (Worldwide Remixes),DJ Neptune,82,102,102,104,91,92,99,96.0
74,Slime Language 2 (Deluxe),"Young Stoner Life, Young Thug & Gunna",80,103,103,93,96,97,101,96.14285714285714
75,Simisola (Deluxe),Simi,48,47,47,47,48,401,42,97.14285714285714
76,Happy Birthday Kodak,Kodak Black,94,108,108,95,95,96,88,97.71428571428571
77,Bad Commando,Rema,49,49,49,57,52,401,68,103.57142857142857
78,Itheep,Moelogo,112,106,106,113,92,93,125,106.71428571428571
79,Queendoncom,Yemi Alade,54,58,58,58,57,401,64,107.14285714285714
80,L.O.V.E.,Luh Kel,101,119,119,121,97,84,114,107.85714285714286
81,Twelve A.M,Crayon,53,64,64,60,49,401,69,108.57142857142857
82,The Message,Minister GUC,60,52,52,67,62,401,66,108.57142857142857
83,Levon James,King Von,107,121,121,145,89,90,89,108.85714285714286
84,Hoodie SZN,A Boogie Wit Da Hoodie,75,65,65,82,75,401,70,119.0
85,7,Lil Nas X,77,84,84,68,73,401,71,122.57142857142857
86,Moon Boy,Yung Bleu,69,86,86,76,83,401,63,123.42857142857143
87,...Shall We Begin...,Laycon,66,92,92,78,71,401,65,123.57142857142857
88,Hakuna Matata,Dotman,87,79,79,71,72,86,401,125.0
89,Wild West,Central Cee,95,91,91,108,85,401,92,137.57142857142858
90,TOP MEMBA,Kida Kudz,109,81,81,96,401,87,110,137.85714285714286
91,So Much Fun,Young Thug,90,90,90,92,401,82,123,138.28571428571428
92,Rema Freestyle EP,Rema,102,93,93,111,401,101,97,142.57142857142858
93,Pluto x Baby Pluto,Future & Lil Uzi Vert,99,125,125,88,401,85,83,143.71428571428572
94,I Love Girls With Trobul,Sarz X WurlD,91,97,97,106,86,401,130,144.0
95,SoundGod Fest Reloaded,Runtown,108,87,87,103,401,122,102,144.28571428571428
96,Know You,Ladipoe,76,117,117,105,401,104,107,146.71428571428572
97,On God II,Big Yavo,93,101,101,100,401,139,93,146.85714285714286
98,Alagbe,Qdot,105,98,98,99,401,130,105,148.0
99,"Scorpion, Vol. 2",Jizzle,70,118,118,86,401,111,133,148.14285714285714
100,PTSD,G Herbo,98,115,115,97,401,103,108,148.14285714285714
101,Razor,Cheque,50,46,46,52,53,401,401,149.85714285714286
102,Viral Infection 1.0,Ayanfe Viral,138,99,99,120,401,100,106,151.85714285714286
103,Realms,Wande Coal,116,112,112,127,87,401,109,152.0
104,Redemption song,Corizo,97,104,104,115,401,121,131,153.28571428571428
105,Something Else,Mr Eazi,111,116,116,107,401,117,113,154.42857142857142
106,Top Shotta,NLE Choppa,100,88,88,139,401,138,137,155.85714285714286
107,T R A P S O U L (Deluxe),Bryson Tiller,118,95,95,128,401,131,127,156.42857142857142
108,Masta Groove,Masterkraft,117,113,113,112,401,127,117,157.14285714285714
109,PINK PLANET,Pink Sweat$,134,107,107,117,401,120,122,158.28571428571428
110,Mixed Emotions,Luh Kel,130,122,122,91,401,110,142,159.71428571428572
111,The Prince I Became,Ric Hassani,120,120,120,126,401,118,119,160.57142857142858
112,Pluto x Baby Pluto (Deluxe),Future & Lil Uzi Vert,126,126,126,98,401,125,124,160.85714285714286
113,Off The Record,Reekado Banks,125,109,109,123,401,146,118,161.57142857142858
114,L.O.V.E. (Deluxe),Luh Kel,124,136,136,134,401,99,115,163.57142857142858
115,The Beauty of Becoming,Rotimi,139,110,110,157,401,126,104,163.85714285714286
116,The Backend Child,NoCap,135,143,143,118,401,116,96,164.57142857142858
117,Nobody Safe,Rich The Kid & YoungBoy Never Broke Again,114,132,132,116,401,113,150,165.42857142857142
118,ZaZa Vibes,L.A.X,119,124,124,146,401,115,132,165.85714285714286
119,The Prodigal,Mr. P,106,133,133,131,401,114,144,166.0
120,WUNNA,Gunna,129,135,135,130,401,147,94,167.28571428571428
121,Jackboy,Jackboy,127,145,145,124,401,137,100,168.42857142857142
122,Roots,NSG,123,130,130,129,401,129,139,168.71428571428572
123,S.C.A.M,G4 Boyz,115,129,129,122,401,136,156,169.71428571428572
124,The Mayor of Lagos,Mayorkun,121,134,134,151,401,123,126,170.0
125,The Palmwine Express,Show Dem Camp,113,123,123,125,401,143,163,170.14285714285714
126,PERFECT PICTURE,Dremo,149,131,131,119,401,140,140,173.0
127,Made in Lagos,Wizkid,4,4,4,5,401,401,401,174.28571428571428
128,Eternal Atake (Deluxe) - LUV vs. The World 2,Lil Uzi Vert,132,139,139,162,401,106,145,174.85714285714286
129,Shiesty Season - Spring Deluxe,Pooh Shiesty,122,72,72,75,401,401,86,175.57142857142858
130,Greatest Lord,SINACH,171,105,105,150,401,148,154,176.28571428571428
131,Solid Focus Riddim,"Popcaan, Zamunda, Furnace",164,140,140,135,401,112,146,176.85714285714286
132,PAPER ROUTE iLLUMINATi,Young Dolph & Paper Route EMPIRE,83,94,94,85,401,109,401,181.0
133,A Better Time,Davido,20,16,16,19,401,401,401,182.0
134,Honorable,Hotkid,163,128,128,148,401,145,161,182.0
135,Trench Baby,Lil Zay Osama,140,144,144,144,401,162,141,182.28571428571428
136,Tropical Depression Riddim,"VARIOUS ARTISTE (KRANIUM, TEEJAY, SHATTA WALE, JAHMEIL & MORE)",150,127,127,156,401,156,159,182.28571428571428
137,Zero Panic,Balloranking,401,401,401,20,20,20,16,182.71428571428572
138,High Supremacy Riddim,"Various Artiste (Tommy Lee Sparta, Teejay, Jahvinci, Shatta Wale & More)",144,138,138,132,401,163,168,183.42857142857142
139,Yabasi,Basketmouth,131,150,150,154,401,135,171,184.57142857142858
140,My Letter To You Riddim,Various Artists,401,111,111,114,401,154,116,201.14285714285714
141,Slime Language 2,"Young Stoner Life, Young Thug & Gunna",110,114,114,133,401,401,135,201.14285714285714
142,A Good Time,Davido,59,62,62,62,401,401,401,206.85714285714286
143,Lost Child,NUSKI2SQUAD,128,147,147,142,401,142,401,215.42857142857142
144,One In A Million,Aaliyah,401,401,401,43,63,63,138,215.71428571428572
145,Type Beats| Rap|Afro-Pop|RnB|Trap/HipHop|Trapsoul 2020 instrumentals,Ryzy.A  Beats,133,157,401,147,401,144,147,218.57142857142858
146,YOU,Ali Gatie,154,146,146,136,401,152,401,219.42857142857142
147,The Idea Of Her,Ali Gatie,401,152,152,179,401,160,151,228.0
148,All On Feelings EP,OT KinG,170,151,151,159,401,172,401,229.28571428571428
149,!,Trippie Redd,160,171,401,170,401,157,155,230.71428571428572
150,Amazing Grace,MEDIKAL,168,163,401,180,401,170,169,236.0
151,Afrodisíaco,Rauw Alejandro,137,401,401,109,401,108,111,238.28571428571428
152,Shopla,Jaido P,401,401,401,401,74,48,48,253.42857142857142
153,Dum and Dummer 2,Young Dolph & Key Glock,146,149,149,401,401,132,401,254.14285714285714
154,Anloga Junction,Stonebwoy,142,401,401,155,401,153,136,255.57142857142858
155,Trench Baby (Deluxe Edition),Lil Zay Osama,401,156,401,153,401,158,121,255.85714285714286
156,"Grandson, Vol. 1",King Von,136,401,401,173,401,134,153,257.0
157,Too Late Too Lit,KDDO,143,148,148,401,401,401,160,257.42857142857144
158,Only The Generals Part II,Kevin Gates,401,160,401,160,401,161,129,259.0
159,Aje (The Mixtape),Jaywon,141,174,401,401,401,155,148,260.14285714285717
160,RESTLESS II,Simi,153,173,401,152,401,150,401,261.57142857142856
161,A Boy From Tandale,Diamond Platnumz,166,176,401,143,401,401,152,262.85714285714283
162,Seed,Gyakie,148,158,401,401,401,174,174,265.2857142857143
163,Drip Or Drown 2,Gunna,172,180,401,140,401,165,401,265.7142857142857
164,Kut Da Fan On,HOTBOII,169,153,401,401,401,168,173,266.57142857142856
165,Rora,Reekado Banks,401,164,401,171,401,167,167,267.42857142857144
166,Good News,Megan Thee Stallion,401,401,401,141,401,141,112,285.42857142857144
167,6locc 6a6y,Lil Loaded,161,401,401,401,401,128,143,290.85714285714283
168,Born Fi Dis (Prelude),Vybz Kartel,155,142,142,401,401,401,401,291.85714285714283
169,We All Shine,YNW Melly,158,401,401,401,401,133,149,292.0
170,Big Grim Reaper,Big Scarr,401,168,401,401,401,124,165,294.42857142857144
171,Kpanlogo,Darkovibes,401,141,141,401,401,401,176,294.57142857142856
172,38 Baby 2,YoungBoy Never Broke Again,152,161,401,401,401,401,158,296.42857142857144
173,OSAMA,MO3,147,166,401,169,401,401,401,298.0
174,CITIZEN OF THE WORLD,King Perryy,173,162,401,161,401,401,401,300.0
175,Heat Of The Moment,Tink,145,178,401,174,401,401,401,300.14285714285717
176,Euphoria,PsychoYP,401,401,401,401,401,51,51,301.0
177,Black Love,Sarkodie,175,401,401,401,401,175,162,302.2857142857143
178,Live From Nkrumah From Vol II: Home Run,Kwesi Arthur,401,137,137,401,401,401,401,325.57142857142856
179,Wildboy,Calboy,157,401,401,137,401,401,401,328.42857142857144
180,Living In History,Jackboy,159,401,401,401,401,401,166,332.85714285714283
181,CTV3: Cool Tape Vol. 3,Jaden,174,155,401,401,401,401,401,333.42857142857144
182,Eternal Atake,Lil Uzi Vert,401,401,401,166,401,164,401,333.57142857142856
183,RoadToCDK,Zlatan,401,167,401,164,401,401,401,333.7142857142857
184,Love Deep High Life,Omawumi,156,179,401,401,401,401,401,334.2857142857143
185,Love Scars: The 5 Stages Of Emotions (Deluxe),Yung Bleu,167,170,401,401,401,401,401,334.57142857142856
186,Built For Whatever,Tee Grizzley,165,401,401,401,401,401,172,334.57142857142856
187,Afro Series,Terri,401,401,401,175,401,166,401,335.14285714285717
188,One and Only,Sheff G,401,401,401,176,401,401,170,335.85714285714283
189,Cray Cray,Crayon,401,401,401,401,401,171,175,335.85714285714283
190,Legendary,Tyga,401,175,401,177,401,401,401,336.7142857142857
191,Shottaz 4Eva (Deluxe),MO3,401,401,401,401,401,401,26,347.42857142857144
192,FLY AF,Clay James,401,401,401,401,401,119,401,360.7142857142857
193,Play 2 Win,G Perico,401,401,401,401,401,401,128,362.0
194,Question,Burna boy ft Don jazzy,401,401,401,401,401,401,134,362.85714285714283
195,Cheers to the Best Memories,dvsn & Ty Dolla $ign,401,401,401,138,401,401,401,363.42857142857144
196,Stardust,Butch Dawson,401,401,401,149,401,401,401,365.0
197,Loyalty Over Royalty (Deluxe),CJ,401,401,401,401,401,151,401,365.2857142857143
198,Table For Two,Korede Bello,151,401,401,401,401,401,401,365.2857142857143
199,Kommunity Service,YG & Mozzy,401,154,401,401,401,401,401,365.7142857142857
200,So Cold,"Bella Shmurda, ft popcaan",401,401,401,401,401,401,157,366.14285714285717
201,Still Taking Risks,Quando Rondo,401,401,401,158,401,401,401,366.2857142857143
202,Kairos,Steve Crown,401,159,401,401,401,401,401,366.42857142857144
203,23 Is Back,JayDaYoungan,401,401,401,401,401,159,401,366.42857142857144
204,Ecstasy,Lil Kesh,401,401,401,163,401,401,401,367.0
205,GEEZYWORLD,OhGeesy,401,401,401,401,401,401,164,367.14285714285717
206,"This Is Not The Tape, Sorry For The Wait 2",Kwesi Arthur,401,165,401,401,401,401,401,367.2857142857143
207,Coffee Break,Problem,401,401,401,165,401,401,401,367.2857142857143
208,Fever,Megan Thee Stallion,401,401,401,167,401,401,401,367.57142857142856
209,The House Is Burning,Isaiah Rashad,401,401,401,401,401,169,401,367.85714285714283
210,Billionaire Sheikh Riddim,"Teejay, Shatta Wale, Beenie Man, Demarco & More",401,172,401,401,401,401,401,368.2857142857143
211,Lil Durk Presents Only The Family Involved Vol.2,Only The Family,401,401,401,172,401,401,401,368.2857142857143
212,Lil Migo,Lil Migo,401,401,401,401,401,173,401,368.42857142857144
213,Burst Everywhere,Angela Okorie,401,401,401,401,401,176,401,368.85714285714283
214,Taste EP,Nandy,401,177,401,401,401,401,401,369.0
215,Building Bridges,Smallgod,401,401,401,178,401,401,401,369.14285714285717
