Position,album,artist
121,Tropical Depression Riddim,"VARIOUS ARTISTE (KRANIUM, TEEJAY, SHATTA WALE, JAHMEIL & MORE)"
122,The Beauty of Becoming,Rotimi
123,T R A P S O U L (Deluxe),Bryson Tiller
124,Signed To The Streets 3,Lil Durk
125,Jackboy,Jackboy
126,Building Bridges,Smallgod
127,Pray 4 Love (Deluxe),Rod Wave
128,Good News,Megan Thee Stallion
129,Space and Time,Justine Skye
130,L.O.V.E.,Luh Kel
131,6locc 6a6y,Lil Loaded
132,Solid Focus Riddim,"Popcaan, Zamunda, Furnace"
133,The Idea Of Her,Ali Gatie
134,Seed,Gyakie
135,"Grandson, Vol. 1",King Von
136,Roots,NSG
137,Rora,Reekado Banks
138,High Supremacy Riddim,"Various Artiste (Tommy Lee Sparta, Teejay, Jahvinci, Shatta Wale & More)"
139,Too Late Too Lit,KDDO
140,In The Dark,Mizzle
141,Ice Daddy,Gucci Mane
142,Trench Baby,Lil Zay Osama
143,Signed To The Streets 2.5,Lil Durk
144,Yabasi,Basketmouth
145,Greatest Lord,SINACH
146,The Backend Child,NoCap
147,Still Taking Risks,Quando Rondo
148,Honorable,Hotkid
149,L.O.V.E. (Deluxe),Luh Kel
150,Anloga Junction,Stonebwoy
151,Mixed Emotions,Luh Kel
152,RESTLESS II,Simi
153,Kpanlogo,Darkovibes
154,The Palmwine Express,Show Dem Camp
155,Trench Baby (Deluxe Edition),Lil Zay Osama
156,Only The Generals Part II,Kevin Gates
157,Loyalty Over Royalty (Deluxe),CJ
158,Aje (The Mixtape),Jaywon
159,Type Beats| Rap|Afro-Pop|RnB|Trap/HipHop|Trapsoul 2020 instrumentals,Ryzy.A Beats
160,1.5 Way Or No Way,Yung Mal
161,The Prodigy,Skillibeng
162,Kut Da Fan On,HOTBOII
163,Living In History,Jackboy
164,Wildboy,Calboy
165,Amazing Grace,MEDIKAL
166,Loyalty Over Royalty,CJ
167,Love Scars: The 5 Stages Of Emotions (Deluxe),Yung Bleu
168,Heaven Or Hell,Don Toliver
169,YOU,Ali Gatie
170,Trap Symphony EP,Burna Boy
171,Sour Milk,Joda Kgosi
172,The Mayor of Lagos,Mayorkun
173,Legendary,Tyga
174,CTV3: Cool Tape Vol. 3,Jaden
175,23 Is Back,JayDaYoungan
176,Easy Money Baby,Myke Towers
177,Ecstasy,Lil Kesh
178,Afro Series,Terri
179,Black Love,Sarkodie
180,Kommunity Service,YG & Mozzy
181,Empress,Yemi Alade
182,Eternal Atake (Deluxe) - LUV vs. The World 2,Lil Uzi Vert
