Position,album,artist
109,Nobody Safe,Rich The Kid & YoungBoy Never Broke Again
110,Mixed Emotions,Luh Kel
111,Dum and Dummer 2,Young Dolph & Key Glock
112,Signed To The Streets 3,Lil Durk
113,Roots,NSG
114,Top Shotta,NLE Choppa
115,Eternal Atake (Deluxe) - LUV vs. The World 2,Lil Uzi Vert
116,Nicotine,Trevor Daniel
117,Tropical Depression Riddim,"VARIOUS ARTISTE (KRANIUM, TEEJAY, SHATTA WALE, JAHMEIL & MORE)"
118,Nobody: The Extended Playlist (Worldwide Remixes),DJ Neptune
119,The Prodigal,Mr. P
120,L.O.V.E.,Luh Kel
121,Greatest Lord,SINACH
122,Aje (The Mixtape),Jaywon
123,Until Death Call My Name (Reloaded),YoungBoy Never Broke Again
124,Rema Freestyle EP,Rema
125,RESTLESS II,Simi
126,Still Taking Risks,Quando Rondo
127,Solid Focus Riddim,"Popcaan, Zamunda, Furnace"
128,Honorable,Hotkid
129,Jackboy,Jackboy
130,Anloga Junction,Stonebwoy
131,WUNNA,Gunna
132,Built For Whatever,Tee Grizzley
133,PTSD,G Herbo
134,Live From Nkrumah From Vol II: Home Run,Kwesi Arthur
135,The Palmwine Express,Show Dem Camp
136,Mr. Boombastic,Blaqbonez
137,Ecstasy,Lil Kesh
138,Loyalty Over Royalty (Deluxe),CJ
139,L.O.V.E. (Deluxe),Luh Kel
140,Trench Baby,Lil Zay Osama
141,Big Grim Reaper,Big Scarr
142,Table For Two,Korede Bello
143,The Backend Child,NoCap
144,Type Beats| Rap|Afro-Pop|RnB|Trap/HipHop|Trapsoul 2020 instrumentals,Ryzy.A Beats
145,Cray Cray,Crayon
146,The Idea Of Her,Ali Gatie
147,The Prodigy,Skillibeng
148,Rora,Reekado Banks
149,Homesick,Trevor Daniel
150,So Icy Kel,34 Kel
