Position,album,artist
85,TIME,Yaw Tog
86,Lil Durk Presents: Loyal Bros,Only The Family
87,Slime Language 2,"Young Stoner Life, Young Thug & Gunna"
88,PTSD,Rod Wave
89,Realms,Wande Coal
90,Something Else,Mr Eazi
91,Taste EP,Nandy
92,The Prince I Became,Ric Hassani
93,On God II,Big Yavo
94,PINK PLANET,Pink Sweat$
95,Alagbe,Qdot
96,Pluto x Baby Pluto,Future & Lil Uzi Vert
97,Pluto x Baby Pluto (Deluxe),Future & Lil Uzi Vert
98,ZaZa Vibes,L.A.X
99,S.C.A.M,G4 Boyz
100,I Love Girls With Trobul,Sarz X WurlD
101,Rema Freestyle EP,Rema
102,Tropical Depression Riddim,"VARIOUS ARTISTE (KRANIUM, TEEJAY, SHATTA WALE, JAHMEIL & MORE)"
103,7,Lil Nas X
104,Until Death Call My Name (Reloaded),YoungBoy Never Broke Again
105,Levon James,King Von
106,Too Late Too Lit,KDDO
107,Pray 4 Love (Deluxe),Rod Wave
108,Nobody Safe,Rich The Kid & YoungBoy Never Broke Again
109,PTSD,G Herbo
110,Solid Focus Riddim,"Popcaan, Zamunda, Furnace"
111,Viral Infection 1.0,Ayanfe Viral
112,6locc 6a6y,Lil Loaded
113,Off The Record,Reekado Banks
114,Shiesty Season - Spring Deluxe,Pooh Shiesty
115,Coochie Chronicles,YN Jay
116,High Supremacy Riddim,"Various Artiste (Tommy Lee Sparta, Teejay, Jahvinci, Shatta Wale & More)"
117,The Beauty of Becoming,Rotimi
118,The Backend Child,NoCap
119,Space and Time,Justine Skye
120,So Much Fun,Young Thug
121,L.O.V.E.,Luh Kel
122,L.O.V.E. (Deluxe),Luh Kel
123,Building Bridges,Smallgod
124,Dum and Dummer 2,Young Dolph & Key Glock
125,Afrodisíaco,Rauw Alejandro
126,Greatest Lord,SINACH
127,The Palmwine Express,Show Dem Camp
128,Jackboy,Jackboy
129,Honorable,Hotkid
130,Trench Baby,Lil Zay Osama
131,Live From Nkrumah From Vol II: Home Run,Kwesi Arthur
132,CITIZEN OF THE WORLD,King Perryy
133,Seed,Gyakie
134,In The Dark,Mizzle
135,"Grandson, Vol. 1",King Von
136,Mixed Emotions,Luh Kel
137,WUNNA,Gunna
138,Yabasi,Basketmouth
139,Type Beats| Rap|Afro-Pop|RnB|Trap/HipHop|Trapsoul 2020 instrumentals,Ryzy.A Beats
140,The Idea Of Her,Ali Gatie
141,Aje (The Mixtape),Jaywon
142,Still Taking Risks,Quando Rondo
143,Roots,NSG
144,Nicotine,Trevor Daniel
145,Trap Symphony EP,Burna Boy
146,The Prince I Became (Deluxe Edition),Ric Hassani
147,Billionaire Sheikh Riddim,"Teejay, Shatta Wale, Beenie Man, Demarco & More"
148,Homesick,Trevor Daniel
149,Only The Generals Part II,Kevin Gates
150,Eternal Atake (Deluxe) - LUV vs. The World 2,Lil Uzi Vert
151,Cray Cray,Crayon
152,Signed To The Streets 2.5,Lil Durk
153,Ecstasy,Lil Kesh
154,The Mayor of Lagos,Mayorkun
155,Kut Da Fan On,HOTBOII
156,RETURN OF OKOMFO ANOKYE,Jay Bahd
157,Amazing Grace,MEDIKAL
158,Afrostreets Vol 1,Rexxie
159,Anloga Junction,Stonebwoy
160,Love Scars: The 5 Stages Of Emotions (Deluxe),Yung Bleu
161,RESTLESS II,Simi
162,T R A P S O U L (Deluxe),Bryson Tiller
163,A Boy From Tandale,Diamond Platnumz
164,Legendary,Tyga
165,Table For Two,Korede Bello
166,Mainland To Island,Oladips x Zlatan
167,The Prodigal,Mr. P
168,Mr. Boombastic,Blaqbonez
169,!,Trippie Redd
170,Rora,Reekado Banks
171,Ice Daddy,Gucci Mane
172,The Prodigy,Skillibeng
173,Kpanlogo,Darkovibes
174,Living In History,Jackboy
175,YOU,Ali Gatie
176,Kommunity Service,YG & Mozzy
177,Heaven Or Hell,Don Toliver
