Position,song,artist
1,Smile For You (feat. Oxlade) ,Mizzle featuring Oxlade
2,Soundgasm   ,Rema
3,Pull Up   ,Gabzy
4,Let U Down (feat. CIll) ,Sigag Lauren
5,PEAKING   ,Tay Iwar
6,Beautifully   ,Fave
7,Confident   ,Savage X Buju
8,Rise Of The Underdogs 2 (feat. Tomi Thomas) ,Show Dem Camp featuring Tomi Thomas
9,How Dare You   ,Joda Kgosi
10,GAMBLE   ,Kholi
11,Company   ,Twiss Tosin & Zen Univrse
12,LUV HRTS (feat. Odunsi (The Engine)) ,Zamir featuring Odunsi (The Engine)
13,Essence (feat. Tems) ,Wizkid
14,Cakes (feat. PatricKxxLee & KashCPT) ,Straffitti featuring PatricKxxLee and KashCPT
15,Wreckless Tactics   ,TRiPPY TRiPPY
16,Paradise   ,4Runna
17,I Miss You   ,Joda Kgosi
18,Dark Twisted Fantasy   ,T'neeya
19,Where (Has the Time Gone)   ,Bey T
20,Permission   ,Damosh
21,Damages   ,Tems
22,Hot Star   ,Chrystel
23,Somebody Else   ,Rebecca Winter
24,Dubai   ,Skaa
25,Non Stop   ,Jody
26,Tired   ,Shirazee
27,Queen Bee   ,Black Lavender
28,Don't Fold (feat. BRYAN THE MENSAH) ,Delis
29,FANCY   ,Amaarae
30,BBC   ,Blaqbonez
31,Focused   ,PsychoYP & Azanti
32,EVERYWHERE (feat. Buju) ,Straffitti featuring Buju
33,Over You (feat. Odunsi & Santi) ,Joey B
34,Bomo   ,Adey
35,Trouble (feat. Tems) ,DRB LasGidi
36,All My Ladies   ,WANI
37,SAUS (See As U Set)   ,Chillz x TMXO
38,Lenu (Remix) (feat. Burna Boy) ,Buju
39,DUPĖ   ,Azekel
40,Space   ,Whoisakin
41,Go Outside (feat. Mr Eazi) ,Nonso Amadi
42,"PAMI (feat. Wizkid, Adekunle Gold & Omah Lay) ",DJ Tunez
43,Catch A Vibe   ,Karun and MOMBRU
44,Pull Up   ,Don Mappy
45,Celebration   ,Joeboy
46,Godly   ,Omah Lay
47,Girlfriend (feat. Naya Akanji) ,SirBastien
48,Cocaine   ,Daiverse
49,Diamonds (feat. Mulla Stackz) ,Rebecca Winter
50,"Santa Flow (feat. L.K, Tena Tenpo, Cubix & Miju) ","Chop Life Crew featuring L.K, Tena Tenpo, Cubix and Miju"
51,Man Of My Word   ,Noir
52,Like Dat (feat. PsychoYP) ,Skillz 8Figure
53,Can't Complain (feat. Fasina) ,Nova
54,Bounce   ,Rema
55,Longé   ,Bryann
56,Guala (feat. Maison 2500 & New World Ray) ,Teezee
57,Right Back (feat. Buju) ,Skaa
58,Fight It2   ,Mich Straaw
59,"Self Luv (Remix) (feat. Blaqbonez, Drizilik & Enam) ",Skillz 8Figure
60,Too Many Women   ,"Ajebutter22, BOJ, Falz"
61,Lemonade   ,Ria sean
62,Chanel   ,Ceeboi
63,Greenlight   ,Hamzil
64,Narcissus Is Dead   ,Suté Iwar
65,Fast Lane   ,Lavaud
66,4 You   ,Yung D3mz
67,Only You   ,take1 & Muku Fresh
68,ManDown   ,BoyCamilo
69,Ball Till We Fall (feat. Bella Shmurda) ,Kida Kudz featuring Bella Shmurda
70,Swayy (feat. Tay Iwar) ,Suté Iwar featuring Tay Iwar
71,Moscow   ,Jody
72,Movement   ,Lekside Westside
73,Numbers Don't Lie (feat. Ayo Jay) ,chuXchu featuring Ayo Jay
74,Trouble (feat. Famous Bobson) ,DAP The Contract
75,We Up (feat. Phaemous) ,Zilla Oaks featuring Phaemous
76,Lagos Bad Girls   ,Bils
77,Strangers or Friends   ,Atee
78,Needing You   ,Big Ozed
79,Down Low   ,Krosszn
80,Ka$h App   ,"Beezyx feat. denzl, Kiienka, Begho, Bolaryn"
81,Nobody Else   ,Ugo Klassic
82,CHANGE   ,"Lord Edward and Boy Nino feat. Murphy Cubic, Tyrone Jones"
83,What is this love   ,July
84,Lowo (feat. Zarion Uti & Chordratic) ,Chuks Profound featuring Zarion Uti and Chordratic
85,Nobody   ,Pzeefire
86,HUSTLER   ,Marzi
87,Fire For You   ,Prodbyvino feat. D1wav
88,Sweatshirt   ,April Maey
89,Brag   ,DETO BLACK
90,Table for Two   ,Bella Alubo
