Position,album,artist
62,...Shall We Begin...,Laycon
63,Bad Commando,Rema
64,Hakuna Matata,Dotman
65,OXYGENE,Oxlade
66,Haitian Boy Kodak,Kodak Black
67,23 Is Back,JayDaYoungan
68,Shottaz 4Eva,MO3
69,Know You,Ladipoe
70,PANDEMIC 2,Ruger
71,Hoodie SZN,A Boogie Wit Da Hoodie
72,Twice As Tall,Burna Boy
73,Billionaire,Teni
74,TIME,Yaw Tog
75,Deal with It,Phyno
76,SATISFIED,Mercy Chinwo
77,The Prince I Became,Ric Hassani
78,SAVAGE MODE II,21 Savage & Metro Boomin
79,Lil Durk Presents: Loyal Bros,Only The Family
80,PINK PLANET,Pink Sweat$
81,Pluto x Baby Pluto (Deluxe),Future & Lil Uzi Vert
82,The Message,Minister GUC
83,PTSD,Rod Wave
84,Chulo Vibes,Timaya
85,Realms,Wande Coal
86,Something Else,Mr Eazi
87,What Have We Done,Omah Lay
88,Alagbe,Qdot
89,Hot Pink,Doja Cat
90,Slime Language 2,"Young Stoner Life, Young Thug & Gunna"
91,Pray 4 Love (Deluxe),Rod Wave
92,LOL (Lord of Lamba),Naira Marley
93,Pluto x Baby Pluto,Future & Lil Uzi Vert
94,7,Lil Nas X
95,SoundGod Fest Reloaded,Runtown
96,Dum and Dummer 2,Young Dolph & Key Glock
97,Trap Symphony EP,Roddy Ricch
98,I Love Girls With Trobul,Sarz X WurlD
99,CITIZEN OF THE WORLD,King Perryy
100,S.C.A.M,G4 Boyz
101,Levon James,King Von
102,Good News,Megan Thee Stallion
103,Shiesty Season - Spring Deluxe,Pooh Shiesty
104,So Much Fun,Young Thug
105,Afrodisíaco,Rauw Alejandro
106,Too Late Too Lit,KDDO
107,Until Death Call My Name (Reloaded),YoungBoy Never Broke Again
108,ZaZa Vibes,L.A.X
109,T R A P S O U L (Deluxe),Bryson Tiller
110,Nobody Safe,Rich The Kid & YoungBoy Never Broke Again
111,Signed To The Streets 3,Lil Durk
112,RESTLESS II,Simi
113,6locc 6a6y,Lil Loaded
114,Rema Freestyle EP,Rema
115,Nobody: The Extended Playlist (Worldwide Remixes),DJ Neptune
116,Aje (The Mixtape),Jaywon
117,"Grandson, Vol. 1",King Von
118,Honorable,Hotkid
119,The Beauty of Becoming,Rotimi
120,Off The Record,Reekado Banks
121,Kommunity Service,YG & Mozzy
122,L.O.V.E.,Luh Kel
123,"Illegal Remixes Vol 1: Love, Lies & Luxury",GoodyBoy
124,Mixed Emotions,Luh Kel
125,Kpanlogo,Darkovibes
126,Jackboy,Jackboy
127,Viral Infection 1.0,Ayanfe Viral
128,The Palmwine Express,Show Dem Camp
129,Nicotine,Trevor Daniel
130,Top Chef Gotit,Lil Gotit
131,Tropical Depression Riddim,"VARIOUS ARTISTE (KRANIUM, TEEJAY, SHATTA WALE, JAHMEIL & MORE)"
132,MAYOR OF THE STREETS,Rah Swish
133,A Boy From Tandale,Diamond Platnumz
134,Greatest Lord,SINACH
135,The Idea Of Her,Ali Gatie
136,Eternal Atake (Deluxe) - LUV vs. The World 2,Lil Uzi Vert
137,Solid Focus Riddim,"Popcaan, Zamunda, Furnace"
138,YOU,Ali Gatie
139,Roots,NSG
140,The Backend Child,NoCap
141,L.O.V.E. (Deluxe),Luh Kel
142,Loyalty Over Royalty (Deluxe),CJ
143,Kut Da Fan On,HOTBOII
144,Yabasi,Basketmouth
145,Top Shotta,NLE Choppa
146,Seed,Gyakie
147,Trench Baby (Deluxe Edition),Lil Zay Osama
148,Ecstasy,Lil Kesh
149,WUNNA,Gunna
150,The Prince I Became (Deluxe Edition),Ric Hassani
151,Only The Generals Part II,Kevin Gates
152,Love Scars: The 5 Stages Of Emotions (Deluxe),Yung Bleu
153,The Prodigal,Mr. P
154,Big Grim Reaper,Big Scarr
155,Trench Baby,Lil Zay Osama
156,Homesick,Trevor Daniel
157,Anloga Junction,Stonebwoy
158,Blackstar,Kelvyn Boy
159,Amazing Grace,MEDIKAL
160,Type Beats| Rap|Afro-Pop|RnB|Trap/HipHop|Trapsoul 2020 instrumentals,Ryzy.A Beats
161,Afro Series,Terri
162,Original Copy,Cuppy
163,38 Baby 2,YoungBoy Never Broke Again
164,RoadToCDK,Zlatan
165,PTSD,G Herbo
166,Still Taking Risks,Quando Rondo
167,Live From Nkrumah From Vol II: Home Run,Kwesi Arthur
168,Legendary,Tyga
169,Rora,Reekado Banks
170,Hunger Games 3,Rod Wave
171,Lucille's Grandson,Kevo Muney
172,Empress,Yemi Alade
173,Cray Cray,Crayon
174,Trap Symphony EP,Burna Boy
175,High Supremacy Riddim,"Various Artiste (Tommy Lee Sparta, Teejay, Jahvinci, Shatta Wale & More)"
176,The Prodigy,Skillibeng
177,Practice Makes Perfect,SR
178,Mr. Boombastic,Blaqbonez
179,We All Shine,YNW Melly
180,Built For Whatever,Tee Grizzley
181,1.5 Way Or No Way,Yung Mal
