rank,song,artist,R1,R2,R3,R4,R5,R6,R7,RT
1,Feeling,LADIPOE,1,1,1,1,1,1,3,1.0
2,Rock,Olamide,2,2,2,2,2,2,6,2.0
3,Party Next Door,"Dangbana Republik, Bella Shmurda",3,3,3,4,4,5,4,3.4
4,Naira Marley,Zinoleesky,4,4,4,3,3,3,5,3.6
5,Outside,Buju,5,5,5,5,5,4,8,5.0
6,History,Cheque & Fireboy DML,6,6,6,6,7,8,12,6.2
7,COMING,Naira Marley,7,7,7,8,9,9,13,7.6
8,Confident,Savage X Buju,9,9,9,7,6,6,10,8.0
9,Need For Speed,Olamide,8,8,8,9,10,12,16,8.6
10,Jailer,Olamide,10,10,10,13,13,14,18,11.2
11,CELEBRATE ME,Patoranking,11,11,11,11,12,13,17,11.2
12,Yaba Buluku [Remix],Dj Tarico & Burna Boy,13,13,13,12,11,11,14,12.4
13,Julie,Olamide,12,12,12,14,15,18,24,13.0
14,Focus,Joeboy,14,14,14,17,16,15,15,15.0
15,Bling,Blaqbonez,16,16,16,15,14,16,19,15.4
16,Ayewada,Barry Jhay,15,15,15,16,17,17,22,15.6
17,World,"Dangbana Republik, Bella Shmurda",17,17,17,18,18,19,9,17.4
18,It Is What It Is,Adekunle Gold,18,18,18,20,19,20,20,18.6
19,INJURE ME,Teni,19,19,19,19,20,21,23,19.2
20,FOR YOU,Teni featuring Davido,21,21,21,22,22,23,26,21.4
21,PonPon,Olamide,20,20,20,23,24,25,33,21.4
22,Essence,Wizkid,23,23,23,21,21,22,25,22.2
23,Are You Sure,Lyta,24,24,24,24,23,24,27,23.8
24,Somebody,Olamide,22,22,22,27,28,31,34,24.2
25,Kilometre,Burna Boy,25,25,25,28,26,27,31,25.8
26,Omo X 100,Reminisce,26,26,26,26,29,28,32,26.6
27,Running (To You),ChikÃ©,28,28,28,29,27,30,28,28.0
28,Olofofo,Victor AD,30,30,30,25,25,26,29,28.0
29,Soundgasm,Rema,27,27,27,31,32,35,37,28.8
30,Money,"Terri, Bella Shmurda, Mohbad",31,31,31,30,30,29,30,30.6
31,Cup of Tea,Olamide,29,29,29,33,37,37,47,31.4
32,Ke Star Remix,Focalistic & Davido,33,33,33,32,31,32,35,32.4
33,Korope,Lil Kesh,32,32,32,38,35,36,40,33.8
34,Too Correct,Crayon,34,34,34,34,33,34,38,33.8
35,40 BTC,Rexxie featuring Seyi Vibez,53,53,53,10,8,7,11,35.4
36,Rush,Dangbana Republik X Bella Shmurda,35,35,35,37,38,41,41,36.0
37,90â€™S,Seyi Vibez,38,38,38,35,34,33,39,36.6
38,Hallelu,Masterkraft,37,37,37,36,36,38,43,36.6
39,Somebody Baby,Peruzzi & Davido,36,36,36,39,40,40,44,37.4
40,Triumphant,Olamide,40,40,40,40,39,39,45,39.8
41,Felony,CKay,39,39,39,41,42,44,49,40.0
42,Ginger,Wizkid,43,43,43,42,41,43,51,42.4
43,Pronto,Ajebo Hustlers & Omah Lay,42,42,42,43,44,45,42,42.6
44,Kilofeshe,Zinoleesky,45,45,45,44,43,42,46,44.4
45,World (Alternate Cut),Bella Shmurda,44,44,44,45,45,46,50,44.4
46,Cho Cho,Zlatan,46,46,46,48,48,49,57,46.8
47,Godly,Omah Lay,47,47,47,47,47,48,53,47.0
48,Boi Boi,Rexxie featuring Teni,41,41,41,53,60,61,78,47.2
49,Bad Type,Seyi Vibez,49,49,49,46,46,47,54,47.8
