Position,song,artist
1,Rock,Olamide
2,Feeling,LADIPOE
3,CELEBRATE ME,Patoranking
4,PonPon,Olamide
5,Somebody,Olamide
6,Cup of Tea,Olamide
7,History,Cheque & Fireboy DML
8,COMING,Naira Marley
9,Ayewada,Barry Jhay
10,Outside,Buju
11,Big Thug Boys,AV
12,Focus,Joeboy
13,World,"Dangbana Republik, Bella Shmurda"
14,It Is What It Is,Adekunle Gold
15,Bling,Blaqbonez
16,INJURE ME,Teni
17,Kilometre,Burna Boy
18,FOR YOU,Teni featuring Davido
19,Money,"Terri, Bella Shmurda, Mohbad"
20,Soundgasm,Rema
21,FOR YOU,Teni featuring Davido
22,Confident,Savage X Buju
23,Kilometre,Burna Boy
24,Money,"Terri, Bella Shmurda, Mohbad"
25,Running (To You),ChikÃ©
26,Olofofo,Victor AD
27,Are You Sure,Lyta
28,Essence,Wizkid
29,Ke Star Remix,Focalistic & Davido
30,Too Correct,Crayon
31,Somebody Baby,Peruzzi & Davido
32,90â€™S,Seyi Vibez
33,World (Alternate Cut),Bella Shmurda
34,Rush,Dangbana Republik X Bella Shmurda
35,Felony,CKay
36,Pronto,Ajebo Hustlers & Omah Lay
37,Hallelu,Masterkraft
38,Triumphant,Olamide
39,Ginger,Wizkid
40,Cho Cho,Zlatan
41,Infinity,Olamide
42,Kilofeshe,Zinoleesky
43,Bad Type,Seyi Vibez
44,Body (Remix),Tion Wayne x Russ Millions
45,Godly,Omah Lay
46,PEPE,L.A.X & Davido
47,Late At Night,Roddy Ricch
48,Catalyst,Seyi Vibez
49,Koleyewon,Naira Marley
50,Lonely,Joeboy
51,Cash App,Bella Shmurda
52,Ori,Barry Jhay
53,Don Dada,Timaya
54,Sho Mo Mi,Bella Shmurda
55,High Way,DJ Kaywise & Phyno
56,Ginger Me (Intro),Bella Shmurda
57,23,Burna Boy
58,Champion,Fireboy DML & D Smoke
59,The Best,Davido
60,This Your Body,Skales and Davido
61,Door,Joeboy
62,Way Too Big,Burna Boy
63,KOLO,Ice Prince
64,PAMI,DJ Tunez
65,Omnipotent,Bella Shmurda
66,Liquor,Bella Shmurda
67,Sorry,MohBad
68,KPK (Ko Por Ke),Rexxie and MohBad
69,Vision 2020,Bella Shmurda
70,Pay day,Seyi Vibez
71,Only You,Bella Shmurda
72,Early Momo,Vector
73,Bad Influence,Omah Lay
74,Upgrade,Bella Shmurda
75,Chi Chi,Naira Marley
76,Southy Love,Peruzzi
77,Muje,Barry Jhay
78,Duduke (French),Simi and Deja
79,No Stress,WizKid
80,Picture Freestyle,Seyi Vibez
81,Ma Pariwo,Zinoleesky
82,Loading,Olamide
83,God Sent,Seyi Vibez
84,Music Messiah,DJ Neptune
85,Can't Relate,Omah Lay
86,Door,Joeboy
87,Amope,Bella Shmurda
88,Holy Ground,Davido
89,Smile,Wizkid
90,Fall for Me,Laycon
91,Real Life,Burna Boy
92,Rather Be Myself,Russ
93,Happiness,Davolee
94,KPK (Remix),Rexxie
95,Colorado,Zugo
96,Colorado,Jimmygid
97,Damages,Tems
98,FEM,Davido
99,Rest On Kashy,Anonymous Music
100,Dangbana Orisa,Bella Shmurda
101,Currently,Kizz Daniel
102,Your Body,Mayorkun
103,My Bebe,Omah Lay
104,So Lovely,Buju
105,Angles,Wale
106,If You No Love,ChikÃ©
107,All Love,Lil Durk
108,Celebration,Joeboy
109,At My Worst,Pink Sweat$
110,Ginger Me,Rema
111,Airplane Mode,Fireboy DML
112,Ponmo,Mohbad
113,Cultural Praise,Kcee & Okwesili Eze Group
114,Lenu (Remix),Buju
115,Green Light,Olamide
116,3 Headed Goat,Lil Durk
117,If E Happen For Lagos,Runtown
118,You,Omah Lay
119,Wonderful,Burna Boy
120,Die Young,Roddy Ricch
121,Adura,Mohbad
122,The Box,Roddy Ricch
123,Egbon,Masterkraft
124,MOSLADO,Teni
125,Legends,Juice WRLD
126,Hold Me Tight,Kcee
127,Omo Ologo,Lil Frosh
128,Ball Till We Fall,Kida Kudz featuring Bella Shmurda
129,Sere Remix,"Spinall, Fireboy DML and 6LACK"
130,Project Dreams,Roddy Ricch
131,Abule,Patoranking
132,Level Up (Twice As Tall),Burna Boy
