Position,song,artist
1,Feel Good,Mohbad
2,Peru,Fireboy DML
3,Understand,Omah Lay
4,Feeling,LADIPOE
5,Rock,Olamide
6,Naira Marley,Zinoleesky
7,Outside,Buju
8,Testimony,Buju
9,Yaba Buluku [Remix],Dj Tarico & Burna Boy
10,Sinner,Adekunle Gold
11,40 BTC,Rexxie featuring Seyi Vibez
12,Confident,Savage X Buju
13,Out There,"Dangbana Republik, Bella Shmurda"
14,COMING,Naira Marley
15,History,Cheque & Fireboy DML
16,CELEBRATE ME,Patoranking
17,Focus,Joeboy
18,Far Away,"Dangbana Republik, Bella Shmurda"
19,Bling,Blaqbonez
20,Jailer,Olamide
21,FOR YOU,Teni featuring Davido
22,INJURE ME,Teni
23,Essence,Wizkid
24,Running (To You),Chiké
25,It Is What It Is,Adekunle Gold
26,Ayewada,Barry Jhay
27,Need For Speed,Olamide
28,Bia,Phyno
29,Are You Sure,Lyta
30,Julie,Olamide
31,Money,"Terri, Bella Shmurda, Mohbad"
32,Soldier Go,"Dangbana Republik, Bella Shmurda"
33,Kilometre,Burna Boy
34,Lako,"Dangbana Republik, Bella Shmurda"
35,Olofofo,Victor AD
36,Aiye,Barry Jhay
37,Ke Star Remix,Focalistic & Davido 
38,Hallelu,Masterkraft
39,Triumphant,Olamide
40,90’S,Seyi Vibez
41,Kilofeshe,Zinoleesky
42,Ginger,Wizkid
43,Too Correct,Crayon
44,Omo X 100,Reminisce
45,Pronto,Ajebo Hustlers & Omah Lay
46,Sorry,MohBad
47,World (Alternate Cut),Bella Shmurda
48,PonPon,Olamide
49,Felony,CKay
50,Somebody Baby,Peruzzi & Davido
51,Somebody,Olamide
52,Champion,"Dangbana Republik, Bella Shmurda"
53,My Shit,Bizzy Banks
54,Bad Type,Seyi Vibez
55,Godly,Omah Lay
56,All,Rexxie featuring Davido
57,Soundgasm,Rema
58,Korope,Lil Kesh
59,Enjoyment,Yemi Alade
60,Infinity,Olamide
61,Cash App,Bella Shmurda
62,Catalyst,Seyi Vibez
63,Cho Cho,Zlatan
64,Cup of Tea,Olamide
65,Sho Mo Mi,Bella Shmurda
66,Koleyewon,Naira Marley
67,Lenu (Remix),Buju
68,23,Burna Boy
69,Late At Night,Roddy Ricch
70,PAMI,DJ Tunez
71,Champion,Fireboy DML & D Smoke
72,Ginger Me (Intro),Bella Shmurda
73,Way Too Big,Burna Boy
74,Omnipotent,Bella Shmurda
75,So Lovely,Buju
76,Ori,Barry Jhay
77,The Best,Davido
78,KPK (Ko Por Ke),Rexxie and MohBad
79,Body (Remix),Tion Wayne x Russ Millions
80,Lonely,Joeboy
81,Vision 2020,Bella Shmurda
82,High Way,DJ Kaywise & Phyno
83,Picture Freestyle,Seyi Vibez
84,Upgrade,Bella Shmurda
85,Don Dada,Timaya
86,Dumptruck,500raxx & TYGA
87,Bad Influence,Omah Lay
88,Liquor,Bella Shmurda
89,Ma Pariwo,Zinoleesky
90,Colorado,Zugo
91,Pay day,Seyi Vibez
92,Door,Joeboy
93,Early Momo,Vector
94,Survive,Jaido P
95,No Stress,WizKid
96,Only You,Bella Shmurda
97,Muje,Barry Jhay
98,Adura,Mohbad
99,Southy Love,Peruzzi
100,Chi Chi,Naira Marley
101,Tonongo,"Lojay, Sarz"
102,Spiritual,Buju
103,God Sent,Seyi Vibez
104,Dangbana Orisa,Bella Shmurda
105,KOLO,Ice Prince 
106,Airplane Mode,Fireboy DML
107,Ponmo,Mohbad
108,Real Life,Burna Boy
109,Marlians Anthem,MohBad
110,Can't Relate,Omah Lay
111,FEM,Davido
112,Holy Ground,Davido
113,Smile,Wizkid
114,Amope,Bella Shmurda
115,Damages,Tems
116,Omo Ologo,Lil Frosh featuring Zinoleesky
117,PEPE,L.A.X & Davido
118,Loading,Olamide
119,Omalicha,kolaboy
120,Fall for Me,Laycon
121,Legends,Juice WRLD
122,Happiness,Davolee
123,Boi Boi,Rexxie featuring Teni
124,My Bebe,Omah Lay
125,If E Happen For Lagos,Runtown
126,Music Messiah,DJ Neptune
127,Ginger Me,Rema
128,You,Omah Lay
129,Cultural Praise,Kcee & Okwesili Eze Group
130,If You No Love,Chiké
131,Door,Joeboy
132,Celebration,Joeboy
133,Your Body,Mayorkun
134,Wonderful,Burna Boy
135,Currently,Kizz Daniel
136,MOSLADO,Teni
137,Die Young,Roddy Ricch
138,Shopping Spree,Davido
139,The Box,Roddy Ricch
140,At My Worst,Pink Sweat$
141,Level Up (Twice As Tall),Burna Boy
142,Zoom,Cheque
143,Abule,Patoranking
144,Frenemies,Rexxie and Oxlade
145,JO,Teni
146,Rest On Kashy,Anonymous Music
147,Project Dreams,Roddy Ricch
148,Lo lo,Omah Lay
149,Egbon,Masterkraft
150,Symphony,Seyi Vibez
151,LV N ATTN,"Lojay, Sarz"
152,Baba Nla,Dr Dolor
153,Ye ye ye,Omah Lay
154,Green Light,Olamide
155,Life Is Good,Future
156,Confession,Omah Lay
157,Woman,Rema
158,Go Away,Fireboy DML
159,Activate,Stonebwoy
160,This Your Body,Skales and Davido
161,Jafafa,Chinko Ekun & Mohbad
162,Damn,Omah Lay
163,Rich And Blind,Juice WRLD
164,Flex,Kizz Daniel
165,Be Something,Polo G
166,Do not Disturb,Omah Lay
167,Yafun Yafun,Ajebo Hustlers
168,Mandeman,Small Doctor
169,HELL (interlude),corizo
170,Something Different,Adekunle Gold
171,Spell,Fireboy DML & Wande Coal
172,So Crazy,Davido
173,Hello Brother,Omah Lay
174,What Type Of Dance,DJ Kaywise 
175,AG Baby,Adekunle Gold
176,TAKE OFF,corizo
177,Bounce,Rema
178,Prayer Request,Victor AD
179,ELI,Fireboy DML
180,Kidnap Who,Bouba Savage
181,Maserati (Remix),Olakira
182,Temple Remix,ALOMA
183,Damn,Omah Lay featuring 6LACK
184,Afar,Fireboy DML & Olamide
185,Like I Do,Fireboy DML
186,Sere Remix,"Spinall, Fireboy DML and 6LACK"
187,Happy Birthday,Simi feat. Adekunle Gold and Deja
188,Know You,Ladipoe
189,As E Dey Go,Naira Marley
190,High Fashion,Roddy Ricch
191,Hood Scars 2,J.I the Prince of N.Y & Lil Tjay
192,Freaky,Hotkid
193,If You No Love,Chiké 
194,Ball Till We Fall,Kida Kudz featuring Bella Shmurda
195,Commitment Issues,Central Cee
196,Born to Win,Timaya
197,IYO,Diamond Platnumz
198,Dopamine Freestyle,Sad Frosty
199,Flex,Polo G
200,Beamer (Bad Boys),Rema
