Position,album,artist
122,The Backend Child,NoCap
123,Tropical Depression Riddim,"VARIOUS ARTISTE (KRANIUM, TEEJAY, SHATTA WALE, JAHMEIL & MORE)"
124,Nicotine,Trevor Daniel
125,Viral Infection 1.0,Ayanfe Viral
126,Signed To The Streets 3,Lil Durk
127,Under The Sun,Symphani Soto
128,Signed To The Streets 2.5,Lil Durk
129,Yabasi,Basketmouth
130,Solid Focus Riddim,"Popcaan, Zamunda, Furnace"
131,Kut Da Fan On,HOTBOII
132,The Palmwine Express,Show Dem Camp
133,CITIZEN OF THE WORLD,King Perryy
134,WUNNA,Gunna
135,On God II,Big Yavo
136,Trench Baby,Lil Zay Osama
137,Homesick,Trevor Daniel
138,Anloga Junction,Stonebwoy
139,Off The Record,Reekado Banks
140,Living In History,Jackboy
141,RESTLESS II,Simi
142,Honorable,Hotkid
143,Greatest Lord,SINACH
144,Seed,Gyakie
145,Ecstasy,Lil Kesh
146,Empress,Yemi Alade
147,"Grandson, Vol. 1",King Von
148,Dum and Dummer 2,Young Dolph & Key Glock
149,6locc 6a6y,Lil Loaded
150,L.O.V.E. (Deluxe),Luh Kel
151,L.O.V.E.,Luh Kel
152,Top Shotta,NLE Choppa
153,Mixed Emotions,Luh Kel
154,Top Chef Gotit,Lil Gotit
155,Kommunity Service,YG & Mozzy
156,Aje (The Mixtape),Jaywon
157,Big Grim Reaper,Big Scarr
158,Only The Generals Part II,Kevin Gates
159,Wildboy,Calboy
160,Legendary,Tyga
161,Amazing Grace,MEDIKAL
162,Type Beats| Rap|Afro-Pop|RnB|Trap/HipHop|Trapsoul 2020 instrumentals,Ryzy.A Beats
163,Loyalty Over Royalty,CJ
164,PERFECT PICTURE,Dremo
165,Afrostreets Vol 1,Rexxie
166,Trap Symphony EP,Burna Boy
167,Misunderstood,JayDaYoungan
168,Live From Nkrumah From Vol II: Home Run,Kwesi Arthur
169,Love Scars: The 5 Stages Of Emotions (Deluxe),Yung Bleu
170,A Boy From Tandale,Diamond Platnumz
171,Still Taking Risks,Quando Rondo
172,High Supremacy Riddim,"Various Artiste (Tommy Lee Sparta, Teejay, Jahvinci, Shatta Wale & More)"
173,The Prodigal,Mr. P
174,The Mayor of Lagos,Mayorkun
175,The Prodigy,Skillibeng
176,Trench Baby (Deluxe Edition),Lil Zay Osama
177,Afrodisíaco,Rauw Alejandro
