Position,song,artist
1,Feeling,LADIPOE
2,Rock,Olamide
3,Ayewada,Barry Jhay
4,History,Cheque & Fireboy DML
5,Money,"Terri, Bella Shmurda, Mohbad"
6,COMING,Naira Marley
7,World,"Dangbana Republik, Bella Shmurda"
8,Focus,Joeboy
9,Guchi Jennifer,Guchi
10,It Is What It Is,Adekunle Gold
11,Kilometre,Burna Boy
12,INJURE ME,Teni
13,Bling,Blaqbonez
14,FOR YOU,Teni featuring Davido
15,Are You Sure,Lyta
16,Running (To You),Chiké
17,Outside,Buju
18,World (Alternate Cut),Bella Shmurda
19,Ke Star Remix,Focalistic & Davido
20,Somebody Baby,Peruzzi & Davido
21,This Your Body,Skales and Davido
22,90’S,Seyi Vibez
23,Felony,CKay
24,Rush,Dangbana Republik X Bella Shmurda
25,Cho Cho,Zlatan
26,Too Correct,Crayon
27,Olofofo,Victor AD
28,Pronto,Ajebo Hustlers & Omah Lay
29,Hallelu,Masterkraft
30,Music Messiah,DJ Neptune
31,Essence,Wizkid
32,Triumphant,Olamide
33,Body (Remix),Tion Wayne x Russ Millions
34,Sekkle & Bop,Mr Eazi and Dre Skull
35,Bad Type,Seyi Vibez
36,Ginger,Wizkid
37,Kilofeshe,Zinoleesky
38,Godly,Omah Lay
39,Infinity,Olamide
40,FOCUS DANCE BEAT,AJIMOVOIX_DRUMS
41,Forever Set In Stone,Rod Wave
42,Koleyewon,Naira Marley
43,Catalyst,Seyi Vibez
44,Lonely,Joeboy
45,Cash App,Bella Shmurda
46,High Way,DJ Kaywise & Phyno
47,Ori,Barry Jhay
48,Door,Joeboy
49,Don Dada,Timaya
50,23,Burna Boy
51,Sho Mo Mi,Bella Shmurda
52,The Best,Davido
53,KOLO,Ice Prince
54,Ginger Me (Intro),Bella Shmurda
55,Champion,Fireboy DML & D Smoke
56,Way Too Big,Burna Boy
57,ABAYA PALAVA,Tolibian
58,KPK (Ko Por Ke),Rexxie and MohBad
59,PAMI,DJ Tunez
60,Chi Chi,Naira Marley
61,Omnipotent,Bella Shmurda
62,Early Momo,Vector
63,Southy Love,Peruzzi
64,Liquor,Bella Shmurda
65,Sorry,MohBad
66,Pay day,Seyi Vibez
67,Only You,Bella Shmurda
68,Bad Influence,Omah Lay
69,Vision 2020,Bella Shmurda
70,Rest On Kashy,Anonymous Music
71,Upgrade,Bella Shmurda
72,Nobody,KayBlinkz
73,Muje,Barry Jhay
74,Door,Joeboy
75,Ball Till We Fall,Kida Kudz
76,Colorado,Zugo
77,Ma Pariwo,Zinoleesky
78,Happiness,Davolee
79,Holy Ground,Davido
80,Can't Relate,Omah Lay
81,Real Life,Burna Boy
82,Damages,Tems
83,Happy Birthday,Simi feat. Adekunle Gold and Deja
84,Your Body,Mayorkun
85,Amope,Bella Shmurda
86,Currently,Kizz Daniel
87,Loading,Olamide
88,No Stress,WizKid
89,At My Worst,Pink Sweat$
90,Celebration,Joeboy
91,My Bebe,Omah Lay
92,If You No Love,Chiké
93,FEM,Davido
94,Colorado,Jimmygid
95,Fall for Me,Laycon
96,Smile,Wizkid
97,Dangbana Orisa,Bella Shmurda
98,Commitment Issues,Central Cee
99,Sere Remix,"Spinall, Fireboy DML and 6LACK"
100,Ponmo,Mohbad
