Position,song,artist
1,Bloody Samaritan,Ayra Starr
2,Lie,Kizz Daniel
3,High,Adekunle Gold and Davido
4,Peru,Fireboy DML
5,Understand,Omah Lay
6,Sinner,Adekunle Gold
7,Naira Marley,Zinoleesky
8,Outside,Buju
9,Feeling,LADIPOE
10,Feel Good,Mohbad
11,Question,Burna Boy
12,Shako,Barry Jhay
13,So Cold,"Bella Shmurda, Popcaan"
14,Rock,Olamide
15,Loose It,Olamide & Eskeez
16,LOML,Cheque
17,Yaba Buluku [Remix],Dj Tarico & Burna Boy
18,Drug Test,Naira Marley
19,Peru (Refix),Buju
20,CELEBRATE ME,Patoranking
21,Alubarika,Zlatan
22,COMING,Naira Marley
23,History,Cheque & Fireboy DML
24,Confident,Savage X Buju
25,Ojuju,Troniq Music & Oxlade
26,Shameful,King OT
27,Shivers,Ed Sheeran
28,Far Away,"Dangbana Republik, Bella Shmurda"
29,Olofofo,Victor AD
30,It Is What It Is,Adekunle Gold
31,Running (To You),Chiké
32,Denge Pose,Lil Frosh
33,Out There,"Dangbana Republik, Bella Shmurda"
34,Ayewada,Barry Jhay
35,Testimony,Buju
36,FOR YOU,Teni featuring Davido
37,Life Support,YoungBoy Never Broke Again
38,Focus,Joeboy
39,Are You Sure,Lyta
40,Professor  Peller,Seyi Vibez
41,INJURE ME,Teni
42,Sorry,MohBad
43,40 BTC,Rexxie featuring Seyi Vibez
44,Dorime,Teni
45,Bling,Blaqbonez
46,Supernova,Balloranking
47,Jailer,Olamide
48,Money,"Terri, Bella Shmurda, Mohbad"
49,Colorado,Zugo
50,Triumphant,Olamide
51,Soldier Go,"Dangbana Republik, Bella Shmurda"
52,Kilofeshe,Zinoleesky
53,Lako,"Dangbana Republik, Bella Shmurda"
54,Godly,Omah Lay
55,Hallelu,Masterkraft
56,World (Alternate Cut),Bella Shmurda
57,Infinity,Olamide
58,90’S,Seyi Vibez
59,Pronto,Ajebo Hustlers & Omah Lay
60,Faster,L.A.X
61,Kilometre,Burna Boy
62,Somebody Baby,Peruzzi & Davido
63,Lenu (Remix),Buju & Burna Boy
64,Need For Speed,Olamide
65,PAMI,DJ Tunez
66,Holiday,Balloranking
67,Julie,Olamide
68,Ke Star Remix,Focalistic & Davido 
69,Felony,CKay
70,Champion,Fireboy DML & D Smoke
71,Base On Believe,Balloranking
72,Cash App,Bella Shmurda
73,Bad Type,Seyi Vibez
74,Somebody’s Son,Tiwa Savage
75,Beggie Beggie,Ayra Starr featuring CKay
76,Sho Mo Mi,Bella Shmurda
77,Catalyst,Seyi Vibez
78,Wonder,Dremo
79,Sweet,Rayvanny
80,Champion,"Dangbana Republik, Bella Shmurda"
81,Call Me Baby,Cheque
82,Ori,Barry Jhay
83,Way Too Big,Burna Boy
84,Mercy,Falz
85,Omnipotent,Bella Shmurda
86,Adura,Mohbad
87,Southy Love,Peruzzi
88,Lonely,Ayra Starr
89,in the light,Johnny Drille featuring Ayra Starr
90,Upgrade,Bella Shmurda
91,Vision 2020,Bella Shmurda
92,Late At Night,Roddy Ricch
93,23,Burna Boy
94,Blessed,Balloranking
95,Bad Influence,Omah Lay
96,Ginger Me (Intro),Bella Shmurda
97,Marlians Anthem,MohBad
98,Non Living Thing,Sarkodie
99,KPK (Ko Por Ke),Rexxie and MohBad
100,Too Correct,Crayon
101,Muje,Barry Jhay
102,Ma Pariwo,Zinoleesky
103,Koleyewon,Naira Marley
104,Currently,Kizz Daniel
105,So Lovely,Buju
106,Best Life,Balloranking
107,Pay day,Seyi Vibez
108,Black,Victor AD
109,Don Dada,Timaya
110,Liquor,Bella Shmurda
111,loving is harder,Johnny Drille
112,Gangster,"Balloranking, Dablixx Oshaa"
113,Rich And Blind,Juice WRLD
114,Damages,Tems
115,Happy Birthday,Simi feat. Adekunle Gold and Deja
116,Cho Cho,Zlatan
117,Ponmo,Mohbad
118,Drunk In Love,Dotman and Dj Neptune
119,Spiritual,Buju
120,All,Rexxie featuring Davido
121,Legends,Juice WRLD
122,God Sent,Seyi Vibez
123,Tonongo,"Lojay, Sarz"
124,Picture Freestyle,Seyi Vibez
125,ThankFul,Balloranking
126,Early Momo,Vector
127,Airplane Mode,Fireboy DML
128,Lonely,Joeboy
129,High Way,DJ Kaywise & Phyno
130,Time No Dey,Balloranking
131,Dangbana Orisa,Bella Shmurda
132,Bia,Phyno
133,Only You,Bella Shmurda
134,PonPon,Olamide
135,ARIBA,Stonebwoy and FOCALISTIC
136,Somebody,Olamide
137,I Dey Miss You,Skales
138,Anymore,Victor AD
139,Amope,Bella Shmurda
140,Can't Relate,Omah Lay
141,Omo Ologo,Lil Frosh featuring Zinoleesky
142,Real Life,Burna Boy
143,Snitch,Ayra Starr featuring Fousheé
144,Soundgasm,Rema
145,Door,Joeboy
146,Die Young,Roddy Ricch
147,Kogbede,CDQ featuring Wande Coal
148,Say Dat,Cousin Stizz
149,Eff All Day,Timaya
150,Your Body,Mayorkun
151,You,Omah Lay
152,My Bebe,Omah Lay
153,If E Happen For Lagos,Runtown
154,Zoom,Cheque
155,The Box,Roddy Ricch
156,Chi Chi,Naira Marley
157,Ginger Me,Rema
158,Flex,Kizz Daniel
159,Life Is Good,Future
160,TAKE OFF,corizo
161,Love Nwantinti (ah ah ah) (Remix),CKay
162,Rest On Kashy,Anonymous Music
163,Cultural Praise,Kcee & Okwesili Eze Group
164,Happiness,Davolee
165,Wonderful,Burna Boy
166,Omo X 100,Reminisce
167,If You No Love,Chiké
168,Wonder Woman,WSTRN
169,Searching,2Baba featuring Bongos Ikwue
170,KOLO,Ice Prince 
171,Project Dreams,Roddy Ricch
172,Music Messiah,DJ Neptune
173,Try Me,Tems
174,Cup of Tea,Olamide
175,Mind Games,Buju
176,Loading,Olamide
177,My Life,Balloranking
178,Woman,Rema
179,Level Up (Twice As Tall),Burna Boy
180,Straight to 4th,Mozzy
181,Frenemies,Rexxie and Oxlade
182,LV N ATTN,"Lojay, Sarz"
