rank,song,artist,R1,R2,R3,R4,R5,R6,R7,RT
1,Essence (feat. Tems),Wizkid,1,1,1,1,1,1,1,1.0
2,Feeling,Ladipoe,2,2,2,2,2,3,3,2.2857142857142856
3,Bounce (Official Video),Ruger,3,3,3,3,3,4,4,3.2857142857142856
4,Fireboy DML,Fireboy DML,5,5,5,5,5,2,2,4.142857142857143
5,Rock (Official Video),Olamide,6,6,6,6,6,9,9,6.857142857142857
6,Ke Star (feat. Vigro Deep),Focalistic,7,7,7,7,7,7,7,7.0
7,Somebody Baby,Davido,8,8,8,8,8,12,12,9.142857142857142
8,Let Dem Kno,Smallgod,9,9,9,9,9,11,11,9.571428571428571
9,Southy Love (feat. Fireboy DML),Peruzzi,11,11,11,11,11,6,6,9.571428571428571
10,KOLO (feat. Oxlade),Ice Prince,10,10,10,10,10,10,10,10.0
11,High Way,Dj Kaywise,12,12,12,12,12,15,15,12.857142857142858
12,Coming,Naira Marley,13,13,13,13,13,16,16,13.857142857142858
13,Monalisa,Lojay,14,14,14,14,14,22,22,16.285714285714285
14,Loading (feat. Bad Boy Timz),Olamide,16,16,16,16,16,17,17,16.285714285714285
15,Koroba,Tiwa Savage,17,17,17,17,17,18,18,17.285714285714285
16,Bounce,Rema,15,15,15,15,15,23,23,17.285714285714285
17,Godly,Omah Lay,20,20,20,20,20,13,13,18.0
18,Kilometre,Burna Boy,19,19,19,19,19,19,19,19.0
19,Shadé,Fireboy DML,18,18,18,18,18,24,24,19.714285714285715
20,Too Correct,Crayon,21,21,21,21,21,20,20,20.714285714285715
21,Door,Joeboy,24,24,24,24,24,14,14,21.142857142857142
22,Zinoleesky,MarlianMusic HQ,22,22,22,22,22,21,21,21.714285714285715
23,All (Official Audio) (feat. Davido),Rexxie,23,23,23,23,23,25,25,23.571428571428573
24,Baajo,Joeboy,25,25,25,25,25,27,27,25.571428571428573
25,If You No Love (feat. Mayorkun),Chike,26,26,26,26,26,28,28,26.571428571428573
26,Far Away,Bella Shmurda,28,28,28,28,28,26,26,27.428571428571427
27,Your Body,Mayorkun,30,30,30,30,30,29,29,29.714285714285715
28,Love Like This (feat. Fireboy DML),Lil Kesh,27,27,27,27,27,37,37,29.857142857142858
29,My Bebe,Omah Lay,29,29,29,29,29,35,35,30.714285714285715
30,Enjoyment (lyric Video),Yemi Alade,34,34,34,34,34,30,30,32.857142857142854
31,Onyeka (Baby),Burna Boy,31,31,31,31,31,39,39,33.285714285714285
32,Ginger (feat. Burna Boy),Wizkid,35,35,35,35,35,31,31,33.857142857142854
33,Enjoy (Remix),Tekno,32,32,32,32,32,42,42,34.857142857142854
34,All My Life (feat. Oxlade),M.I Abaga,36,36,36,36,36,33,33,35.142857142857146
35,African Sugar (feat. Tiwa Savage),Tayc,33,33,33,33,33,43,43,35.857142857142854
36,The Best (feat. Mayorkun),Davido,39,39,39,39,39,34,34,37.57142857142857
37,Verified (feat. Mayorkun),Laycon,38,38,38,38,38,40,40,38.57142857142857
38,Peaches (Masterkraft Remix) (feat. Alpha P & Omah Lay),Justin Bieber,40,40,40,40,40,38,38,39.42857142857143
39,See Love,Peruzzi,42,42,42,42,42,41,41,41.714285714285715
40,Abule,Patoranking,41,41,41,41,41,44,44,41.857142857142854
41,Naira Marley,Zinoleesky,46,46,46,46,46,32,32,42.0
42,Make Up Your Mind (feat. Tekno),Ice Prince,45,45,45,45,45,36,36,42.42857142857143
43,AG Baby,Nailah Blackman,43,43,43,43,43,45,45,43.57142857142857
44,French Kiss,Mr Eazi,47,47,47,47,47,46,46,46.714285714285715
45,World People,Basketmouth,49,49,49,49,49,47,47,48.42857142857143
46,Dollar (feat. R2bees),DJ Spinall,48,48,48,48,48,50,50,48.57142857142857
47,Spiritual (feat. Patoranking & Kuami Eugene),KiDi,50,50,50,50,50,48,48,49.42857142857143
48,Understand (Lyric Video),Omah Lay,4,4,4,4,4,201,201,60.285714285714285
49,Coachella (feat. Kwesi Arthur),Sarkodie,37,37,37,37,37,49,201,62.142857142857146
50,Suzanna,Sauti Sol,44,44,44,44,44,201,201,88.85714285714286
51,Understand,Omah Lay,201,201,201,201,201,5,5,145.0
52,Mercy (Official Audio),FalzVEVO,201,201,201,201,201,8,8,145.85714285714286
53,Coachella ft. Kwesi Arthur (Official Video),Sarkodie,201,201,201,201,201,201,49,179.28571428571428
