rank,song,artist,R1,R2,R3,R4,R5,R6,R7,RT
1,Understand,Omah Lay,1,1,1,1,1,1,1,1.0
2,Feeling ft. Buju,LADIPOE,2,2,2,2,2,2,2,2.0
3,Bounce,Ruger,3,3,3,3,4,4,4,3.4285714285714284
4,Big Thug Boys,AV,4,4,4,5,5,5,5,4.571428571428571
5,Rock,Olamide,7,7,7,4,3,3,3,4.857142857142857
6,Show Me,Joeboy,6,6,6,6,6,6,6,6.0
7,History ft. Fireboy DML,Cheque,5,5,5,7,7,7,7,6.142857142857143
8,Medicine,Jaywillz,9,9,8,8,8,8,8,8.285714285714286
9,Focus,Joeboy,8,8,9,9,9,9,9,8.714285714285714
10,Infinity ft. Omah Lay,Olamide,10,10,10,10,10,10,10,10.0
11,Kilometre,Burna Boy,13,13,12,11,13,13,12,12.428571428571429
12,Testimony,Buju,11,11,13,16,12,11,17,13.0
13,Celebrate Me,Patoranking,18,18,19,12,11,12,11,14.428571428571429
14,OLOFOFO,Victor AD,14,14,14,15,17,17,13,14.857142857142858
15,Triumphant ft. Bella Shmurda,Olamide,17,16,15,14,15,15,14,15.142857142857142
16,Godly,Omah Lay,16,17,16,13,14,14,16,15.142857142857142
17,Need For Speed,Olamide,12,12,11,19,19,19,21,16.142857142857142
18,Running (To You) ft. Simi,Chike,15,15,17,17,16,16,18,16.285714285714285
19,Bia,Phyno,19,19,18,18,18,18,20,18.571428571428573
20,Julie,Olamide,20,20,20,20,21,21,23,20.714285714285715
21,Too Correct ft. Rema,Crayon,22,22,23,21,20,20,25,21.857142857142858
22,Essence ft. Tems,Wizkid,21,21,21,22,23,23,24,22.142857142857142
23,Door ft. Kwesi Arthur,Joeboy,23,23,22,23,22,22,26,23.0
24,PEPE ft. Davido,L.A.X,26,25,24,24,24,25,28,25.142857142857142
25,Can\'t Relate,Omah Lay,27,27,26,25,25,26,29,26.428571428571427
26,Champion ft. D Smoke,Fireboy DML,31,29,28,26,27,24,27,27.428571428571427
27,Somebody ft. Phyno,Olamide,24,24,25,28,32,30,31,27.714285714285715
28,Jailer ft. Jaywillz,Olamide,28,28,27,30,30,27,32,28.857142857142858
29,Roju,Chike,29,30,29,29,29,28,30,29.142857142857142
30,FOR YOU ft. Davido,Teni,30,31,31,27,28,31,33,30.142857142857142
31,Way Too Big,Burna Boy,33,32,30,31,31,29,34,31.428571428571427
32,Abule,Patoranking,34,34,36,35,33,33,35,34.285714285714285
33,"PAMI ft. Wizkid, Adekunle Gold & Omah Lay",DJ Tunez,36,36,34,33,34,32,36,34.42857142857143
34,Loading ft. BadboyTimz,Olamide,38,38,35,37,37,36,38,37.0
35,Love Like This ft. Fireboy DML,Lil Kesh,40,40,37,36,36,35,37,37.285714285714285
36,PonPon ft. Fave,Olamide,32,33,32,44,46,39,39,37.857142857142854
37,Cash App ft. Zlatan & Lincoln,Bella Shmurda,41,39,41,34,35,38,43,38.714285714285715
38,My Bebe,Omah Lay,39,41,39,40,39,37,44,39.857142857142854
39,Lonely,Joeboy,44,42,38,39,42,41,41,41.0
40,Baba Fela (Remix) ft. Laycon & Zlatan,Mr Real,37,37,42,41,44,44,47,41.714285714285715
41,23,Burna Boy,43,43,40,45,43,40,42,42.285714285714285
42,If You No Love,Chike,42,45,43,42,41,43,46,43.142857142857146
43,Adura ft. Mohbad,Bella Shmurda,47,47,46,46,49,46,49,47.142857142857146
44,Abu Dhabi,Ruger,201,46,44,38,40,42,40,64.42857142857143
45,Forever (Remix) ft. Omah Lay,Gyakie,48,49,48,43,45,45,201,68.42857142857143
46,Bad Influence ,Omah Lay,45,48,201,47,50,47,201,91.28571428571429
47,Confession,Omah Lay,50,50,49,50,201,48,201,92.71428571428571
48,Enjoyment,Yemi Alade,25,26,33,49,201,201,201,105.14285714285714
49,Rotate (Freestyle),Mr Eazi,49,44,45,201,201,201,48,112.71428571428571
50,Lole,Kendickson,201,201,47,32,47,201,201,132.85714285714286
51,Baba Nla ft. Buju,Dr Dolor,35,35,201,201,201,201,201,153.57142857142858
52,Felony,CKay,201,201,201,201,38,34,201,153.85714285714286
53,Freestyle,2jaja,201,201,201,201,48,49,201,157.42857142857142
54,Aye,Naira Marley,201,201,50,48,201,201,201,157.57142857142858
55,Rise Up ft. Falz,2Baba,201,201,201,201,201,201,15,174.42857142857142
56,Black ft. Mr Eazi,Victor AD,201,201,201,201,201,201,19,175.0
57,Any More ft. Phyno,Victor AD,201,201,201,201,201,201,22,175.42857142857142
58,Craze 4 You,Obhe,201,201,201,201,26,201,201,176.0
59,Professor Peller ft. Zlatan,Seyi Vibez,201,201,201,201,201,201,45,178.71428571428572
60,Breakup Riddim ft. Nhlanhla Nciza,DJ Aroma,46,201,201,201,201,201,201,178.85714285714286
61,One Kiss,Victor AD,201,201,201,201,201,201,50,179.42857142857142
62,Door,Joeboy,201,201,201,201,201,50,201,179.42857142857142
