rank,song,artist,R1,R2,R3,R4,R5,R6,R7,RT
1,Understand,Omah Lay,2,4,1,1,3,1,2,2.0
2,It Is What It Is,Adekunle Gold,4,1,7,3,1,9,3,4.0
3,Sere,Spinall,7,6,3,6,8,4,4,5.428571428571429
4,Summeryomuthi,Blaq Diamond,6,12,13,8,4,7,9,8.428571428571429
5,Soundgasm,Rema,1,2,4,22,28,11,11,11.285714285714286
6,Sempe,L.A.X,14,14,12,15,12,6,17,12.857142857142858
7,Lonely,Joeboy,21,20,27,4,10,10,7,14.142857142857142
8,Sinner,Adekunle Gold,12,13,26,9,9,19,13,14.428571428571429
9,Woman,Rema,11,11,16,12,11,21,25,15.285714285714286
10,Kilometre,Burna Boy,19,9,23,14,24,8,12,15.571428571428571
11,FOR YOU,Teni,13,15,10,16,7,32,16,15.571428571428571
12,No Stress,WizKid,9,3,14,13,21,23,28,15.857142857142858
13,DKT,Oxlade,16,23,8,19,17,16,24,17.571428571428573
14,Onyeka (Baby),Burna Boy,10,18,9,25,31,13,20,18.0
15,Alright (feat. Shatta Wale),King Promise,27,17,29,10,15,15,15,18.285714285714285
16,Peru,Fireboy DML,30,38,17,11,14,20,10,20.0
17,MOSLADO,Teni,31,43,19,23,44,24,6,27.142857142857142
18,Bounce,Ruger,39,31,30,18,30,27,21,28.0
19,Celebration,Joeboy,32,29,15,37,34,17,36,28.571428571428573
20,Green Light,Olamide,34,30,18,26,26,41,35,30.0
21,Rock,Olamide,24,21,34,44,37,29,26,30.714285714285715
22,Slow Down,King Promise,41,36,50,21,27,22,22,31.285714285714285
23,Flex,Kizz Daniel,29,22,25,38,48,30,45,33.857142857142854
24,Tellin Me Something,Nelson Freitas,28,37,41,30,43,39,23,34.42857142857143
25,Activate,Stonebwoy,37,33,28,29,41,38,41,35.285714285714285
26,Pretty Girl,Adekunle Gold,22,26,39,51,52,26,31,35.285714285714285
27,Dangerous Love,Tiwa Savage,23,32,35,47,42,34,34,35.285714285714285
28,Cool Me Down (feat. Wizkid),DJ Tunez,38,28,32,39,47,33,39,36.57142857142857
29,Lie,Kizz Daniel,57,54,42,27,25,18,33,36.57142857142857
30,Damn (feat. 6lack),Omah Lay,20,25,43,41,45,37,56,38.142857142857146
31,Saudi Arabia,Mr Eazi,43,52,45,35,20,55,27,39.57142857142857
32,This Your Body,Skales,25,27,58,48,46,28,49,40.142857142857146
33,Running (To You),chike,48,44,60,31,36,46,32,42.42857142857143
34,Addicted,Niniola,42,35,51,46,40,40,43,42.42857142857143
35,Somebody’s Son (Ft Brandy),Tiwa Savage,5,301,5,5,5,5,5,47.285714285714285
36,Essence (feat. Tems),WizKid,301,8,6,7,6,3,8,48.42857142857143
37,Essence (feat. Justin Bieber & Tems),WizKid,18,16,21,24,301,14,18,58.857142857142854
38,Everytime,Remix - Spinall,35,41,301,36,32,36,30,73.0
39,Proud,Oladapo,50,301,59,28,22,31,47,76.85714285714286
40,Kiss Me Like You Miss Me,CKay,17,40,48,49,301,35,58,78.28571428571429
41,Abule,Patoranking,47,53,301,33,29,52,38,79.0
42,NO LONGER BENEFICIAL,Simi,54,51,54,20,23,301,55,79.71428571428571
43,Jeje de Whine,CKay,51,57,38,40,56,301,29,81.71428571428571
44,Badman Love,Skales,58,50,301,57,55,43,42,86.57142857142857
45,Feeling,"LADIPOE, Buju",301,301,2,2,2,2,1,87.28571428571429
46,"PAMI (feat. Wizkid, Adekunle Gold & Omah Lay)","DJ Tunez, Omah Lay",26,19,20,301,16,25,301,101.14285714285714
47,Tele,Kelvyn Boy,40,39,24,301,301,54,50,115.57142857142857
48,Outside,Buju,36,48,46,301,301,47,48,118.14285714285714
49,Shopping Spree (feat. Chris Brown & Young Thug),DaVido,301,301,22,34,18,301,19,142.28571428571428
50,Smile (feat. H.E.R.),WizKid,33,24,37,301,301,301,44,148.71428571428572
51,Konnect,Maleek Berry,301,42,36,301,38,44,301,151.85714285714286
52,Confident,Savage,301,56,33,60,301,42,301,156.28571428571428
53,JUMPING SHIP,Amaarae,49,46,47,58,301,301,301,157.57142857142858
54,Question (feat. Don Jazzy),Burna Boy,301,301,301,52,39,50,60,157.71428571428572
55,Need You,Fitila,44,59,301,301,301,48,51,157.85714285714286
56,Mood (feat. Buju),WizKid,301,301,52,50,51,53,301,158.42857142857142
57,One Shirt (feat. Jonzing World),D'Prince,301,49,49,301,53,60,301,159.14285714285714
58,CHOP N PRAY,WurlD,53,301,53,55,54,301,301,159.71428571428572
59,Shopping Spree (feat. Chris Brown & Young Thug),"DaVido, Young Thug",15,10,301,301,301,12,301,177.28571428571428
60,System (feat. WizKid),Dave,46,34,44,301,301,301,301,189.71428571428572
61,Fashion Killer,Ayra Starr,301,301,40,43,301,49,301,190.85714285714286
62,Luva Luva,Runtown,301,301,57,56,19,301,301,190.85714285714286
63,Gobe,Remix - L.A.X,301,301,301,53,301,58,46,194.42857142857142
64,Wettin Dey Sup,Burna Boy,55,55,301,301,59,301,301,196.14285714285714
65,Ogaranya,Reminisce,301,301,301,59,60,301,54,196.71428571428572
66,Feeling,LADIPOE,8,7,301,301,301,301,301,217.14285714285714
67,"PAMI (feat. Wizkid, Adekunle Gold & Omah Lay)","DJ Tunez, Adekunle Gold, Omah Lay",301,301,301,17,301,301,14,219.42857142857142
68,ELI,Fireboy DML,301,301,301,32,35,301,301,224.57142857142858
69,Chargie,Sean Tizzle,301,301,31,301,301,59,301,227.85714285714286
70,I Choose You,Yemi Alade,301,301,301,301,50,301,40,227.85714285714286
71,The Don,Mr Eazi,301,301,301,45,49,301,301,228.42857142857142
72,Berna,Flavour,301,301,301,301,58,301,37,228.57142857142858
73,Sudden,Tekno,52,45,301,301,301,301,301,228.85714285714286
74,NEED ME,Gyakie,301,301,55,301,301,45,301,229.28571428571428
75,Only One (feat. King Promise),Navy Kenzo,301,301,301,42,301,301,59,229.42857142857142
76,Kini Issue,Runtown,301,301,301,301,301,51,53,229.85714285714286
77,Testimony,Buju,301,301,301,54,57,301,301,230.85714285714286
78,"Jam Now, Simmer Down",Blinky Bill,301,60,301,301,301,57,301,231.71428571428572
79,Essence (feat. Tems),"WizKid, Tems",3,301,301,301,301,301,301,258.42857142857144
80,Somebody’s Son (Ft Brandy),"Tiwa Savage, Brandy",301,5,301,301,301,301,301,258.7142857142857
81,Everytime,"Remix - Spinall, BenjiFlow",301,301,11,301,301,301,301,259.57142857142856
82,Essence (feat. Justin Bieber & Tems),"WizKid, Tems",301,301,301,301,13,301,301,259.85714285714283
83,Why (Afrobeat),DJ Flex,301,301,301,301,33,301,301,262.7142857142857
84,Mamela,Mi Casa,45,301,301,301,301,301,301,264.42857142857144
85,Jeje,Diamond Platnumz,301,47,301,301,301,301,301,264.7142857142857
86,High,Adekunle Gold,301,301,301,301,301,301,52,265.42857142857144
87,Ex,Nikita Kering',301,301,56,301,301,301,301,266.0
88,love nwantiti (feat. ElGrande Toto),North African Remix - CKay,56,301,301,301,301,301,301,266.0
89,Chance,Juls,301,301,301,301,301,56,301,266.0
90,Slow Down (feat. Tion Wayne),Darkoo,301,301,301,301,301,301,57,266.14285714285717
91,Suzanna,Sauti Sol,301,58,301,301,301,301,301,266.2857142857143
92,Ubomi Abumanga,Sun-El Musician,59,301,301,301,301,301,301,266.42857142857144
93,Akulaleki,Samthing Soweto,60,301,301,301,301,301,301,266.57142857142856
