rank,song,artist,R1,R2,R3,R4,R5,R6,R7,RT
1,Feeling,Ladipoe,1,1,1,1,1,1,1,1.0
2,Bounce (Official Video),Ruger,2,2,2,2,2,2,2,2.0
3,Southy Love (feat. Fireboy DML),Peruzzi,3,3,3,3,3,3,3,3.0
4,Understand (Lyric Video),Omah Lay,4,4,4,4,4,4,4,4.0
5,Rock (Official Video),Olamide,5,5,5,5,5,5,5,5.0
6,Ke Star (feat. Vigro Deep),Focalistic,6,6,6,6,6,6,6,6.0
7,KOLO (feat. Oxlade),Ice Prince,7,7,7,7,7,7,7,7.0
8,Kilometre,Burna Boy,8,8,8,8,8,8,8,8.0
9,High Way,Dj Kaywise,9,9,9,9,9,9,9,9.0
10,Coming,Naira Marley,10,10,10,10,10,11,11,10.285714285714286
11,Ginger (feat. Burna Boy),Wizkid,13,13,13,13,13,13,13,13.0
12,Godly,Omah Lay,14,14,14,14,14,14,14,14.0
13,Too Correct,Crayon,15,15,15,15,15,15,15,15.0
14,Monalisa,Lojay,16,16,16,16,16,16,16,16.0
15,Your Body,Mayorkun,11,11,11,11,11,32,32,17.0
16,Bounce,Rema,17,17,17,17,17,17,17,17.0
17,Zinoleesky,MarlianMusic HQ,18,18,18,18,18,18,18,18.0
18,Somebody Baby,Davido,19,19,19,19,19,19,19,19.0
19,Loading (feat. Bad Boy Timz),Olamide,20,20,20,20,20,20,20,20.0
20,All My Life (feat. Oxlade),M.I Abaga,21,21,21,21,21,21,21,21.0
21,Koroba,Tiwa Savage,22,22,22,22,22,22,22,22.0
22,All (Official Audio) (feat. Davido),Rexxie,23,23,23,23,23,23,23,23.0
23,Coachella (feat. Kwesi Arthur),Sarkodie,24,24,24,24,24,24,24,24.0
24,Make Up Your Mind (feat. Tekno),Ice Prince,25,25,25,25,25,25,25,25.0
25,Verified (feat. Mayorkun),Laycon,26,26,26,26,26,26,26,26.0
26,The Best (feat. Mayorkun),Davido,28,28,28,28,28,28,28,28.0
27,Shadé,Fireboy DML,29,29,29,29,29,29,29,29.0
28,Naira Marley,Zinoleesky,30,30,30,30,30,30,30,30.0
29,My Bebe,Omah Lay,31,31,31,31,31,31,31,31.0
30,Onyeka (Baby),Burna Boy,34,34,34,34,34,34,34,34.0
31,Peaches (Masterkraft Remix) (feat. Alpha P & Omah Lay),Justin Bieber,35,35,35,35,35,35,35,35.0
32,Abule,Patoranking,36,36,36,36,36,36,36,36.0
33,If You No Love (feat. Mayorkun),Chike,37,37,37,37,37,37,37,37.0
34,See Love,Peruzzi,38,38,38,38,38,38,38,38.0
35,Love Like This,Lil Kesh,39,39,39,39,39,39,39,39.0
36,Constantly (feat. Mayorkun & Peruzzi),Speroachbeatz,40,40,40,40,40,40,40,40.0
37,Spiritual (feat. Patoranking & Kuami Eugene),KiDi,41,41,41,41,41,41,41,41.0
38,Kilode (feat. WES7AR 22),Drvmroll,42,42,42,42,42,42,42,42.0
39,Roma (feat. Terri),Wizkid,43,43,43,43,43,43,43,43.0
40,AG Baby,Nailah Blackman,44,44,44,44,44,44,44,44.0
41,Enjoy (Remix),Tekno,45,45,45,45,45,45,45,45.0
42,Suzanna,Sauti Sol,46,46,46,46,46,46,46,46.0
43,French Kiss,Mr Eazi,47,47,47,47,47,47,47,47.0
44,Dollar (feat. R2bees),DJ Spinall,48,48,48,48,48,48,48,48.0
45,World People,Basketmouth,49,49,49,49,49,49,49,49.0
46,African Sugar (feat. Tiwa Savage),Tayc,50,50,50,50,50,50,50,50.0
47,Door,Joeboy,27,27,27,27,27,201,201,76.71428571428571
48,Baajo,Kwesi Arthur,32,32,32,32,32,201,201,80.28571428571429
49,Woman,Rema,33,33,33,33,33,201,201,81.0
50,Far Away,Bella Shmurda,201,201,201,12,12,12,12,93.0
51,Dangbana Republik & Bella Shmurda,Bella Shmurda,12,12,12,201,201,201,201,120.0
52,Enjoyment,Yemi Alade,201,201,201,201,201,10,10,146.42857142857142
53,Door,Kwesi Arthur,201,201,201,201,201,27,27,151.28571428571428
54,Baajo,Joeboy,201,201,201,201,201,33,33,153.0
