rank,song,artist,R1,R2,R3,R4,R5,R6,R7,RT
1,Feeling,Ladipoe,1,1,1,1,1,2,2,1.2857142857142858
2,Bounce (Official Video),Ruger,2,2,2,2,2,3,3,2.2857142857142856
3,Understand (Lyric Video),Omah Lay,4,4,4,4,4,4,4,4.0
4,Southy Love (feat. Fireboy DML),Peruzzi,3,3,3,3,3,11,11,5.285714285714286
5,Rock (Official Video),Olamide,5,5,5,5,5,6,6,5.285714285714286
6,Ke Star (feat. Vigro Deep),Focalistic,6,6,6,6,6,7,7,6.285714285714286
7,KOLO (feat. Oxlade),Ice Prince,7,7,7,7,7,10,10,7.857142857142857
8,High Way,Dj Kaywise,9,9,9,9,9,12,12,9.857142857142858
9,Kilometre,Burna Boy,8,8,8,8,8,19,19,11.142857142857142
10,Coming,Naira Marley,11,11,11,11,11,13,13,11.571428571428571
11,Monalisa,Lojay,16,16,16,16,16,14,14,15.428571428571429
12,Godly,Omah Lay,14,14,14,14,14,20,20,15.714285714285714
13,Somebody Baby,Davido,19,19,19,19,19,8,8,15.857142857142858
14,Bounce,Rema,17,17,17,17,17,15,15,16.428571428571427
15,Far Away,Bella Shmurda,12,12,12,12,12,28,28,16.571428571428573
16,Too Correct,Crayon,15,15,15,15,15,21,21,16.714285714285715
17,Loading (feat. Bad Boy Timz),Olamide,20,20,20,20,20,16,16,18.857142857142858
18,Zinoleesky,MarlianMusic HQ,18,18,18,18,18,22,22,19.142857142857142
19,Ginger (feat. Burna Boy),Wizkid,13,13,13,13,13,35,35,19.285714285714285
20,Koroba,Tiwa Savage,22,22,22,22,22,17,17,20.571428571428573
21,All (Official Audio) (feat. Davido),Rexxie,23,23,23,23,23,23,23,23.0
22,All My Life (feat. Oxlade),M.I Abaga,21,21,21,21,21,36,36,25.285714285714285
23,Shadé,Fireboy DML,29,29,29,29,29,18,18,25.857142857142858
24,Verified (feat. Mayorkun),Laycon,26,26,26,26,26,38,38,29.428571428571427
25,My Bebe,Omah Lay,31,31,31,31,31,29,29,30.428571428571427
26,Make Up Your Mind (feat. Tekno),Ice Prince,25,25,25,25,25,45,45,30.714285714285715
27,The Best (feat. Mayorkun),Davido,28,28,28,28,28,39,39,31.142857142857142
28,Your Body,Mayorkun,32,32,32,32,32,30,30,31.428571428571427
29,Onyeka (Baby),Burna Boy,34,34,34,34,34,31,31,33.142857142857146
30,If You No Love (feat. Mayorkun),Chike,37,37,37,37,37,26,26,33.857142857142854
31,Naira Marley,Zinoleesky,30,30,30,30,30,46,46,34.57142857142857
32,Peaches (Masterkraft Remix) (feat. Alpha P & Omah Lay),Justin Bieber,35,35,35,35,35,40,40,36.42857142857143
33,Abule,Patoranking,36,36,36,36,36,41,41,37.42857142857143
34,See Love,Peruzzi,38,38,38,38,38,42,42,39.142857142857146
35,Enjoy (Remix),Tekno,45,45,45,45,45,32,32,41.285714285714285
36,Spiritual (feat. Patoranking & Kuami Eugene),KiDi,41,41,41,41,41,50,50,43.57142857142857
37,AG Baby,Nailah Blackman,44,44,44,44,44,43,43,43.714285714285715
38,African Sugar (feat. Tiwa Savage),Tayc,50,50,50,50,50,33,33,45.142857142857146
39,Suzanna,Sauti Sol,46,46,46,46,46,44,44,45.42857142857143
40,French Kiss,Mr Eazi,47,47,47,47,47,47,47,47.0
41,Dollar (feat. R2bees),DJ Spinall,48,48,48,48,48,48,48,48.0
42,World People,Basketmouth,49,49,49,49,49,49,49,49.0
43,Door,Joeboy,201,27,27,27,27,24,24,51.0
44,Coachella (feat. Kwesi Arthur),Sarkodie,24,24,201,201,24,37,37,78.28571428571429
45,Baajo,Joeboy,33,33,33,201,201,25,25,78.71428571428571
46,Love Like This,Lil Kesh,39,39,39,39,39,201,201,85.28571428571429
47,Constantly (feat. Mayorkun & Peruzzi),Speroachbeatz,40,40,40,40,40,201,201,86.0
48,Kilode (feat. WES7AR 22),Drvmroll,42,42,42,42,42,201,201,87.42857142857143
49,Roma (feat. Terri),Wizkid,43,43,43,43,43,201,201,88.14285714285714
50,Enjoyment,Yemi Alade,10,10,10,10,201,201,201,91.85714285714286
51,Enjoyment (lyric Video),Yemi Alade,201,201,201,201,10,34,34,126.0
52,Essence (feat. Tems),Wizkid,201,201,201,201,201,1,1,143.85714285714286
53,Fireboy DML,Fireboy DML,201,201,201,201,201,5,5,145.0
54,Let Dem Kno,Smallgod,201,201,201,201,201,9,9,146.14285714285714
55,Coachella ft. Kwesi Arthur (Official Video),Sarkodie,201,201,24,24,201,201,201,150.42857142857142
56,Love Like This (feat. Fireboy DML),Lil Kesh,201,201,201,201,201,27,27,151.28571428571428
57,Baajo,Kwesi Arthur,201,201,201,33,33,201,201,153.0
58,Door,Kwesi Arthur,27,201,201,201,201,201,201,176.14285714285714
