rank,song,artist,R1,R2,R3,R4,R5,R6,R7,RT
1,Milele,"Somi, Thandiswa",5,5,5,5,5,5,5,5.0
2,It Is What It Is,Adekunle Gold,13,4,4,9,2,9,14,7.857142857142857
3,Essence (feat. Tems),WizKid,8,8,8,8,8,8,8,8.0
4,Alright (feat. Shatta Wale),King Promise,11,7,10,7,10,14,6,9.285714285714286
5,Summeryomuthi,Blaq Diamond,6,6,2,4,7,20,20,9.285714285714286
6,"PAMI (feat. Wizkid, Adekunle Gold & Omah Lay)","DJ Tunez, Omah Lay",7,10,12,17,11,12,9,11.142857142857142
7,Lonely,Joeboy,1,18,18,10,9,11,13,11.428571428571429
8,Onyeka (Baby),Burna Boy,22,1,13,11,12,17,10,12.285714285714286
9,Kilometre,Burna Boy,4,11,20,6,4,25,18,12.571428571428571
10,Sempe,L.A.X,10,12,11,16,18,15,7,12.714285714285714
11,FOR YOU,Teni,16,9,23,2,6,22,25,14.714285714285714
12,Soundgasm,Rema,23,22,22,13,24,10,4,16.857142857142858
13,No Stress,WizKid,18,17,19,22,19,16,15,18.0
14,MOSLADO,Teni,29,19,7,15,27,13,16,18.0
15,DKT,Oxlade,19,15,15,25,20,34,12,20.0
16,Woman,Rema,12,27,33,20,14,18,22,20.857142857142858
17,Everytime,Remix - Spinall,21,31,24,21,13,21,26,22.428571428571427
18,Celebration,Joeboy,32,28,9,24,15,29,28,23.571428571428573
19,Cool Me Down (feat. Wizkid),DJ Tunez,15,21,25,30,29,26,21,23.857142857142858
20,Flex,Kizz Daniel,17,23,17,34,31,36,23,25.857142857142858
21,Can't Let You Go,Remix - Stefflon Don,30,32,28,23,26,23,33,27.857142857142858
22,Pretty Girl,Adekunle Gold,37,16,31,38,34,19,24,28.428571428571427
23,Saudi Arabia,Mr Eazi,14,45,6,28,28,43,37,28.714285714285715
24,Activate,Stonebwoy,24,14,29,39,40,32,27,29.285714285714285
25,Tellin Me Something,Nelson Freitas,20,49,40,18,22,38,19,29.428571428571427
26,Damn (feat. 6lack),Omah Lay,28,20,39,35,43,27,29,31.571428571428573
27,Dangerous Love,Tiwa Savage,35,24,42,36,48,28,17,32.857142857142854
28,Green Light,Olamide,59,34,21,12,17,50,41,33.42857142857143
29,Bounce,Ruger,40,43,14,26,30,45,49,35.285714285714285
30,Tele,Kelvyn Boy,26,50,37,48,33,24,30,35.42857142857143
31,The Don,Mr Eazi,27,39,30,37,38,30,50,35.857142857142854
32,Rock,Olamide,31,55,27,47,37,33,32,37.42857142857143
33,Abule,Patoranking,46,35,26,33,39,46,38,37.57142857142857
34,Kini Issue,Runtown,45,29,52,42,23,49,31,38.714285714285715
35,Wettin Dey Sup,Burna Boy,39,25,34,50,58,48,42,42.285714285714285
36,Feeling,LADIPOE,9,13,301,14,25,6,11,54.142857142857146
37,Proud,Oladapo,51,48,301,29,16,35,43,74.71428571428571
38,Slow Down,King Promise,38,301,41,46,36,52,55,81.28571428571429
39,Smile (feat. H.E.R.),WizKid,44,301,43,45,46,39,57,82.14285714285714
40,Addicted,Niniola,33,44,46,54,52,301,52,83.14285714285714
41,One Shirt (feat. Jonzing World),D'Prince,52,38,45,56,47,301,60,85.57142857142857
42,Somebody (feat. Phyno),Olamide,3,3,3,3,3,301,301,88.14285714285714
43,Badman Love,Skales,34,33,44,19,21,301,301,107.57142857142857
44,Kiss Me Like You Miss Me,CKay,25,47,301,40,41,55,301,115.71428571428571
45,NO LONGER BENEFICIAL,Simi,301,37,50,301,45,44,36,116.28571428571429
46,Konnect,Maleek Berry,57,40,57,301,301,42,34,118.85714285714286
47,Ogaranya,Reminisce,48,30,51,301,42,60,301,119.0
48,Nana Nyame,Gyakie,47,41,301,60,301,40,44,119.14285714285714
49,Need You,Fitila,50,301,301,41,49,58,48,121.14285714285714
50,This Your Body,Skales,41,46,58,301,301,53,51,121.57142857142857
51,CHOP N PRAY,WurlD,49,57,49,301,56,301,39,121.71428571428571
52,Gobe,Remix - L.A.X,54,60,301,51,53,301,59,125.57142857142857
53,Sere,"Spinall, Fireboy DML",2,2,301,1,1,301,301,129.85714285714286
54,Jeje de Whine,CKay,301,26,35,31,32,301,301,146.71428571428572
55,Chargie,Sean Tizzle,58,301,301,27,35,56,301,154.14285714285714
56,Ubomi Abumanga,Sun-El Musician,42,301,53,59,44,301,301,157.28571428571428
57,ALREADY,Beyoncé,36,53,301,57,57,301,301,158.0
58,Outside,Buju,301,52,55,301,59,37,301,158.0
59,Risky,DaVido,301,59,301,53,301,47,56,159.71428571428572
60,Running (To You),chike,60,56,301,301,301,54,54,161.0
61,Sere,Spinall,301,301,16,301,301,4,2,175.14285714285714
62,Why (Afrobeat),DJ Flex,301,301,32,301,301,41,47,189.14285714285714
63,Berna,Flavour,301,301,301,32,55,301,35,189.42857142857142
64,I Choose You,Yemi Alade,301,42,301,49,50,301,301,192.14285714285714
65,Konna,HarrySong,301,54,60,301,301,31,301,192.71428571428572
66,Ohema,Buju,56,301,301,44,51,301,301,193.57142857142858
67,Sound,Diamond Platnumz,301,301,301,55,54,51,301,194.85714285714286
68,JUMPING SHIP,Amaarae,53,301,301,52,301,57,301,195.14285714285714
69,Sinner,"Adekunle Gold, Lucky Daye",301,301,301,301,301,1,1,215.28571428571428
70,Understand,Omah Lay,301,301,301,301,301,3,3,215.85714285714286
71,Jeje,Diamond Platnumz,301,36,301,301,301,301,40,225.85714285714286
72,Only One (feat. King Promise),Navy Kenzo,301,301,36,301,301,301,45,226.57142857142858
73,Sudden,Tekno,43,301,301,43,301,301,301,227.28571428571428
74,Luva Luva,Runtown,55,301,301,58,301,301,301,231.14285714285714
75,ELI,Fireboy DML,301,58,56,301,301,301,301,231.28571428571428
76,Felony,CKay,301,301,59,301,301,301,58,231.71428571428572
77,Feeling,"LADIPOE, Buju",301,301,1,301,301,301,301,258.14285714285717
78,Dis moi comment.,Tayc,301,301,301,301,301,2,301,258.2857142857143
79,Far Away,Dangbana Republik,301,301,301,301,301,7,301,259.0
80,"Jam Now, Simmer Down",Blinky Bill,301,301,38,301,301,301,301,263.42857142857144
81,Haunisumbui,Diamond Platnumz,301,301,301,301,301,301,46,264.57142857142856
82,Mamela,Mi Casa,301,301,47,301,301,301,301,264.7142857142857
83,Niko Sawa,Nviiri The Storyteller,301,301,48,301,301,301,301,264.85714285714283
84,Angel,Ric Hassani,301,51,301,301,301,301,301,265.2857142857143
85,Akulaleki,Samthing Soweto,301,301,301,301,301,301,53,265.57142857142856
86,Chance,Juls,301,301,54,301,301,301,301,265.7142857142857
87,Everything,Ric Hassani,301,301,301,301,301,59,301,266.42857142857144
88,Questions,Shekhinah,301,301,301,301,60,301,301,266.57142857142856
