rank,song,artist,R1,R2,R3,R4,R5,R6,R7,RT
1,Sinner,"Adekunle Gold, Lucky Daye",1,1,1,1,1,1,1,1.0
2,Understand,Omah Lay,3,3,3,3,3,3,3,3.0
3,Milele,"Somi, Thandiswa",5,5,5,5,5,5,5,5.0
4,Sere,Spinall,2,2,4,9,11,4,4,5.142857142857143
5,Feeling,LADIPOE,19,4,7,2,4,2,6,6.285714285714286
6,Essence (feat. Tems),WizKid,8,8,8,8,8,8,8,8.0
7,Summeryomuthi,Blaq Diamond,11,6,2,24,2,7,9,8.714285714285714
8,Sempe,L.A.X,4,10,6,17,6,10,12,9.285714285714286
9,It Is What It Is,Adekunle Gold,9,9,9,15,7,9,14,10.285714285714286
10,Onyeka (Baby),Burna Boy,6,22,17,6,12,6,15,12.0
11,Lonely,Joeboy,13,11,14,14,9,12,13,12.285714285714286
12,Alright (feat. Shatta Wale),King Promise,7,12,18,4,16,14,17,12.571428571428571
13,Kilometre,Burna Boy,16,13,11,13,19,11,7,12.857142857142858
14,No Stress,WizKid,18,7,15,16,18,18,18,15.714285714285714
15,"PAMI (feat. Wizkid, Adekunle Gold & Omah Lay)","DJ Tunez, Omah Lay",14,15,12,10,13,20,26,15.714285714285714
16,Soundgasm,Rema,21,20,10,11,20,15,20,16.714285714285715
17,Woman,Rema,15,29,16,25,10,25,10,18.571428571428573
18,MOSLADO,Teni,10,14,20,29,31,13,19,19.428571428571427
19,FOR YOU,Teni,17,24,29,20,15,31,11,21.0
20,Dangerous Love,Tiwa Savage,32,23,19,19,17,29,27,23.714285714285715
21,Pretty Girl,Adekunle Gold,26,16,31,26,22,36,32,27.0
22,Celebration,Joeboy,22,17,45,30,27,19,29,27.0
23,DKT,Oxlade,12,18,37,33,14,26,50,27.142857142857142
24,Everytime,Remix - Spinall,29,30,26,27,25,27,42,29.428571428571427
25,Bounce,Ruger,24,52,21,18,23,35,34,29.571428571428573
26,Cool Me Down (feat. Wizkid),DJ Tunez,34,25,24,38,21,33,35,30.0
27,Saudi Arabia,Mr Eazi,20,37,13,31,34,51,38,32.0
