rank,song,artist,R1,R2,R3,R4,R5,R6,R7,RT
1,Understand,Omah Lay,1,1,1,1,1,1,1,1.0
2,Feeling ft. Buju,LADIPOE,2,2,2,2,2,2,2,2.0
3,Rock,Olamide,3,3,3,3,3,3,4,3.142857142857143
4,Bounce,Ruger,4,4,4,4,4,4,5,4.142857142857143
5,Show Me,Joeboy,7,7,7,5,6,6,7,6.428571428571429
6,Medicine,Jaywillz,5,6,6,6,7,7,10,6.714285714285714
7,History ft. Fireboy DML,Cheque,8,8,8,8,5,5,6,6.857142857142857
8,Big Thug Boys,AV,6,5,5,7,8,10,12,7.571428571428571
9,Focus,Joeboy,9,9,9,10,9,8,8,8.857142857142858
10,Testimony,Buju,13,12,12,9,10,9,9,10.571428571428571
11,Kilometre,Burna Boy,10,10,10,11,11,11,11,10.571428571428571
12,Infinity ft. Omah Lay,Olamide,11,11,11,12,12,12,14,11.857142857142858
13,Godly,Omah Lay,14,14,14,13,13,13,15,13.714285714285714
14,Celebrate Me,Patoranking,12,13,13,15,15,15,17,14.285714285714286
15,Triumphant ft. Bella Shmurda,Olamide,16,16,16,14,14,14,16,15.142857142857142
16,Running (To You) ft. Simi,Chike,15,15,15,16,16,16,18,15.857142857142858
17,Too Correct ft. Rema,Crayon,17,17,17,17,18,18,24,18.285714285714285
18,Champion ft. D Smoke,Fireboy DML,20,20,19,18,17,17,20,18.714285714285715
19,Rise Up ft. Falz,2Baba,18,18,18,19,19,19,22,19.0
20,Can't Relate,Omah Lay,22,22,22,20,20,21,25,21.714285714285715
21,Way Too Big,Burna Boy,25,25,24,21,21,22,26,23.428571428571427
22,Door ft. Kwesi Arthur,Joeboy,24,23,23,22,22,23,27,23.428571428571427
23,Dorime ,Teni,28,26,25,23,23,25,30,25.714285714285715
24,Abule,Patoranking,26,31,28,25,25,26,28,27.0
25,Professor Peller ft. Zlatan,Seyi Vibez,29,24,27,28,26,27,31,27.428571428571427
26,"PAMI ft. Wizkid, Adekunle Gold & Omah Lay",DJ Tunez,32,32,32,24,24,24,29,28.142857142857142
27,FOR YOU ft. Davido,Teni,23,27,29,26,28,31,39,29.0
28,Julie,Olamide,30,29,30,27,27,29,37,29.857142857142858
29,Love Like This ft. Fireboy DML,Lil Kesh,31,30,33,29,31,30,35,31.285714285714285
30,23,Burna Boy,34,36,34,31,30,28,32,32.142857142857146
31,Lonely,Joeboy,37,34,31,30,29,33,33,32.42857142857143
32,My Bebe,Omah Lay,35,33,35,32,32,32,34,33.285714285714285
33,Loading ft. BadboyTimz,Olamide,36,35,36,34,35,34,36,35.142857142857146
34,Bad Influence ,Omah Lay,38,41,37,33,34,35,40,36.857142857142854
35,Adura ft. Mohbad,Bella Shmurda,42,39,40,37,37,38,42,39.285714285714285
36,Lo Lo,Omah Lay,33,38,38,40,42,43,46,40.0
37,Felony,CKay,43,48,41,36,33,36,45,40.285714285714285
38,Need For Speed,Olamide,40,37,39,39,38,41,49,40.42857142857143
39,Baba Fela (Remix) ft. Laycon & Zlatan,Mr Real,39,40,45,42,40,42,41,41.285714285714285
40,If You No Love,Chike,41,42,42,43,41,44,44,42.42857142857143
41,Confession,Omah Lay,45,43,44,46,46,39,43,43.714285714285715
42,Door,Joeboy,46,47,43,41,45,40,47,44.142857142857146
43,Aye,Naira Marley,47,44,46,49,47,45,48,46.57142857142857
44,Ginger ft. Burna Boy,Wizkid,21,21,21,35,44,201,201,77.71428571428571
45,Essence ft. Tems,Wizkid,44,49,48,38,36,201,201,88.14285714285714
46,Pronto ft. Omah Lay,Ajebo Hustlers,48,201,50,47,48,50,201,92.14285714285714
47,Abu Dhabi,Ruger,19,19,20,45,201,201,201,100.85714285714286
48,Bia,Phyno,201,45,201,48,39,46,201,111.57142857142857
49,Forever (Remix) ft. Omah Lay,Gyakie,201,201,49,44,43,47,201,112.28571428571429
50,Jailer ft. Jaywillz,Olamide,49,46,47,201,49,201,201,113.42857142857143
51,Green Light,Olamide,201,50,201,50,50,48,201,114.42857142857143
52,Blessed ft. Damian Marley,Wizkid,27,28,26,201,201,201,201,126.42857142857143
53,Thinking,Okal,201,201,201,201,201,20,19,149.14285714285714
54,Essence ft. Tems,WizKid,201,201,201,201,201,37,21,151.85714285714286
55,Lie,Kizz Daniel,201,201,201,201,201,201,3,172.71428571428572
56,Let Me Know,Mayorkun,201,201,201,201,201,201,13,174.14285714285714
57,Wahala,Reeze,201,201,201,201,201,201,23,175.57142857142858
58,Zambololo,Umu Obiligbo,201,201,201,201,201,201,38,177.71428571428572
59,You,Omah Lay,201,201,201,201,201,49,201,179.28571428571428
60,Alubarika ft. Buju,Zlatan,201,201,201,201,201,201,50,179.42857142857142
61,High Way ft. Phyno,Dj Kaywise,50,201,201,201,201,201,201,179.42857142857142
