rank,song,artist,R1,R2,R3,R4,R5,R6,R7,RT
1,La La ft. Ckay,Davido,1,1,1,1,1,1,1,1.0
2,Outside,Buju,2,2,2,2,2,2,2,2.0
3,"Squander (Remix) (Remix) ft. Kamo Mphela, Mpura, Niniola & Sayfar",Falz,3,3,3,3,3,3,3,3.0
4,Feeling ft. Buju,LADIPOE,4,4,4,4,4,4,4,4.0
5,Music Messiah ft. Wande Coal,DJ Neptune,5,5,5,5,5,5,5,5.0
6,PEPE ft. Davido,L.A.X,6,6,6,6,6,6,6,6.0
7,KPK (Remix) ft. Sho Madjozi & MohBad,Rexxie,7,7,7,7,7,7,7,7.0
8,Essence ft. Tems,Wizkid,8,8,8,8,8,8,8,8.0
9,Peteru (Peter),Greatman Takit,9,9,9,9,9,9,9,9.0
10,INJURE ME,Teni,10,10,10,10,10,10,10,10.0
11,Somebody Baby ft. Davido,Peruzzi,11,11,11,11,11,11,11,11.0
12,Coming ft. Busiswa,Naira Marley,12,12,12,12,12,12,12,12.0
13,Don Dada,Timaya,13,13,13,13,13,13,13,13.0
14,Cho Cho ft. Davido & Mayorkun,Zlatan,14,14,14,14,14,14,14,14.0
15,Story,Greatman Takit,15,15,15,15,15,15,15,15.0
16,Pempe ft. Yemi Alade,Seyi Shay,16,16,16,16,16,16,16,16.0
17,Rotate (Freestyle),Mr Eazi,17,17,17,17,17,17,17,17.0
18,OLOFOFO,Victor AD,18,18,18,18,18,18,18,18.0
19,Holy Ghost Fire ft. The Cavemen,KDDO,19,19,19,19,19,19,19,19.0
20,Off You ft. KiDi,Young Jonn,20,20,20,20,20,20,20,20.0
21,Show Me,Joeboy,21,21,21,21,21,21,21,21.0
22,Bounce,Ruger,22,22,22,22,22,22,22,22.0
23,My Daddy,Greatman Takit,23,23,23,23,23,23,23,23.0
24,Verified ft. Mayorkun,Laycon,24,24,24,24,24,24,24,24.0
25,Kilometre,Burna Boy,25,25,25,25,25,25,25,25.0
26,FOR YOU ft. Davido,Teni,26,26,26,26,26,26,26,26.0
27,Too Correct ft. Rema,Crayon,27,27,27,27,27,27,27,27.0
28,Hallelu ft. Bella Shmurda & Zlatan,Masterkraft,28,28,28,28,28,28,28,28.0
29,Koleyewon,Naira Marley,29,29,29,29,29,29,29,29.0
30,Ginger ft. Burna Boy,Wizkid,30,30,30,30,30,30,30,30.0
31,"Lagos Anthem (Remix) ft. Oberz, Frescool, Oladips, Kabex & Trod",Zlatan,31,31,31,31,31,31,31,31.0
32,World ft. Bella Shmurda,Dangbana Republik,32,32,32,32,32,32,32,32.0
33,Pronto ft. Omah Lay,Ajebo Hustlers,33,33,33,33,33,33,33,33.0
34,Jafafa ft. Mohbad,Chinko Ekun,34,34,34,34,34,34,34,34.0
35,Sugar Daddy ft. Olamide,Dj Enimoney,35,35,35,35,35,35,35,35.0
36,Rush,Dangbana Republik,36,36,36,36,36,36,36,36.0
37,Money ft. Bella Shmurda & Mohbad,terri,37,37,37,37,37,37,37,37.0
38,Focus Vibe,Slimcase,38,38,38,38,38,38,38,38.0
39,This Your Body ft. Davido,Skales,39,39,39,39,39,39,39,39.0
40,GAT ME SINGING,Luddy Dave,40,40,40,40,40,40,40,40.0
41,Constantly ft. Mayorkun & Peruzzi,Speroachbeatz,41,41,41,41,41,41,41,41.0
42,6AM,Blaq Jerzee,42,42,42,42,42,42,42,42.0
43,Loco ft. Mayorkun,KDDO,43,43,43,43,43,43,43,43.0
44,Egbon ft. Phyno,Masterkraft,44,44,44,44,44,44,44,44.0
45,Kilofese (Remix) ft. Mayorkun & Busiswa,Zinoleesky,45,45,45,45,45,45,45,45.0
46,Jackpot ft. Bella Shumurda,Crayon,46,46,46,46,46,46,46,46.0
47,Kabaa ft. Mayorkun,Idowest,47,47,47,47,47,47,47,47.0
48,The Key,Tems,48,48,48,48,48,48,48,48.0
