rank,song,artist,R1,R2,R3,R4,R5,R6,R7,RT
1,Mandy,Scribz Riley,7,2,2,3,2,2,7,3.5714285714285716
2,Love Somebody,Rotimi,3,1,12,1,1,9,3,4.285714285714286
3,See Through,Chip,5,5,5,5,5,5,5,5.0
4,No Stress,WizKid,4,6,4,6,4,6,6,5.142857142857143
5,Can't Let You Go,Stefflon Don,16,14,7,11,9,8,2,9.571428571428571
6,Ginger (feat. Burna Boy),WizKid,10,10,10,10,10,10,10,10.0
7,AWAY,Oxlade,19,7,9,2,13,7,26,11.857142857142858
8,Eve Bounce,Remix - Yung L,12,23,16,12,12,17,18,15.714285714285714
9,Damn (feat. 6lack),Omah Lay,17,31,8,7,8,22,21,16.285714285714285
10,Gum Body (feat. Jorja Smith),Burna Boy,13,28,13,14,35,12,11,18.0
11,Ginger Me,Rema,2,3,11,34,33,27,17,18.142857142857142
12,Blessed (feat. Damian Marley),WizKid,18,18,18,18,21,18,25,19.428571428571427
13,Godly,Omah Lay,8,8,17,15,14,44,31,19.571428571428573
14,Antidote (feat. Adekunle Gold),Nao,20,20,20,20,20,20,20,20.0
15,Dream Girl,Global Remix - Ir Sais,15,15,34,40,22,32,27,26.428571428571427
16,Sacrifices (feat. Tim Lyre),DAP The Contract,30,30,30,30,30,30,30,30.0
17,Come Over (Remix),Jorja Smith,56,34,28,27,17,19,42,31.857142857142858
18,Lonely,Joeboy,33,19,21,33,48,54,16,32.0
19,ALREADY,Beyoncé,25,13,68,17,19,31,55,32.57142857142857
20,Lo Lo,Omah Lay,36,24,32,38,50,13,43,33.714285714285715
21,In My Bed,Rotimi,27,11,26,31,44,45,63,35.285714285714285
22,Smile (feat. H.E.R.),WizKid,41,33,33,37,37,25,41,35.285714285714285
23,Koroba,Tiwa Savage,52,36,55,22,31,37,15,35.42857142857143
24,Attention,Tiwa Savage,42,42,35,68,56,23,28,42.0
25,Killa (feat. DaVido),Teyana Taylor,32,22,22,64,66,60,34,42.857142857142854
26,Longtime (feat. Skepta),WizKid,35,49,42,44,77,33,33,44.714285714285715
27,MAD,Sarz,22,47,58,72,52,24,44,45.57142857142857
28,Sponono,Kabza De Small,46,44,48,32,49,66,36,45.857142857142854
29,Soweto Blues,Juls,48,32,38,65,73,39,29,46.285714285714285
30,Better Than I Imagined [Feat. H.E.R. & Meshell Ndegeocello],DJ Tunez Remix - Robert Glasper,93,25,54,46,32,28,47,46.42857142857143
31,Ryde,Niniola,44,55,45,19,28,69,70,47.142857142857146
32,Pretty Girl,Adekunle Gold,45,35,29,84,98,26,22,48.42857142857143
33,Princess Cuts (feat. Young T & Bugsey),Headie One,37,39,57,48,63,40,62,49.42857142857143
34,E Be Mad,Mr Eazi,21,57,75,67,25,50,51,49.42857142857143
35,KOLO (feat. Oxlade),Ice Prince,43,37,39,56,68,57,53,50.42857142857143
36,Everytime,Spinall,34,51,56,50,51,78,60,54.285714285714285
37,Bad Shit,Jarreau Vandal,58,92,49,54,60,29,38,54.285714285714285
38,Tattoo,Fireboy DML,40,61,67,23,46,75,74,55.142857142857146
39,Can't Let You Go,Remix - Stefflon Don,73,29,62,63,61,65,40,56.142857142857146
40,Lenu,Remix - Buju,49,50,44,93,54,46,58,56.285714285714285
41,Blessings REMIX (feat. French Montana & Davido),Angel,11,27,301,13,15,16,19,57.42857142857143
42,God's Work (feat. iLL BLU),IAMDDB,53,76,65,79,69,36,32,58.57142857142857
43,Say Cheese,KiDi,51,67,50,73,59,51,65,59.42857142857143
44,MOSLADO,Teni,88,52,63,66,87,41,39,62.285714285714285
45,"PAMI (feat. Wizkid, Adekunle Gold & Omah Lay)",DJ Tunez,23,301,24,26,26,35,13,64.0
46,REQUIRE,DJ Tunez,31,72,93,41,76,82,69,66.28571428571429
47,I Spy,Lila Iké,94,64,46,86,100,21,57,66.85714285714286
48,Know Your Worth,Khalid,26,38,27,24,301,38,14,66.85714285714286
49,Location (feat. Burna Boy),Dave,59,59,69,69,86,62,73,68.14285714285714
50,Oh My,Lavaud,76,70,31,62,79,74,92,69.14285714285714
51,Baby I'm Jealous,Mr Eazi,29,45,36,28,47,14,301,71.42857142857143
52,The Don,Mr Eazi,60,84,89,80,97,58,72,77.14285714285714
53,Joro,WizKid,95,65,82,85,71,92,52,77.42857142857143
54,Wishes,Juls,65,96,51,55,95,85,100,78.14285714285714
55,Wasted Energy (feat. Kaash Paige & Diamond Platnumz),Remix - Alicia Keys,61,66,37,51,301,43,46,86.42857142857143
56,Real Life (feat. Stormzy),Burna Boy,6,301,6,301,6,4,4,89.71428571428571
57,Peace,Mannywellz,99,60,47,59,23,48,301,91.0
58,FOR YOU,Teni,47,62,301,58,36,77,71,93.14285714285714
59,Smooth MF,Agho,39,54,88,36,53,87,301,94.0
60,Gal Policy (Remix) [feat. Tiwa Savage],Kranium,50,46,85,96,301,59,35,96.0
61,Bobo,Aya Nakamura,66,301,73,52,78,49,59,96.85714285714286
62,Oreke,E Kelly,55,40,70,75,301,61,85,98.14285714285714
