rank,song,artist,R1,R2,R3,R4,R5,R6,R7,RT
1,Understand,Omah Lay,2,2,2,2,2,1,1,1.7142857142857142
2,Monalisa,Lojay,4,4,4,4,4,4,4,4.0
3,Soundgasm,Rema,3,3,3,3,3,10,10,5.0
4,Lie (Audio),Kizz Daniel,7,7,7,7,7,6,6,6.714285714285714
5,Bounce (Official Video),Ruger,8,8,8,8,8,5,5,7.142857142857143
6,Peru,Fireboy DML,10,10,10,10,10,2,2,7.714285714285714
7,Ke Star (feat. Vigro Deep),Focalistic,5,5,5,5,5,16,16,8.142857142857142
8,Yaba Buluku (Remix) (feat. Preck & Nelson Tivane),Dj Tarico,6,6,6,6,6,15,15,8.571428571428571
9,Ogogoro (Official Audio),Yemi Alade,9,9,9,9,9,18,18,11.571428571428571
10,Forever (Remix),Gyakie,12,12,12,12,12,13,13,12.285714285714286
11,Feeling,Ladipoe,14,14,14,14,14,11,11,13.142857142857142
12,Bloody Samaritan,Ayra Starr,16,16,16,16,16,9,9,14.0
13,Let Dem Kno,Kwesi Arthur,15,15,15,15,15,14,14,14.714285714285714
14,Fendi (feat. Joeboy),Blaqbonez,13,13,13,13,13,20,20,15.0
15,Outside,Buju,18,18,18,18,18,19,19,18.285714285714285
16,Dimension (Official Video),JAE5,20,20,20,20,20,23,23,20.857142857142858
17,Rock (Official Video),Olamide,21,21,21,21,21,24,24,21.857142857142858
18,Show Me,Joeboy,17,17,17,17,17,34,34,21.857142857142858
19,Hallelu (feat. Bella Shmurda & Zlatan),Masterkraft,23,23,23,23,23,25,25,23.571428571428573
20,Infinity (feat. Omah Lay),Olamide,26,26,26,26,26,21,21,24.571428571428573
21,Godly,Omah Lay,19,19,19,19,19,39,39,24.714285714285715
22,Slow Down,King Promise,24,24,24,24,24,36,36,27.428571428571427
23,Enjoy (Remix),Tekno,29,29,29,29,29,28,28,28.714285714285715
24,Flavour,Flavour,25,25,25,25,25,40,40,29.285714285714285
25,Essence (Audio) (feat. Tems),Wizkid,1,1,1,1,1,8,201,30.571428571428573
26,Zinoleesky,Naira Marley,31,31,31,31,31,31,31,31.0
27,Southy Love (feat. Fireboy DML),Peruzzi,32,32,32,32,32,32,32,32.0
28,Testimony,Buju,27,27,27,27,27,45,45,32.142857142857146
29,FOR YOU (feat. Davido),Teni,30,30,30,30,30,42,42,33.42857142857143
30,It Is What It Is,Adekunle Gold,34,34,34,34,34,33,33,33.714285714285715
31,Bling ft. Amaarae & Buju (Official Video),Blaqbonez,35,35,35,35,35,35,35,35.0
32,Kilometre,Burna Boy,39,39,39,39,39,30,30,36.42857142857143
33,Ginger (feat. Burna Boy),Wizkid,37,37,37,37,37,37,37,37.0
34,Bounce,Rema,41,41,41,41,41,29,29,37.57142857142857
35,La La (Official Video) (feat. CKay),Davido,38,38,38,38,38,38,38,38.0
36,Celebrate Me (Official Video),Patoranking,40,40,40,40,40,41,41,40.285714285714285
37,Somebody Baby,Davido,46,46,46,46,46,27,27,40.57142857142857
38,Felony,CKay,42,42,42,42,42,43,43,42.285714285714285
39,PEPE,Davido,43,43,43,43,43,47,47,44.142857142857146
40,Loco (Official Audio) (feat. Mayorkun),KDDO,48,48,48,48,48,50,50,48.57142857142857
41,23,Burna Boy,49,49,49,49,49,48,48,48.714285714285715
42,KOLO (feat. Oxlade),Ice Prince,50,50,50,50,50,49,49,49.714285714285715
43,Ojuju,Oxlade,11,11,11,11,11,201,201,65.28571428571429
44,Non Living Thing,Sarkodie,201,44,44,44,44,44,44,66.42857142857143
45,Door,Joeboy,22,201,201,22,22,22,22,73.14285714285714
46,Mercy (Lyrics Video),Falz,28,28,28,28,28,201,201,77.42857142857143
47,Alubarika (Official Video) (feat. Buju),Zlatan,33,33,33,33,33,201,201,81.0
48,Coming,Naira Marley,36,36,36,36,36,201,201,83.14285714285714
49,Pronto,Ajebo Hustlers,45,45,45,45,45,201,201,89.57142857142857
50,Squander,Niniola,47,47,47,47,47,201,201,91.0
51,Somebody’s Son (Audio),Tiwa Savage,201,201,201,201,201,3,3,144.42857142857142
52,Ojuju,Troniq Music,201,201,201,201,201,12,12,147.0
53,Door,Kwesi Arthur,201,22,22,201,201,201,201,149.85714285714286
54,Timaya,Timaya,201,201,201,201,201,26,26,151.0
55,Mercy (Official Music Video),Falz,201,201,201,201,201,46,46,156.71428571428572
56,Mayorkun,Mayorkun,201,201,201,201,201,201,7,173.28571428571428
57,Let Me Know (Official Audio),Mayorkun,201,201,201,201,201,7,201,173.28571428571428
58,Essence (feat. Tems),Wizkid,201,201,201,201,201,201,8,173.42857142857142
59,Juls featuring Niniola,Juls,201,201,201,201,201,201,17,174.71428571428572
60,Love Me (feat. Niniola),Juls,201,201,201,201,201,17,201,174.71428571428572
61,Sarkodie,Sarkodie,44,201,201,201,201,201,201,178.57142857142858
