rank,song,artist,R1,R2,R3,R4,R5,R6,R7,RT
1,La La ft. Ckay,Davido,1,1,1,1,3,3,3,1.8571428571428572
2,Outside,Buju,2,2,2,2,2,2,2,2.0
3,"Squander (Remix) (Remix) ft. Kamo Mphela, Mpura, Niniola & Sayfar",Falz,3,3,3,3,4,4,4,3.4285714285714284
4,Feeling ft. Buju,LADIPOE,4,4,4,4,5,5,5,4.428571428571429
5,Music Messiah ft. Wande Coal,DJ Neptune,5,5,5,5,6,6,6,5.428571428571429
6,PEPE ft. Davido,L.A.X,6,6,6,6,7,7,7,6.428571428571429
7,KPK (Remix) ft. Sho Madjozi & MohBad,Rexxie,7,7,7,7,8,8,8,7.428571428571429
8,Essence ft. Tems,Wizkid,8,8,8,8,9,9,9,8.428571428571429
9,Peteru (Peter),Greatman Takit,9,9,9,9,10,10,10,9.428571428571429
10,INJURE ME,Teni,10,10,10,10,11,11,11,10.428571428571429
11,Somebody Baby ft. Davido,Peruzzi,11,11,11,11,12,12,12,11.428571428571429
12,Coming ft. Busiswa,Naira Marley,12,12,12,12,13,13,13,12.428571428571429
13,Don Dada,Timaya,13,13,13,13,14,14,14,13.428571428571429
14,Cho Cho ft. Davido & Mayorkun,Zlatan,14,14,14,14,15,15,15,14.428571428571429
15,Story,Greatman Takit,15,15,15,15,16,16,16,15.428571428571429
16,Pempe ft. Yemi Alade,Seyi Shay,16,16,16,16,17,17,17,16.428571428571427
17,Joro Kini Joro,Wizerd,17,17,17,17,18,18,18,17.428571428571427
18,Rotate (Freestyle),Mr Eazi,18,18,18,18,19,19,19,18.428571428571427
19,OLOFOFO,Victor AD,19,19,19,19,20,20,20,19.428571428571427
20,Holy Ghost Fire ft. The Cavemen,KDDO,20,20,20,20,21,21,21,20.428571428571427
21,Off You ft. KiDi,Young Jonn,21,21,21,21,22,22,22,21.428571428571427
22,Show Me,Joeboy,22,22,22,22,23,23,23,22.428571428571427
23,Bounce,Ruger,23,23,23,23,24,24,24,23.428571428571427
24,Whyne,Akuchi,24,24,24,24,25,25,25,24.428571428571427
25,My Daddy,Greatman Takit,25,25,25,25,26,26,26,25.428571428571427
26,Verified ft. Mayorkun,Laycon,26,26,26,26,27,27,27,26.428571428571427
27,Kilometre,Burna Boy,27,27,27,27,28,28,28,27.428571428571427
28,FOR YOU ft. Davido,Teni,28,28,28,28,29,29,29,28.428571428571427
29,Too Correct ft. Rema,Crayon,29,29,29,29,30,30,30,29.428571428571427
30,Hallelu ft. Bella Shmurda & Zlatan,Masterkraft,30,30,30,30,31,31,31,30.428571428571427
31,Koleyewon,Naira Marley,31,31,31,31,32,32,32,31.428571428571427
32,Ginger ft. Burna Boy,Wizkid,32,32,32,32,33,33,33,32.42857142857143
33,"Lagos Anthem (Remix) ft. Oberz, Frescool, Oladips, Kabex & Trod",Zlatan,33,33,33,33,34,34,34,33.42857142857143
34,Pronto ft. Omah Lay,Ajebo Hustlers,34,34,34,34,35,35,35,34.42857142857143
35,Jafafa ft. Mohbad,Chinko Ekun,35,35,35,35,36,36,36,35.42857142857143
36,Sugar Daddy ft. Olamide,Dj Enimoney,36,36,36,36,37,37,37,36.42857142857143
37,Money ft. Bella Shmurda & Mohbad,terri,37,37,37,37,38,38,38,37.42857142857143
38,Focus Vibe,Slimcase,38,38,38,38,39,39,39,38.42857142857143
39,This Your Body ft. Davido,Skales,39,39,39,39,40,40,40,39.42857142857143
40,GAT ME SINGING,Luddy Dave,40,40,40,40,41,41,41,40.42857142857143
41,Constantly ft. Mayorkun & Peruzzi,Speroachbeatz,41,41,41,41,42,42,42,41.42857142857143
42,6AM,Blaq Jerzee,42,42,42,42,43,43,43,42.42857142857143
43,Loco ft. Mayorkun,KDDO,43,43,43,43,44,44,44,43.42857142857143
44,Egbon ft. Phyno,Masterkraft,44,44,44,44,45,45,45,44.42857142857143
45,Kilofese (Remix) ft. Mayorkun & Busiswa,Zinoleesky,45,45,45,45,46,46,46,45.42857142857143
46,Jackpot ft. Bella Shumurda,Crayon,46,46,46,46,47,47,47,46.42857142857143
47,Kabaa ft. Mayorkun,Idowest,47,47,47,47,48,48,48,47.42857142857143
48,The Key,Tems,48,48,48,48,49,49,49,48.42857142857143
49,Peru,Fireboy DML,201,201,201,201,1,1,1,115.28571428571429
