rank,song,artist,R1,R2,R3,R4,R5,R6,R7,RT
1,Antidote (feat. Adekunle Gold),Nao,2,2,2,2,2,4,3,2.428571429
2,Mandy,Scribz Riley,3,9,3,3,3,6,6,4.714285714
3,Boom Bam (feat. Young T & Bugsey),Not3s,5,5,5,5,5,5,5,5
4,Ginger (feat. Burna Boy),WizKid,8,8,8,8,7,3,4,6.571428571
5,Real Life (feat. Stormzy),Burna Boy,7,7,7,7,8,9,12,8.142857143
6,Love Somebody,Rotimi,4,6,21,11,21,2,2,9.571428571
7,Slow Down (feat. Tion Wayne),Darkoo,10,10,10,10,10,10,10,10
8,D & G (feat. Summer Walker),DaVido,32,3,11,9,6,13,9,11.85714286
9,Godly,Omah Lay,17,11,22,4,11,16,7,12.57142857
10,Testimony,Buju,15,15,15,15,15,15,15,15
11,Damn (feat. 6lack),Omah Lay,23,22,6,18,16,7,22,16.28571429
12,No Stress,WizKid,16,26,16,16,13,12,17,16.57142857
13,Rumour,Kaien Cruz,20,20,20,20,20,20,20,20
14,Can't Let You Go,Stefflon Don,18,4,29,13,4,38,41,21
15,AWAY,Oxlade,11,24,14,36,9,21,35,21.42857143
16,Blessed (feat. Damian Marley),WizKid,26,16,26,26,18,19,23,22
17,Silver Tongue Devil (feat. Shenseea),Masego,13,23,32,6,23,33,26,22.28571429
18,Gum Body (feat. Jorja Smith),Burna Boy,25,43,12,17,19,17,32,23.57142857
19,Eve Bounce,Remix - Yung L,22,21,18,32,26,24,36,25.57142857
20,Ginger Me,Rema,21,47,35,14,22,49,19,29.57142857
21,Lo Lo,Omah Lay,33,32,13,31,24,39,39,30.14285714
22,ALREADY,Beyoncé,62,17,23,29,40,22,21,30.57142857
23,Know Your Worth,Khalid,49,25,27,27,32,29,37,32.28571429
24,Lonely,Joeboy,6,13,59,57,36,48,16,33.57142857
25,Come Over (Remix),Jorja Smith,29,18,28,61,29,27,45,33.85714286
26,Baby I'm Jealous,Mr Eazi,27,45,33,23,69,28,14,34.14285714
27,Koroba,Tiwa Savage,19,49,39,12,54,18,64,36.42857143
28,In My Bed,Rotimi,41,58,38,54,57,8,8,37.71428571
29,Princess Cuts (feat. Young T & Bugsey),Headie One,50,40,44,44,35,35,46,42
