Position,song,artist
1,Too Faithful,Moses Bliss
2,Roar,Dunsin Oyekan
3,Olorun Agbaye - You Are Mighty (feat. Chandler Moore & O/B/A),Nathaniel Bassey
4,New Dimension (Live),Onos
5,I Bow,Judikay
6,Omemma,Judikay
7,Jehovah Overdo,Chidinma
8,Excess Love (feat. J.J. Hairston & Youthful Praise) [Remix],Mercy Chinwo
9,Oga Jesus,Daniel Mylez
10,Hallelujah (feat. Dunsin Oyekan),Joe Mettle
11,Made In Amazing,Timothy Bassey
12,Hallelujah No Go Finish,Freke Umoh
13,Good God,Limoblaze and  Ada Ehi
14,Holy,Monica Eze
15,Onyedikagi (feat. Glowrie),Mercy Chinwo
16,Everything (Amen),Timi Dakolo
17,Tested and Trusted,BOSE PETER
18,More Than Gold,Judith Kanayo
19,Covenant Keeping God,Jimmy D Psalmist
20,Amen,Tjsarx
21,Congratulations (feat. Buchi),Ada Ehi
22,They That Wait (feat. MOG),Joe Mettle
23,Your Love Is Amazing (feat. Bethuel Lasoi),Rebekah Dawn
24,Ebube Jehovah,Victor Ike
25,Your Name Is Jesus,Eljoe Onoja
26,Song of Victory,Esther Olugbemi
27,No Troubles,Chris Morgan
28,This Love,Chidinma
29,Ye Obua Mi (My Help),Joe Mettle
30,Worship Your Maker,Dunsin Oyekan
31,In This Place,Minister GUC
32,Hallelujah,Elisha Amana
33,One Song,Ikiri Lawrence
34,Never Forget Your Love,Anny
35,We Hail You,Nayaah
36,Capable God,Judikay
37,xc3x8cmxe1xbbx8dxccx81lxe1xbaxb9xccx80,T Sharp
38,More Than Conquerors,Chelsea Levi
39,Everything,Ada Ehi
40,Beautiful (feat. Nathaniel Bassey),Sinach
41,This Love,Chidinma
42,"A New Wave of Glory (feat. Tosin Bee, Segunfunmi, Moses Onofeghara & Femi Okunuga)",One Hallelujah
43,Mmoloki Waka,Choko
44,Yahweh Yahweh (feat. Sinach),Nathaniel Bassey
45,All in All,CalledOut Music
46,Hosanna (Live),Steve Crown
47,Mercy O ! (feat. Ini Adesanya & Pastor Sarah Omakwu),Wale Adenuga
48,Nothing Missing,Preye Odede
49,Thank You,Kobby Mantey and  Joe Mettle
50,God of Wonders,Simon Onah
51,Hozanna,Claire Bahi
52,Jesu Doh (feat. Jahdiel),EBEN
53,All Things New,Tee Worship
54,King of Glory (feat. Darlene Zschech),Sinach
55,Now,Ada Ehi
56,Lions,T Sharp
57,Best of Me,Double F
58,Ajibole,Protek Illasheva and  Marizu
59,God Most High,Shalom Braide
60,Awone (feat. Chris Morgan),naomee
61,My Father My God (Live),Jimmy D Psalmist
62,Fourthman (feat. Chris Morgan),Caleb Audu
63,Great & Mighty (Awimayehun),Segun John
64,Amazing,Isyrose
65,Oluwa Is Involved,Joyce Blessing
66,Most High,Frank Edwards
67,You Fight for Me,Mahalia Buchanan
68,We Prevail (feat. Maranda Curtis),Sinach
69,Too Much,Chioma Jesus
70,Faithful God (Live),Onos
71,Liyinqaba,Hle and  Hlengiwe Mhlaba
72,Ekele,Desai David
73,Oka'ome,Chioma Jesus
74,Ubangiji (feat. Steve Williz),Younggod
75,Perfect Love,Rhema 'Ye
76,Billion Words,Limoblaze and  Onos
77,Delight,Freke Umoh
78,Hosanna,TDR
79,I Believe,Jessika Kioja
80,Answer Your Name (feat. Rosemary Chibuogwu),Caleb Audu
81,Iyanu a Sele (feat. Pastor E.A Adeboye & Tope Alabi),Tim Godfrey
82,We Bow Down,Sinach
83,Konyana,Dr Tumi
84,Chukwu Eze,Melody Gabriel
85,Alpha & Omega (feat. Chris Morgan),K Praise
86,Unastahili,Evelyn Wanjiru
87,Bigger Everyday,"Moses Bliss,  Festizie,  Membrane,  Uwa,  Chris Heavens and  Temple"
88,Amanamo (feat. Mercy Chinwo),Chris Morgan
89,Battles,Tim Godfrey
90,My Father & My Friend (feat. Stephanie Kome Ita),Elijah Oyelade
91,Nara (feat. Travis Greene),Tim Godfrey
92,Grace Is Available,Sammie Okposo
93,Cultural Praise Vol.2,KCee and  Okwesili Eze Group
94,Do,Austin Hogan
95,Bless Me (feat. Ada Ehi),Mercy Masika
96,Greatest Lord,Sinach
97,Evidence,Opera-David Benson
98,Praise Medley (Live in London),Joe Mettle
99,Mma Mma,Frank Edwards
100,Baba Ese (feat. Yoruba Mass Choir),Mike Abdul
