Position,song,artist
1,Mood (feat. Buju),Wizkid
2,Bloody Samaritan,Ayra Starr
3,Peru,Fireboy DML
4,High,Adekunle Gold and  Davido
5,Anoti,Wizkid
6,Fountains (feat. Tems),Drake
7,Girls Want Girls (feat. Lil Baby),Drake
8,Lie,Kizz Daniel
9,Fair Trade (feat. Travis Scott),Drake
10,Feel Good,MohBad
11,Understand,Omah Lay
12,Monalisa,Lojay and  Sarz
13,Essence (feat. Justin Bieber & Tems),Wizkid
14,Way 2 Sexy (feat. Future & Young Thug),Drake
15,Champagne Poetry,Drake
16,Question (feat. Don Jazzy),Burna Boy
17,In The Bible (feat. Lil Durk & GIVĒON),Drake
18,Steady,Wizkid
19,Love All (feat. JAY-Z),Drake
20,Sinner,Adekunle Gold and  Lucky Daye
21,Outside,Buju
22,Cocaine,Dai Verse
23,Bounce,Ruger
24,Somebody’s Son (feat. Brandy),Tiwa Savage
25,Papi’s Home,Drake
26,TSU,Drake
27,Ojuju,Troniq Music and  Oxlade
28,Let Me Know,Mayorkun
29,N 2 Deep (feat. Future),Drake
30,Yaba Buluku (feat. Preck & Nelson Tivane) [Remix],DJ Tarico and  Burna Boy
31,No Friends In The Industry,Drake
32,Feeling,LADIPOE and  Buju
33,7am On Bridle Path,Drake
34,Knife Talk (feat. 21 Savage & Project Pat),Drake
35,Naira Marley,Zinoleesky
36,Medicine,Jaywillz
37,Big Thug Boys,AV
38,Pipe Down,Drake
39,Hurricane,Kanye West
40,Get Along Better (feat. Ty Dolla $ign),Drake
41,Fashion Killer,Ayra Starr
42,You Only Live Twice (feat. Lil Wayne & Rick Ross),Drake
43,Confident,Savage and  Buju
44,Race My Mind,Drake
45,Essence (feat. Tems),Wizkid
46,Yebba’s Heartbreak,Drake and  Yebba
47,IMY2 (feat. Kid Cudi),Drake
48,Cast (Gen Z Anthem),Ayra Starr
49,Soundgasm,Rema
50,Testimony,Buju
51,Rock,Olamide
52,Ginger (feat. Burna Boy),Wizkid
53,Party Next Door,Dangbana Republik and  Bella Shmurda
54,Jail,Kanye West
55,Fucking Fans,Drake
56,The Remorse,Drake
57,"Blessed (feat. Damian ""Jr. Gong"" Marley)",Wizkid
58,Off The Grid,Kanye West
59,Colorado,Zugo and  Dai Verse
60,Shako,Barry Jhay
61,Dimension (feat. Skepta & Rema),JAE5
62,LOML (feat. Olamide),Cheque
63,So Cold,Bella Shmurda and  Popcaan
64,Beggie Beggie (feat. Ckay),Ayra Starr
65,Bling (feat. Amaarae & Buju),Blaqbonez
66,Praise God,Kanye West
67,Reckless,Wizkid
68,Clash,Dave and  Stormzy
69,Jonah,Kanye West
70,Moon,Kanye West
71,ova (feat. Don Jazzy),Johnny Drille
72,System,Dave and  Wizkid
73,Coming,Naira Marley and  Busiswa
74,Southy Love (feat. Fireboy DML),Peruzzi
75,Show Me,Joeboy
76,Far Away,Dangbana Republik and  Bella Shmurda
77,No Child Left Behind,Kanye West
78,Longtime (feat. Skepta),Wizkid
79,Tonongo,Lojay and  Sarz
80,Felony,CKay
81,Ok Ok,Kanye West
82,God Breathed,Kanye West
83,Sweet One,Wizkid
84,HUSTLE,Teni
85,Lazarus,Dave and  Boj
86,Mighty Wine,Wizkid
87,No Stress,Wizkid
88,Pronto,Ajebo Hustlers and  Omah Lay
89,True Love (feat. Tay Iwar & Projexx),Wizkid
90,It Is What It Is,Adekunle Gold
91,INDUSTRY BABY,Lil Nas X and  Jack Harlow
92,Remote Control,Kanye West
93,Jesus Lord,Kanye West
94,Piece of Me (feat. Ella Mai),Wizkid
95,odo (feat. Styl-Plus),Johnny Drille
96,Believe What I Say,Kanye West
97,loving is harder,Johnny Drille
98,Junya,Kanye West
99,Pay Me,Troniq Music and  Oxlade
100,STAY,The Kid LAROI and  Justin Bieber
