Position,song,artist
1,Ojuju,Oxlade
2,SPUNK,WurlD
3,Understand,Omah Lay
4,W I L D,Lady Donli
5,MKD,Skillz 8Figure
6,Frenemies (feat. Oxlade),Rexxie
7,Money & Laughter (feat. Amaarae & Zamir),BOJ
8,Outside,Buju
9,Show My Side (feat. Amaarae),CKay
10,Mafimisere,Plainben
11,Wicked,Straffitti
12,Fallin' Hard,The.wav
13,Wag1 (feat. 60),Activity Club NG
14,Slumber,Chachi
15,All Mine (feat. Buju) [Remix],Kinsolo
16,Through the Never,Tomi Owxc3xb3
17,Down for You (feat. Boybreed),Aramide
18,Bling (feat. Amaarae & Buju),Blaqbonez
19,Soundgasm,Rema
20,Right Back,Skaa and  Buju
21,Gone Girl,Obongjayar and  Sarz
22,Beggie Beggie (feat. Ckay),Ayra Starr
23,Human (feat. Tomi Owxc3xb3),Show Dem Camp
24,Pray,Victony
25,Cocaine,Dai Verse
26,Fancy (feat. Africaine),Niinety9
27,Should've Known Better,Sizz The Truth
28,Real,Tim Lyre
29,Sinner,Adekunle Gold and  Lucky Daye
30,Ltf,Victor Collins and  MisterKay
31,Sweet Escape,Mizzle
32,Body Language (feat. Buju),Buju
33,A. Iverson (feat. dndSection),Zamir
34,Fancy,Uche Malik
35,Unconditionally,Ajebutter 22 and  Oxlade
36,Snitch (feat. Foushexc3xa9),Ayra Starr
37,Confident,Savage and  Buju
38,Peru,Fireboy DML
39,Tonongo,Lojay and  Sarz
40,Testimony,Buju
41,Party Starter,Gabzy
42,Sweet As Temptation,Ogranya
43,Money Bag,Ria Sean
44,Dragon Fruit Freestyle,Lady Donli
45,Shege,Purple Plutonian
46,Ball Till We Fall (feat. Bella Shmurda),Kida Kudz
47,Pumpkin,Mike Akox
48,Times Two (X2) [feat. Buju],WANI
49,Omah,Neeza
50,Wicked Somebody (Refix),Wondamagik and  Ogranya
51,BEAN24 (feat. DOZ & Le Mav),Hermez
52,Indecisive,Niinety9
53,Seke (feat. TiwaDara),Vader the Wildcard
54,Talk,Timiboi
55,Early Momo (feat. GoodGirl LA),Vector
56,Caribbeana,Wondamagik and  Ogranya
57,Alcy (feat. Bella Alubo),July Drama
58,Workaholic,BRUME
59,Kogi (feat. Bella Shmurda & Poco Lee),Jumabee
60,Gorgeous (feat. Blaqbonez),SaveMilli
61,Test Me,"Jeune Lio,  Chrystel and  Yung D3mz"
62,Feeling,LADIPOE and  Buju
63,Euphoria (feat. Victony),Hoodini
64,Wotm,Richie Benson
65,Sweatshirt,April Maey
66,Table for Two,Bella Alubo
67,Rise of the Underdogs 2 (feat. Tomi Thomas),Show Dem Camp
68,Sacrifices (feat. Tim Lyre),DAP The Contract
69,Who Talk (feat. Adekunle Gold & Ria Sean),Moelogo
70,PEAKING,Tay Iwar
71,One Time (feat. Reekado Banks),Moelogo
72,Cold,"Zubi,  anatu and  Gabriel"
73,La La,T'neeya
74,Cry Another Day,"Zubi,  Gabriel and  anatu"
75,Closure,The Syndicate
76,Tornado,chuXchu
77,The Key,Tems
78,So Long (feat. Tomi Thomas & Larry Gaaga),Sjxy
79,Anaconda,BadTheSoundBoy
80,POPSHIT (feat. Somadina),SGaWD
81,Idgaf,Ikayh
82,Align (feat. LADIPOE),Show Dem Camp
83,Sativa (feat. Minz),Runtown
84,Fever,Yung D3mz
85,Sisi Caro,Governor of Africa and  Oxlade
86,Tdk (feat. SirBastien),DAP The Contract
87,For You,Smyley
88,Joro Mi,Beejvibe$
