rank,song,artist,R1,R2,R3,R4,R5,R6,R7,RT
1,Lie,Kizz Daniel,2,2,2,1,1,1,1,1.4285714285714286
2,Essence (feat. Justin Bieber & Tems),Wizkid,1,1,1,2,2,3,6,2.2857142857142856
3,Peru,Fireboy DML,4,4,4,3,3,2,2,3.142857142857143
4,Understand,Omah Lay,3,3,3,4,4,4,5,3.7142857142857144
5,Monalisa,Lojay and  Sarz,5,5,5,5,5,6,7,5.428571428571429
6,Sinner,Adekunle Gold and  Lucky Daye,6,6,6,6,7,7,9,6.714285714285714
7,Bloody Samaritan,Ayra Starr,12,10,10,7,6,5,4,7.714285714285714
8,Feel Good,MohBad,8,8,8,8,8,8,10,8.285714285714286
9,Bounce,Ruger,7,7,7,9,9,9,11,8.428571428571429
10,Outside,Buju,9,9,9,10,10,11,12,10.0
11,Yaba Buluku (feat. Preck & Nelson Tivane) [Remix],DJ Tarico and  Burna Boy,10,12,12,12,12,12,13,11.857142857142858
12,Big Thug Boys,AV,13,13,13,13,14,14,15,13.571428571428571
13,Feeling,LADIPOE and  Buju,14,14,14,14,13,13,14,13.714285714285714
14,Medicine,Jaywillz,15,15,15,15,16,16,17,15.571428571428571
15,Naira Marley,Zinoleesky,16,16,16,16,15,15,16,15.714285714285714
16,Soundgasm,Rema,18,18,18,18,18,18,20,18.285714285714285
17,Fashion Killer,Ayra Starr,20,20,20,17,17,17,19,18.571428571428573
18,Confident,Savage and  Buju,19,19,19,19,19,19,21,19.285714285714285
19,Essence (feat. Tems),Wizkid,17,17,17,20,22,22,27,20.285714285714285
20,Cocaine,Dai Verse,22,22,22,21,20,20,22,21.285714285714285
21,Rock,Olamide,21,21,21,22,21,21,23,21.428571428571427
22,Testimony,Buju,24,23,23,23,23,23,28,23.857142857142858
23,System,Dave and  Wizkid,23,24,24,24,24,25,32,25.142857142857142
24,Cast (Gen Z Anthem),Ayra Starr,25,25,25,25,25,24,29,25.428571428571427
25,Party Next Door,Dangbana Republik and  Bella Shmurda,26,26,26,26,26,26,31,26.714285714285715
26,Beggie Beggie (feat. Ckay),Ayra Starr,28,27,27,27,28,27,33,28.142857142857142
27,Dimension (feat. Skepta & Rema),JAE5,29,29,29,28,27,28,34,29.142857142857142
28,Clash,Dave and  Stormzy,31,31,31,29,29,29,37,31.0
29,Bling (feat. Amaarae & Buju),Blaqbonez,30,30,30,30,30,30,38,31.142857142857142
30,Drug Test,Naira Marley,27,28,28,32,33,33,44,32.142857142857146
31,Lazarus,Dave and  Boj,34,32,32,31,31,31,40,33.0
32,Tonongo,Lojay and  Sarz,36,35,35,33,32,32,42,35.0
33,Ginger (feat. Burna Boy),Wizkid,33,33,33,34,34,35,45,35.285714285714285
34,Coming,Naira Marley and  Busiswa,35,36,36,36,35,34,41,36.142857142857146
35,Alubarika (feat. Buju),Zlatan,32,34,34,35,37,37,46,36.42857142857143
36,Show Me,Joeboy,37,37,37,37,36,36,43,37.57142857142857
37,"Blessed (feat. Damian ""Jr. Gong"" Marley)",Wizkid,39,39,39,40,41,42,53,41.857142857142854
38,HUSTLE,Teni,44,45,45,39,38,38,47,42.285714285714285
39,Pronto,Ajebo Hustlers and  Omah Lay,42,42,42,44,40,40,49,42.714285714285715
40,Lonely,Ayra Starr,43,44,44,41,39,39,50,42.857142857142854
41,Petite,NSG,41,38,38,38,42,44,69,44.285714285714285
42,Pray,Victony,40,41,41,43,43,45,63,45.142857142857146
43,Abu Dhabi,Ruger,45,43,43,42,45,47,54,45.57142857142857
44,Mercy,Falz,38,40,40,48,52,55,59,47.42857142857143
45,It Is What It Is,Adekunle Gold,47,47,47,49,46,46,52,47.714285714285715
46,Far Away,Dangbana Republik and  Bella Shmurda,46,46,46,46,47,49,57,48.142857142857146
47,Need To Know,Doja Cat,56,53,53,45,44,43,51,49.285714285714285
48,La La (feat. CKay),Davido,48,49,49,50,48,48,55,49.57142857142857
49,INDUSTRY BABY,Lil Nas X and  Jack Harlow,50,50,50,47,49,50,56,50.285714285714285
50,Felony,CKay,53,51,51,53,50,52,58,52.57142857142857
51,LV N ATTN feat. Wizkid,Lojay and  Sarz,52,52,52,52,51,51,61,53.0
52,Kilometre,Burna Boy,49,48,48,54,55,58,62,53.42857142857143
53,Snitch (feat. Fousheé),Ayra Starr,51,54,54,51,53,54,65,54.57142857142857
54,Southy Love (feat. Fireboy DML),Peruzzi,54,56,56,56,54,57,60,56.142857142857146
55,23,Burna Boy,57,57,57,57,57,53,67,57.857142857142854
56,Ke Star (feat. Virgo Deep) [Remix],Focalistic and  Davido,55,55,55,58,61,61,68,59.0
57,Bridgertn,Ayra Starr,62,61,61,55,56,56,66,59.57142857142857
58,Rush,Dangbana Republik and  Bella Shmurda,59,58,58,60,58,62,70,60.714285714285715
59,Colorado,Zugo and  Dai Verse,58,59,59,59,60,63,71,61.285714285714285
60,Bank On It,Burna Boy,60,60,60,62,59,59,72,61.714285714285715
61,Way Too Big,Burna Boy,61,62,62,65,64,60,73,63.857142857142854
62,Toxic,Ayra Starr,63,64,64,61,62,64,76,64.85714285714286
63,World,Dangbana Republik and  Bella Shmurda,67,63,63,64,65,67,77,66.57142857142857
64,STAY,The Kid LAROI and  Justin Bieber,73,66,66,63,63,65,74,67.14285714285714
65,Forever (Remix),Gyakie and  Omah Lay,66,65,65,68,67,69,75,67.85714285714286
66,Karma,Ayra Starr,68,69,69,66,66,66,80,69.14285714285714
67,Loved By You (feat. Burna Boy),Justin Bieber,64,68,68,69,72,71,81,70.42857142857143
68,Early Momo (feat. GoodGirl LA),Vector,72,75,75,71,70,68,78,72.71428571428571
69,Celebrate Me,Patoranking,70,70,70,70,73,74,88,73.57142857142857
70,Out There,Dangbana Republik and  Bella Shmurda,75,72,72,67,71,73,86,73.71428571428571
71,The Best (feat. Mayorkun),Davido,69,74,74,73,69,72,85,73.71428571428571
72,Reckless,Wizkid,65,67,67,72,75,81,94,74.42857142857143
73,Chosen (feat. Ty Dolla $ign),Blxst and  Tyga,87,78,78,76,68,70,79,76.57142857142857
74,Bounce,Rema,74,73,73,79,81,80,83,77.57142857142857
75,History,Cheque and  Fireboy DML,76,76,76,74,76,77,90,77.85714285714286
76,Late At Night,Roddy Ricch,80,81,81,78,77,76,89,80.28571428571429
77,Focus,Joeboy,77,79,79,81,80,83,91,81.42857142857143
78,Real Life (feat. Stormzy),Burna Boy,83,83,83,77,79,75,92,81.71428571428571
79,In Between,Ayra Starr,84,84,84,80,78,78,95,83.28571428571429
80,Kilofeshe,Zinoleesky,85,85,85,87,83,87,93,86.42857142857143
