Position,song,artist
1,Mood (feat. Buju),Wizkid
2,Anoti,Wizkid
3,Peru,Fireboy DML
4,Steady,Wizkid
5,Bloody Samaritan,Ayra Starr
6,Essence (feat. Justin Bieber & Tems),Wizkid
7,Lie,Kizz Daniel
8,Question (feat. Don Jazzy),Burna Boy
9,Understand,Omah Lay
10,Monalisa,Lojay and  Sarz
11,Jail,Kanye West
12,Feel Good,MohBad
13,Hurricane,Kanye West
14,Sinner,Adekunle Gold and  Lucky Daye
15,Let Me Know,Mayorkun
16,Bounce,Ruger
17,Off The Grid,Kanye West
18,Outside,Buju
19,God Breathed,Kanye West
20,Praise God,Kanye West
21,Ojuju,Troniq Music and  Oxlade
22,Jonah,Kanye West
23,Yaba Buluku (feat. Preck & Nelson Tivane) [Remix],DJ Tarico and  Burna Boy
24,Big Thug Boys,AV
25,Somebody’s Son (feat. Brandy),Tiwa Savage
26,Ok Ok,Kanye West
27,Feeling,LADIPOE and  Buju
28,Medicine,Jaywillz
29,Naira Marley,Zinoleesky
30,Junya,Kanye West
31,Moon,Kanye West
32,Essence (feat. Tems),Wizkid
33,Cocaine,Dai Verse
34,Believe What I Say,Kanye West
35,No Child Left Behind,Kanye West
36,Remote Control,Kanye West
37,Confident,Savage and  Buju
38,Donda,Kanye West
39,Ginger (feat. Burna Boy),Wizkid
40,Donda Chant,Kanye West
41,So Cold,Bella Shmurda and  Popcaan
42,24,Kanye West
43,Jesus Lord,Kanye West
44,Jail pt 2,Kanye West
45,Heaven and Hell,Kanye West
46,"Blessed (feat. Damian ""Jr. Gong"" Marley)",Wizkid
47,Reckless,Wizkid
48,Fashion Killer,Ayra Starr
49,Keep My Spirit Alive,Kanye West
50,Pure Souls,Kanye West
51,Soundgasm,Rema
52,Testimony,Buju
53,Lord I Need You,Kanye West
54,Rock,Olamide
55,Party Next Door,Dangbana Republik and  Bella Shmurda
56,Colorado,Zugo and  Dai Verse
57,Longtime (feat. Skepta),Wizkid
58,New Again,Kanye West
59,Ok Ok pt 2,Kanye West
60,Tell The Vision,Kanye West
61,Come to Life,Kanye West
62,Mighty Wine,Wizkid
63,Sweet One,Wizkid
64,Dimension (feat. Skepta & Rema),JAE5
65,True Love (feat. Tay Iwar & Projexx),Wizkid
66,System,Dave and  Wizkid
67,Jesus Lord pt 2,Kanye West
68,Cast (Gen Z Anthem),Ayra Starr
69,No Stress,Wizkid
70,Grace,Wizkid
71,Piece of Me (feat. Ella Mai),Wizkid
72,Bling (feat. Amaarae & Buju),Blaqbonez
73,Junya pt 2,Kanye West
74,Beggie Beggie (feat. Ckay),Ayra Starr
75,Clash,Dave and  Stormzy
76,Smile (feat. H.E.R.),Wizkid
77,Coming,Naira Marley and  Busiswa
78,Gyrate,Wizkid
79,Show Me,Joeboy
80,Pay Me,Troniq Music and  Oxlade
81,Roma (feat. Terri),Wizkid
82,HUSTLE,Teni
83,Tonongo,Lojay and  Sarz
84,Lazarus,Dave and  Boj
85,Far Away,Dangbana Republik and  Bella Shmurda
86,STAY,The Kid LAROI and  Justin Bieber
87,Pronto,Ajebo Hustlers and  Omah Lay
88,family ties,Baby Keem and  Kendrick Lamar
89,Abu Dhabi,Ruger
90,Need To Know,Doja Cat
91,Felony,CKay
92,Sharing Locations (feat. Lil Baby & Lil Durk),Meek Mill
93,Alubarika (feat. Buju),Zlatan
94,It Is What It Is,Adekunle Gold
95,23,Burna Boy
96,INDUSTRY BABY,Lil Nas X and  Jack Harlow
97,Rush,Dangbana Republik and  Bella Shmurda
98,Way Too Big,Burna Boy
99,Southy Love (feat. Fireboy DML),Peruzzi
100,Ke Star (feat. Virgo Deep) [Remix],Focalistic and  Davido
