Position,artist,album
66,"Young Stoner Life, Young Thug & Gunna",Slime Language 2 (Deluxe)
67,Wizkid,Ayo
68,Nathaniel Bassey,Hallelujah Again (Revelation 19:3)
69,Abra Cadabra,Product of My Environment
70,Burna Boy,Outside
71,Maverick City Music,Jubilee: Juneteenth Edition
72,Kodak Black,Haitian Boy Kodak
73,Toosii,Platinum Heart (Deluxe)
74,KSI,All Over The Place (Platinum Edition)
75,SAINt JHN,While the World Was Burning
76,DARKOO,2 in 1
77,KDDO,TOO LATE TOO LIT (EP)
78,CKay,Boyfriend
79,SAINt JHN,Ghetto Lenny's Love Songs
80,Polo G,THE GOAT
81,Minister GUC,The Message
82,Young Thug,BEAUTIFUL THUGGER GIRLS
83,Gunna,WUNNA (Deluxe)
84,6LACK,East Atlanta Love Letter
85,Peruzzi,Rum & Boogie
86,Amaarae,THE ANGEL YOU DON'T KNOW
87,Roddy Ricch,Feed Tha Streets ll
88,Wizkid,Sounds From the Other Side
89,Juice WRLD,Goodbye & Good Riddance (Anniversary Edition)
90,Show Dem Camp,The Palmwine Express
91,Juice WRLD,Death Race for Love
92,YoungBoy Never Broke Again,Top
93,Central Cee,Wild West
94,Sam Smith,Love Goes
95,Ayo Jay,Wonder Shall Never End - EP
96,GIVĒON,When It's All Said And Done... Take Time
97,"Tyler, The Creator",CALL ME IF YOU GET LOST
98,Polo G,Die a Legend
99,Moneybagg Yo,A Gangsta's Pain
100,Future,High Off Life
101,Dagizah,Zero Your Mind - EP
102,Post Malone,Hollywood's Bleeding
103,Drake,Dark Lane Demo Tapes
104,J. Cole,2014 Forest Hills Drive
105,Lil Tjay,Destined 2 Win
106,Dremo & Jeriq,Ea$t N We$t - EP
107,Oxlade,OXYGENE - EP
108,21 Savage & Metro Boomin,SAVAGE MODE II
109,Snoh Aalegra,TEMPORARY HIGHS IN THE VIOLET SKIES
110,Erigga,Before the Chaos-EP
111,Maroon 5,JORDI (Deluxe)
112,Phil Thompson,Lion of Judah
113,Lewis Capaldi,Divinely Uninspired To A Hellish Extent (Extended Deluxe)
114,Nicki Minaj,Beam Me Up Scotty
115,Sola Allyson,ÌRÌ (The Album Live)
116,NSG,Roots
117,H.E.R.,Back of My Mind (Apple Music Edition)
118,Brymo,Yellow
119,Nasty C,Zulu Man With Some Power
120,Vince Staples,Vince Staples
121,"Benj Pasek & Justin Paul, Hugh Jackman, Keala Settle, Zac Efron, Zendaya",The Greatest Showman (Original Motion Picture Soundtrack)
122,Nathaniel Bassey,The King Is Coming
123,Tope Alabi,Yes and Amen
124,Balloranking,Zero Panic - EP
125,Drake,Views
126,Lil Durk,Signed to the Streets 3
127,The Weeknd,Starboy
128,Blxst,No Love Lost (Deluxe)
129,MohBad,Light
130,Drake,Scorpion
131,Billie Eilish,Happier Than Ever
132,Kodak Black,Dying to Live
133,J Hus,Common Sense
134,Beyoncé,The Lion King: The Gift [Deluxe Edition]
135,Adekunle Gold,"Afro Pop, Vol. 1"
136,Metro Boomin,NOT ALL HEROES WEAR CAPES (Deluxe)
137,Jeriq,Hood Boy Dreams - EP
138,Tory Lanez,PLAYBOY
139,Santi,Mandy & The Jungle
140,Kanye West,My Beautiful Dark Twisted Fantasy (Deluxe Edition)
141,Anne-Marie,Therapy
142,Kanye West,Graduation
143,Lil Durk,Love Songs 4 the Streets 2
144,Post Malone,beerbongs & bentleys
145,Jon Bellion,The Human Condition
146,Spinall,"Afromix, Ep. 1 (DJ Mix)"
147,The Weeknd,Beauty Behind the Madness
148,Ariana Grande,Positions (Deluxe Edition)
149,Ken Car$on,Project X
150,Sia,This Is Acting (Deluxe Version)
151,Stormzy,Heavy Is The Head
152,Lil Duke & Young Stoner Life,Duke Hefner
153,Kendrick Lamar,DAMN.
154,Summer Walker,Over It
155,Ayra Starr,Ayra Starr - EP
156,Young M.A,Off the Yak
157,Khalid,Free Spirit
158,K1 De Ultimate,Fuji the Sound - EP
159,Pop Smoke,Meet the Woo
160,SAINt JHN,Collection One
161,Jhené Aiko,Chilombo (Deluxe Video Version)
162,Kendrick Lamar,"good kid, m.A.A.d city (Deluxe)"
163,Tomi Thomas,Hopeless Romantic - EP
164,Khalid,American Teen
165,AURORA,All My Demons Greeting Me as a Friend
166,Chris Brown,Indigo (Extended)
167,Lil Tjay,True 2 Myself
168,Skepta,Ignorance Is Bliss
169,JACKBOYS & Travis Scott,JACKBOYS
170,Offset,FATHER OF 4
171,Asa,ASA (Asha) [Deluxe Edition]
172,42 Dugg,Free Dem Boyz
173,Nasty C,Strings and Bling
174,Roddy Ricch,Feed tha Streets
175,XXXTENTACION,?
176,Drake,Take Care (Deluxe Version)
177,Playboi Carti,Whole Lotta Red
178,21 Savage,i am > i was (Deluxe)
179,Meek Mill,Wins & Losses (Deluxe)
180,M.I Abaga,MI 2: The Movie
181,Mizzle,In The Dark
182,Drake,Nothing Was the Same (Deluxe)
183,Timaya,Gratitude
184,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?"
185,Laolu Gbenjo,"Spontaneous Praise, Vol. 1"
186,Rod Wave,Pray 4 Love (Deluxe)
187,Pooh Shiesty,Shiesty Season - Spring Deluxe
188,Lil Wayne,Tha Carter V (Deluxe)
189,Various Artists,Budweiser (Remix)
190,Sarz & WurlD,I LOVE GIRLS WITH TROBUL
191,Kizz Daniel,King of Love
192,Toosii,Thank You For Believing
193,Rihanna,ANTI (Deluxe)
194,Meek Mill,Championships
195,JAY-Z & Kanye West,Watch the Throne (Deluxe)
196,IDK,USEE4YOURSELF
197,King Perryy,Citizen of the World
198,Burna Boy,L.I.F.E - Leaving an Impact for Eternity (Deluxe Edition)
199,Tones And I,Welcome to the Madhouse (Deluxe)
200,Travis Scott,Birds in the Trap Sing McKnight
