rank,song,artist,R1,R2,R3,R4,R5,R6,R7,RT
1,Feeling,"LADIPOE, Buju",2,2,2,2,1,2,7,2.5714285714285716
2,Soundgasm,Rema,1,1,1,1,2,3,10,2.7142857142857144
3,Rock,Olamide,3,3,4,4,4,1,1,2.857142857142857
4,Bounce,Ruger,4,4,3,3,3,4,12,4.714285714285714
5,Outside,Buju,5,5,5,5,5,5,14,6.285714285714286
6,Bling (feat. Amaarae & Buju),Blaqbonez,7,6,6,6,6,6,15,7.428571428571429
7,LV N ATTN feat. Wizkid,"Lojay, Sarz",6,7,7,7,7,7,16,8.142857142857142
8,Dimension (feat. Skepta & Rema),JAE5,9,8,8,8,9,10,18,10.0
9,Essence (feat. Tems),Wizkid,10,9,9,9,8,9,17,10.142857142857142
10,Show Me,Joeboy,11,11,10,10,10,11,19,11.714285714285714
11,Coming,"Naira Marley, Busiswa",12,12,11,11,11,14,20,13.0
12,Kilometre,Burna Boy,14,14,13,13,12,16,21,14.714285714285714
13,"Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]","Tion Wayne, Russ Millions",17,15,14,14,13,19,23,16.428571428571427
14,It Is What It Is,Adekunle Gold,18,17,16,15,14,21,24,17.857142857142858
15,Having Our Way (feat. Drake),Migos,8,10,12,12,16,31,39,18.285714285714285
16,History,"Cheque, Fireboy DML",20,19,17,16,15,22,26,19.285714285714285
17,Tonongo,"Lojay, Sarz",19,18,18,17,17,25,27,20.142857142857142
18,Felony,CKay,21,21,20,18,18,24,25,21.0
19,Pronto,"Ajebo Hustlers, Omah Lay",23,22,23,21,20,26,29,23.428571428571427
20,Ke Star (feat. Virgo Deep) [Remix],"Focalistic, Davido",28,24,21,19,19,27,28,23.714285714285715
21,RAPSTAR,Polo G,16,20,19,20,23,34,35,23.857142857142858
22,La La (feat. CKay),Davido,25,23,24,24,21,30,30,25.285714285714285
23,Late At Night,Roddy Ricch,26,25,25,23,24,32,34,27.0
