Position,artist,album
1,Dangbana Republik & Bella Shmurda,High Tension 2.0
2,Lojay & Sarz,LV N ATTN - EP
3,Wizkid,Made In Lagos
4,Olamide,UY Scuti
5,Show Dem Camp,Clone Wars Vol. 5 - The Algorhythm
6,Lil Baby & Lil Durk,The Voice of the Heroes
7,Ruger,PANDEMIC - EP
8,Migos,Culture III (Deluxe)
9,Doja Cat,Planet Her (Deluxe)
10,Burna Boy,Twice As Tall
11,Rexxie,A True Champion
12,Polo G,Hall of Fame
13,J. Cole,The Off-Season
14,Teni,WONDALAND
15,The Cavemen.,Roots
16,Blaqbonez,Sex Over Love
17,Chike,Boo of the Booless
18,Justin Bieber,Justice (Triple Chucks Deluxe / Deluxe Video Version)
19,Burna Boy,African Giant
20,Elevation Worship & Maverick City Music,Old Church Basement
21,Davido,A Good Time
22,Davido,A Better Time
23,Pop Smoke,Shoot For The Stars Aim For The Moon (Deluxe)
24,KCee & Okwesili Eze Group,Cultural Praise
25,Judikay,Man of Galilee
26,Lil Durk,Just Cause Y\'all Waited 2 (Deluxe)
27,Lil Durk,The Voice (Deluxe)
28,Snoh Aalegra,TEMPORARY HIGHS IN THE VIOLET SKIES
29,Joeboy,Somewhere Between Beauty & Magic
30,DJ Khaled,KHALED KHALED
31,Tems,For Broken Ears
32,Dunsin Oyekan,The Gospel of the Kingdom
33,Omah Lay,Get Layd - EP
34,Wizkid,Superstar
35,Laycon,...Shall We Begin...
36,Vince Staples,Vince Staples
37,Omah Lay,What Have We Done - EP
38,J Hus,Big Conspiracy
39,Olivia Rodrigo,SOUR
40,Bella Shmurda,High Tension
41,Fireboy DML,APOLLO
42,Rod Wave,SoulFly
43,The Weeknd,After Hours
44,StarBoy,SoundMan Vol. 1 (feat. Wizkid)
45,Roddy Ricch,Please Excuse Me For Being Antisocial
46,Mizzle,In The Dark
47,Travis Scott,ASTROWORLD
48,Nathaniel Bassey,Hallelujah Again (Revelation 19:3)
49,Basketmouth,Yabasi
50,Mercy Chinwo,SATISFIED
51,Lil Baby,My Turn (Deluxe)
52,Kida Kudz,TOP MEMBA
53,BadboyMarz,Mars - EP
54,"Young Stoner Life, Young Thug & Gunna",Slime Language 2 (Deluxe)
55,Fireboy DML,"Laughter, Tears & Goosebumps"
56,Jaywillz,Love or the Word (EP)
57,Pop Smoke,Meet the Woo 2 (Deluxe)
58,Balloranking,Zero Panic - EP
59,"Tyler, The Creator",CALL ME IF YOU GET LOST
60,Juice WRLD,Legends Never Die (Video Version)
61,"Benj Pasek & Justin Paul, Hugh Jackman, Keala Settle, Zac Efron, Zendaya",The Greatest Showman (Original Motion Picture Soundtrack)
62,Billie Eilish,Happier Than Ever
63,Post Malone,Hollywood's Bleeding
64,Wizkid,Ayo
65,Kodak Black,Haitian Boy Kodak
66,Peruzzi,Rum & Boogie
67,Wizkid,Sounds From the Other Side
68,Show Dem Camp,The Palmwine Express
69,Maverick City Music,Jubilee: Juneteenth Edition
70,Amaarae,THE ANGEL YOU DON'T KNOW
71,Burna Boy,Outside
72,CKay,Boyfriend
73,Toosii,Platinum Heart (Deluxe)
74,Abra Cadabra,Product of My Environment
75,Polo G,THE GOAT
76,SAINt JHN,Ghetto Lenny's Love Songs
77,Olamide,Carpe Diem
78,6LACK,East Atlanta Love Letter
79,Central Cee,Wild West
80,Polo G,Die a Legend
81,The Flowolf,Full Moon - EP
82,KDDO,TOO LATE TOO LIT (EP)
83,GIVĒON,When It's All Said And Done... Take Time
84,Nicki Minaj,Beam Me Up Scotty
85,Moneybagg Yo,A Gangsta's Pain
86,Young Thug,BEAUTIFUL THUGGER GIRLS
87,Minister GUC,The Message
88,Gunna,WUNNA (Deluxe)
89,Various Artists,Space Jam: A New Legacy (Original Motion Picture Soundtrack)
90,Juice WRLD,Goodbye & Good Riddance (Anniversary Edition)
91,Dremo & Jeriq,Ea$t N We$t - EP
92,YoungBoy Never Broke Again,Top
93,Oxlade,OXYGENE - EP
94,Juice WRLD,Death Race for Love
95,IDK,USEE4YOURSELF
96,Jeriq,Hood Boy Dreams - EP
97,SAINt JHN,While the World Was Burning
98,Lil Tjay,Destined 2 Win
99,H.E.R.,Back of My Mind (Apple Music Edition)
100,Nathaniel Bassey,The King Is Coming
101,21 Savage & Metro Boomin,SAVAGE MODE II
102,Asa,ASA (Asha) [Deluxe Edition]
103,Nasty C,Zulu Man With Some Power
104,Santi,Mandy & The Jungle
105,Erigga,Before the Chaos-EP
106,Roddy Ricch,Feed Tha Streets ll
107,Sam Smith,Love Goes
108,Future,High Off Life
109,Drake,Dark Lane Demo Tapes
110,Dave,PSYCHODRAMA
111,Adekunle Gold,"Afro Pop, Vol. 1"
112,Young M.A,Off the Yak
113,Masterkraft,Masta Groove
114,Maroon 5,JORDI (Deluxe)
115,G Herbo,25
116,Post Malone,beerbongs & bentleys
117,Sola Allyson,ÌRÌ (The Album Live)
118,J. Cole,2014 Forest Hills Drive
119,Kodak Black,Dying to Live
120,Tope Alabi,Yes and Amen
121,The Weeknd,Beauty Behind the Madness
122,Ayra Starr,Ayra Starr - EP
123,Brymo,Yellow
124,Beyoncé,The Lion King: The Gift [Deluxe Edition]
125,Ayo Jay,Wonder Shall Never End - EP
126,Lewis Capaldi,Divinely Uninspired To A Hellish Extent (Extended Deluxe)
127,Mannywellz,Mirage
128,Nasty C,Strings and Bling
129,J Hus,Common Sense
130,Don Toliver,Heaven Or Hell
131,Drake,Scorpion
132,Jon Bellion,The Human Condition
133,Tomi Thomas,Hopeless Romantic - EP
134,Drake,Nothing Was the Same (Deluxe)
135,The Kid LAROI,F*CK LOVE (SAVAGE)
136,XXXTENTACION,?
137,Offset,FATHER OF 4
138,AURORA,All My Demons Greeting Me as a Friend
139,Sarz & WurlD,I LOVE GIRLS WITH TROBUL
140,SAINt JHN,Collection One
141,NSG,Roots
142,Meek Mill,Wins & Losses (Deluxe)
143,Khalid,American Teen
