Position,song,artist
1,Yafun Yafun,Ajebo Hustlers
2,Second Sermon,Black Sherif
3,Pololo (feat. Tiakola),MHD
4,Vibration,Sarkodie and  VIC MENSA
5,Tycoon (feat. Reminisce & MOJO),Show Dem Camp
6,Ofr3 (feat. Kawabanga & Kwaku DMC),$pacely
7,Somebody (feat. Phyno),Olamide
8,OKAY,Franglish and  Tyga
9,Hustle,Nami
10,Makaveli,Kida Kudz
11,Crown of Clay (Remix) [feat. Ashs The Best],"Vector,  Khaligraph Jones and  Dip Doundou Guiss"
12,T.Y.B,"Del B,  Phyno and  Mufasa"
13,Pagans,"Kelly Anthony,  Sarkodie and  Larruso"
14,3:05Am,Kenah
15,Whine It Pon Me (feat. Tribe Mark),Young D
16,Call Me Baby,Cheque
17,Zamo,Ajebo Hustlers
18,Peace of Mind,OG Hyper
19,Kaku (feat. Baloranking),Eleniyan
20,Up (feat. Favi & Huloo),Finedope
21,Aquafina Froze,Sosa-E
22,Barbxc3xa4dos (feat. Show Dem Camp),Shaykeh
23,Greatness,Femi One
24,SOIL,Priddy Ugly
25,Stress Away,W1zzy and  PVPI STRZ
26,Knights,Darrell Cole
27,Kilode (Remix) [feat. Geezyshore],Tobii WTW
28,Omo X 100 (feat. Olamide),Reminisce
29,Last Day Out (feat. DEELA),T6lu
30,Cakes (feat. PatricKxxLee & KashCPT),Straffitti
31,Jack,Nasty C
32,Survive (feat. Olamide),Jaido P
33,Question For the Gods (feat. M.anifest),M3NSA
34,Fiesta (feat. Naira Marley),MHD
35,Forever (feat. Riky Rick),Frank Casino
36,Barima,Kwaku DMC
37,Align (feat. LADIPOE),Show Dem Camp
38,Uthini (feat. Blxckie & Phantom Steeze),Costa Titch
39,Loyal,Acebergtm
40,Feeling,LADIPOE and  Buju
41,Ye X 4,Blxckie and  Nasty C
42,HIGH (feat. AratheJay),Korshi T
43,ROCKETS,Kashcpt
44,Body on Me,Sudxn
45,Zaza,Brian Simba
46,Stoves,Wale the Sage
47,We Don't Play,Givtti
48,"Top (feat. Ambulanceee, IzzPurp & Wheaguy)",Danagog
49,Makola Dreams (feat. M.anifest),Omar Sterling
50,Decisions (feat. Sean Lifer),Jay Bahd
51,"Akata Gang Gang (feat. O'Kenneth, Pappy Kojo, Skyface SDW, Kawabanga & Jay Bahd)",Reggie
52,Missing You,Dead Peepol
53,Death Sentence,Amerado
54,PUBLIC ENEMY (Kwesi Arthur Remix),INFAMOUSIZAK
55,Hold On,Oluwapizzle and  Emaxee
56,Ayo (feat. Blaise B),Mink's
57,Bigger Picture,Thutmose
58,Euphoria,PsychoYP
59,"Dkm (Ma Pa Mi) [feat. PsychoYP, Eeskay & Magna.]",Loti
60,Korope,Lil Kesh and  Naira Marley
61,Mofoti 2.0 (feat. Naira Marley & Sarkodie),Rexxie
62,50 Miss Calls (Drill Mix),"Tony Ross,  JoeBoy and  Layzee Ella"
63,Yaya Tourxc3xa9,Yung Mavu
64,RIP OLD DAD,The.wav
65,Whorephobia (feat. Aux Africa),SGaWD
66,Confirm Me,Durello
67,Hustlers Prayer (feat. A-Reece),25K
68,One Time (feat. Lioness),Willy Monfret
69,I Want (feat. Mutoriah),Chris Kaiga
70,What If I Stumble,Snatcha
71,For Me (feat. deeachi),The Beat-Oven
72,No Juju (feat. Ecibu),Khofi Images
73,Heartbreaker (feat. Nasty C),Blaqbonez
74,Jailer (feat. Jaywillz),Olamide
75,Stay With Me,Layzee Ella
76,Gidi Flex,KingJayy
77,Eyes off Me,Stella Mwangi
78,Coachella,Sarkodie and  Kwesi Arthur
79,My Crew (feat. Lil5ive),Kiiwii
80,"Y3 Y3 DOM (feat. Skyface SDW, Reggie, Kwaku DMC, City Boy, Kawabanga & O'Kenneth)",Jay Bahd
81,Ama,Medikal
82,Married to the Game,TenTik
83,First Sermon,Black Sherif
84,Network,Twist
85,Sika (feat. Sarkodie & Kweku Flick) [Remix],Sista Afia
86,NDOVU NI KUU (feat. KHALIGRAPH JONES & BOUTROSS MUNENE),arcane krispah
87,History,Cheque and  Fireboy DML
88,RBG,Elzo Jamdong
89,Nikwa Ni Shoke,Khaligraph Jones
90,eKAPA,Mark Akol and  Sipho the Gift
91,Skrrr! (feat. Zilla Oaks),SLIMN Major
92,Rock,Olamide
93,Breathe (feat. Chike),A-Q
94,In the Night (feat. Zap),Mazi Codex
95,Safara,Papeush the Ghost
96,Bruxos,Pongo
97,LovLov,Fik Fameica
98,Ere Beketemaw,Lij Michael
99,Mask Off (feat. KobbyRockz),Jay Erl
100,"This One Loud Oh! (feat. Dremo, The Flowolf & Ike Exclusive)",AO - MACHINE
