rank,song,artist,R1,R2,R3,R4,R5,R6,R7,RT
1,Feeling,"LADIPOE, Buju",1,1,1,1,1,1,1,1.0
2,Rock,Olamide,2,2,2,2,2,2,2,2.0
3,Bounce,Ruger,3,3,3,3,3,3,3,3.0
4,Outside,Buju,4,4,4,4,4,4,5,4.142857142857143
5,Bling (feat. Amaarae & Buju),Blaqbonez,5,5,5,5,5,5,6,5.142857142857143
6,Dimension (feat. Skepta & Rema),JAE5,6,6,6,6,6,6,7,6.142857142857143
7,Coming,"Naira Marley, Busiswa",7,7,7,7,7,7,9,7.285714285714286
8,"Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]","Tion Wayne, Russ Millions",9,9,9,8,8,8,13,9.142857142857142
9,Essence (feat. Tems),Wizkid,10,10,10,10,9,9,10,9.714285714285714
10,Kilometre,Burna Boy,8,8,8,11,11,11,12,9.857142857142858
11,Show Me,Joeboy,11,11,11,9,10,10,14,10.857142857142858
12,Forever (Remix),"Gyakie, Omah Lay",12,12,12,12,12,12,15,12.428571428571429
13,Pronto,"Ajebo Hustlers, Omah Lay",13,13,13,15,15,15,18,14.571428571428571
14,It Is What It Is,Adekunle Gold,15,14,14,14,14,14,17,14.571428571428571
15,History,"Cheque, Fireboy DML",17,16,16,13,13,13,16,14.857142857142858
16,Felony,CKay,14,15,15,16,16,16,21,16.142857142857142
17,Ke Star (feat. Virgo Deep) [Remix],"Focalistic, Davido",16,17,17,17,17,17,20,17.285714285714285
18,Focus,Joeboy,19,18,18,18,20,19,24,19.428571428571427
19,Somebody Baby,"Davido, Peruzzi",18,19,19,19,18,20,23,19.428571428571427
20,Ginger (feat. Burna Boy),Wizkid,22,21,21,21,21,21,28,22.142857142857142
21,Southy Love (feat. Fireboy DML),Peruzzi,21,22,22,24,24,23,31,23.857142857142858
22,Money,"Terri, Bella Shmurda, MohBad",20,20,20,23,23,24,43,24.714285714285715
23,Loved By You (feat. Burna Boy),Justin Bieber,24,26,26,22,22,22,32,24.857142857142858
24,Bounce,Rema,23,25,25,27,25,26,33,26.285714285714285
25,KOLO (feat. Oxlade),Ice Prince,26,27,27,25,27,27,37,28.0
26,Running (To You),"Chike, Simi",25,28,28,26,26,28,38,28.428571428571427
27,Early Momo (feat. GoodGirl LA),Vector,28,31,31,28,28,25,36,29.571428571428573
