Position,song,artist,album
33,Somebody Baby,"Davido, Peruzzi",Rum & Boogie
34,Loved By You (feat. Burna Boy),Justin Bieber,Justice
35,Early Momo (feat. GoodGirl LA),Vector,Early Momo (feat. GoodGirl LA) - Single
36,Malibu (feat. Polo G),Migos,Culture III
37,Epidemic,Polo G,Hall of Fame
38,Antisocial (feat. Juice WRLD),Migos,Culture III
39,Running (To You),"Chike, Simi",Running (To You) - Single
40,Bounse,Rema,Bounce - Single
41,Bank On It,Burna Boy,Twice As Tall
42,Voice of the Heroes,"Lil Baby, Lil Durk",The Voice of the Heroes
43,23,Burna Boy,Twice As Tall
44,Abu Dhabi,Ruger,PANDEMIC - EP
45,Type Shit,"Migos, Cardi B",Culture III
46,World,"Dangbana Republik, Bella Shmurda",World - Single
47,Hats Off,"Lil Baby, Lil Durk, Travis Scott",The Voice of the Heroes
48,FOR YOU (feat. Davido),Teni,WONDALAND
49,The Best (feat. Mayorkun),Davido,A Better Time
50,Godly,Omah Lay,What Have We Done - EP
51,Peaches (feat. Daniel Caesar & GIV\xc4\x92ON),Justin Bieber,Justice
52,Rush,"Dangbana Republik, Bella Shmurda",Rush - Single
53,For the Love of New York,"Polo G, Nicki Minaj",Hall of Fame
54,Picasso,"Migos, Future",Culture III
55,Modern Day,Migos,Culture III
56,Reckless,Wizkid,Made In Lagos
57,Hallelu (feat. Bella Shmurda & Zlatan),Masterkraft,Hallelu (feat. Bella Shmurda & Zlatan) - Single
58,Oliver Twist,ArrDee,Oliver Twist - Single
59,GANG GANG,"Polo G, Lil Wayne",Hall of Fame
60,INJURE ME,Teni,WONDALAND
61,Light It Up,"Migos, Pop Smoke",Culture III
62,High Way,"DJ Kaywise, Phyno",High Way - Single
63,Painting Pictures,Polo G,Hall of Fame
64,Kilofeshe,Zinoleesky,Kilofeshe - Single
65,Too Correct,"Crayon, Rema",Twelve A.M - EP
66,Jowo,Davido,A Better Time
67,No Return (feat. The Kid LAROI & Lil Durk),Polo G,Hall of Fame
68,Rich Off Pain,"Lil Baby, Lil Durk, Rod Wave",The Voice of the Heroes
69,What You See,"Migos, Justin Bieber",Culture III
70,No Stress,Wizkid,Made In Lagos
71,Fame & Riches (feat. Roddy Ricch),Polo G,Hall of Fame
72,Vaccine,Migos,Culture III
73,Birthday,Migos,Culture III
74,Commitment Issues,Central Cee,Wild West
75,Kpk (Ko Por Ke),"Rexxie, MohBad",Kpk (Ko Por Ke) - Single
76,Longtime (feat. Skepta),Wizkid,Made In Lagos
77,Ayewada,Barry Jhay,Ayewada - Single
78,Infinity (feat. Omah Lay),Olamide,Carpe Diem
79,Cash App,"Bella Shmurda, Zlatan, Lincoln",Cash App - Single
80,Sweet One,Wizkid,Made In Lagos
81,PEPE,"L.A.X, Davido",PEPE - Single
82,Real Life (feat. Stormzy),Burna Boy,Twice As Tall
83,Park O X3,"Lojay, Sarz",LV N ATTN - EP
84,Mighty Wine,Wizkid,Made In Lagos
85,True Love (feat. Tay Iwar & Projexx),Wizkid,Made In Lagos
86,Black Hearted,Polo G,Hall of Fame
87,Jane,Migos,Culture III
88,Okwaraji,Blaqbonez,Sex Over Love
89,Piece of Me (feat. Ella Mai),Wizkid,Made In Lagos
90,Panty!,"Lojay, Sarz",LV N ATTN - EP
91,Clueless (feat. Pop Smoke & Fivio Foreign),Polo G,Hall of Fame
92,2040,"Lil Baby, Lil Durk",The Voice of the Heroes
93,HEARTBREAK ANNIVERSARY,GIV\xc4\x92ON,HEARTBREAK ANNIVERSARY - Single
94,Time For Me,Migos,Culture III
95,Toxic,Polo G,Hall of Fame
96,Who I Want,"Lil Baby, Lil Durk",The Voice of the Heroes
97,Roadrunner,Migos,Culture III
98,Why Not,Migos,Culture III
99,Bad Influence,Omah Lay,Get Layd - EP
100,Mahomes,Migos,Culture III
