Position,artist,album
162,Internet Money,B4 The Storm
163,Gunna,Drip Season 3 (Deluxe)
164,Drake,Nothing Was the Same (Deluxe)
165,SAINt JHN,Collection One
166,Lil Wayne,Tha Carter V (Deluxe)
167,Tones And I,Welcome to the Madhouse (Deluxe)
168,Drake,More Life
169,50 Cent,Get Rich or Die Tryin
170,Olamide,Eyan Mayweather
171,Young Thug,So Much Fun (Deluxe)
172,JAY-Z,4:44
173,Khalid,American Teen
174,21 Savage,i am > i was (Deluxe)
175,Timaya,Gratitude
176,Skepta,Ignorance Is Bliss
177,Kizz Daniel,King of Love
178,Adekunle Gold,Gold
179,G Herbo,25
180,Meek Mill,Championships
181,Post Malone,Stoney (Deluxe)
182,Sia,This Is Acting (Deluxe Version)
183,Lil Tjay,True 2 Myself
184,9ice,Gongo Aso
185,Mariah the Scientist,RY RY WORLD
186,Tory Lanez,PLAYBOY
187,42 Dugg,Free Dem Boyz
188,DaBlixx Osha,Country Boy
189,The Weeknd,Beauty Behind the Madness
190,Ayo Jay,Wonder Shall Never End - EP
191,Pa Salieu,Send Them To Coventry
192,Jhené Aiko,Chilombo (Deluxe Video Version)
193,Lil Durk,Love Songs 4 the Streets 2
194,Musiliu Haruna Ishola,Soyoyo
195,K1 De Ultimate,Fuji the Sound - EP
196,XXXTENTACION,?
197,Doja Cat,Hot Pink (Video Deluxe)
198,Rihanna,ANTI (Deluxe)
199,Drake,Take Care (Deluxe Version)
200,King Von,Welcome to O'Block
