Position,artist,album
72,Polo G,THE GOAT
73,Nathaniel Bassey,Hallelujah Again (Revelation 19:3)
74,Gunna,WUNNA (Deluxe)
75,Amaarae,THE ANGEL YOU DON'T KNOW
76,Peruzzi,Rum & Boogie
77,KDDO,TOO LATE TOO LIT (EP)
78,Young Thug,BEAUTIFUL THUGGER GIRLS
79,SAINt JHN,Ghetto Lenny's Love Songs
80,Kodak Black,Haitian Boy Kodak
81,Toosii,Platinum Heart (Deluxe)
82,6LACK,East Atlanta Love Letter
83,Wizkid,Sounds From the Other Side
84,Maverick City Music,Jubilee: Juneteenth Edition
85,Juice WRLD,Goodbye & Good Riddance (Anniversary Edition)
86,YoungBoy Never Broke Again,Top
87,Vince Staples,Vince Staples
88,Sam Smith,Love Goes
89,Burna Boy,Outside
90,Post Malone,Hollywood's Bleeding
91,Future,High Off Life
92,SAINt JHN,While the World Was Burning
93,Show Dem Camp,The Palmwine Express
94,Dagizah,Zero Your Mind - EP
95,Juice WRLD,Death Race for Love
96,Central Cee,Wild West
97,Phyno,The PlayMaker
98,"Tyler, The Creator",CALL ME IF YOU GET LOST
99,Erigga,Before the Chaos-EP
100,J. Cole,2014 Forest Hills Drive
101,JAY-Z & Kanye West,Watch the Throne (Deluxe)
102,Erigga,Before the Chaos-EP
103,Mercy Chinwo,SATISFIED
104,Roddy Ricch,Feed Tha Streets ll
105,H.E.R.,Back of My Mind (Apple Music Edition)
106,Polo G,Die a Legend
107,Maroon 5,JORDI (Deluxe)
108,Balloranking,Zero Panic - EP
109,Anne-Marie,Therapy
110,Billie Eilish,Happier Than Ever
111,Drake,Dark Lane Demo Tapes
112,GIVĒON,When It's All Said And Done... Take Time
113,Adekunle Gold,"Afro Pop, Vol. 1"
114,"Benj Pasek & Justin Paul, Hugh Jackman, Keala Settle, Zac Efron, Zendaya",The Greatest Showman (Original Motion Picture Soundtrack)
115,Lil Tjay,Destined 2 Win
116,Kanye West,Graduation
117,J Hus,Common Sense
118,Blxst,No Love Lost (Deluxe)
119,Young M.A,Off the Yak
120,Nicki Minaj,Beam Me Up Scotty
121,BoyWitch,The Devil You Know (Inspired by True Events) - EP
122,Ken Car$on,Project X
123,Minister GUC,The Message
124,Tory Lanez,PLAYBOY
125,Santi,Mandy & The Jungle
126,Ariana Grande,Positions (Deluxe Edition)
127,Lil Wayne,Tha Carter V (Deluxe)
128,Drake,Views
129,MohBad,Light
130,AURORA,All My Demons Greeting Me as a Friend
131,Jhené Aiko,Chilombo (Deluxe Video Version)
132,Nasty C,Zulu Man With Some Power
133,Snoh Aalegra,TEMPORARY HIGHS IN THE VIOLET SKIES
134,Nathaniel Bassey,The King Is Coming
135,Post Malone,beerbongs & bentleys
136,Tomi Thomas,Hopeless Romantic - EP
137,21 Savage & Metro Boomin,SAVAGE MODE II
138,Dremo & Jeriq,Ea$t N We$t - EP
139,Metro Boomin,NOT ALL HEROES WEAR CAPES (Deluxe)
140,Rihanna,ANTI (Deluxe)
141,Summer Walker,Over It
142,Kanye West,My Beautiful Dark Twisted Fantasy (Deluxe Edition)
143,Moneybagg Yo,A Gangsta's Pain
144,Lewis Capaldi,Divinely Uninspired To A Hellish Extent (Extended Deluxe)
145,NSG,Roots
146,Kodak Black,Dying to Live
147,Drake,Scorpion
148,50 Cent,Get Rich or Die Tryin
149,Pop Smoke,Meet the Woo
150,Jon Bellion,The Human Condition
151,Mizzle,In The Dark
152,Brymo,Yellow
153,XXXTENTACION,?
154,Meek Mill,Wins & Losses (Deluxe)
155,Sia,This Is Acting (Deluxe Version)
156,Khalid,American Teen
157,Beyoncé,The Lion King: The Gift [Deluxe Edition]
158,The Weeknd,Starboy
159,Chris Brown,Indigo (Extended)
160,Stormzy,Heavy Is The Head
161,Offset,FATHER OF 4
162,Kendrick Lamar,"good kid, m.A.A.d city (Deluxe)"
163,Khalid,Free Spirit
164,IDK,USEE4YOURSELF
165,Simi,Simisola (Deluxe)
166,21 Savage,i am > i was (Deluxe)
167,Nasty C,Strings and Bling
168,Ayra Starr,Ayra Starr - EP
169,K1 De Ultimate,Fuji the Sound - EP
170,Future,HNDRXX
171,Asa,ASA (Asha) [Deluxe Edition]
172,Young Thug,So Much Fun (Deluxe)
173,Pooh Shiesty,Shiesty Season - Spring Deluxe
174,YXNG K.A,REAPER SZN (Deluxe)
175,Lil Durk,Signed to the Streets 3
176,Jeriq,Hood Boy Dreams - EP
177,Internet Money,B4 The Storm
178,Tones And I,Welcome to the Madhouse (Deluxe)
179,DaBlixx Osha,Country Boy
180,Rod Wave,Pray 4 Love (Deluxe)
181,Drake,Nothing Was the Same (Deluxe)
182,Kanye West,ye
183,Kendrick Lamar,DAMN.
184,Timaya,Gratitude
185,JACKBOYS & Travis Scott,JACKBOYS
186,Sola Allyson,ÌRÌ (The Album Live)
187,M.I Abaga,MI 2: The Movie
188,Meek Mill,Championships
189,Roddy Ricch,Feed tha Streets
190,Lil Tjay,True 2 Myself
191,Post Malone,Stoney (Deluxe)
192,Various Artists,Budweiser (Remix)
193,Kizz Daniel,King of Love
194,Bryson Tiller,T R A P S O U L (Deluxe)
195,JAY-Z,4:44
196,Lil Durk,Love Songs 4 the Streets 2
197,Sarz & WurlD,I LOVE GIRLS WITH TROBUL
198,Drake,Take Care (Deluxe Version)
199,Toosii,Thank You For Believing
200,42 Dugg,Free Dem Boyz
