Position,song,artist
1,Mood (feat. Buju),Wizkid
2,Bloody Samaritan,Ayra Starr
3,Peru,Fireboy DML
4,High,Adekunle Gold and  Davido
5,Anoti,Wizkid
6,Lie,Kizz Daniel
7,Feel Good,MohBad
8,Understand,Omah Lay
9,Fountains (feat. Tems),Drake
10,Monalisa,Lojay and  Sarz
11,Cocaine,Dai Verse
12,Essence (feat. Justin Bieber & Tems),Wizkid
13,Girls Want Girls (feat. Lil Baby),Drake
14,Question (feat. Don Jazzy),Burna Boy
15,Sinner,Adekunle Gold and  Lucky Daye
16,Steady,Wizkid
17,Fair Trade (feat. Travis Scott),Drake
18,Outside,Buju
19,Bounce,Ruger
20,Way 2 Sexy (feat. Future & Young Thug),Drake
21,Ojuju,Troniq Music and  Oxlade
22,Somebody’s Son (feat. Brandy),Tiwa Savage
23,Let Me Know,Mayorkun
24,Yaba Buluku (feat. Preck & Nelson Tivane) [Remix],DJ Tarico and  Burna Boy
25,Champagne Poetry,Drake
26,Feeling,LADIPOE and  Buju
27,Medicine,Jaywillz
28,Naira Marley,Zinoleesky
29,Big Thug Boys,AV
30,In The Bible (feat. Lil Durk & GIVĒON),Drake
31,Love All (feat. JAY-Z),Drake
32,Confident,Savage and  Buju
33,Fashion Killer,Ayra Starr
34,Essence (feat. Tems),Wizkid
35,TSU,Drake
36,Soundgasm,Rema
37,Rock,Olamide
38,Testimony,Buju
39,Papi’s Home,Drake
40,Cast (Gen Z Anthem),Ayra Starr
41,Hurricane,Kanye West
42,Ginger (feat. Burna Boy),Wizkid
43,No Friends In The Industry,Drake
44,N 2 Deep (feat. Future),Drake
45,Party Next Door,Dangbana Republik and  Bella Shmurda
46,Knife Talk (feat. 21 Savage & Project Pat),Drake
47,"Blessed (feat. Damian ""Jr. Gong"" Marley)",Wizkid
48,Colorado,Zugo and  Dai Verse
49,7am On Bridle Path,Drake
50,Pipe Down,Drake
51,Dimension (feat. Skepta & Rema),JAE5
52,Clash,Dave and  Stormzy
53,Bling (feat. Amaarae & Buju),Blaqbonez
54,Beggie Beggie (feat. Ckay),Ayra Starr
55,Race My Mind,Drake
56,Shako,Barry Jhay
57,LOML (feat. Olamide),Cheque
58,You Only Live Twice (feat. Lil Wayne & Rick Ross),Drake
59,Get Along Better (feat. Ty Dolla $ign),Drake
60,System,Dave and  Wizkid
61,Reckless,Wizkid
62,Yebba’s Heartbreak,Drake and  Yebba
63,Coming,Naira Marley and  Busiswa
64,So Cold,Bella Shmurda and  Popcaan
65,Jail,Kanye West
66,IMY2 (feat. Kid Cudi),Drake
67,Show Me,Joeboy
68,Off The Grid,Kanye West
69,Southy Love (feat. Fireboy DML),Peruzzi
70,Felony,CKay
71,Tonongo,Lojay and  Sarz
72,Lazarus,Dave and  Boj
73,MAKAVELI,T-Classic
74,INDUSTRY BABY,Lil Nas X and  Jack Harlow
75,Àkọ́kọ́,Brymo
76,Far Away,Dangbana Republik and  Bella Shmurda
77,Pronto,Ajebo Hustlers and  Omah Lay
78,Longtime (feat. Skepta),Wizkid
79,HUSTLE,Teni
80,Sweet One,Wizkid
81,It Is What It Is,Adekunle Gold
82,Méjì Méjì,Brymo
83,Moon,Kanye West
84,No Stress,Wizkid
85,Praise God,Kanye West
86,23,Burna Boy
87,True Love (feat. Tay Iwar & Projexx),Wizkid
88,Fucking Fans,Drake
89,Mighty Wine,Wizkid
90,Jonah,Kanye West
91,The Remorse,Drake
92,Need To Know,Doja Cat
93,STAY,The Kid LAROI and  Justin Bieber
94,Pay Me,Troniq Music and  Oxlade
95,Piece of Me (feat. Ella Mai),Wizkid
96,Way Too Big,Burna Boy
97,Ọkùnrin Mẹ́ta (Ẹ̀dùn Ọkàn),Brymo
98,ova (feat. Don Jazzy),Johnny Drille
99,Rush,Dangbana Republik and  Bella Shmurda
100,Abu Dhabi,Ruger
