Position,artist,album
71,Future,High Off Life
72,The Kid LAROI,F*CK LOVE 3+: OVER YOU
73,The Spirituals,Black History Project (Live from London) - EP
74,SAINt JHN,While the World Was Burning
75,Olamide,Carpe Diem
76,Omah Lay,Get Layd - EP
77,Nathaniel Bassey,Hallelujah Again (Revelation 19:3)
78,CKay,Boyfriend
79,Wizkid,Ayo
80,Toosii,Platinum Heart (Deluxe)
81,Omah Lay,What Have We Done - EP
82,Show Dem Camp,Clone Wars Vol. 5 - The Algorhythm
83,Juice WRLD,Goodbye & Good Riddance (Anniversary Edition)
84,6LACK,East Atlanta Love Letter
85,Pop Smoke,Meet the Woo 2 (Deluxe)
86,Minister GUC,The Message
87,Post Malone,Hollywood's Bleeding
88,Kodak Black,Haitian Boy Kodak
89,Dave,PSYCHODRAMA
90,Tion Wayne,Green With Envy
91,Justin Bieber,Freedom. - EP
92,"Young Stoner Life, Young Thug & Gunna",Slime Language 2 (Deluxe)
93,YoungBoy Never Broke Again,Top
94,Amaarae,THE ANGEL YOU DON'T KNOW
95,Morell,MVNSV
96,Abra Cadabra,Product of My Environment
97,Tope Alabi,Yes and Amen
98,Jaywillz,Love or the Word (EP)
99,Drake,Dark Lane Demo Tapes
100,Roddy Ricch,Feed Tha Streets ll
101,Scott Giri,Girian Love - EP
102,Juice WRLD,Death Race for Love
103,YoungCee,New Fela
104,Toosii,Thank You For Believing (The Manifestation)
105,Mannywellz,Mirage
106,J. Cole,2014 Forest Hills Drive
107,Spinall,"Afromix, Ep. 2 (DJ Mix)"
108,Lil Yachty,BIRTHDAY MIX 6 - EP
109,Chidinma,New Season
110,21 Savage & Metro Boomin,SAVAGE MODE II
111,Maverick City Music,Jubilee: Juneteenth Edition
112,Blxst,No Love Lost (Deluxe)
113,Kida Kudz,TOP MEMBA
114,GIVĒON,When It's All Said And Done... Take Time
115,Oxlade,OXYGENE - EP
116,Polo G,Die a Legend
117,Wizkid,Sounds From the Other Side
118,Jhené Aiko,Chilombo (Deluxe Video Version)
119,Drake,Scorpion
120,Lil Tjay,Destined 2 Win
121,Kodak Black,Dying to Live
122,Isaiah Rashad,The House Is Burning
123,Ayra Starr,Ayra Starr - EP
124,Metro Boomin,NOT ALL HEROES WEAR CAPES (Deluxe)
125,Erigga,Before the Chaos-EP
126,Tribl & Maverick City Music,Tribl I
127,Brymo,Yellow
128,Young Thug,So Much Fun (Deluxe)
129,Jeriq,Hood Boy Dreams - EP
130,Sola Allyson,ÌRÌ (The Album Live)
131,Rudeboy,Rudykillus
132,J Hus,Common Sense
133,KDDO,TOO LATE TOO LIT (EP)
134,Adekunle Gold,"Afro Pop, Vol. 1"
135,Laolu Gbenjo,"Spontaneous Praise, Vol. 1"
136,NSG,Roots
137,Show Dem Camp,The Palmwine Express
138,Lil Durk,Signed to the Streets 3
139,Beyoncé,The Lion King: The Gift [Deluxe Edition]
140,Kendrick Lamar,"good kid, m.A.A.d city (Deluxe)"
141,Santi,Mandy & The Jungle
142,Corizo,Dead Rose
143,XXXTENTACION,?
144,Sarkodie,No Pressure
145,Unknown T,Adolescence
146,Nathaniel Bassey,The King Is Coming
147,Various Artists,Budweiser (Remix)
148,Post Malone,beerbongs & bentleys
149,Kanye West,JESUS IS KING
150,Peruzzi,Rum & Boogie
