Position,song,artist,album
58,High Way,"DJ Kaywise, Phyno",High Way - Single
59,Voice of the Heroes,"Lil Baby, Lil Durk",The Voice of the Heroes
60,Way Too Big,Burna Boy,Twice As Tall
61,Kilofeshe,Zinoleesky,Kilofeshe - Single
62,INJURE ME,Teni,WONDALAND
63,Epidemic,Polo G,Hall of Fame
64,Straightenin,Migos,Culture III
65,Big Thug Boys,AV,Big Thug Boys - Single
66,Jowo,Davido,A Better Time
67,Hats Off,"Lil Baby, Lil Durk, Travis Scott",The Voice of the Heroes
68,No Stress,Wizkid,Made In Lagos
69,Oliver Twist,ArrDee,Oliver Twist - Single
70,Cash App,"Bella Shmurda, Zlatan, Lincoln",Cash App - Single
71,Too Correct,"Crayon, Rema",Twelve A.M - EP
72,Longtime (feat. Skepta),Wizkid,Made In Lagos
73,Infinity (feat. Omah Lay),Olamide,Carpe Diem
74,Sweet One,Wizkid,Made In Lagos
75,Kpk (Ko Por Ke),"Rexxie, MohBad",Kpk (Ko Por Ke) - Single
76,Ayewada,Barry Jhay,Ayewada - Single
77,Real Life (feat. Stormzy),Burna Boy,Twice As Tall
78,Mighty Wine,Wizkid,Made In Lagos
79,True Love (feat. Tay Iwar & Projexx),Wizkid,Made In Lagos
80,Rich Off Pain,"Lil Baby, Lil Durk, Rod Wave",The Voice of the Heroes
81,Commitment Issues,Central Cee,Wild West
82,Avalanche,Migos,Culture III
83,Piece of Me (feat. Ella Mai),Wizkid,Made In Lagos
84,Bad Influence,Omah Lay,Get Layd - EP
85,Ruger,Ruger,PANDEMIC - EP
86,HEARTBREAK ANNIVERSARY,GIV\xc4\x92ON,HEARTBREAK ANNIVERSARY - Single
87,Holy Ground (feat. Nicki Minaj),Davido,A Better Time
88,Park O X3,"Lojay, Sarz",LV N ATTN - EP
89,Antisocial (feat. Juice WRLD),Migos,Culture III
90,Smile (feat. H.E.R.),Wizkid,Made In Lagos
91,For the Love of New York,"Polo G, Nicki Minaj",Hall of Fame
92,GANG GANG,"Polo G, Lil Wayne",Hall of Fame
93,Okwaraji,Blaqbonez,Sex Over Love
94,Panty!,"Lojay, Sarz",LV N ATTN - EP
95,Kilofese (feat. Mayorkun & Busiswa) [Remix],Zinoleesky,Kilofeshe (Remix) [feat. Mayorkun & Busiswa] - Single
96,Fame & Riches (feat. Roddy Ricch),Polo G,Hall of Fame
97,Calling My Phone,"Lil Tjay, 6LACK",Calling My Phone - Single
98,Ameno,Era,Era I
99,Music Messiah,"DJ Neptune, Wande Coal",Music Messiah - Single
100,Malibu (feat. Polo G),Migos,Culture III
